MDTU,min_ave,max_ave
1,-0.0644217,0.0720867
2,-0.0699115,0.0644835
3,-0.0756198,0.0612025
4,-0.0816515,0.0636329
5,-0.0816515,0.0636329
6,-0.0782498,0.0596572
7,-0.0782498,0.0596572
8,-0.0762743,0.054525
9,-0.0762743,0.054525
10,-0.0801256,0.0604808
11,-0.0778581,0.0551283
12,-0.0717349,0.0631291
13,-0.0786062,0.0595671
14,-0.0774452,0.062277
15,-0.071658,0.070965
16,-0.0676774,0.0663974
17,-0.0693306,0.0657994
18,-0.0650734,0.0647367
19,-0.0683559,0.071635
20,-0.0718241,0.0638711
21,-0.0710188,0.0632536
22,-0.0710188,0.0632536
23,-0.0671523,0.0615604
24,-0.0709248,0.061464
25,-0.0688665,0.0616635
26,-0.0688665,0.0616635
27,-0.0688665,0.0616635
28,-0.0688665,0.0616635
29,-0.0734304,0.0624377
30,-0.0734304,0.0624377
31,-0.0734304,0.0624377
32,-0.0699748,0.0606923
33,-0.0691046,0.06491
34,-0.06463,0.06428
35,-0.0654899,0.0637392
36,-0.060524,0.0687001
37,-0.0623108,0.0687441
38,-0.0613029,0.0732228
39,-0.0594478,0.0708259
40,-0.0637583,0.0707946
41,-0.0669474,0.0664738
42,-0.0683175,0.0670393
43,-0.0653635,0.0630962
44,-0.0621527,0.0687473
45,-0.056878,0.0668251
46,-0.056878,0.0668251
47,-0.0670145,0.0657828
48,-0.0670145,0.0657828
49,-0.0668244,0.0651951
50,-0.06951,0.0624642
51,-0.06951,0.0624642
52,-0.0643623,0.0677228
53,-0.0678744,0.0696789
54,-0.0638915,0.0667388
55,-0.0638915,0.0667388
56,-0.0613038,0.0672164
57,-0.0725406,0.0693702
58,-0.0725368,0.0690539
59,-0.073205,0.0651576
60,-0.0667863,0.0680723
61,-0.0654904,0.0664314
62,-0.0753839,0.0626112
63,-0.0753839,0.0626112
64,-0.0753839,0.0626112
65,-0.0729834,0.0638759
66,-0.074482,0.0667589
67,-0.074482,0.0667589
68,-0.0651743,0.0668433
69,-0.0748699,0.060279
70,-0.0698871,0.0678122
71,-0.0722221,0.0634173
72,-0.0707119,0.0663876
73,-0.0736609,0.0646611
74,-0.0658453,0.0604158
75,-0.0677853,0.0630043
76,-0.0708342,0.0674134
77,-0.068754,0.0645815
78,-0.068754,0.0645815
79,-0.061413,0.0719997
80,-0.065696,0.0692574
81,-0.0623583,0.0659907
82,-0.0623583,0.0659907
83,-0.0663798,0.0653541
84,-0.0715245,0.0639811
85,-0.0665627,0.0635449
86,-0.0674176,0.0620447
87,-0.0718032,0.0623117
88,-0.0717468,0.0646333
89,-0.0717468,0.0646333
90,-0.0717468,0.0646333
91,-0.0760001,0.0586704
92,-0.0750345,0.0620073
93,-0.0792206,0.0513906
94,-0.0792206,0.0513906
95,-0.0731313,0.0591173
96,-0.0676723,0.0606205
97,-0.0734021,0.058203
98,-0.0734021,0.058203
99,-0.0734021,0.058203
100,-0.0722676,0.0620521
101,-0.0650864,0.0677325
102,-0.0684432,0.0622682
103,-0.0716563,0.0653634
104,-0.0721706,0.0650657
105,-0.077866,0.0585879
106,-0.077866,0.0585879
107,-0.0712019,0.064445
108,-0.0735939,0.0628528
109,-0.078849,0.055566
110,-0.0796217,0.0616682
111,-0.0699415,0.0628287
112,-0.0699415,0.0628287
113,-0.0759028,0.064709
114,-0.0685414,0.0668916
115,-0.071546,0.0645256
116,-0.071546,0.0645256
117,-0.0676398,0.0664812
118,-0.0630852,0.0672821
119,-0.0586884,0.0702437
120,-0.0652485,0.0675707
121,-0.066471,0.0683407
