MDTU,|Tr(Lx)|
1,0.0507444
2,0.207637
3,0.22719
4,0.151817
5,0.151817
6,0.144957
7,0.144957
8,0.0937732
9,0.0937732
10,0.0854641
11,0.0928063
12,0.148997
13,0.070083
14,0.0182384
15,0.188138
16,0.127399
17,0.0571823
18,0.0514982
19,0.0543766
20,0.0196395
21,0.11197
22,0.11197
23,0.0656441
24,0.144757
25,0.0987972
26,0.0987972
27,0.0987972
28,0.0987972
29,0.160219
30,0.160219
31,0.160219
32,0.120482
33,0.124418
34,0.296439
35,0.0569321
36,0.0330841
37,0.018853
38,0.127503
39,0.110435
40,0.0642503
41,0.206892
42,0.0929899
43,0.0577608
44,0.164486
45,0.113164
46,0.113164
47,0.11846
48,0.11846
49,0.0574497
50,0.114658
51,0.114658
52,0.0148973
53,0.0906457
54,0.100633
55,0.100633
56,0.0871512
57,0.128709
58,0.117775
59,0.118318
60,0.0956601
61,0.0618266
62,0.0729222
63,0.0729222
64,0.0729222
65,0.200592
66,0.114483
67,0.114483
68,0.218541
69,0.173432
70,0.201144
71,0.0805637
72,0.0212143
73,0.0872225
74,0.0439116
75,0.112911
76,0.011884
77,0.0606557
78,0.0606557
79,0.17416
80,0.089302
81,0.0883837
82,0.0883837
83,0.167565
84,0.0172719
85,0.0484485
86,0.2514
87,0.137043
88,0.111479
89,0.111479
90,0.111479
91,0.0570876
92,0.0969475
93,0.119438
94,0.119438
95,0.0457264
96,0.0376538
97,0.160954
98,0.160954
99,0.160954
100,0.0723909
101,0.0701934
102,0.0976886
103,0.173114
104,0.12208
105,0.114219
106,0.114219
107,0.187139
108,0.121163
109,0.0567673
110,0.0917017
111,0.0626731
112,0.0626731
113,0.0316924
114,0.0829477
115,0.133237
116,0.133237
117,0.190529
118,0.0549641
119,0.178544
120,0.11022
121,0.0638716
122,0.124258
123,0.187932
124,0.0230083
125,0.157244
126,0.157244
127,0.101158
128,0.101158
129,0.12437
130,0.15282
131,0.0626218
132,0.23116
133,0.121987
134,0.121987
135,0.121987
136,0.121987
137,0.0331752
138,0.139255
139,0.0910184
140,0.163807
141,0.163807
142,0.121241
143,0.0424192
144,0.0902161
145,0.032622
146,0.032622
147,0.137182
148,0.137182
149,0.137182
150,0.0826772
151,0.0954199
152,0.129446
153,0.128664
154,0.128664
155,0.120751
156,0.120751
157,0.0947148
158,0.0178888
159,0.159651
160,0.143588
161,0.0696176
162,0.125267
163,0.0815033
164,0.0815033
165,0.0584802
166,0.0584802
167,0.239622
168,0.239622
169,0.0576802
170,0.0565016
171,0.237876
172,0.184869
173,0.184869
174,0.0909749
175,0.0421
176,0.148045
177,0.19308
178,0.17681
179,0.129586
180,0.0588091
181,0.220812
182,0.0949742
183,0.104199
184,0.104199
185,0.142774
186,0.105155
187,0.0466101
188,0.125211
189,0.0764226
190,0.12838
191,0.0937558
192,0.0857965
193,0.166861
194,0.166861
195,0.0167985
196,0.0838646
197,0.0440598
198,0.0279972
199,0.0279972
200,0.0770997
201,0.0713047
202,0.129957
203,0.129957
204,0.209156
205,0.209156
206,0.105812
