t,cond_num
10,5.21979
20,5.21723
30,5.2129
40,5.17093
50,5.21059
60,5.2069
70,5.25326
80,5.12434
90,5.28422
100,5.1112
110,5.21623
120,5.20014
130,5.22125
140,5.16892
150,5.22488
160,5.20092
170,5.19634
180,5.20904
190,5.26074
200,5.29148
210,5.21591
220,5.18771
230,5.18618
240,5.08984
250,5.25837
260,5.20839
270,5.23293
280,5.193
290,5.16323
300,5.20716
310,5.1626
320,5.25541
330,5.1588
340,5.15259
350,5.18907
360,5.15297
370,5.2502
380,5.13963
390,5.192
400,5.19687
410,5.13352
420,5.19336
430,5.17446
440,5.3175
450,5.22099
460,5.1798
470,5.27932
480,5.17186
490,5.21074
500,5.26119
510,5.15889
520,5.1736
530,5.19232
540,5.20553
550,5.1595
560,5.22811
570,5.19731
580,5.21652
590,5.18237
600,5.16404
610,5.23719
620,5.16715
630,5.28087
640,5.17939
650,5.16064
660,5.2533
670,5.13451
680,5.2242
690,5.15386
700,5.17521
710,5.15342
720,5.1712
730,5.17293
740,5.22015
750,5.23969
760,5.1721
770,5.19741
780,5.22155
790,5.13475
800,5.22632
810,5.26144
820,5.15419
830,5.12365
840,5.21581
850,5.20862
860,5.20145
870,5.186
880,5.31707
890,5.22339
900,5.2923
910,5.20884
920,5.19432
930,5.19224
940,5.20569
950,5.15438
960,5.23304
970,5.16307
980,5.18451
990,5.26969
1000,5.2636
1010,5.1753
1020,5.18792
1030,5.19075
1040,5.20146
1050,5.16655
1060,5.24009
1070,5.10178
1080,5.19577
1090,5.19152
1100,5.18244
1110,5.16661
1120,5.2114
1130,5.20879
1140,5.24169
1150,5.22447
1160,5.14427
1170,5.27761
1180,5.25356
1190,5.25989
1200,5.14186
1210,5.23349
1220,5.18819
1230,5.18478
1240,5.24421
1250,5.2092
1260,5.29574
1270,5.21178
1280,5.22032
1290,5.20182
1300,5.27374
1310,5.23746
1320,5.2203
1330,5.19275
1340,5.16889
1350,5.23519
1360,5.26696
1370,5.19244
1380,5.22986
1390,5.19311
1400,5.18305
1410,5.19199
1420,5.29124
1430,5.21149
1440,5.2078
1450,5.29695
1460,5.18973
1470,5.17887
1480,5.24154
1490,5.22023
1500,5.1706
1510,5.17099
1520,5.26962
1530,5.2369
1540,5.17588
1550,5.15255
1560,5.19774
1570,5.16811
1580,5.18646
1590,5.18552
1600,5.09983
1610,5.25054
1620,5.10332
1630,5.19496
1640,5.19539
1650,5.21119
1660,5.20513
1670,5.24648
1680,5.18672
1690,5.22911
1700,5.2395
1710,5.22667
1720,5.22477
1730,5.25727
1740,5.25253
1750,5.14514
1760,5.16973
1770,5.14831
1780,5.18414
1790,5.14847
1800,5.17424
1810,5.23797
1820,5.18267
1830,5.24904
1840,5.15122
1850,5.2455
1860,5.25347
1870,5.23477
1880,5.22327
1890,5.20002
1900,5.24582
1910,5.23896
1920,5.15221
1930,5.26316
1940,5.21413
1950,5.13877
1960,5.16861
1970,5.25517
1980,5.19682
1990,5.19131
2000,5.18282
2010,5.19535
2020,5.24427
2030,5.20938
2040,5.19652
2050,5.16612
2060,5.26709
2070,5.14574
2080,5.12816
2090,5.2966
2100,5.27816
2110,5.27063
2120,5.23426
2130,5.27925
2140,5.23025
2150,5.266
2160,5.27123
2170,5.23829
2180,5.16291
2190,5.19805
2200,5.24805
2210,5.19361
2220,5.21324
2230,5.25401
2240,5.19204
2250,5.22132
2260,5.22319
2270,5.17536
2280,5.20286
2290,5.19353
2300,5.32645
2310,5.24484
2320,5.15593
2330,5.18844
2340,5.22672
2350,5.21204
2360,5.19559
2370,5.20141
2380,5.14622
2390,5.13464
2400,5.25225
2410,5.24314
2420,5.2323
2430,5.15643
2440,5.21504
2450,5.2354
2460,5.1966
2470,5.26222
2480,5.22205
2490,5.22191
2500,5.16173
2510,5.20536
2520,5.23822
2530,5.18893
2540,5.17716
2550,5.20233
2560,5.18109
2570,5.20629
2580,5.21347
2590,5.32656
2600,5.1215
2610,5.20358
2620,5.14011
2630,5.25843
2640,5.17816
2650,5.20755
2660,5.1549
2670,5.2507
2680,5.29101
2690,5.24627
2700,5.21217
2710,5.2082
2720,5.26151
2730,5.22696
2740,5.14548
2750,5.23668
2760,5.21952
2770,5.19126
2780,5.22445
2790,5.20971
2800,5.20772
2810,5.23266
2820,5.25921
2830,5.1212
2840,5.18911
2850,5.20781
2860,5.22098
2870,5.20107
2880,5.22825
2890,5.24342
2900,5.19338
2910,5.18815
2920,5.16979
2930,5.15388
2940,5.17265
2950,5.24412
2960,5.13344
2970,5.23642
2980,5.20436
2990,5.19888
3000,5.23216
3010,5.17904
3020,5.20963
3030,5.16385
3040,5.27733
3050,5.1431
3060,5.17578
3070,5.29696
3080,5.19302
3090,5.15782
3100,5.20541
3110,5.27537
3120,5.21539
3130,5.24543
3140,5.20377
3150,5.26
3160,5.20833
3170,5.17826
3180,5.18576
3190,5.15381
3200,5.23509
3210,5.16112
3220,5.20558
3230,5.19941
3240,5.21133
3250,5.19873
3260,5.22799
3270,5.20291
3280,5.26919
3290,5.21905
3300,5.241
3310,5.18251
3320,5.22128
3330,5.244
3340,5.17269
3350,5.20347
3360,5.22399
3370,5.22642
3380,5.10804
3390,5.19986
3400,5.15422
3410,5.1288
3420,5.19942
3430,5.21913
3440,5.20611
3450,5.16918
3460,5.2273
3470,5.22842
3480,5.15812
3490,5.19213
3500,5.31715
