MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.0769884,-0.25663,-8.3155e-05
2,0.0113305,-0.02781,-0.000172863
3,0.0103539,0.048842,-0.000207171
4,0.0266791,0.145256,-0.000193046
5,0.0266791,0.145256,-0.000193046
6,0.0570017,0.229842,-0.000134968
7,0.0570017,0.229842,-0.000134968
8,0.164842,0.402992,-0.000129376
9,0.164842,0.402992,-0.000129376
10,0.0967299,0.30799,-7.04308e-05
11,0.104558,0.320986,6.53e-05
12,0.0259046,0.152059,0.000191665
13,0.0508645,0.216258,4.32702e-05
14,0.0432725,0.200232,2.78597e-05
15,0.0376856,-0.17326,0.000445793
16,0.0280464,-0.14172,0.000271363
17,0.0241635,-0.13738,-9.84007e-05
18,0.00825729,-0.06465,-7.12524e-05
19,0.0180838,-0.11475,0.000128609
20,0.0089034,0.073589,0.000122253
21,0.0161817,0.110177,-0.00039319
22,0.0161817,0.110177,-0.00039319
23,0.00898866,0.075907,2.63254e-05
24,0.0139879,0.103325,-0.000188282
25,0.015107,0.11353,1.89172e-05
26,0.015107,0.11353,1.89172e-05
27,0.015107,0.11353,1.89172e-05
28,0.015107,0.11353,1.89172e-05
29,0.0036506,0.031493,-4.50459e-05
30,0.0036506,0.031493,-4.50459e-05
31,0.0036506,0.031493,-4.5046e-05
32,0.0273704,0.152529,-0.000144222
33,0.00569495,0.007413,0.00020625
34,0.0203768,-0.1269,7.66402e-05
35,0.00448174,-0.03022,-4.87189e-05
36,0.0822878,-0.2775,0.000210941
37,0.0683446,-0.23415,0.000399116
38,0.193151,-0.41138,-0.000599425
39,0.196943,-0.43092,-0.000184467
40,0.224575,-0.46564,-2.12041e-05
41,0.0143731,-0.09756,-0.000197752
42,0.00959091,-0.03799,0.000102984
43,0.0134267,-0.06709,0.000387907
44,0.0578152,-0.22246,9.84908e-05
45,0.160165,-0.39324,0.000159725
46,0.160165,-0.39324,0.000159725
47,0.00531631,-0.04451,-6.71326e-05
48,0.00531631,-0.04451,-6.71326e-05
49,0.0372299,-0.18107,-8.21056e-05
50,0.00540887,0.037362,-0.000168412
51,0.00540886,0.037362,-0.000168412
52,0.0557265,-0.21678,-0.000372127
53,0.0273278,-0.14337,-0.000151157
54,0.026706,-0.13958,-0.000400999
55,0.026706,-0.13958,-0.000400999
56,0.0450938,-0.17851,-0.000456388
57,0.0122522,0.079414,-0.000293937
58,0.00842864,0.01973,-0.00018488
59,0.00773864,0.018215,-0.000257786
60,0.0519348,-0.20715,-0.000517349
61,0.0169025,-0.10733,-0.00010447
62,0.0149357,0.091341,-0.000162889
63,0.0149357,0.091341,-0.000162889
64,0.0149357,0.091341,-0.000162889
65,0.0117501,0.075761,-0.000334749
66,0.00812671,0.063999,-0.000295753
67,0.00812671,0.063999,-0.000295753
68,0.0456452,-0.19828,-0.000338498
69,0.0213516,0.134619,1.53492e-05
70,0.0122801,-0.07213,-3.49795e-05
71,0.0120179,0.087205,-5.92318e-05
72,0.00409187,0.022348,-0.000166647
73,0.0101939,0.089979,3.54528e-05
74,0.00948785,0.082069,-9.42171e-05
75,0.00328856,0.000251,-2.35447e-05
76,0.00541994,-0.03302,-0.000257135
77,0.00489807,-0.03574,0.000187125
78,0.00489807,-0.03574,0.000187125
79,0.148732,-0.37164,-0.000296126
80,0.178887,-0.41496,-0.000345964
81,0.0477102,-0.20173,-4.20635e-05
82,0.0477102,-0.20173,-4.20635e-05
83,0.0131138,-0.08266,-0.000258838
84,0.00341632,-0.00854,-7.41635e-05
85,0.00645487,0.02723,-8.1164e-05
86,0.00356883,0.01054,-0.00012241
87,0.0363115,0.177989,-0.000211226
88,0.0124296,0.07829,-0.000175644
89,0.0124296,0.07829,-0.000175644
90,0.0124296,0.07829,-0.000175644
91,0.056496,0.233526,-1.42172e-05
92,0.056896,0.233969,4.16011e-05
93,0.164684,0.404359,6.51297e-05
94,0.164684,0.404359,6.51297e-05
