MDTU,plaq
1,1.0029
2,1.00182
3,1.00482
4,1.01576
5,1.00324
6,1.0015
7,1.00477
8,1.00511
9,1.00285
10,1.00794
11,1.01775
12,1.01938
13,1.0103
14,1.0103
15,1.01219
16,1.02253
17,1.03274
18,1.02167
19,1.01257
20,1.01589
21,1.02606
22,1.03356
23,1.03662
24,1.02394
25,1.00758
26,1.00758
27,1.01613
28,0.986678
29,1.01029
30,1.02086
31,1.00474
32,0.986878
33,0.963469
34,0.971542
35,0.955707
36,0.977657
37,0.977852
38,0.977852
39,1.00355
40,1.00465
41,1.00006
42,1.00724
43,1.01124
44,1.02987
45,1.04512
46,1.04512
47,1.04362
48,1.04362
49,1.04284
50,1.01889
51,1.02696
52,1.0194
53,1.01445
54,1.01135
55,1.0168
56,1.01744
57,0.985827
58,0.99189
59,0.99127
60,1.01961
61,1.0395
62,1.02169
63,1.00419
64,1.00935
65,1.00484
66,0.989244
67,0.977265
68,0.987746
69,0.986588
70,0.973653
71,0.984459
72,0.992757
73,1.00549
74,0.998794
75,0.99688
76,1.00363
77,1.03447
78,1.04661
79,1.06292
80,1.06292
81,1.04838
82,1.04838
83,1.04898
84,1.0234
85,1.03255
86,1.0325
87,1.0154
88,1.00971
89,1.00773
90,1.00467
91,1.01934
92,1.0141
93,0.999296
94,0.984843
95,1.00003
96,0.981647
97,1.00131
98,1.00301
99,1.00301
100,0.98766
101,0.991529
102,1.01377
103,1.00975
104,1.00961
105,1.01251
106,1.00545
107,1.01396
108,0.994893
109,0.979771
110,0.991574
111,1.00114
112,0.982139
113,0.987146
114,0.977863
115,0.98728
116,0.98669
117,1.00163
118,0.97812
119,0.984632
120,0.985413
121,0.978411
122,0.994133
123,0.983667
124,1.0026
125,1.01448
126,0.993682
127,1.01372
128,1.03249
129,1.03052
130,1.01714
131,1.03747
132,1.01861
133,1.01865
134,1.02563
135,1.02431
136,1.02431
137,1.0232
138,1.04754
139,1.0395
140,1.04348
141,1.03363
142,1.02599
143,1.03371
144,1.03068
145,1.04786
146,1.0156
147,1.00506
148,0.993705
149,0.991589
150,0.978595
151,1.00042
152,0.994265
153,0.988168
154,0.998889
155,1.00733
156,0.992503
157,1.00333
158,1.02069
159,1.0159
160,1.02035
161,1.01375
162,1.01231
163,0.998611
164,0.998248
165,0.991114
166,0.992321
167,0.988972
168,1.00692
169,1.03394
170,1.03071
171,1.02136
172,1.0248
173,1.00915
174,1.00951
175,1.00456
176,1.00431
177,1.0148
178,1.02021
179,1.00744
180,1.01087
181,1.00303
182,0.997528
183,0.982725
184,0.982725
185,1.0014
186,1.0071
187,1.01036
188,1.0003
189,0.988855
190,0.983118
191,0.980809
192,0.981832
193,0.984613
194,0.96506
195,0.965751
196,0.966766
197,0.972777
198,0.985932
199,0.969061
200,0.989055
201,1.00034
202,0.9787
203,0.981845
204,0.982956
205,0.993293
206,0.992378
207,0.99358
208,0.984445
209,0.995097
210,0.989297
211,0.992004
212,0.966572
213,0.983086
214,0.983086
215,0.983086
216,0.974605
217,0.98432
218,1.01293
219,1.02077
220,1.02077
221,1.02391
222,1.00614
223,1.00602
224,1.0122
225,0.995237
226,1.0068
227,0.976773
228,0.995959
229,1.01452
230,0.997721
231,0.982432
232,0.969367
233,0.98253
234,1.02033
235,1.00789
236,1.00313
237,0.988189
238,1.01729
239,1.03165
240,1.054
241,1.02039
242,1.02636
243,1.00632
244,1.00832
245,0.984889
246,0.986036
247,0.986036
248,0.978694
249,0.983944
250,0.993214
251,0.987327
252,0.990298
253,0.983929
254,0.996817
255,1.00216
256,1.00012
257,0.999623
258,0.990874
259,0.995386
260,0.988956
261,1.00702
262,1.00702
263,1.02493
264,1.02208
265,1.02208
266,0.99824
267,1.00232
268,1.00542
269,0.98607
270,0.993955
271,1.00187
272,0.996108
273,1.01766
274,1.02596
275,1.0321
276,1.0321
277,1.0243
278,0.99763
279,1.00976
280,0.997305
281,0.991917
282,0.982376
283,0.991463
284,0.970073
285,0.967816
286,0.969963
287,0.971553
288,0.978302
289,0.999129
290,0.988279
291,0.984256
292,0.9964
293,1.00128
294,0.991647
295,1.00188
296,1.00222
297,1.01642
298,1.02143
299,1.00461
300,1.01908
301,1.04256
302,1.02362
303,1.03474
304,1.01823
305,1.01535
306,1.0074
307,1.00488
308,1.00702
309,0.999473
310,0.983639
311,0.980231
312,0.980231
313,0.992348
314,1.01085
315,0.999788
316,0.996889
317,0.991955
318,0.967848
319,0.967848
320,0.981304
321,0.988277
322,0.987824
323,1.00464
324,1.00793
325,0.999984
326,0.996568
327,0.995643
328,0.995643
329,0.982008
330,0.982008
331,0.998178
332,0.994596
333,0.983025
334,1.00233
335,0.987142
336,0.99475
337,0.962323
338,0.969181
339,0.980242
340,0.963562
341,0.981096
342,1.00719
343,1.00591
344,1.02121
345,1.02615
346,1.03074
347,1.03074
348,1.00814
349,1.00518
350,1.02171
351,1.00531
352,1.00714
353,1.00162
354,0.984417
355,0.9786
356,0.972753
357,0.986485
358,0.984365
359,0.986867
360,0.982828
361,0.977907
362,0.971012
363,0.986184
364,0.993707
365,0.989348
366,0.980417
367,0.985149
368,0.984989
369,0.995357
370,1.00678
371,0.990972
372,0.99953
373,1.01352
374,1.00144
375,1.00652
376,1.00286
377,0.987096
378,0.993263
379,0.966668
380,0.946578
381,0.952938
382,0.962158
383,0.977292
384,1.0025
385,1.01003
386,1.02974
387,1.03642
388,1.05036
389,1.05432
390,1.0482
391,1.04541
392,1.04736
393,1.03275
394,1.01709
395,1.02555
396,1.01465
397,1.02383
398,0.996408
399,0.98894
400,1.01875
401,0.991158
402,1.00267
403,1.01303
404,1.02596
405,1.03691
406,1.01164
407,1.03276
408,1.0354
409,1.03325
410,1.03325
411,1.01377
412,1.01205
413,1.00747
414,1.02445
415,1.02445
416,1.02445
417,1.00871
418,1.01632
419,1.0213
420,1.0213
421,1.00376
422,0.99755
423,1.00591
424,1.02977
425,1.014
426,1.01272
427,1.01272
428,0.992758
429,0.985664
430,0.999685
431,0.995429
432,0.996723
433,0.996723
434,1.00243
435,1.00981
436,0.98791
437,1.00644
438,0.991407
439,1.00344
440,1.01317
441,1.02596
442,0.996809
443,0.997658
444,0.991596
445,1.00763
446,1.00434
447,1.004
448,1.03102
449,1.03421
450,1.03174
451,1.01491
452,1.02697
453,1.00736
454,0.997567
455,1.02194
456,1.03017
457,1.02919
458,1.01798
459,1.01936
460,1.02294
461,1.01643
462,1.00827
463,1.00715
464,1.00106
465,1.00106
466,1.00078
467,1.00078
468,1.00783
469,1.00783
470,1.00783
471,1.00895
472,0.998575
473,1.00941
474,0.994535
475,1.01472
476,1.00687
477,0.98277
478,0.98277
479,1.0004
480,1.01518
481,1.02359
482,1.01772
483,1.02247
484,1.00966
485,0.987815
486,0.992523
487,0.994324
488,0.988843
489,0.994167
490,0.994947
491,0.990928
492,0.986166
493,0.994026
494,0.984472
495,0.982757
496,1.00222
497,0.998832
498,0.997186
499,1.00342
500,0.988254
501,0.980883
502,0.969667
503,0.980161
504,1.00959
505,1.00054
506,1.00288
507,1.01171
508,1.01171
509,1.01171
510,1.00736
511,1.02265
512,1.01767
513,1.01767
514,1.01767
515,1.02218
516,1.02673
517,1.02031
518,1.02138
519,1.00048
520,1.01145
521,1.01145
522,1.01426
523,1.01288
524,0.999183
525,1.01194
526,1.01306
527,0.995484
528,1.00561
529,1.0006
530,1.03437
531,1.03207
532,1.00323
533,1.01055
534,1.03111
535,1.00985
536,1.01197
537,1.00679
538,1.01733
539,1.01655
540,0.998401
541,1.02961
542,1.042
543,1.0281
544,1.026
545,1.02876
546,1.01516
547,1.03877
548,1.0248
549,1.03618
550,1.04022
551,1.02445
552,0.99365
553,0.99484
554,0.977242
555,0.981258
556,0.981161
557,0.964674
558,0.9708
559,0.997895
560,0.986762
561,0.990245
562,0.986375
563,0.991438
564,0.995718
565,1.03341
566,1.03166
567,1.05278
568,1.01781
569,1.01723
570,0.991038
571,0.991038
572,1.01222
573,1.01071
574,0.998895
575,0.987393
576,0.998006
577,0.996296
578,0.998963
579,0.985923
580,0.974501
581,0.984401
582,0.984672
583,0.98865
584,0.999587
585,0.993854
586,1.0006
587,1.00559
588,1.00559
589,0.98073
590,0.979818
591,0.975677
592,0.982698
593,0.975222
594,0.976164
595,0.967553
596,0.967553
597,0.968758
598,0.94597
599,0.959257
600,0.978977
601,0.979615
602,0.971526
603,0.970263
604,0.979218
605,0.969965
606,0.978444
607,0.994228
608,0.994107
609,1
610,1.01487
611,1.00916
612,0.996831
613,0.987909
614,1.0095
615,1.01923
616,1.01113
617,1.00483
618,1.01874
619,1.00678
620,1.00132
621,1.0166
622,1.0166
623,1.00993
624,1.00532
625,0.997336
626,0.991576
627,1.01097
628,1.03081
629,1.02892
630,1.03143
631,1.00643
632,0.996123
633,0.994424
634,0.995297
635,1.00298
636,1.01399
637,1.01717
638,1.01717
639,1.01927
640,1.02298
641,1.02017
642,1.02017
643,1.00504
644,1.01028
645,1.04302
646,1.02569
647,1.0301
648,1.02935
649,1.0321
650,1.04059
651,1.00621
652,0.998897
653,1.01617
654,0.994672
655,1.00379
656,1.02411
657,1.00716
658,1.02098
659,1.02487
660,1.00763
661,1.0239
662,0.995811
663,0.994574
664,0.992239
665,1.02394
666,1.01059
667,1.02906
668,1.03447
669,1.02899
670,1.01897
671,1.02157
672,1.01136
673,1.02024
674,1.02903
675,1.01094
676,0.995062
677,0.9971
678,1.00175
679,1.00225
680,1.00043
681,1.00226
682,1.00617
683,1.01404
684,1.00479
685,0.993052
686,0.981159
687,0.989067
688,0.983548
689,0.997515
690,0.968684
691,0.992267
692,1.00505
693,1.00521
694,1.01461
695,0.99948
696,1.00517
697,1.00501
698,0.987087
699,1.00599
700,1.0002
701,1.0002
702,1.01329
703,1.0251
704,1.03424
705,1.03634
706,1.021
707,1.01157
708,1.01127
709,1.0094
710,1.0062
711,1.03045
712,1.04226
713,1.02666
714,1.02666
715,1.02666
716,0.990671
717,0.992781
718,0.994624
719,0.993856
720,1.00459
721,1.01408
722,1.0112
723,1.0112
724,0.99856
725,1.01507
726,1.01507
727,1.02012
728,1.01073
729,1.00972
730,1.00972
731,1.00972
732,1.00972
733,0.99929
734,0.980875
735,0.993837
736,1.00272
737,1.00117
738,0.990327
739,0.989081
740,0.987696
741,1.00936
742,0.997303
743,0.998179
744,0.994665
745,1.01096
746,1.00254
747,0.99386
748,0.99281
749,1.00905
750,0.997936
751,1.01069
752,1.02171
753,1.02548
754,1.02665
755,1.0135
756,0.996528
757,0.996528
758,1.00034
759,1.00105
760,1.00228
761,1.0186
762,1.00594
763,1.00279
764,0.994717
765,0.988883
766,0.992905
767,1.00771
768,1.00128
769,0.990255
770,0.976039
771,0.992071
772,0.982366
773,1.00333
774,0.989572
775,0.989572
776,1.00787
777,0.994008
778,0.979413
779,0.992133
780,1.00352
781,0.988374
782,0.982697
783,0.989257
784,0.997017
785,1.00665
786,1.00665
787,1.0014
788,1.00368
789,1.00443
790,1.01077
791,1.00836
792,0.995209
793,1.00843
794,1.0065
795,0.993649
796,0.997985
797,0.995648
798,0.990256
799,0.981182
800,0.995746
801,0.993868
802,0.988514
803,1.00126
804,1.00126
805,0.978588
806,0.99048
807,1.0096
808,0.996676
809,1.00583
810,1.01435
811,1.02021
812,1.01934
813,1.02469
814,1.02271
815,1.02271
816,1.03171
817,1.02558
818,1.03636
819,1.0279
820,1.01373
821,1.00035
822,1.00199
823,0.999299
824,1.01494
825,1.00839
826,1.00839
827,1.01513
828,0.982655
829,0.975705
830,0.994998
831,0.990079
832,0.983912
833,0.998187
834,1.01209
835,1.00343
836,1.01039
837,1.01824
838,1.01632
839,1.01046
840,1.03357
841,1.00947
842,1.00478
843,1.00683
844,1.00683
845,1.02804
846,1.0167
847,1.03898
848,1.00944
849,1.00189
850,1.01012
851,0.996067
852,1.01183
853,1.00544
854,1.00736
855,0.995159
856,1.00851
857,1.008
858,0.998601
859,1.00603
860,1.00955
861,1.02332
862,1.03875
863,1.03875
864,1.04235
865,1.02023
866,1.00434
867,0.996323
868,0.995921
869,0.986941
870,0.985934
871,0.993236
872,0.972497
873,0.972477
874,1.0017
875,0.989756
876,0.989794
877,0.971181
878,0.99215
879,0.998926
880,0.991973
881,0.995498
882,0.98628
883,0.992887
884,1.01556
885,1.0177
886,1.0161
887,1.00515
888,0.995734
889,1.00954
890,1.00953
891,1.01652
892,1.03172
893,1.01276
894,1.02733
895,1.01754
896,1.01436
897,1.01953
898,1.01815
899,1.00762
900,1.00533
901,1.00162
902,1.00203
