MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.28583,-1.04719,0.746164
2,1.29417,-0.982912,0.841873
3,1.25916,-0.827334,0.949206
4,1.2624,-0.998779,0.772077
5,1.25602,-1.06466,0.666399
6,1.28348,-1.09458,0.670246
7,1.32769,-0.978282,0.897623
8,1.23551,-0.92499,0.819072
9,1.35842,-0.958293,0.962799
10,1.33826,-1.03437,0.849125
11,1.34958,-0.993648,0.913255
12,1.25909,-0.829329,0.947371
13,1.28332,-0.799553,1.00381
14,1.28332,-0.799553,1.00381
15,1.3433,-0.885661,1.00998
16,1.28831,-1.02128,0.785315
17,1.35498,-1.04363,0.864182
18,1.34606,-0.902054,0.999088
19,1.30422,-0.981949,0.858359
20,1.22667,-1.02757,0.669932
21,1.30808,-0.973354,0.873873
22,1.29257,-0.893548,0.933975
23,1.35997,-0.892608,1.02605
24,1.2771,-0.807953,0.989034
25,1.27854,-0.924166,0.883502
26,1.27854,-0.924166,0.883502
27,1.2824,-0.844465,0.965101
28,1.22691,-0.796773,0.93299
29,1.29797,-0.759389,1.05264
30,1.32445,-0.67071,1.14207
31,1.27425,-0.685048,1.07444
32,1.27053,-0.589499,1.1255
33,1.18294,-0.527109,1.05901
34,1.21281,-0.444161,1.12855
35,1.17858,-0.408831,1.1054
36,1.18529,-0.513393,1.06834
37,1.24467,-0.482253,1.14745
38,1.24467,-0.482253,1.14745
39,1.21119,-0.667886,1.0104
40,1.29796,-0.944854,0.889913
41,1.19662,-0.821292,0.870281
42,1.25166,-0.76396,0.99147
43,1.23731,-0.869164,0.880624
44,1.26312,-0.832188,0.950232
45,1.27019,-0.765299,1.01376
46,1.27019,-0.765299,1.01376
47,1.25701,-0.919792,0.856767
48,1.25701,-0.919792,0.856767
49,1.28812,-0.861598,0.957553
50,1.21122,-0.930538,0.775347
51,1.30964,-0.921097,0.930991
52,1.32087,-0.905265,0.96187
53,1.21174,-0.744567,0.955994
54,1.19735,-0.667927,0.993735
55,1.28019,-0.659383,1.09731
