MDTU,susyTrans,Im(bilin)
10,-0.0186989,1.86643e-05
20,0.0196715,4.54918e-06
30,0.0141451,-5.38077e-07
40,0.0102787,6.86582e-06
50,-0.0242173,5.09318e-06
60,-0.0215089,1.93694e-06
70,-0.00987297,-2.66219e-06
80,0.00982204,1.08713e-05
90,0.00116584,-3.54508e-05
100,0.0129545,-1.88853e-05
110,-0.00796934,-5.74643e-06
120,-0.0118428,1.80631e-05
130,-0.0186174,-1.5452e-05
140,-0.000303786,1.43341e-06
150,-0.0046328,-5.08523e-06
160,0.019025,2.55852e-05
170,-0.0141713,3.04055e-05
180,-0.00313747,-5.77087e-06
190,0.00774247,1.25484e-05
200,-0.0240397,1.71214e-05
210,0.0310444,2.74275e-06
220,0.0135766,1.05758e-05
230,0.0038949,-7.77596e-06
240,0.0122147,1.29862e-05
250,0.00925096,1.29963e-05
260,0.0129946,-4.21282e-06
270,0.00721517,-4.40398e-05
280,-0.00313729,-3.01978e-07
290,-0.00544105,1.98345e-05
300,0.00104836,2.77205e-06
310,0.0185459,-1.10884e-05
320,-0.00780752,5.49653e-06
330,0.00577244,2.07204e-06
340,0.012941,8.35707e-06
350,0.00820388,1.62088e-05
360,-0.00697769,1.26085e-05
370,0.0298018,-6.60169e-06
380,-0.00925575,1.05624e-05
390,-0.0122465,-8.89972e-06
400,0.00377315,-2.4787e-05
410,0.00711388,-2.53338e-06
420,0.000973147,-2.23218e-05
430,0.0189223,-1.04111e-05
440,-0.00312273,7.93498e-06
450,-0.0285657,-4.18291e-06
460,-0.000409692,-9.1529e-06
470,0.0101694,3.03901e-05
480,-0.0258622,2.37714e-05
490,0.00268428,-4.96097e-06
500,-0.0287513,7.58492e-06
510,-0.0131907,-2.29562e-05
520,0.0143063,-1.98336e-05
530,0.00151203,1.26447e-05
540,-0.0107315,3.41562e-06
550,0.0138442,-8.1006e-06
560,-0.00211105,7.21327e-06
570,0.00704558,9.1072e-06
580,-0.0152755,9.64649e-06
590,-0.00995676,1.86955e-05
600,0.0269453,-3.06054e-05
610,0.0285012,1.40161e-06
620,-0.03305,3.42403e-05
630,0.0148381,2.43261e-05
640,0.00583192,6.64128e-06
650,-0.00569808,-3.28727e-06
660,-0.0241498,2.25576e-05
670,0.0148287,-1.99593e-05
680,0.0281746,4.9557e-07
690,0.00225736,-2.71116e-05
700,0.00233317,4.50849e-06
710,-0.00445738,5.40799e-07
720,0.0052154,1.45207e-05
730,0.0160428,2.04801e-05
740,-0.009937,-7.32143e-06
750,-0.00238718,3.84845e-06
760,0.00508432,3.90878e-05
770,-0.00816414,-2.11297e-05
780,-0.0231283,-6.36413e-06
790,-0.00941809,2.88856e-05
800,-0.0134045,-1.35603e-05
810,0.031866,1.25731e-05
820,0.00130146,-1.35251e-05
830,-0.00506557,2.00533e-05
840,0.0330152,7.7157e-06
850,-0.015654,-6.76543e-06
860,0.00705396,1.46869e-05
870,0.0149809,6.52386e-06
880,0.0100046,-1.35317e-05
890,0.00424752,-8.01988e-06
900,-0.00383286,-6.78371e-06
910,0.00521814,-1.72658e-05
920,0.00936073,-5.45773e-06
930,-0.011095,-1.49542e-06
940,-0.0324763,-3.14164e-06
950,0.00299397,5.53674e-06
960,-0.013306,-1.18894e-06
970,0.0154716,-1.05988e-05
980,-0.0268801,9.31766e-06
990,0.00305286,9.98666e-06
1000,-0.000757115,-5.01075e-06
1010,0.00268034,1.74125e-06
1020,-0.0254634,3.47852e-07
1030,-0.0242513,7.94829e-07
1040,0.0189947,-1.91137e-05
1050,0.012713,-4.09627e-06
1060,-0.00377559,-2.4188e-05
1070,-0.00475028,-9.79139e-06
1080,-0.00355125,-5.35856e-06
1090,-0.00499166,-1.21453e-05
1100,0.00295077,1.58856e-08
1110,-0.00690839,1.2562e-05
1120,0.0248029,-6.97492e-06
1130,0.0147652,1.18301e-06
1140,-0.00502052,-1.01856e-05
1150,0.0195049,-1.31001e-05
1160,0.00401709,-8.6797e-06
1170,-0.0192219,3.26703e-05
1180,0.0121484,-6.41928e-06
1190,-0.0235108,-1.83821e-05
1200,-0.0170697,-6.98922e-06
1210,-0.0109301,1.59846e-05
1220,-0.0170407,1.96519e-05
1230,-0.00503613,1.87616e-05
1240,-0.00477251,1.02634e-05
1250,-0.0117416,-1.24005e-05
1260,-0.032135,9.24199e-06
1270,-0.0194186,2.06174e-06
1280,0.00550679,5.51157e-07
1290,0.0153301,1.6362e-05
1300,0.00269348,1.84795e-05
1310,-0.00259544,-4.29874e-06
1320,0.0068987,-2.46305e-05
1330,0.00269817,1.90126e-05
1340,0.0217946,2.82842e-05
1350,0.0134706,-6.34674e-06
1360,-0.0178277,5.7488e-06
1370,-0.0256183,-9.40516e-06
1380,-0.00597377,-8.18345e-06
1390,0.00442352,3.09434e-05
1400,-0.021547,-3.32723e-05
1410,0.019948,2.44741e-05
1420,-0.00401649,1.33939e-05
1430,0.0150081,2.3757e-06
1440,0.00608381,-1.99887e-05
1450,-0.00220853,2.67191e-06
1460,-0.000335512,-3.12641e-06
1470,-0.00200373,-2.45521e-05
1480,-0.0209848,-2.22752e-05
1490,0.0097718,1.56775e-05
1500,-0.0224414,-6.23436e-06
1510,0.00143058,-6.67801e-06
1520,0.00206202,2.92318e-06
1530,0.00113473,3.37111e-07
1540,-0.0110328,8.77522e-06
1550,0.0263527,1.94602e-05
1560,-0.00144527,-1.79659e-06
1570,-0.0291997,1.51536e-06
1580,-0.00172225,-1.49556e-05
1590,0.0331852,6.17016e-06
1600,0.00700872,5.54834e-06
1610,0.00664754,3.68816e-06
1620,0.0176085,-9.58002e-06
1630,0.00464634,4.04471e-06
1640,0.00535203,-8.16732e-06
1650,0.0145886,-2.11742e-05
1660,0.0230853,3.29977e-06
1670,-0.0130695,-1.01205e-05
1680,0.00120325,-4.70069e-07
1690,-0.00577075,3.42197e-05
1700,0.00581464,-3.60304e-06
1710,-0.00102426,-1.7132e-05
1720,-0.00227608,-1.56899e-05
1730,-0.00268036,-1.31662e-05
1740,-0.00683262,-1.56191e-05
1750,-0.0127662,2.13822e-06
1760,-0.0136946,3.38683e-06
1770,-0.00812748,7.96659e-06
