MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.991161,-0.805551,0.577485
2,0.99069,-0.752248,0.644663
3,0.992114,-0.653068,0.746856
4,0.99262,-0.784909,0.607628
5,0.989669,-0.838617,0.525515
6,0.988936,-0.843825,0.515707
7,0.99199,-0.728835,0.672937
8,0.992015,-0.743252,0.657016
9,0.991942,-0.700321,0.702496
10,0.992124,-0.768117,0.627937
11,0.990711,-0.729797,0.670003
12,0.989041,-0.648248,0.746978
13,0.98923,-0.614515,0.775208
14,0.98923,-0.614515,0.775208
15,0.988638,-0.653804,0.741582
16,0.989857,-0.784558,0.60356
17,0.99075,-0.761142,0.634231
18,0.989897,-0.663428,0.734683
19,0.990502,-0.744038,0.653836
20,0.990223,-0.831433,0.53783
21,0.989579,-0.735644,0.661887
22,0.992247,-0.684643,0.718205
23,0.992204,-0.649871,0.749758
24,0.991235,-0.623827,0.770315
25,0.990513,-0.715027,0.685458
26,0.990513,-0.715027,0.685458
27,0.989906,-0.651671,0.745143
28,0.989221,-0.64268,0.752011
29,0.990521,-0.579366,0.80341
30,0.987829,-0.495531,0.85455
31,0.991606,-0.532273,0.836642
32,0.991479,-0.460117,0.87825
33,0.991315,-0.443481,0.886583
34,0.991556,-0.361716,0.923225
35,0.990695,-0.340752,0.93025
36,0.988614,-0.427457,0.891425
37,0.991947,-0.381562,0.915625
38,0.991947,-0.381562,0.915625
39,0.989446,-0.546007,0.825154
40,0.991695,-0.723399,0.678346
41,0.992206,-0.681127,0.721484
42,0.99182,-0.605267,0.785722
43,0.990973,-0.697131,0.704298
44,0.990252,-0.650316,0.746785
45,0.991127,-0.596374,0.791626
46,0.991127,-0.596374,0.791626
47,0.992152,-0.727068,0.675082
48,0.992152,-0.727068,0.675082
49,0.992378,-0.666062,0.735647
50,0.991041,-0.759127,0.637093
51,0.991796,-0.697946,0.704649
52,0.990649,-0.67826,0.722045
53,0.990927,-0.610195,0.780768
54,0.990541,-0.552162,0.822368
55,0.990928,-0.510128,0.849533
56,0.989395,-0.61403,0.775803
57,0.991385,-0.488724,0.86255
58,0.992204,-0.476601,0.870242
59,0.991169,-0.299825,0.944733
60,0.992795,-0.35783,0.926067
61,0.990986,-0.330287,0.934325
62,0.987974,-0.319995,0.934717
63,0.991838,-0.27619,0.952608
64,0.991614,-0.27933,0.951458
65,0.991508,-0.306664,0.942892
66,0.992447,-0.439468,0.889842
67,0.99204,-0.443569,0.88735
68,0.991331,-0.613975,0.778313
69,0.991969,-0.737062,0.663884
70,0.992733,-0.636828,0.761557
71,0.993027,-0.609393,0.784056
72,0.993254,-0.70228,0.702393
73,0.991161,-0.606131,0.784222
74,0.991474,-0.634636,0.761747
75,0.992533,-0.743388,0.657643
76,0.992499,-0.85925,0.496733
77,0.991576,-0.898958,0.418445
78,0.991729,-0.958158,0.25585
79,0.992493,-0.929658,0.347532
80,0.992493,-0.929658,0.347532
