MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.000627619,-0.01209,-9.6776e-06
2,0.000585733,0.003074,-1.28158e-05
3,0.00176507,-0.03384,2.12418e-05
4,0.0308642,-0.17195,-6.82253e-05
5,0.00169108,-0.01742,-8.44104e-08
6,0.0013282,-0.00029,-3.24327e-06
7,0.00178595,-0.03545,1.64278e-06
8,0.0017911,-0.03349,2.40503e-05
9,0.000630888,-0.00625,-1.94786e-05
10,0.00636099,-0.07566,-4.67972e-05
11,0.0438431,-0.20734,4.24282e-05
12,0.0517412,-0.22569,-6.2576e-06
13,0.0113722,-0.10348,1.40738e-05
14,0.0113722,-0.10348,1.40738e-05
15,0.0178716,-0.13169,2.54055e-06
16,0.0762703,-0.27501,-1.54722e-05
17,0.183103,-0.42688,1.96374e-05
18,0.0703949,-0.26315,4.74915e-06
19,0.016409,-0.12355,-8.51203e-05
20,0.0314917,-0.17467,-5.71048e-05
21,0.114102,-0.33538,-2.54752e-05
22,0.198448,-0.44445,-1.15712e-05
23,0.259104,-0.50806,1.36927e-05
24,0.0882819,-0.29512,-2.65607e-05
25,0.00580403,-0.07123,-2.90174e-05
26,0.00580403,-0.07123,-2.90174e-05
27,0.0351548,-0.18585,-3.57379e-05
28,0.0297217,0.170879,1.53871e-05
29,0.0121431,-0.10513,3.30523e-06
30,0.0661387,-0.25412,-1.49013e-05
31,0.00152742,-0.02941,-1.55467e-05
32,0.0280363,0.166268,-1.47134e-05
33,0.142113,0.376524,-2.68696e-05
34,0.0972479,0.310111,-1.11824e-05
35,0.190504,0.436163,-2.13671e-06
36,0.0675703,0.259511,1.65699e-05
37,0.0671316,0.258636,-2.31215e-06
38,0.0671316,0.258636,-2.31215e-06
39,0.000879309,-0.0192,3.21997e-05
40,0.00189991,-0.03419,1.86187e-05
41,0.00111878,0.024551,-3.5497e-05
42,0.00499816,-0.06405,4.91033e-07
43,0.0166953,-0.12448,5.96826e-06
44,0.151463,-0.38786,1.36928e-05
45,0.40933,-0.63843,3.87769e-05
46,0.40933,-0.63843,3.87769e-05
47,0.398961,-0.63013,-1.92516e-05
48,0.398961,-0.63013,-1.92516e-05
49,0.373783,-0.60987,4.48186e-05
50,0.0507304,-0.22243,-3.27392e-05
51,0.123614,-0.34943,3.9894e-05
52,0.0542634,-0.22983,4.45945e-05
53,0.0223895,-0.14677,-1.10255e-05
54,0.0157039,-0.12096,2.02391e-06
55,0.0385916,-0.19438,3.68891e-05
56,0.0427579,-0.20458,2.15098e-05
57,0.0316764,0.176737,1.31454e-05
58,0.0144375,0.118274,9.22888e-06
59,0.0157016,0.124186,-5.74078e-06
60,0.0570516,-0.23719,-3.96064e-05
61,0.31308,-0.55858,8.39448e-06
62,0.0699544,-0.2626,-3.09712e-05
63,0.00124839,-0.0262,1.35248e-05
64,0.00849336,-0.08739,-7.54268e-07
65,0.00227287,-0.03896,8.84922e-06
66,0.02034,0.141332,-8.6592e-06
67,0.0654631,0.254775,1.84216e-06
68,0.0260753,0.159626,-1.04637e-05
69,0.0277757,0.165202,-2.38364e-05
70,0.0843634,0.289641,2.51666e-05
71,0.037517,0.192729,-1.00633e-05
72,0.011054,0.103655,-1.79118e-06
73,0.0023139,-0.04299,-5.36649e-06
74,0.0016737,0.033094,8.52037e-08
75,0.00403488,0.057288,-6.0059e-06
76,0.00100603,-0.02041,3.67797e-05
77,0.214277,-0.46165,-3.80849e-06
78,0.468344,-0.68324,1.02178e-05
79,1.0761,-1.03659,3.91354e-05
80,1.0761,-1.03659,3.91354e-05
81,0.532452,-0.7287,-0.000101436
82,0.532452,-0.7287,-0.000101436
83,0.540983,-0.73371,1.77861e-05
84,0.082562,-0.28622,2.91043e-05
85,0.18743,-0.4317,-5.29722e-06
86,0.18927,-0.4342,4.36066e-05
87,0.0305804,-0.17249,-2.22028e-06
88,0.00953367,-0.09425,-4.2097e-05
89,0.00548569,-0.06847,-6.89303e-06
90,0.00155717,-0.03298,1.2829e-05
91,0.0574757,-0.23737,-1.64395e-05
92,0.0239432,-0.15204,-1.25998e-05
93,0.00188037,0.033758,-3.56167e-05
94,0.0346726,0.185423,-1.3625e-05
95,0.00122948,0.027926,-1.43815e-05
96,0.0480556,0.217875,1.07304e-05
97,0.00209174,0.005709,5.33465e-05
98,0.00151806,-0.01967,1.02819e-05
99,0.00151806,-0.01967,1.02819e-05
100,0.0265084,0.160285,3.81882e-05
101,0.0136125,0.115235,8.40321e-06
102,0.0227981,-0.14773,1.96631e-05
103,0.0112776,-0.10074,-3.70107e-05
104,0.0106515,-0.09747,1.39996e-05
105,0.0179558,-0.12886,-2.0204e-05
106,0.00267516,-0.04296,2.3059e-05
107,0.0237174,-0.15044,-8.14694e-07
108,0.00789555,0.086104,-1.04892e-05
109,0.0605601,0.245394,1.75754e-05
110,0.0145187,0.117421,8.26102e-06
111,0.0014984,0.007547,-8.53344e-05
112,0.0461314,0.213687,-2.784e-05
113,0.0270597,0.163121,-2.0952e-05
114,0.06431,0.252768,-1.53462e-05
115,0.0275982,0.165269,1.10655e-06
116,0.0304497,0.173192,2.42917e-05
117,0.000674109,0.000852,-4.46574e-06
118,0.062649,0.249205,-1.71736e-05
119,0.0374457,0.192338,1.39267e-05
120,0.0334527,0.182047,4.44017e-06
121,0.0614362,0.247177,8.18264e-06
122,0.00833891,0.088263,1.66653e-06
123,0.0381862,0.19475,9.57088e-07
124,0.0007141,-0.00493,-2.86802e-05
125,0.0277898,-0.16334,2.47398e-06
126,0.00940632,0.094473,-3.16458e-05
127,0.0229123,-0.14854,-4.3971e-05
128,0.189774,-0.43299,-7.22467e-05
129,0.163803,-0.40262,-6.58833e-05
130,0.0427199,-0.20219,-7.84492e-05
131,0.275653,-0.52292,-6.52685e-05
132,0.0485185,-0.21832,-4.2785e-05
133,0.0503129,-0.2225,-3.99084e-06
134,0.10597,-0.32435,-1.96451e-06
135,0.0961461,-0.30813,3.39587e-05
136,0.0961461,-0.30813,3.39587e-05
137,0.0822596,-0.28502,-2.94934e-05
138,0.497979,-0.70492,4.51444e-06
139,0.313336,-0.55832,2.24622e-05
140,0.396845,-0.62889,-2.00295e-06
141,0.200836,-0.44663,4.27273e-05
142,0.107778,-0.32674,1.52306e-05
143,0.207915,-0.45413,3.92485e-05
144,0.159997,-0.39829,8.23238e-06
145,0.503256,-0.70855,4.14801e-05
146,0.0328381,-0.17958,-2.25055e-05
147,0.00185969,-0.03562,2.57793e-06
148,0.010253,0.099167,-6.89413e-06
149,0.0149025,0.119181,-4.21188e-05
150,0.0643105,0.25286,-3.57987e-05
151,0.00136193,0.026584,-2.85397e-05
152,0.00915221,0.092018,1.37606e-05
153,0.023772,0.152383,6.90846e-06
154,0.00205573,0.036787,-2.02759e-05
155,0.00549199,-0.06763,1.48096e-05
156,0.0123291,0.108276,4.25669e-05
157,0.00101005,-0.01165,1.3784e-06
158,0.0643566,-0.25175,-1.22944e-05
159,0.0348603,-0.18341,-1.40963e-05
160,0.0588831,-0.24035,-4.58177e-05
161,0.0222646,-0.14531,9.37759e-06
162,0.0187525,-0.13379,-3.03852e-05
163,0.00224198,0.036044,2.7886e-05
164,0.00218677,0.039653,2.52174e-05
165,0.0182435,0.133824,-1.32725e-05
166,0.0132936,0.113379,2.55442e-05
167,0.0219449,0.146708,-3.89261e-05
168,0.00453202,-0.06071,1.51351e-05
169,0.215496,-0.46273,1.69931e-05
170,0.165999,-0.40577,-5.7109e-06
171,0.0687174,-0.2591,3.66633e-05
172,0.10095,-0.31545,7.72577e-06
173,0.00874949,-0.0904,-1.46089e-05
174,0.0100134,-0.09656,7.05802e-05
175,0.00154754,-0.02863,3.91839e-05
176,0.00194026,-0.02762,-1.75693e-05
177,0.0274376,-0.1629,7.15757e-07
178,0.0584084,-0.24015,-2.79052e-05
179,0.00539315,-0.06876,-1.13515e-05
180,0.0137216,-0.11241,-2.10603e-05
181,0.00101112,-0.01507,-1.34946e-05
182,0.0031113,0.050131,-1.71058e-05
183,0.0429289,0.206214,-6.22914e-06
184,0.0429289,0.206214,-6.22914e-06
185,0.000683539,0.006188,2.91477e-05
186,0.00343144,-0.05297,3.34384e-05
187,0.0109167,-0.10002,-2.29055e-05
188,0.00153708,0.022167,-5.61083e-05
189,0.0230867,0.150194,-3.51925e-05
190,0.0424549,0.20522,-1.58972e-06
191,0.0516629,0.226668,-1.76133e-05
192,0.0483617,0.218333,-4.8735e-05
193,0.0384644,0.195058,-1.56841e-05
194,0.130899,0.361594,-7.97888e-06
195,0.129717,0.35959,8.47036e-07
196,0.122688,0.349443,-1.57659e-05
197,0.0891179,0.297641,2.17225e-05
198,0.032956,0.177435,2.53182e-05
199,0.110348,0.331381,1.75025e-05
200,0.0208978,0.143108,-6.95619e-06
201,0.00110292,0.020045,-2.52814e-05
202,0.0609207,0.24612,-1.28717e-05
203,0.049331,0.221349,-2.06585e-05
204,0.0468463,0.215451,1.80674e-05
205,0.0103772,0.099619,-3.11363e-05
206,0.0131936,0.11232,-3.93286e-05
207,0.0109047,0.101052,2.0895e-05
208,0.0367349,0.190295,-6.18167e-05
209,0.00789871,0.084784,-6.90537e-06
210,0.0208956,0.141996,-1.55844e-05
211,0.0138337,0.115663,8.48721e-06
212,0.123527,0.351192,7.25593e-07
213,0.0420929,0.204479,-2.1661e-06
214,0.0420929,0.204479,-2.1661e-06
215,0.0420929,0.204479,-2.1661e-06
216,0.0832705,0.287658,1.88609e-05
217,0.0376228,0.193203,2.1501e-06
218,0.0196693,-0.13687,3.45308e-05
219,0.0665385,-0.25572,5.32941e-05
220,0.0665385,-0.25572,5.32941e-05
221,0.0899622,-0.29561,-5.55906e-05
222,0.00315999,-0.04866,-3.75699e-05
223,0.00309727,-0.0476,1.76653e-05
224,0.0146535,-0.11877,1.28927e-05
225,0.00714451,0.081039,-2.28295e-05
226,0.00391514,-0.05268,1.06009e-05
227,0.0721225,0.267889,-1.60085e-06
