MDTU,S_F
1,0.999453
2,1.00257
3,0.99869
4,1.00071
5,0.995097
6,1.00239
7,0.999775
8,0.997988
9,1.001
10,0.998692
11,1.00063
12,1.00271
13,0.993156
14,1.00114
15,1.00364
16,0.997818
17,1.00322
18,0.997429
19,0.999433
20,1.00534
21,0.995337
22,0.998526
23,0.999805
24,1.00417
25,0.998935
26,1.00203
27,1.00063
28,1.00413
29,0.999355
30,1.00075
31,0.999352
32,1.00108
33,0.999702
34,0.997821
35,1.00093
36,0.996618
37,0.998697
38,1.00336
39,0.996478
40,1.00012
41,0.996003
42,1.00094
43,0.994105
44,0.997116
45,0.996537
46,0.991777
47,0.998805
48,1.00598
49,1.00157
50,1.00433
51,1.00019
52,1.00312
53,0.999705
54,0.993055
55,0.999838
56,1.00235
57,1.0011
58,1.00168
59,1.00277
60,0.992348
61,1.00281
62,1.00363
63,1.00537
64,1.00071
65,0.996292
66,1.00699
67,1.00225
68,1.00366
69,1.00024
70,1.00034
71,0.995753
72,1.00131
73,0.998389
74,1.00379
75,1.00439
76,1.00087
77,0.994548
78,0.997463
79,1.00294
80,1.00541
81,0.999285
82,0.996894
83,1.0011
84,1.00067
85,0.998867
86,1.00816
87,0.998604
88,0.999863
89,0.994106
90,1.00018
91,1.00613
92,1.00059
93,0.998535
94,1.00335
95,0.995304
96,1.00198
97,0.998914
98,0.99746
99,0.993536
100,1.00275
101,1.00333
102,1.00007
103,0.99915
104,1.00683
105,0.999903
106,1.00256
107,1.00205
108,1.00087
109,0.999917
110,0.996946
111,1.00718
112,0.996788
113,1.00237
114,0.997869
115,0.98982
116,1.00205
117,1.00036
118,1.00443
119,1.00253
120,0.997605
121,1.00224
122,1.00028
123,0.997591
124,0.999315
125,0.999596
126,0.999292
127,0.999027
128,1.00482
129,1.00371
130,1.00979
131,0.998454
132,1.00197
133,1.00145
134,1.00045
135,1.00077
136,0.995762
137,1.00299
138,0.995548
139,1.00298
140,0.996924
141,0.995098
142,0.998343
143,0.998502
144,1.00256
145,1.00313
146,0.993026
147,0.995956
148,0.99664
149,0.999166
150,1.002
151,0.993551
152,1.00505
153,0.999884
154,1.00361
155,1.0074
156,1.00302
157,1.00007
158,0.997839
159,1.00363
160,1.00372
161,1.00218
162,1.0015
163,0.997097
164,0.998898
165,1.00186
166,0.996245
167,1.00134
168,0.998845
169,0.997977
170,0.995633
171,1.00167
172,1.00121
173,1.00009
174,0.996386
175,1.00377
176,1.00236
177,0.999516
178,0.9903
179,1.00299
180,0.998663
181,1.00467
182,1.00499
183,1.00035
184,1.00416
185,1.005
186,0.995444
187,1.00293
188,1.00801
189,0.993891
190,0.992627
191,1.00668
192,0.999453
193,1.00311
194,1.00159
195,0.999681
196,1.00684
197,0.996109
198,0.998981
199,0.998025
200,0.998099
201,0.991829
202,1.00623
203,1.00182
204,1.00456
205,0.996949
206,1.00359
207,0.998575
208,1.00276
209,0.996039
210,0.998687
211,0.999533
212,1.00211
213,0.996609
214,1.00066
215,1.0049
216,0.998486
217,0.992417
218,0.99755
219,0.997934
220,0.997359
221,1.0004
222,1.00658
223,0.99657
224,0.998246
225,1.00065
226,0.996598
227,1.00255
228,0.998824
229,1.00169
230,0.996747
231,1.00539
232,0.998467
233,0.9982
234,0.992119
235,1.00291
236,1.00375
237,1.00528
238,0.999026
239,0.997576
240,1.00112
241,1.01039
242,1.00314
243,1.00068
244,1.00393
245,1.00321
246,0.996876
247,0.994556
248,1.00054
249,0.999194
250,0.999636
251,0.995427
252,1.00197
253,1.00194
254,0.999182
255,1.00987
256,1.00169
257,1.00284
258,1.00435
259,1.00219
260,0.998159
261,0.997349
262,0.995694
263,0.999636
264,1.00166
265,0.994343
266,1.00376
267,1.00112
268,1.00332
269,1.00057
270,0.997057
271,0.998003
272,1.0064
273,0.999587
274,0.99685
275,0.999659
276,1.00546
277,0.993193
278,0.99903
279,0.994559
280,1.00251
281,0.999115
282,1.00132
283,0.997367
284,1.00509
285,0.998428
286,1.00024
287,0.998948
288,1.0056
289,1.00075
290,1.00353
291,0.999428
292,1.00164
293,0.999017
294,1.00253
295,1.00013
296,0.99262
297,0.996248
298,1.00063
299,1.00432
300,0.999911
301,1.0004
302,1.00313
303,1.00207
304,0.997895
305,1.00095
306,0.997676
307,0.999998
308,0.996833
309,1.00318
310,1.00018
311,0.999132
312,0.99595
313,0.99943
314,0.99609
315,0.999033
316,1.00177
317,1.00151
318,1.00219
319,0.996344
320,0.999527
321,1.0038
322,1.00401
323,0.992722
324,1.00449
325,0.99581
326,0.999737
327,1.00299
328,1.00113
329,1.00277
330,0.998057
331,0.991081
332,0.998193
333,1.00134
334,0.999136
335,1.00233
336,1.00307
337,0.994597
338,0.99621
339,1.00047
340,1.00141
341,0.994741
342,0.996773
343,0.988579
344,1.0019
345,0.996787
346,1.00095
347,1.00154
348,1.00652
349,0.998476
350,0.999524
351,1.0046
352,1.0032
353,0.997545
354,0.995981
355,0.998216
356,0.999985
357,0.995945
358,0.996128
359,0.999218
360,0.993891
361,0.998287
362,0.995873
363,1.00388
364,1.00571
365,1.0014
366,1.00654
367,0.995992
368,1.00288
369,0.996938
370,1.00341
371,1.00592
372,1.00207
373,1.00192
374,0.999565
375,1.00353
376,1.00533
377,0.999104
378,0.996948
379,1.0063
380,0.997494
381,0.996623
382,0.994416
383,0.999641
384,1.00289
385,0.997075
386,0.998792
387,1.00009
388,0.998428
389,0.996363
390,1.00368
391,0.999027
392,0.998147
393,0.997456
394,1.00264
395,0.999516
396,1.00265
397,0.998957
398,0.996512
399,0.994253
400,1.00041
401,1.00286
402,1.00082
403,1.00527
404,1.00364
405,1.00232
406,1.0066
407,0.999601
408,0.999769
409,1.00011
410,0.998733
411,1.00501
412,0.998966
413,0.996424
