MDTU,min_ave,max_ave
1,-0.0437169,0.0397634
2,-0.0446513,0.0392917
3,-0.039229,0.0406728
4,-0.0348787,0.0420957
5,-0.0382372,0.0347358
6,-0.0402996,0.0359206
7,-0.0386258,0.0409965
8,-0.0402073,0.0413801
9,-0.0404436,0.0380196
10,-0.0343706,0.0386433
11,-0.0329184,0.0432737
12,-0.0364148,0.0434288
13,-0.0405494,0.0395755
14,-0.0405494,0.0395755
15,-0.0382266,0.0423933
16,-0.0395228,0.0425372
17,-0.0354712,0.0465948
18,-0.0381151,0.0451475
19,-0.0410248,0.0434594
20,-0.0380505,0.0409041
21,-0.0304661,0.0438509
22,-0.0343342,0.0484101
23,-0.0287785,0.0453049
24,-0.0329559,0.0414729
25,-0.038248,0.0396002
26,-0.038248,0.0396002
27,-0.0362508,0.0386965
28,-0.0442292,0.0328776
29,-0.0404531,0.0376337
30,-0.0352237,0.0450241
31,-0.039249,0.0400426
32,-0.0443228,0.0341777
33,-0.0505045,0.0272142
34,-0.0480605,0.0304922
35,-0.052128,0.0288682
36,-0.0494897,0.0323394
37,-0.0488431,0.0332593
38,-0.0488431,0.0332593
39,-0.0414525,0.0433792
40,-0.0375302,0.0409442
41,-0.0407397,0.0372374
42,-0.039153,0.0412606
43,-0.0403276,0.0360556
44,-0.0342449,0.0468271
45,-0.0321337,0.0522035
46,-0.0321337,0.0522035
47,-0.0298481,0.0453112
48,-0.0298481,0.0453112
49,-0.0293573,0.0491915
50,-0.0376135,0.0439929
51,-0.0365434,0.0417836
52,-0.0335953,0.0450016
53,-0.0395945,0.0423831
54,-0.0335834,0.0412227
55,-0.0387232,0.043109
56,-0.0351372,0.0401328
57,-0.0442887,0.0346873
58,-0.0404707,0.0367081
59,-0.0403973,0.0390191
60,-0.0350188,0.0417606
61,-0.0272764,0.0475855
62,-0.0325791,0.0450578
63,-0.040282,0.0382724
64,-0.0424961,0.0423612
65,-0.0402749,0.0415934
66,-0.0434969,0.0312964
67,-0.0419257,0.0279273
68,-0.0500232,0.0362997
69,-0.0400449,0.0309959
70,-0.0430791,0.02997
71,-0.0465842,0.0344273
72,-0.0402284,0.03452
73,-0.0368529,0.0409482
74,-0.0386953,0.0382221
75,-0.042283,0.0376551
76,-0.0389698,0.0403183
77,-0.0337577,0.0452899
78,-0.0305545,0.0466842
79,-0.0257695,0.0523514
80,-0.0257695,0.0523514
81,-0.0292798,0.0489117
82,-0.0292798,0.0489117
83,-0.027361,0.0524406
84,-0.0377772,0.0456404
85,-0.0374786,0.0449038
86,-0.0307598,0.0466159
87,-0.0361955,0.0424131
88,-0.0381109,0.0411302
89,-0.039175,0.0403964
90,-0.0376332,0.0378641
91,-0.0329807,0.0378836
92,-0.0364884,0.0375695
93,-0.0392449,0.0370547
94,-0.0449867,0.0308354
95,-0.0446607,0.0382976
96,-0.0484745,0.0328981
97,-0.040666,0.0368231
98,-0.0351734,0.03543
99,-0.0351734,0.03543
100,-0.0433417,0.0372239
101,-0.0405864,0.0328152
102,-0.0394168,0.0422826
103,-0.0346263,0.0383532
104,-0.0375048,0.0386619
105,-0.0407109,0.0431154
106,-0.0387699,0.0389546
107,-0.0390338,0.0410671
108,-0.0435559,0.0415702
109,-0.0482475,0.0358381
110,-0.038033,0.0340187
111,-0.0371556,0.0350517
112,-0.0461046,0.0297962
113,-0.0438578,0.0348596
114,-0.0479402,0.034531
115,-0.0466913,0.0360743
116,-0.0462102,0.0383239
117,-0.0345006,0.033254
118,-0.0459886,0.0343442
119,-0.0483574,0.0319317
120,-0.0424415,0.0358016
121,-0.0431204,0.03443
122,-0.0436891,0.0325851
123,-0.0454287,0.0339117
124,-0.0406089,0.040757
125,-0.0374951,0.0418145
126,-0.0434846,0.0410409
127,-0.0348819,0.0402925
128,-0.0362623,0.049144
129,-0.0289685,0.042703
130,-0.0320443,0.0399871
131,-0.0267567,0.0437898
132,-0.0316725,0.0445189
133,-0.03502,0.0400099
134,-0.0324662,0.0414309
135,-0.0318335,0.043027
136,-0.0318335,0.043027
137,-0.0312934,0.0484452
138,-0.0281743,0.0464406
139,-0.0292935,0.0479133
140,-0.0316413,0.0478404
141,-0.0304875,0.0503287
142,-0.0377466,0.0454362
143,-0.0310968,0.0466071
144,-0.0332058,0.0459741
145,-0.0240911,0.0495776
146,-0.0348381,0.0411629
147,-0.0378873,0.0398211
148,-0.0427427,0.0390666
149,-0.0399124,0.0331628
150,-0.0509023,0.037369
151,-0.0442126,0.0383511
152,-0.0434871,0.0409953
153,-0.0443577,0.0373963
154,-0.0415167,0.0394784
155,-0.0389207,0.0372433
156,-0.0418928,0.0358994
157,-0.0400427,0.0408734
158,-0.0338433,0.0429774
159,-0.0342033,0.0398747
160,-0.0329963,0.0460362
161,-0.0352913,0.0440339
162,-0.0368585,0.0433806
163,-0.0375545,0.0378792
164,-0.0389418,0.0344243
165,-0.0438671,0.041901
166,-0.0449128,0.0371193
167,-0.0441309,0.035883
168,-0.0359917,0.0385787
169,-0.0315508,0.0439932
170,-0.0318906,0.0446261
171,-0.0390107,0.0423896
172,-0.0297548,0.0401717
173,-0.0393948,0.0418301
174,-0.0359391,0.0398956
175,-0.0422567,0.038442
176,-0.0400212,0.0411323
177,-0.0361454,0.0417195
178,-0.0329446,0.0452304
179,-0.0352772,0.0392039
180,-0.0352605,0.0405021
181,-0.0366685,0.0378972
182,-0.0383167,0.0365812
183,-0.0447081,0.034492
184,-0.0447081,0.034492
185,-0.0398853,0.0367443
186,-0.0399003,0.0451546
187,-0.0399128,0.0431559
188,-0.044085,0.0383212
189,-0.0419063,0.0339538
190,-0.0461017,0.0354917
191,-0.0457642,0.0354521
192,-0.0454098,0.0399245
193,-0.0441273,0.0357234
194,-0.0469077,0.0306547
195,-0.0487846,0.0304086
196,-0.0489802,0.0282724
197,-0.0464841,0.0341936
198,-0.0488004,0.0357654
199,-0.0471817,0.0284384
200,-0.0419736,0.0343532
201,-0.0386193,0.0392634
202,-0.0413858,0.031742
203,-0.0473993,0.0338684
204,-0.0505262,0.0385801
205,-0.0424906,0.0374728
206,-0.0444982,0.0361275
207,-0.0449558,0.0397873
208,-0.0412725,0.0361023
209,-0.0445581,0.0393588
210,-0.0462047,0.0361601
211,-0.0446785,0.038187
212,-0.0488979,0.0304237
213,-0.042518,0.0337306
214,-0.042518,0.0337306
215,-0.042518,0.0337306
216,-0.0494466,0.0342481
217,-0.0424561,0.0366058
218,-0.038586,0.041525
219,-0.0368513,0.041771
220,-0.0368513,0.041771
221,-0.0370603,0.0444027
222,-0.0402144,0.0393275
223,-0.0404875,0.04266
224,-0.0419519,0.0461805
225,-0.0428866,0.0378912
226,-0.0380328,0.0435088
227,-0.0449098,0.0329556
228,-0.0391373,0.0353451
229,-0.0389891,0.0427158
230,-0.0388761,0.0406574
231,-0.0479751,0.0366374
232,-0.0492298,0.0290882
233,-0.0476823,0.0339268
