MDTU,0,2,4,6,8,10
10,0.0563474,0.0564563,0.0585055,0.0586549,0.0590528,0.059188
20,0.0521052,0.0521595,0.0537823,0.0538043,0.0551966,0.0552942
30,0.0506089,0.0506098,0.053436,0.0535216,0.0551205,0.0553402
40,0.0569966,0.0570426,0.0576211,0.0577536,0.0591095,0.0594237
50,0.0535604,0.0537042,0.055243,0.0552802,0.0555113,0.0561843
60,0.0556957,0.0557222,0.0566508,0.0567638,0.0579236,0.0580821
70,0.0555132,0.0555568,0.0575945,0.0576018,0.0582711,0.0582821
80,0.0581105,0.0582081,0.0600234,0.0600465,0.0608468,0.0611255
90,0.0565702,0.0566087,0.0582551,0.0582905,0.0594644,0.0596863
100,0.0580976,0.0582963,0.0597543,0.0597829,0.0600536,0.0602016
110,0.0577705,0.0578577,0.0583426,0.0584182,0.0600415,0.0601527
120,0.0573109,0.0573997,0.0584248,0.0584354,0.0595992,0.0598335
130,0.0529742,0.0529775,0.056721,0.0567571,0.0567913,0.0569328
140,0.0555096,0.0555859,0.0569118,0.0569757,0.0584124,0.0585016
150,0.0547513,0.0550098,0.0563748,0.0564153,0.0573831,0.0576381
160,0.0571913,0.057279,0.0573882,0.0575587,0.0596179,0.0596307
170,0.0550522,0.055062,0.0562972,0.0563561,0.0581103,0.058351
180,0.0538479,0.0538752,0.0562056,0.056336,0.0572178,0.0574734
190,0.0554362,0.0556092,0.0560924,0.05611,0.0578814,0.0580822
200,0.0519448,0.0519815,0.0542392,0.0543143,0.0554376,0.0554427
210,0.0509679,0.0511477,0.0542933,0.0544086,0.0554214,0.055619
220,0.053423,0.0535203,0.0569526,0.0569988,0.0571355,0.0571607
230,0.0561267,0.0562421,0.0572331,0.0572972,0.0573161,0.0573838
240,0.0563011,0.0563091,0.0591235,0.0591318,0.0593257,0.059399
250,0.0551269,0.05522,0.0567902,0.0569092,0.0577538,0.0581548
260,0.0538522,0.0539153,0.0554228,0.0555196,0.0560232,0.0561501
270,0.0555476,0.0556117,0.0566619,0.0567584,0.0576987,0.0578165
280,0.0540144,0.0542617,0.0549477,0.0550688,0.0567038,0.0569142
290,0.0537614,0.0538759,0.0551773,0.0551997,0.0561078,0.0562312
300,0.0554765,0.0555545,0.0566736,0.0566817,0.0579769,0.0581362
310,0.0587723,0.0589777,0.0599125,0.0600074,0.0600546,0.0601802
320,0.0553806,0.055529,0.0573115,0.057539,0.0577027,0.0580602
330,0.0551829,0.055303,0.0566712,0.0567302,0.0568058,0.0568688
340,0.0534009,0.053501,0.0542418,0.0543011,0.0555363,0.0555927
350,0.0564718,0.0565795,0.0569789,0.0571531,0.0583836,0.0586321
360,0.053518,0.0536185,0.0548142,0.0548912,0.0558316,0.0558954
370,0.054631,0.0548227,0.0560277,0.0561169,0.0572866,0.0576308
380,0.0554051,0.0554788,0.0558321,0.0558739,0.0564496,0.0565923
390,0.0589145,0.0590263,0.0594243,0.0595619,0.0611284,0.0611376
