ReTr(L),ImTr(L)
-0.805551,0.577485
-0.752248,0.644663
-0.653068,0.746856
-0.784909,0.607628
-0.838617,0.525515
-0.843825,0.515707
-0.728835,0.672937
-0.743252,0.657016
-0.700321,0.702496
-0.768117,0.627937
-0.729797,0.670003
-0.648248,0.746978
-0.614515,0.775208
-0.614515,0.775208
-0.653804,0.741582
-0.784558,0.60356
-0.761142,0.634231
-0.663428,0.734683
-0.744038,0.653836
-0.831433,0.53783
-0.735644,0.661887
-0.684643,0.718205
-0.649871,0.749758
-0.623827,0.770315
-0.715027,0.685458
-0.715027,0.685458
-0.651671,0.745143
-0.64268,0.752011
-0.579366,0.80341
-0.495531,0.85455
-0.532273,0.836642
-0.460117,0.87825
-0.443481,0.886583
-0.361716,0.923225
-0.340752,0.93025
-0.427457,0.891425
-0.381562,0.915625
-0.381562,0.915625
-0.546007,0.825154
-0.723399,0.678346
-0.681127,0.721484
-0.605267,0.785722
-0.697131,0.704298
-0.650316,0.746785
-0.596374,0.791626
-0.596374,0.791626
-0.727068,0.675082
-0.727068,0.675082
-0.666062,0.735647
-0.759127,0.637093
-0.697946,0.704649
-0.67826,0.722045
-0.610195,0.780768
-0.552162,0.822368
-0.510128,0.849533
-0.61403,0.775803
-0.488724,0.86255
-0.476601,0.870242
-0.299825,0.944733
-0.35783,0.926067
-0.330287,0.934325
-0.319995,0.934717
-0.27619,0.952608
-0.27933,0.951458
-0.306664,0.942892
-0.439468,0.889842
-0.443569,0.88735
-0.613975,0.778313
-0.737062,0.663884
-0.636828,0.761557
-0.609393,0.784056
-0.70228,0.702393
-0.606131,0.784222
-0.634636,0.761747
-0.743388,0.657643
-0.85925,0.496733
-0.898958,0.418445
-0.958158,0.25585
-0.929658,0.347532
-0.929658,0.347532
-0.949,0.281124
-0.949,0.281124
-0.937617,0.317409
-0.896367,0.428369
-0.934517,0.335245
-0.89315,0.430352
-0.877725,0.466312
-0.914275,0.389285
-0.925667,0.358086
-0.930183,0.346725
-0.974675,0.175108
-0.972333,0.202935
-0.964233,0.234301
-0.979683,0.165448
-0.988325,0.0928258
-0.992792,0.00404931
-0.989892,-0.0353053
-0.986267,0.0782814
-0.986267,0.0782814
-0.99255,0.041921
-0.978933,0.138224
-0.987,0.0981475
-0.985783,0.107421
-0.990417,0.0801619
-0.965508,0.227691
-0.963017,0.230027
-0.968708,0.212056
-0.9528,0.273687
-0.966542,0.218636
-0.94795,0.293926
-0.939067,0.318616
-0.887775,0.439367
-0.877133,0.458091
-0.972008,0.198987
-0.921842,0.369332
-0.906142,0.401878
-0.912858,0.381944
-0.931117,0.340487
-0.973883,0.182757
-0.982175,0.143371
-0.972467,0.192939
-0.978008,0.164603
-0.968583,0.20785
-0.943292,0.307613
-0.938992,0.316762
-0.92285,0.362783
-0.915142,0.382899
-0.898767,0.419532
-0.864517,0.484615
-0.768427,0.624698
-0.754545,0.641839
-0.763037,0.631862
-0.769682,0.625997
-0.663792,0.736772
-0.525602,0.839233
-0.525602,0.839233
-0.602705,0.788702
-0.641475,0.756397
-0.655713,0.745413
-0.634676,0.760567
-0.630504,0.76431
-0.554519,0.822709
-0.615326,0.779132
-0.549652,0.826313
-0.608932,0.783377
-0.550798,0.82551
-0.349267,0.929025
-0.416049,0.898842
-0.267405,0.954383
-0.381303,0.915167
-0.408221,0.901242
-0.429524,0.892508
-0.43248,0.887825
-0.246568,0.958633
-0.235999,0.963367
-0.12427,0.984325
-0.0138985,0.990267
-0.125227,0.98165
-0.0840733,0.988917
-0.107648,0.987517
-0.175852,0.9763
-0.103345,0.987558
-0.1875,0.975333
-0.295747,0.944092
-0.242497,0.960733
-0.362177,0.9263
-0.535587,0.835758
-0.481456,0.867592
-0.480624,0.867392
-0.413337,0.899475
-0.324097,0.937792
-0.241753,0.96155
-0.136776,0.982308
-0.156008,0.98
-0.206173,0.971633
-0.137777,0.979617
-0.233307,0.961608
-0.13841,0.982867
-0.145741,0.979783
-0.17289,0.975483
-0.0677791,0.988258
-0.0263261,0.990367
-0.123007,0.983075
-0.123007,0.983075
0.0141817,0.99405
0.0681862,0.989025
0.226225,0.965975
0.263962,0.955067
0.438285,0.887717
0.6206,0.772867
0.577572,0.808209
0.452759,0.880092
0.614891,0.780532
0.541833,0.831913
0.505165,0.851817
0.531647,0.836317
0.551988,0.825807
0.415778,0.899883
0.579758,0.804006
0.523678,0.839192
0.372868,0.919508
0.433183,0.890625
0.295408,0.944783
0.253638,0.956133
0.201351,0.970292
0.0833115,0.988125
0.129834,0.983908
0.0474849,0.989683
0.2072,0.971433
0.326272,0.934125
0.299969,0.944975
0.221063,0.967792
0.167058,0.977433
0.167058,0.977433
0.167058,0.977433
0.0660015,0.989767
0.0729822,0.988867
0.0880158,0.986717
0.027081,0.990417
0.027081,0.990417
-0.00937333,0.991342
-0.0654475,0.987367
-0.121605,0.985
0.0795044,0.990125
0.100105,0.986617
-0.00260142,0.991533
0.0403691,0.991242
-0.0495713,0.9899
-0.0858875,0.98895
-0.0250621,0.99175
0.119069,0.984442
0.0448743,0.989775
0.0657974,0.990708
0.142597,0.982025
0.300122,0.945883
0.453477,0.882258
0.399819,0.909067
0.475403,0.87
0.447144,0.8841
0.323993,0.937267
0.551464,0.821743
0.562092,0.815875
0.544973,0.827966
0.585928,0.80154
0.559834,0.818795
0.63701,0.759536
0.63701,0.759536
0.640519,0.756927
0.598841,0.789912
0.57986,0.803805
0.611161,0.782632
0.623509,0.771877
0.680226,0.719362
0.666811,0.732017
0.648089,0.752454
0.656641,0.743806
0.623662,0.772663
0.55636,0.822031
0.535345,0.835342
0.629434,0.766314
0.552598,0.824491
0.552598,0.824491
0.701917,0.699403
0.706583,0.695562
0.706583,0.695562
0.848017,0.516148
0.846233,0.514781
0.902842,0.411318
0.90995,0.393032
0.818748,0.558741
0.748684,0.651203
0.75304,0.644472
0.800477,0.583929
0.805608,0.577938
0.78819,0.602697
0.78819,0.602697
0.703154,0.697571
0.722251,0.675576
0.785169,0.603299
0.802043,0.5796
0.846783,0.514615
0.809688,0.574728
0.760147,0.63678
0.731678,0.665844
0.706792,0.69413
0.734072,0.665356
0.821797,0.554218
0.813177,0.566102
0.915792,0.380939
0.90465,0.404901
0.928758,0.34837
0.944083,0.303932
0.964417,0.222876
0.941633,0.308835
0.908333,0.395648
0.857358,0.500014
0.873492,0.467543
0.902075,0.415521
0.914833,0.3856
0.973167,0.191765
0.976592,0.166065
0.975892,0.163776
0.984342,0.109913
0.97945,0.145648
0.990192,0.0466184
0.993108,-0.0367543
0.991483,-0.0410388
0.980425,0.160109
0.985,0.124129
0.970633,0.211816
0.9806,0.150649
0.9806,0.150649
0.97545,0.185509
0.990558,0.0545851
0.989533,0.0849
0.98925,0.060101
0.973633,0.190291
0.988225,0.107408
0.988225,0.107408
0.982825,0.134509
0.974617,0.190745
0.99265,0.0429183
0.991358,0.0630231
0.9784,0.161629
0.96795,0.210734
0.96095,0.234857
0.978567,0.166674
0.978567,0.166674
0.980125,0.147767
0.980125,0.147767
0.958517,0.24988
0.971992,0.199041
0.980808,0.119508
0.989283,0.0526163
0.986092,0.0977417
0.989617,0.0624054
0.990517,0.0541882
0.990592,-0.0302384
0.990167,-0.0560757
0.988458,-0.0707436
0.981208,-0.14274
0.949533,-0.294002
0.980817,-0.155516
0.962183,-0.242387
0.986317,-0.108929
0.982383,-0.138531
0.982383,-0.138531
0.989867,-0.030175
0.980475,-0.154649
0.992475,-0.014052
0.982783,-0.127238
0.990725,-0.0171344
0.991625,-0.0195118
0.991408,-0.0129944
0.989242,0.050002
0.99095,0.061585
0.991258,-0.0108803
0.979642,-0.152343
0.961408,-0.241172
0.939092,-0.310616
0.842708,-0.518108
0.773828,-0.619686
0.871017,-0.474806
0.895808,-0.425853
0.912992,-0.387693
0.904575,-0.405143
0.872883,-0.473624
0.925908,-0.352597
0.960667,-0.23785
0.9657,-0.222113
0.967383,-0.215615
0.94905,-0.289019
0.893425,-0.43204
0.881142,-0.451473
0.850483,-0.51532
0.787786,-0.601537
0.773642,-0.615024
0.630908,-0.762987
0.542033,-0.829506
0.33814,-0.93155
0.327537,-0.934125
0.252764,-0.961533
0.153798,-0.977142
0.0934325,-0.985417
0.209033,-0.96795
0.254922,-0.958042
0.2631,-0.955133
0.139654,-0.980892
0.0798267,-0.988225
0.0497403,-0.991692
0.0923658,-0.987017
0.0395321,-0.990842
-0.229889,-0.96515
-0.220348,-0.966667
-0.285391,-0.951975
-0.165475,-0.97855
-0.266392,-0.954475
-0.255873,-0.956142
-0.167811,-0.979275
-0.143799,-0.979758
-0.208278,-0.968608
-0.15428,-0.980408
-0.138639,-0.980775
-0.174212,-0.975742
-0.0856975,-0.989225
-0.0662396,-0.987075
0.0508805,-0.989692
0.0136856,-0.990908
0.0643633,-0.989042
0.0643633,-0.989042
0.0120208,-0.992033
0.147511,-0.978983
0.184002,-0.973417
0.208249,-0.971433
0.208249,-0.971433
0.208249,-0.971433
0.215813,-0.963342
0.112907,-0.98645
0.0361734,-0.992017
0.0361734,-0.992017
0.00745301,-0.993475
-0.0773328,-0.987733
0.0530103,-0.989933
0.210266,-0.970358
0.198597,-0.971383
0.224651,-0.966067
0.224651,-0.966067
0.0734738,-0.98835
0.040741,-0.9904
-0.0280959,-0.990467
0.0332748,-0.988167
-0.130477,-0.983075
-0.130477,-0.983075
-0.166408,-0.977358
-0.220877,-0.968925
-0.381063,-0.915717
-0.356006,-0.924575
-0.201403,-0.970592
-0.0831458,-0.989475
-0.11617,-0.984358
0.161535,-0.9782
0.16339,-0.977767
0.31132,-0.9403
0.547646,-0.826903
0.581013,-0.804602
0.673134,-0.730513
0.518737,-0.844542
0.496632,-0.858258
0.483915,-0.8642
0.390106,-0.912492
0.486236,-0.864008
0.559082,-0.819727
0.592063,-0.797094
0.649909,-0.747218
0.660833,-0.738
0.455178,-0.882192
0.592393,-0.797197
0.375328,-0.917958
0.430227,-0.894175
0.49296,-0.860008
0.497752,-0.856625
0.428474,-0.894992
0.340882,-0.930717
0.350114,-0.925458
0.350114,-0.925458
0.405539,-0.904358
0.405539,-0.904358
0.483272,-0.866892
0.483272,-0.866892
0.483272,-0.866892
0.402078,-0.906717
0.313218,-0.942433
0.305673,-0.942892
0.181997,-0.97095
0.334714,-0.931858
0.299164,-0.945617
0.32924,-0.934217
0.32924,-0.934217
0.388078,-0.910917
0.449135,-0.881775
0.505163,-0.851167
0.502489,-0.851792
0.528543,-0.839458
0.551482,-0.826368
0.494248,-0.858383
0.439976,-0.888783
0.356243,-0.923142
0.285738,-0.9497
0.239401,-0.962908
0.236407,-0.963433
0.173543,-0.974667
0.232884,-0.963758
0.324623,-0.93605
0.197129,-0.96955
0.166525,-0.976767
0.307935,-0.9428
0.0778142,-0.987625
0.083078,-0.987425
0.280871,-0.94955
0.222609,-0.967433
0.410567,-0.900192
0.35654,-0.924325
0.481368,-0.868467
0.483673,-0.866592
0.468979,-0.871058
0.453555,-0.878533
0.417793,-0.900192
0.417793,-0.900192
0.417793,-0.900192
0.497506,-0.856075
0.594207,-0.794136
0.693713,-0.709803
0.693713,-0.709803
0.693713,-0.709803
0.718544,-0.683023
0.77241,-0.62206
0.808103,-0.571972
0.751028,-0.644728
0.679161,-0.722793
0.685447,-0.715874
0.685447,-0.715874
0.6481,-0.754227
0.710562,-0.694629
0.745568,-0.655497
0.651533,-0.74794
0.664205,-0.737363
0.663292,-0.734949
0.81513,-0.564148
0.934183,-0.333317
0.858158,-0.498287
0.755327,-0.642335
0.765097,-0.632351
0.77449,-0.620082
0.840183,-0.527311
0.812093,-0.57267
0.732024,-0.670564
0.683551,-0.718918
0.549266,-0.824279
0.569681,-0.809274
0.629209,-0.767282
0.677139,-0.723802
0.694127,-0.708877
0.715014,-0.686097
0.749429,-0.648037
0.677523,-0.723539
0.715622,-0.68119
0.662806,-0.734712
0.653999,-0.745728
0.589049,-0.79886
0.626092,-0.768565
0.620178,-0.770903
0.788677,-0.600595
0.760912,-0.637909
0.729009,-0.6723
0.619598,-0.77466
0.622046,-0.771731
0.490797,-0.861842
0.460482,-0.879108
0.521747,-0.844483
0.415952,-0.899233
0.486487,-0.865458
0.437691,-0.889633
0.545075,-0.828543
0.563458,-0.816719
0.480926,-0.869158
0.456929,-0.880558
0.52352,-0.844217
0.574061,-0.810939
0.630869,-0.767408
0.630699,-0.766078
0.630699,-0.766078
0.589497,-0.799024
0.503098,-0.8555
0.469257,-0.873225
0.385055,-0.913708
0.303471,-0.9436
0.277603,-0.953242
0.220617,-0.966158
0.182062,-0.976333
0.224903,-0.965475
0.234958,-0.962758
0.103668,-0.986325
0.0869317,-0.987892
0.101779,-0.985558
0.111885,-0.984925
-0.0181798,-0.990825
-0.0498698,-0.991725
-0.0498698,-0.991725
0.179256,-0.973658
0.402748,-0.906025
0.580218,-0.805476
0.665581,-0.736882
0.548422,-0.827757
