MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.30128,0.153366,1.29221
2,1.28633,0.253615,1.26108
3,1.33993,0.278051,1.31076
4,1.35619,0.357352,1.30826
5,1.35626,0.447906,1.28016
6,1.36253,0.548854,1.24709
7,1.3214,0.61099,1.17166
8,1.3214,0.61099,1.17166
9,1.33196,0.367161,1.28036
10,1.32911,0.285348,1.29812
11,1.27505,0.45945,1.18939
12,1.29315,0.451356,1.21182
13,1.2298,0.394464,1.16482
14,1.2585,0.517303,1.14726
15,1.2585,0.517303,1.14726
16,1.31765,0.527027,1.20766
17,1.28924,0.764616,1.03803
18,1.3123,0.612667,1.16051
19,1.35758,0.50806,1.25892
20,1.41363,0.684567,1.23682
21,1.35313,0.732877,1.13748
22,1.35313,0.732877,1.13748
23,1.39319,0.857565,1.09798
24,1.30602,0.817262,1.01871
25,1.27902,0.968219,0.835724
26,1.27902,0.968219,0.835724
27,1.2543,1.00764,0.746947
28,1.2232,0.97284,0.741493
29,1.28403,1.11003,0.645413
30,1.30628,1.09133,0.717905
31,1.27981,0.984425,0.81782
32,1.27981,0.984425,0.81782
33,1.27981,0.984425,0.81782
34,1.33732,1.02464,0.859382
35,1.33732,1.02464,0.859382
36,1.25801,0.890228,0.888873
37,1.30848,0.767852,1.05949
38,1.28933,0.729315,1.06323
39,1.30359,0.819775,1.01356
40,1.30359,0.819775,1.01356
41,1.30359,0.819775,1.01356
42,1.27038,0.811004,0.977824
43,1.29629,0.899356,0.933558
44,1.30994,0.937963,0.914429
45,1.34735,1.04749,0.847417
46,1.3585,1.03934,0.87481
47,1.3585,1.03934,0.87481
48,1.3585,1.03934,0.87481
49,1.3585,1.03934,0.87481
50,1.26869,0.984707,0.799959
51,1.26869,0.984707,0.799959
52,1.21276,0.977136,0.718322
53,1.3063,1.17133,0.578277
54,1.2821,1.24533,0.304846
55,1.2821,1.24533,0.304846
56,1.24651,1.19606,0.351056
57,1.30684,1.2992,0.141082
58,1.28955,1.27045,0.221139
59,1.30329,1.27905,0.250204
60,1.32066,1.27604,0.340391
61,1.2755,1.19057,0.457639
62,1.2755,1.19057,0.457639
63,1.33155,1.22131,0.530487
64,1.32142,1.18648,0.581733
65,1.32105,1.17945,0.595033
66,1.37699,1.23555,0.607875
67,1.37699,1.23555,0.607875
68,1.37699,1.23555,0.607875
69,1.32241,1.25261,0.42395
70,1.30351,1.1752,0.563948
71,1.30351,1.1752,0.563948
72,1.26121,1.17206,0.465745
73,1.26121,1.17206,0.465745
74,1.29774,1.17145,0.558421
75,1.29377,1.07065,0.726323
76,1.26318,1.05747,0.690931
77,1.3299,1.14073,0.683639
78,1.3299,1.14073,0.683639
79,1.25305,1.00719,0.745464
80,1.24855,0.758009,0.992115
81,1.26502,0.77873,0.996919
82,1.26588,0.87375,0.915974
83,1.24513,0.859737,0.900666
84,1.285,0.750021,1.0434
85,1.29168,0.746751,1.05395
86,1.32936,0.597832,1.18735
87,1.27989,0.560527,1.15062
88,1.27989,0.560527,1.15062
89,1.27989,0.560527,1.15062
90,1.27989,0.560527,1.15062
91,1.30997,0.581874,1.17365
92,1.30737,0.691396,1.10959
93,1.2146,0.624392,1.04182
94,1.31583,0.710427,1.10757
95,1.29809,0.579337,1.16164
96,1.30537,0.866216,0.976559
97,1.25113,0.808635,0.954698
98,1.26063,1.02561,0.733014
99,1.33318,1.03386,0.841723
100,1.3026,0.959779,0.880684
101,1.32885,1.01871,0.853275
102,1.32885,1.01871,0.853275
103,1.26681,1.04061,0.722444
104,1.20527,0.816375,0.886678
105,1.26281,0.894931,0.890952
106,1.22278,0.97873,0.732986
107,1.20926,1.01623,0.655426
108,1.27007,1.07101,0.682662
109,1.27007,1.07101,0.682662
110,1.2646,1.04599,0.710725
111,1.26292,1.07776,0.658331
112,1.19144,0.965038,0.698738
113,1.19144,0.965038,0.698738
114,1.27761,0.975378,0.825181
115,1.27434,0.977779,0.817248
116,1.38614,1.14718,0.778047
117,1.38614,1.14718,0.778047
118,1.38614,1.14718,0.778047
119,1.27745,0.930138,0.875632
120,1.39752,1.14148,0.806279
121,1.31516,1.19089,0.55806
122,1.33726,1.20889,0.571709
123,1.32247,1.11317,0.713997
124,1.32247,1.11317,0.713997
125,1.29072,0.932448,0.892462
126,1.29072,0.932448,0.892462
127,1.34784,0.930675,0.974949
128,1.34784,0.930675,0.974949
129,1.36443,0.82001,1.09053
130,1.3475,0.988401,0.915872
131,1.3116,0.905368,0.948998
132,1.27927,0.801812,0.99681
133,1.31181,0.898645,0.955658
134,1.37624,1.07785,0.855725
135,1.31393,1.12907,0.672026
136,1.31393,1.12907,0.672026
137,1.33312,1.0021,0.879206
138,1.32799,1.10637,0.734507
139,1.34541,1.18934,0.62897
140,1.31391,1.15173,0.632346
141,1.31391,1.15173,0.632346
142,1.25428,1.09416,0.613201
143,1.26443,1.16131,0.50014
144,1.27794,1.18069,0.488968
145,1.28384,1.18766,0.487569
146,1.34486,1.22272,0.559987
147,1.28456,1.11128,0.644325
148,1.28456,1.11128,0.644325
149,1.27882,1.10634,0.641396
150,1.27882,1.10634,0.641396
151,1.27882,1.10634,0.641396
152,1.25552,1.028,0.720794
153,1.25794,0.984214,0.783419
154,1.25794,0.984214,0.783419
155,1.28068,1.07576,0.694902
156,1.23154,1.03744,0.66363
157,1.2334,1.15118,0.442795
158,1.22344,1.11621,0.500882
159,1.25965,1.25496,0.10863
160,1.23013,1.20737,0.235557
161,1.36743,1.3206,0.354806
162,1.36743,1.3206,0.354806
163,1.31044,1.29837,0.177466
164,1.31044,1.29837,0.177466
165,1.33711,1.29966,0.314241
166,1.29957,1.25433,0.339892
167,1.29957,1.25433,0.339892
168,1.2465,1.20456,0.320633
169,1.2465,1.20456,0.320633
170,1.22082,1.14162,0.432567
171,1.18354,1.13793,0.32539
172,1.26764,1.20032,0.407613
173,1.26764,1.20032,0.407613
174,1.22167,1.16982,0.352148
175,1.28174,1.24419,0.30798
176,1.25699,1.21291,0.329932
177,1.28331,1.24136,0.325455
178,1.21668,1.13375,0.441486
179,1.36198,1.2056,0.633664
180,1.31295,1.19905,0.534893
181,1.38764,1.12104,0.81782
182,1.31466,0.996473,0.85754
183,1.32075,1.08502,0.753059
184,1.32075,1.08502,0.753059
185,1.29023,1.0343,0.7713
186,1.24039,1.02489,0.698697
187,1.25246,1.03311,0.70805
188,1.34079,1.11255,0.748311
189,1.25035,1.07434,0.639676
190,1.25035,1.07434,0.639676
191,1.25035,1.07434,0.639676
192,1.30494,1.03905,0.789448
193,1.25212,0.994218,0.761142
194,1.36659,1.22697,0.601745
195,1.32309,1.29702,0.261347
196,1.39388,1.35165,0.340516
197,1.31404,1.26805,0.344602
198,1.32867,1.23933,0.47898
199,1.33201,1.22246,0.528991
200,1.35365,1.29734,0.386366
201,1.28553,1.19789,0.466522
202,1.32425,1.09863,0.739357
203,1.26712,0.956632,0.830929
204,1.25689,0.911963,0.86492
205,1.25689,0.911963,0.86492
206,1.34667,1.11699,0.752224
207,1.34667,1.11699,0.752224
208,1.32305,1.18874,0.580815
209,1.30992,1.09205,0.723416
210,1.2844,1.05803,0.72819
211,1.21803,1.0398,0.634374
212,1.30688,1.09228,0.717551
213,1.31358,1.10741,0.706505
214,1.31358,1.10741,0.706505
215,1.31358,1.10741,0.706505
216,1.31358,1.10741,0.706505
217,1.31358,1.10741,0.706505
218,1.31358,1.10741,0.706505
219,1.26098,1.12614,0.567357
220,1.26098,1.12614,0.567357
221,1.22466,1.14583,0.432275
222,1.20165,1.14517,0.364063
223,1.25665,1.22899,0.262191
224,1.25665,1.22899,0.262191
225,1.24837,1.18196,0.401766
226,1.24837,1.18196,0.401766
227,1.29412,1.25357,0.321437
228,1.21331,1.18959,0.238716
