ReTr(Lx),ImTr(Lx)
0.114767,-0.186025
0.0940517,-0.111573
0.0578938,-0.143038
0.0950783,-0.0141663
0.120356,-0.117905
0.0771367,-0.162169
0.0454595,-0.116551
0.0454595,-0.116551
0.0877917,-0.0424622
0.0240703,-0.125105
0.0408125,-0.232323
0.0130553,-0.129888
0.0431057,-0.218922
0.0695607,-0.145832
0.0695607,-0.145832
0.03681,-0.245439
0.101527,-0.175379
0.0583544,-0.114418
0.08353,-0.220351
0.000610198,-0.244896
-0.00310413,-0.160632
-0.00310413,-0.160632
-0.0488994,-0.0694915
-0.137725,-0.0699496
-0.11803,-0.0753369
-0.11803,-0.0753369
-0.103888,0.103589
-0.0902758,0.11519
0.0239491,0.0658442
-0.0152888,0.0631996
-0.0581682,0.0375897
-0.0581682,0.0375897
-0.0581682,0.0375897
0.000396345,0.088505
0.000396345,0.088505
-0.0233322,0.0301424
0.0112927,0.155719
-0.0104473,0.157334
-0.0107146,0.200939
-0.0107146,0.200939
-0.0107146,0.200939
-0.00307567,0.09278
-0.0128753,0.18306
-0.0174227,0.263911
-0.132882,0.157979
-0.174407,0.211464
-0.174407,0.211464
-0.174407,0.211464
-0.174407,0.211464
-0.134328,0.102448
-0.134328,0.102448
-0.0727664,0.186952
-0.195847,0.0123637
-0.293725,0.09875
-0.293725,0.09875
-0.397927,0.0334156
-0.358158,0.0483111
-0.328395,0.0747142
-0.228336,-0.0775645
-0.221646,-0.133607
-0.339607,-0.123393
-0.339607,-0.123393
-0.279159,-0.00427856
-0.273888,-0.0179476
-0.327344,0.0708016
-0.184682,-0.196329
-0.184682,-0.196329
-0.184682,-0.196329
-0.277136,-0.0682001
-0.206309,0.0941408
-0.206309,0.0941408
-0.133744,0.214517
-0.133744,0.214517
-0.172227,0.0874558
-0.0854633,0.0192827
-0.163084,0.0108622
-0.0651578,-0.026017
-0.0651578,-0.026017
-0.12055,-0.0743815
-0.0835133,0.0350445
-0.0789849,-0.0697596
-0.147598,-0.167152
-0.0526948,-0.166239
