MDTU,susyTrans,Im(bilin)
730,-0.0193796,-4.6098e-06
740,-0.0036064,-2.52676e-05
750,0.0188674,-7.25729e-05
760,0.00577701,4.07377e-05
770,0.00437034,-2.39857e-05
780,0.00981795,2.13706e-05
790,0.00560621,9.97548e-06
800,-0.018658,-1.89974e-05
810,0.0060812,-2.66192e-05
820,-0.00655805,1.27643e-05
830,-0.00657969,-1.77009e-05
840,-0.013633,1.07253e-05
850,-0.0212944,-3.51113e-06
860,-0.0296786,2.06664e-06
870,0.0081205,2.4313e-05
880,-0.00732318,-3.67189e-05
890,-0.0179879,-1.19045e-05
900,-0.00487049,2.35028e-05
910,-0.00522077,-3.73005e-05
920,0.00906983,1.64697e-05
930,-0.0204862,2.71088e-06
940,-0.0106143,1.18647e-05
950,-0.0192201,-1.21853e-05
960,-0.000325287,3.46782e-05
970,0.0146992,1.2723e-05
980,-0.0124682,2.84504e-05
990,-0.0172569,7.99897e-06
1000,0.00871475,-4.14129e-05
1010,0.0107402,2.97467e-05
1020,-0.00337321,5.7452e-06
1030,-0.0282216,2.48308e-05
1040,0.00392086,5.35287e-05
1050,-0.0147041,3.97758e-05
1060,0.0132272,-1.24886e-05
1070,0.00573205,7.9188e-05
1080,0.02123,2.82639e-05
1090,0.0206298,-1.87638e-05
1100,0.0152004,-9.25091e-06
1110,0.0110657,1.59878e-05
1120,0.00479684,4.89492e-05
1130,-0.00641865,-2.65358e-05
1140,0.0111519,-3.86035e-05
1150,-0.00155055,4.26852e-06
1160,0.0157018,2.78629e-06
1170,-0.0061343,-2.00772e-05
1180,-0.0333811,-2.2736e-05
1190,0.0186499,2.2705e-05
1200,-0.0279578,-6.87787e-05
1210,-0.0288976,3.63831e-07
1220,0.00291565,-1.20517e-05
1230,-0.00991641,-1.45708e-05
1240,0.0188285,-8.60179e-06
1250,0.0122071,-3.19813e-05
1260,0.0325423,-2.57771e-05
1270,0.0112497,-1.39782e-05
1280,-0.00664529,7.3078e-07
1290,0.0145626,7.63666e-05
1300,0.0204695,-5.95756e-06
1310,-0.0103149,-3.73057e-05
1320,0.039916,-3.66779e-05
1330,-0.00954697,2.88627e-05
1340,-0.0114663,-3.01325e-05
1350,0.00417095,-3.53732e-05
1360,0.000771932,-1.40395e-05
1370,-0.00155149,-2.7991e-05
1380,0.00100606,-1.32689e-05
1390,0.00792305,-1.25985e-05
1400,-0.00704943,-1.04008e-05
1410,-0.0029442,-1.66604e-05
1420,-0.0172504,-7.67645e-06
1430,-0.0147538,2.07727e-06
1440,-0.0200933,1.67815e-05
1450,0.0266154,2.44478e-05
1460,0.0189707,6.31473e-06
1470,-0.0111112,4.34703e-06
1480,-7.72546e-05,-4.15514e-06
1490,-0.0137814,-2.04259e-06
1500,0.000953495,-9.13532e-06
1510,-0.0250937,-3.49209e-05
1520,0.0199322,-3.67283e-05
1530,0.00723955,1.12917e-05
1540,0.00627569,-7.89156e-06
1550,0.00523835,9.41397e-06
1560,-0.012708,-6.99411e-06
1570,-0.00810406,-2.08437e-05
1580,-0.0126929,-2.40503e-05
1590,-0.0197788,-1.75942e-06
1600,-0.00587686,-1.80827e-05
1610,-0.000578675,1.20417e-06
1620,-0.0131665,2.47161e-05
1630,-0.0279071,1.35195e-05
1640,0.00334057,3.15226e-07
1650,-0.0217151,-2.73933e-06
1660,0.00966777,3.06961e-05
1670,0.00475526,-1.7628e-05
1680,0.0145162,3.905e-05
1690,0.0140061,3.59925e-05
1700,-0.0184367,5.99227e-06
1710,0.00613901,-3.29168e-05
1720,0.0188761,3.58657e-05
1730,-0.0211374,-1.59192e-05
1740,0.00804821,-1.42417e-05
1750,-0.000828068,-1.40606e-05
1760,-0.0136417,-3.38555e-05
1770,0.0170146,-3.15563e-05
1780,-0.0100509,9.73132e-06
1790,0.00889764,-3.74851e-05
1800,0.00319739,-9.85908e-06
1810,-0.00898417,4.44939e-06
1820,-0.0280549,4.98805e-05
1830,0.0050231,2.29159e-05
1840,-0.0235702,-4.89468e-06
1850,0.0197412,-1.92861e-05
1860,0.0113921,3.15407e-05
1870,0.000516165,-1.12449e-05
1880,-0.00179454,-4.43978e-05
1890,0.0091637,-3.83058e-05
1900,-0.00915474,-2.67295e-05
1910,-0.00994688,-2.12131e-05
1920,-0.0112546,-2.27446e-06
1930,-0.00209647,1.3349e-05
1940,0.00745227,-4.17303e-05
1950,-0.0025325,4.19607e-05
1960,-0.0196401,1.84815e-05
1970,0.0166158,-1.05852e-05
1980,0.00659497,2.24046e-05
1990,-0.0111244,3.11584e-06
2000,-0.00310985,3.42229e-05
2010,-0.00366872,-1.23922e-05
2020,-0.00786705,-1.21725e-05
2030,-0.0130033,5.44508e-06
2040,0.00207062,-1.71517e-05
2050,-0.0135804,-2.99295e-05
2060,0.0171154,-9.7681e-06
2070,-0.000574026,9.529e-06
2080,0.0148092,-1.77133e-05
2090,0.0181626,9.20174e-06
2100,-0.0166212,-1.50525e-05
2110,0.0113302,-1.76987e-05
2120,-0.00240072,-5.47125e-05
2130,-0.00336682,1.50303e-05
2140,-0.0157211,-1.27184e-05
2150,0.0107594,2.80412e-05
2160,-0.0121628,1.49184e-05
2170,0.00986904,1.84092e-05
2180,0.0117083,-2.57175e-05
2190,-0.0209768,-1.45073e-05
2200,-0.00623012,-1.9173e-05
2210,0.0156013,-1.52009e-05
2220,0.00028479,1.43147e-05
2230,0.00580808,3.94265e-06
2240,0.00888833,1.1861e-05
2250,0.0161736,-5.3454e-05
2260,-0.00064973,-1.66033e-05
2270,0.00984992,2.21336e-05
2280,0.00305799,6.73389e-05
2290,0.00494614,-8.61799e-06
2300,0.00994834,-1.54535e-05
2310,0.0106963,-3.24109e-05
2320,-0.00139037,-1.16105e-05
2330,-0.0101331,-3.57481e-05
2340,0.0170951,1.97433e-05
2350,0.00612308,-3.84184e-05
2360,-0.00106187,3.12496e-05
2370,0.00868024,-1.39153e-05
2380,-0.00029055,-4.45207e-06
2390,-0.00434185,-3.56545e-06
2400,-0.00370876,-5.4782e-06
2410,-0.00598739,-1.80434e-05
2420,0.0110619,5.52244e-05
2430,-0.0167906,5.74945e-05
2440,-0.0106066,2.08746e-05
2450,8.61111e-05,3.02084e-05
2460,-0.0122729,1.26862e-05
2470,0.0198378,2.00964e-05
2480,-0.008661,2.09005e-05
2490,0.0101314,-9.39846e-06
2500,-0.0139814,-1.52834e-05
2510,-0.00276262,1.31455e-06
2520,-0.0044521,1.59905e-05
2530,0.000657351,-1.96e-05
2540,0.0076098,6.36746e-06
2550,-0.0065964,-1.08114e-05
2560,-0.0304081,5.56189e-06
2570,0.00845815,3.74968e-05
2580,-0.00773187,-1.79345e-05
2590,-0.0174145,-3.56612e-05
2600,0.00297779,7.52573e-06
2610,0.019332,-4.10685e-06
2620,0.00724726,-1.0316e-05
2630,0.000157461,-3.08979e-05
2640,-0.0151634,-3.56891e-05
2650,-0.00709641,-1.25879e-05
2660,-0.0144977,2.23314e-05
2670,-0.0170126,-5.42669e-05
2680,-0.0188518,-4.57204e-05
2690,0.00884012,-3.16099e-06
2700,0.00936416,8.20021e-06
2710,0.0221877,-3.61398e-05
2720,-0.00941508,-3.32949e-05
2730,0.00750872,-2.08752e-05
2740,-0.014505,-1.76609e-05
2750,0.000694577,-7.94814e-07
2760,-0.00931465,-1.11405e-05
2770,0.000711675,-5.37947e-05
2780,0.005627,-2.15603e-05
2790,-0.0205432,-5.0163e-05
2800,-0.0153302,2.05888e-05
2810,-0.0117396,2.20573e-05
2820,-0.0077762,-3.77587e-05
2830,0.000321593,-1.52434e-05
2840,0.00923827,1.92883e-05
2850,0.00863838,-1.13611e-05
2860,-0.0217873,2.07506e-05
2870,-0.00319164,-2.84329e-05
2880,-0.00631445,1.88805e-05
2890,-0.00731803,-2.56238e-05
2900,0.0187952,-1.08501e-05
2910,-0.0103763,6.25305e-06
2920,0.00254916,-1.47901e-05
2930,-0.0232933,-1.64542e-05
2940,-0.0256751,1.45504e-05
2950,0.00322635,-1.18603e-05
2960,0.00594993,-2.7799e-05
2970,0.00740624,-1.15143e-05
2980,0.0219974,-5.04264e-06
2990,-0.0134657,2.14822e-05
3000,0.0351569,2.73643e-05
3010,0.0422379,1.53653e-05
3020,0.0204723,3.78067e-05
3030,-0.0107038,-2.64776e-05
3040,-0.00482507,2.26989e-05
3050,0.00929225,-2.04743e-05
3060,-0.0229683,-2.72868e-05
3070,0.00951194,5.90097e-05
3080,0.0148693,1.57084e-05
3090,-0.00387776,1.56927e-05
3100,0.0102389,-3.06934e-05
3110,-0.0192689,-1.09352e-05
3120,0.0191736,2.92405e-05
3130,0.00697627,1.72998e-05
3140,-0.0174324,3.92376e-06
3150,0.0091994,-1.36188e-05
3160,-0.00933817,-5.60499e-06
3170,0.00777746,1.4836e-05
3180,0.00194559,1.84352e-05
3190,-0.0242189,2.91242e-06
3200,-0.014602,-2.41816e-05
3210,0.0220389,2.43984e-05
3220,-0.0255431,9.43102e-06
3230,0.00399925,-8.32396e-06
3240,0.0102285,1.56264e-05
3250,0.011873,4.43579e-06
3260,0.00468203,7.27283e-06
3270,0.0104332,-1.75449e-06
3280,0.0109009,2.48057e-05
3290,-0.000218699,2.61053e-05
3300,-0.00263893,5.67168e-06
3310,0.00299496,-3.70106e-05
3320,-0.00140314,-8.78753e-06
3330,0.000500187,9.50094e-06
3340,-0.00762218,-1.19926e-05
3350,0.0308433,7.13312e-06
3360,-0.00622758,5.5669e-06
3370,-0.0107599,-7.37755e-06
3380,-0.0119489,2.07123e-05
3390,0.00896183,2.35167e-06
3400,0.0200429,-2.12489e-05
3410,0.000632352,4.55335e-05
3420,-0.0170027,-1.95965e-05
3430,-0.0106239,-1.54338e-05
3440,-0.00708043,-1.84792e-06
3450,0.0012341,-3.82525e-05
3460,-0.016643,3.1364e-05
3470,-0.00537115,-4.33265e-06
3480,-0.00611529,-2.79761e-06
3490,0.00264813,-4.76505e-05
3500,0.0265312,1.01871e-05
