MDTU,min_ave,max_ave
1,-0.0404349,0.0436948
2,-0.0435344,0.0414783
3,-0.0464473,0.0447514
4,-0.0448569,0.0442187
5,-0.0474147,0.0460761
6,-0.042399,0.0460138
7,-0.0396811,0.0413095
8,-0.0396811,0.0413095
9,-0.0373141,0.0414416
10,-0.0440823,0.040722
11,-0.0403247,0.0444139
12,-0.0484809,0.0437766
13,-0.0509024,0.0489578
14,-0.0430032,0.0416235
15,-0.0430032,0.0416235
16,-0.042821,0.0467492
17,-0.0386179,0.0508954
18,-0.0385388,0.045277
19,-0.0374936,0.0527607
20,-0.0380397,0.0530369
21,-0.0359006,0.0541477
22,-0.0359006,0.0541477
23,-0.0410155,0.0468057
24,-0.043575,0.0441986
25,-0.0427128,0.0436687
26,-0.0427128,0.0436687
27,-0.0473335,0.0410761
28,-0.0485762,0.0444419
29,-0.0510896,0.0366443
30,-0.0437802,0.0386498
31,-0.0409934,0.0408839
32,-0.0409934,0.0408839
33,-0.0409934,0.0408839
34,-0.0421938,0.0458484
35,-0.0421938,0.0458484
36,-0.0465015,0.0360438
37,-0.0428158,0.0398224
38,-0.0390334,0.0437748
39,-0.0372447,0.0476727
40,-0.0372447,0.0476727
41,-0.0372447,0.0476727
42,-0.0435393,0.0457506
43,-0.041132,0.0436272
44,-0.0374068,0.0491899
45,-0.0318685,0.0506872
46,-0.0357763,0.0577761
47,-0.0357763,0.0577761
48,-0.0357763,0.0577761
49,-0.0357763,0.0577761
50,-0.0417648,0.040824
51,-0.0417648,0.040824
52,-0.0393471,0.0387182
53,-0.0415543,0.0442554
54,-0.0450812,0.0475837
55,-0.0450812,0.0475837
56,-0.0499075,0.0466024
57,-0.0419138,0.0521904
58,-0.0477188,0.0493789
59,-0.0396557,0.0463799
60,-0.0383907,0.049986
61,-0.0364272,0.0538908
62,-0.0364272,0.0538908
63,-0.0392275,0.0475863
64,-0.0382823,0.0475736
65,-0.0407197,0.0539149
66,-0.0398715,0.0519752
67,-0.0398715,0.0519752
68,-0.0398715,0.0519752
69,-0.0396565,0.0490702
70,-0.0397202,0.0448294
71,-0.0397202,0.0448294
72,-0.0499754,0.0424134
