t,e^(-dS)
1,1.00348
2,1.68523
3,1.20937
4,1.00582
5,0.959935
6,0.952162
7,0.900415
8,0.602661
9,0.795169
10,1.36752
11,1.86787
12,0.682154
13,0.441269
14,1.30748
15,0.463662
16,2.07052
17,0.842737
18,0.750062
19,1.21288
20,1.05682
21,1.59887
22,0.426689
23,0.926881
24,0.760788
25,0.87459
26,0.458452
27,0.85959
28,1.17058
29,1.28995
30,1.39375
31,1.92668
32,0.211189
33,0.71234
34,0.823658
35,0.411313
36,1.39585
37,0.672603
38,1.30695
39,1.56221
40,0.363491
41,0.586021
42,0.978524
43,1.56096
44,1.32803
45,2.34082
46,1.29059
47,0.336553
48,0.542971
49,0.404218
50,0.2608
51,0.886123
52,1.2025
53,0.816442
54,0.507022
55,0.908918
56,0.988151
57,3.72103
58,0.700823
59,0.417237
60,0.940466
61,0.68311
62,0.286218
63,0.91709
64,1.76579
65,0.829361
66,0.66365
67,0.517368
68,0.211189
69,1.32777
70,0.986453
71,0.262108
72,0.343009
73,0.631473
74,1.39864
75,0.477735
76,0.923366
77,1.19554
78,0.5869
79,1.61963
80,1.61882
81,0.950507
82,1.02438
83,1.02098
84,1.12874
85,0.74104
86,2.01536
87,0.842569
88,0.435439
89,0.356294
90,0.398998
91,0.76193
92,0.733814
93,0.523614
94,2.22688
95,1.16149
96,0.901135
97,0.904114
98,0.401559
99,1.61446
100,0.766209
101,1.26162
102,0.441799
103,0.442728
104,1.6024
105,1.16335
106,0.722094
107,1.13746
108,1.499
109,0.449104
110,0.751263
111,0.99004
112,1.17539
113,0.81824
114,1.55753
115,1.05043
116,0.651551
117,0.823493
118,0.306358
119,1.10134
120,2.40777
121,0.955329
122,0.982849
123,1.39808
124,0.465008
125,0.76928
126,0.555826
127,2.21843
128,0.696352
129,1.1106
130,0.928783
131,0.574474
132,0.727239
133,1.15917
134,1.32009
135,1.42675
136,0.64481
137,1.42376
138,0.404501
139,0.59768
140,2.03582
141,0.540965
142,1.04188
143,0.693572
144,1.04768
145,0.688528
146,0.783723
147,1.24197
148,0.309128
149,1.26947
150,0.534566
151,0.789939
152,0.841642
153,0.389652
154,0.578278
155,0.641658
156,1.76986
157,1.88081
158,0.660274
159,1.09713
160,0.598457
161,1.18022
162,0.296413
163,1.76809
164,0.497182
165,0.53478
166,1.23553
167,0.776157
168,0.476304
169,0.595711
170,0.600676
171,1.98794
172,0.29523
173,0.64012
174,0.736608
175,0.559954
176,0.319499
177,0.667511
178,0.436267
179,1.51953
180,2.71801
181,3.73594
182,1.00061
183,0.773987
184,0.649859
185,2.49528
186,0.806058
187,1.21774
188,0.867448
189,0.347149
190,0.458681
191,0.682836
192,0.350989
193,0.624815
194,1.44051
195,1.19854
196,1.7635
197,0.560963
198,0.540155
199,2.05156
200,0.840381
201,0.608962
202,0.560515
203,0.7213
204,0.633941
205,0.590137
206,0.965026
207,0.545365
208,0.814729
209,0.926714
210,0.500474
211,0.667511
212,1.11739
213,1.35026
214,0.515303
215,0.943235
216,0.434743
217,0.602963
218,0.469447
219,0.673343
220,0.574474
221,0.845269
222,0.597202
223,0.976979
224,0.516696
225,0.705675
226,0.828946
227,1.44008
228,0.786785
229,1.07746
230,0.869445
231,0.612198
232,0.324004
233,0.784585
234,0.324652
235,2.721
236,0.308819
237,0.522882
238,1.1505
239,1.33924
240,0.966881
241,1.72409
242,1.61801
243,1.05554
244,3.61828
245,1.16439
246,0.81424
247,0.713124
248,0.668847
249,0.990446
250,0.688252
251,0.778801
252,0.886123
253,0.417071
254,0.52545
255,1.08016
256,1.11149
257,2.30597
258,1.92264
259,0.701033
260,0.426604
261,0.572067
262,0.601638
263,1.28351
264,1.43591
265,0.599596
266,1.69147
267,0.80276
268,1.5115
269,0.333537
270,1.52928
271,0.340616
272,0.989298
273,2.14663
274,0.900865
275,1.59297
276,0.310988
277,0.364219
278,0.7226
279,0.590669
280,0.810098
281,0.510942
282,0.961068
283,0.479362
284,0.706311
285,0.348192
286,0.68352
287,0.350288
288,0.75654
289,0.452893
290,0.87197
291,0.667244
292,0.742524
293,1.02888
294,0.841306
295,0.8462
296,0.550075
297,0.759572
298,1.4329
299,0.358796
300,0.624315
301,0.819632
302,0.716412
303,0.933168
304,0.675434
305,2.12145
306,0.423077
307,1.00162
308,1.9037
309,1.41326
310,0.844678
311,0.715338
312,0.893597
313,1.19494
314,0.765214
315,1.56018
316,1.33149
317,1.11216
318,1.04716
319,0.464033
320,1.2497
321,0.756616
322,1.7766
323,0.672872
324,0.918586
325,2.30943
326,0.871186
327,0.415655
328,0.934447
329,0.963792
330,0.561974
331,1.14259
332,0.667577
333,1.131
334,0.495147
335,0.944349
336,1.06475
337,0.281675
338,0.622819
339,0.370315
340,1.09963
341,0.382395
342,0.648366
343,0.488508
344,0.628764
345,0.340957
346,1.02654
347,0.444769
348,0.480706
349,0.302704
350,1.12176
351,1.11941
352,0.875991
353,1.34299
354,1.41609
355,0.427671
356,0.450048
357,0.380755
358,0.934989
359,0.574819
360,0.403734
361,2.20582
362,1.0267
363,0.742821
364,0.904837
365,0.710135
366,0.662589
367,0.873978
368,0.967539
369,0.518456
370,0.618907
371,0.790413
372,0.739338
373,0.999523
374,1.88212
375,0.646747
376,0.463198
377,0.450544
378,0.466825
379,1.01721
380,0.92869
381,1.28685
382,0.894491
383,0.772595
384,2.07031
385,1.23318
386,0.800915
387,0.724916
388,1.79481
389,0.702858
390,2.41042
391,0.976325
392,0.383966
393,0.80501
394,0.962059
395,0.653835
396,1.27622
397,1.38223
398,1.12727
399,1.52745
400,1.11907
401,0.734768
402,0.833185
403,1.17892
404,0.593986
405,0.598757
406,0.962126
407,0.840717
408,0.722816
409,1.29797
410,0.247091
411,1.63003
412,0.345764
413,0.351692
414,1.35839
415,0.470199
416,0.836022
417,0.593273
418,1.00202
419,0.280271
420,0.682563
421,1.13564
422,1.14042
423,0.921871
