t,deltaS
281,0.6715
282,0.03971
283,0.7353
284,0.3477
285,1.055
286,0.3805
287,1.049
288,0.279
289,0.7921
290,0.137
291,0.4046
292,0.2977
293,-0.02847
294,0.1728
295,0.167
296,0.5977
297,0.275
298,-0.3597
299,1.025
300,0.4711
301,0.1989
302,0.3335
303,0.06917
304,0.3924
305,-0.7521
306,0.8602
307,-0.001617
308,-0.6438
309,-0.3459
310,0.1688
311,0.335
312,0.1125
313,-0.1781
314,0.2676
315,-0.4448
316,-0.2863
317,-0.1063
318,-0.04608
319,0.7678
320,-0.2229
321,0.2789
322,-0.5747
323,0.3962
324,0.08492
325,-0.837
326,0.1379
327,0.8779
328,0.0678
329,0.03688
330,0.5763
331,-0.1333
332,0.4041
333,-0.1231
334,0.7029
335,0.05726
336,-0.06274
337,1.267
338,0.4735
339,0.9934
340,-0.09497
341,0.9613
342,0.4333
343,0.7164
344,0.464
345,1.076
346,-0.02619
347,0.8102
348,0.7325
349,1.195
350,-0.1149
351,-0.1128
352,0.1324
353,-0.2949
354,-0.3479
355,0.8494
356,0.7984
357,0.9656
358,0.06722
359,0.5537
360,0.907
361,-0.7911
362,-0.02635
363,0.2973
364,0.1
365,0.3423
366,0.4116
367,0.1347
368,0.033
369,0.6569
370,0.4798
371,0.2352
372,0.302
373,0.0004767
374,-0.6324
375,0.4358
376,0.7696
377,0.7973
378,0.7618
379,-0.01706
380,0.07398
381,-0.2522
382,0.1115
383,0.258
384,-0.7277
385,-0.2096
386,0.222
387,0.3217
388,-0.5849
389,0.3526
390,-0.8798
391,0.02396
392,0.9572
393,0.2169
394,0.03868
395,0.4249
396,-0.2439
397,-0.3237
398,-0.1198
399,-0.4236
400,-0.1125
401,0.3082
402,0.1825
403,-0.1646
404,0.5209
405,0.5129
406,0.03861
407,0.1735
408,0.3246
409,-0.2608
410,1.398
411,-0.4886
412,1.062
413,1.045
414,-0.3063
415,0.7546
416,0.1791
417,0.5221
418,-0.002019
419,1.272
420,0.3819
421,-0.1272
422,-0.1314
423,0.08135
424,0.06894
425,0.2951
426,0.5001
427,0.4528
428,-0.3174
429,-0.3917
430,0.9962
431,0.6421
432,0.4201
433,-0.08483
434,0.1716
435,-0.4605
436,0.3412
437,-0.7129
438,-0.02725
439,-0.1279
440,-0.02205
441,0.01734
442,0.9461
443,0.2642
444,0.008425
445,0.1384
446,-0.3599
447,-0.199
448,0.6586
449,0.7286
450,0.3723
451,1.292
452,0.1229
453,-0.3387
454,-0.3248
455,-1.045
456,-0.2765
457,0.3786
458,0.03135
459,0.24
460,0.08321
461,-0.2794
462,0.2508
463,0.3488
464,-0.1731
465,-0.1805
466,0.7823
467,-0.01328
468,0.148
469,0.17
470,1.011
471,-0.4457
472,0.9813
473,0.5423
474,0.4892
475,-0.5602
476,-0.3423
477,-0.0397
478,-0.5108
479,0.5888
480,-0.954
481,0.4251
482,0.2955
483,1.309
484,0.02609
485,-0.1383
486,1.079
487,-0.5396
488,0.6967
489,1.145
490,-0.07321
491,-0.4988
492,-0.2555
493,0.5824
494,0.4919
495,-0.521
496,0.2132
497,1.014
498,-0.05502
499,0.3507
500,0.2763
501,0.229
502,0.5647
503,-0.1757
504,-0.05973
505,0.3584
506,0.3811
507,0.4344
508,0.1773
509,0.7287
510,0.8254
511,-0.368
512,0.3476
513,0.3357
514,-0.01895
515,0.2266
516,-0.1467
517,-0.6312
518,0.182
519,0.9233
520,-0.6023
521,-0.1266
522,-0.1645
523,-0.03452
524,-0.4741
525,-0.435
526,0.4469
527,0.4002
528,-0.09963
529,-0.8198
530,0.3
531,0.01708
532,1.431e-05
533,1.048
534,-0.4947
535,0.03135
536,-0.3181
537,0.788
538,0.09302
539,-0.2251
540,-0.3799
541,-0.004283
542,-0.9245
543,0.04493
544,0.2245
545,0.7729
546,-0.6395
547,-0.0001364
548,0.2519
549,-1.478
550,-0.2795
551,0.6144
552,-0.09782
553,0.09145
554,0.4973
555,0.04287
556,-0.8077
557,0.01115
558,-0.3007
559,0.7196
560,0.4482
561,-0.3688
562,-0.199
563,-0.528
564,-0.1387
565,-0.1095
566,-1.007
567,0.8431
568,0.3827
569,0.5172
570,0.03974
571,0.7122
572,0.05486
573,-0.01406
574,-0.3853
575,-0.05879
576,1.368
577,0.6445
578,-1.041
579,-0.5108
580,0.3077
581,0.8519
582,0.3766
583,1.178
584,-0.2492
585,0.9837
586,1.177
587,0.4673
588,0.6092
589,1.118
590,0.4607
591,0.1
592,0.6647
593,0.5473
594,1.037
595,-0.5898
596,1.252
597,0.3974
598,-0.037
599,-0.7666
600,-0.03519
601,-0.2267
602,0.7814
603,0.1273
604,0.781
605,0.8955
606,-0.6385
607,-0.3051
608,0.6555
609,0.0546
610,-0.8941
611,0.4084
612,0.2569
613,0.3389
614,-0.0714
615,0.2979
616,-0.05863
617,0.7666
618,-0.3398
619,0.01922
620,0.9128
621,0.1694
622,-0.7545
623,-0.2531
624,0.8741
625,0.9554
626,0.4615
627,-0.9843
628,0.9779
629,0.2802
630,-0.5148
631,-0.3812
632,0.1135
633,0.7133
634,-0.1031
635,0.1796
636,0.1184
637,1.324
638,0.9479
639,-0.4248
640,-0.3655
641,0.9889
642,-0.1095
643,-0.4166
644,0.1865
645,1.065
646,0.2513
647,0.9057
648,-0.6592
649,0.5384
650,0.07046
651,-0.8408
652,-0.1559
653,0.406
654,0.02376
655,1.012
656,-0.2881
657,0.2297
658,-0.004503
659,0.3246
660,0.03098
661,-0.405
662,-0.132
663,0.507
664,-0.65
665,-0.3103
666,0.5878
667,0.7368
668,-0.3729
669,0.531
670,-0.3101
671,-0.06718
672,-0.02706
673,0.505
674,-0.5869
675,-0.01238
676,0.226
677,-0.391
678,0.8483
679,0.7353
680,-0.2265
681,-0.4763
682,0.02012
683,-0.1134
684,-0.081
685,0.7075
686,0.663
687,-0.9218
688,-0.4668
689,0.3314
690,0.2002
691,0.6521
692,-0.8867
693,0.06813
694,-0.4125
695,0.01488
696,0.5773
697,0.1806
698,-0.4817
699,-0.7667
700,1.04
701,-0.02965
702,0.5131
703,-0.7745
704,-0.03603
705,0.08973
706,0.005001
707,0.02421
708,-0.2612
709,-0.1813
710,0.8923
711,0.2196
712,0.1458
713,0.6643
714,1.358
715,-0.194
716,-0.8524
717,0.3247
718,-0.1977
719,-0.6802
720,-0.01601
721,0.7916
722,0.4313
723,0.09816
724,-0.3513
725,-0.1344
726,0.1117
727,-0.2701
728,0.7665
729,0.1534
730,0.46
731,-0.001424
732,0.4222
733,0.4393
734,0.3422
735,-0.8558
736,-0.3146
737,0.3961
738,-0.1036
739,0.3324
740,0.7317
741,1.261
742,0.2103
743,0.5218
744,0.6701
745,-0.182
746,0.5621
747,0.458
748,-0.4785
749,-0.2795
750,-0.1937
751,0.525
752,0.6797
753,-0.7703
754,-0.2414
755,0.5205
756,-0.3037
757,0.47
758,0.387
759,0.4734
760,0.0113
761,-0.006474
762,0.55
763,-0.5217
764,-0.2351
765,0.4314
766,-0.03385
767,-0.1024
768,-0.8438
769,0.1763
770,-0.244
771,1.583
772,0.5937
773,-0.3247
774,0.08402
775,-0.6687
776,-0.1701
777,-0.3657
778,0.5805
779,-0.4284
780,0.314
781,-0.6577
782,-0.647
783,-0.2905
784,-0.04251
785,-0.2243
786,-0.8681
787,0.363
788,0.2878
789,0.07776
790,-0.6692
791,-0.3245
792,-0.2271
793,-0.2875
794,0.707
795,0.4762
796,0.684
797,-0.001433
798,-0.3738
799,0.7236
800,0.1752
801,0.6204
802,0.4659
803,0.7648
804,1.265
805,0.5741
806,0.2449
807,1.015
808,0.8026
809,-0.5137
810,0.02603
811,0.4814
812,-0.04177
813,-0.998
814,0.6254
815,-0.114
816,0.2678
817,1.066
818,-0.3081
819,-0.398
820,0.3776
821,1.368
822,-0.4817
823,0.2353
824,-0.335
825,0.5689
826,0.2523
827,-0.1558
828,0.4665
829,-0.102
830,-0.8224
831,0.5866
832,-0.5958
833,-0.004299
834,0.515
835,0.04331
836,0.5642
837,1.082
838,0.4286
839,0.4927
840,-0.1617
841,-0.1845
842,-0.3938
843,-0.2604
844,0.6916
845,-0.4026
846,-0.3273
847,-0.05029
848,-0.002865
849,-0.5521
850,-1.577
851,1.08
852,-0.1077
853,0.02673
854,0.07365
855,0.005166
856,-0.4072
857,0.2947
858,-0.1748
859,0.03364
860,0.6309
861,-1.267
862,-0.5947
863,-0.2453
864,0.6294
865,-0.8056
866,0.6563
867,-0.4709
868,-0.1942
869,-0.2959
870,1.483
871,0.1753
872,-0.4741
873,-0.7085
874,-0.4441
875,-0.3012
876,0.4916
877,0.2839
878,-1.187
879,0.877
880,0.09398
881,-0.1946
882,-0.4083
883,0.1466
884,0.4097
885,0.3463
886,-0.266
887,0.3814
888,0.08281
889,0.6489
890,0.556
891,0.09098
892,0.356
893,0.2374
894,0.09082
895,-0.026
896,-0.2694
897,0.01755
898,0.006893
899,0.3891
900,-0.1408
901,0.7004
902,0.2148
903,0.8454
904,1.2
905,-0.2176
906,-0.2626
907,0.4671
908,-0.3254
909,0.008699
910,0.09989
911,0.8133
912,-0.3091
913,0.1798
914,0.4278
915,1.021
916,-0.8324
917,0.144
918,0.3093
919,0.4871
920,-1.338
921,0.2037
922,0.2832
923,0.3458
924,0.4383
925,-0.1708
926,0.4836
927,-0.04454
928,1.014
929,-1.144
930,-0.573
931,0.4781
932,0.2921
933,0.4237
934,0.4614
935,-0.4762
936,-1.433
937,0.7516
938,-0.4432
939,0.3828
940,1.002
941,0.2297
942,0.6409
943,-0.09498
944,-0.01452
945,0.3189
946,0.1831
947,0.9866
948,0.04423
949,0.4048
950,-0.21
951,-1.07
952,-0.08364
953,0.3569
954,0.09696
955,-0.04415
956,0.4999
957,0.6831
958,0.3411
959,0.2209
960,0.5887
961,0.09316
962,-0.05343
963,0.4123
964,0.9187
965,0.02145
966,0.6017
967,0.3216
968,-0.3134
969,0.2497
970,0.2361
971,0.6325
972,-0.03282
973,0.3594
974,-0.3713
975,0.0308
976,0.1412
977,0.227
978,-0.05862
979,0.421
980,0.6489
981,-0.0801
982,-0.2884
983,1.151
984,0.4813
985,0.4409
986,0.3871
987,0.1698
988,-0.4977
989,-0.3259
990,-0.3162
991,-0.4957
992,-0.07596
993,0.03464
994,-0.2141
995,0.5436
996,0.3327
997,0.3904
998,0.3463
999,0.8701
1000,-1.157
1001,0.1371
1002,0.7855
1003,0.06395
1004,0.9222
1005,0.3808
1006,0.8026
1007,-0.6507
1008,0.1027
1009,0.8116
1010,0.4467
1011,0.5019
1012,0.9748
1013,0.3271
1014,-0.2417
1015,-0.1322
1016,-0.7525
1017,0.2725
1018,0.307
1019,0.6847
1020,-0.3984
1021,0.2451
1022,0.6203
1023,-0.4202
1024,-1.016
1025,-0.2716
1026,-0.09393
1027,0.09823
1028,-0.2303
1029,-0.1926
1030,0.2666
1031,0.2886
1032,0.4023
1033,0.1745
1034,0.7179
1035,0.4332
1036,-0.4512
1037,0.1941
1038,0.4145
1039,-0.9968
1040,0.6707
1041,0.8017
1042,0.01524
1043,0.2286
1044,0.8899
1045,-0.06808
1046,-0.07981
1047,0.1313
1048,0.5766
1049,0.9164
1050,0.09646
1051,0.4018
1052,-0.3309
1053,-0.4815
1054,-0.598
1055,0.9365
1056,-0.08798
1057,1.18
1058,0.5226
1059,-0.05165
1060,-0.535
1061,-0.593
1062,0.6821
1063,-0.4765
1064,-0.2571
1065,-0.4941
1066,-0.5906
1067,0.169
1068,-0.05475
1069,0.1021
1070,-0.8105
1071,0.5745
1072,0.7135
1073,-0.09836
1074,0.6776
1075,-0.4275
1076,-0.4867
1077,0.5362
1078,-0.0831
1079,0.8651
1080,-1.044
1081,0.2667
1082,0.9944
1083,-0.7654
1084,0.2662
1085,0.3544
1086,-0.7821
1087,0.09319
1088,-0.495
1089,0.4147
1090,0.3308
1091,-0.2896
1092,0.148
1093,-0.2313
1094,-0.04875
1095,-0.08606
1096,0.4705
1097,-0.3806
1098,0.2277
1099,-0.5518
1100,-0.6169
1101,0.1615
1102,0.1979
1103,0.3082
1104,-0.5152
1105,0.4484
1106,0.411
1107,-0.753
1108,0.2152
1109,-0.7992
1110,0.3796
1111,0.3754
1112,0.2919
1113,0.74
1114,0.3319
1115,0.05981
1116,0.3191
1117,-0.8342
1118,0.3083
1119,0.3824
1120,0.2366
1121,-1.049
1122,0.7145
1123,0.3104
1124,-0.4571
1125,0.419
1126,0.3415
1127,0.7794
1128,-0.07738
1129,0.03717
1130,-0.09607
1131,-0.1088
1132,0.1846
1133,0.4891
1134,0.3325
1135,0.1861
1136,0.4523
1137,-0.1512
1138,0.3134
1139,-0.1936
1140,0.3612
1141,-0.8081
1142,0.2757
1143,0.6251
1144,0.5892
1145,-0.6328
1146,0.4688
1147,0.1571
1148,0.1376
1149,-0.8159
1150,0.6462
1151,-0.4873
1152,-0.6954
1153,0.2343
1154,0.9427
1155,-0.09763
1156,-0.275
1157,-0.2745
1158,-0.248
1159,-0.1187
1160,-0.6489
1161,1.055
1162,-0.2411
1163,-0.5608
1164,-0.8992
1165,0.4701
1166,0.6483
1167,1.116
1168,0.09422
1169,0.6307
1170,-0.5068
1171,0.1223
1172,0.2228
1173,0.03479
1174,0.7555
1175,-0.6161
1176,0.5791
1177,-0.003098
1178,0.6343
1179,0.4607
1180,-0.1392
1181,-0.2423
1182,-0.1477
1183,0.06284
1184,-0.8223
1185,0.8966
1186,-0.2503
1187,-0.4228
1188,0.7562
1189,0.5755
1190,-0.1219
1191,0.0164
1192,0.7133
1193,-0.4107
1194,0.6144
1195,0.462
1196,-0.01862
1197,0.03648
1198,0.7761
1199,0.2195
1200,0.2568
1201,0.4568
1202,-0.4437
1203,0.9502
1204,0.04353
1205,-0.2512
1206,0.3537
1207,-0.1295
1208,0.08783
1209,0.2009
1210,0.08056
1211,0.184
1212,0.2897
1213,-0.1279
1214,0.1935
1215,-0.182
1216,0.3459
1217,0.1148
1218,1.035
1219,-0.07103
1220,1.25
1221,0.9909
1222,-0.5753
1223,0.7401
1224,0.1214
1225,-0.0266
1226,0.05681
1227,-0.1469
1228,0.04558
1229,-0.007021
1230,0.307
1231,-0.6154
1232,0.104
1233,0.07175
1234,-0.3972
1235,0.9688
1236,-0.2498
1237,-0.1209
1238,-0.1313
1239,0.3669
1240,-0.9479
1241,-0.09094
1242,-0.05174
1243,-0.4419
1244,0.6792
1245,-0.2329
1246,0.2671
1247,-0.5136
1248,0.9094
1249,-0.3634
1250,0.1024
1251,-0.01798
1252,-0.3438
1253,0.2779
1254,-0.2852
1255,1.113
1256,0.4682
1257,-0.3385
1258,0.3199
1259,-0.3469
1260,-0.1434
1261,-0.02431
1262,0.416
1263,-0.1731
1264,0.3925
1265,0.4256
1266,0.05448
1267,0.3891
1268,-0.3651
1269,-0.4855
1270,0.7227
1271,0.7724
1272,-0.2898
1273,-0.4628
1274,0.4328
1275,-0.9078
1276,0.8195
1277,-0.2146
1278,0.9297
1279,0.7253
1280,0.2842
1281,-0.3362
1282,0.789
1283,-0.06108
1284,0.4297
1285,0.9205
1286,0.7111
1287,1.157
1288,-1.198
1289,-0.2696
1290,0.2431
1291,0.2261
1292,0.8762
1293,0.03933
1294,0.9332
1295,-0.3397
1296,-0.1443
1297,1.089
1298,-0.09092
1299,1.006
1300,0.6668
1301,-0.3433
1302,-0.2763
1303,0.3577
1304,-0.1844
1305,-0.1245
1306,-0.3668
1307,-0.1906
1308,-0.4386
1309,0.6756
1310,-0.02533
1311,0.4196
1312,-0.09875
1313,-0.9563
1314,-0.1623
1315,0.6574
1316,-0.1181
1317,0.05677
1318,-0.2334
1319,-0.2755
1320,1.305
1321,-1.179
1322,0.987
1323,0.9322
1324,-0.1683
1325,-0.2224
1326,0.3962
1327,0.3881
1328,0.007959
1329,0.229
1330,0.6818
1331,0.5449
1332,0.3249
1333,1.023
1334,0.679
1335,-0.4011
1336,-0.2697
1337,-0.4288
1338,-1.26
1339,-0.4952
1340,0.5938
1341,-0.4889
1342,-0.7968
1343,-0.09187
1344,0.2792
1345,0.2546
1346,0.3376
1347,0.8691
1348,-0.3156
1349,-0.6586
1350,0.04851
1351,0.4166
1352,0.4564
1353,0.3727
1354,-0.2026
1355,-0.2468
1356,-0.5255
1357,0.000695
1358,-0.03109
1359,-0.1478
1360,0.1497
1361,0.609
1362,-0.1348
1363,-0.06885
1364,-0.3348
1365,-0.07835
1366,-0.9159
1367,0.3467
1368,0.5591
1369,0.7085
1370,0.9877
1371,-0.6287
1372,0.3817
1373,-0.3173
1374,0.2078
1375,-0.2401
1376,0.1424
1377,0.07205
1378,0.7635
1379,0.4051
1380,-0.6789
1381,0.354
1382,0.1276
1383,0.663
1384,-0.4752
1385,-0.3194
1386,0.02834
1387,-0.4337
1388,-0.3389
1389,-0.115
1390,1.122
1391,0.2069
1392,0.5852
1393,-0.4327
1394,0.2648
1395,0.2091
1396,0.6496
1397,0.33
1398,1.086
1399,0.9187
1400,0.4226
1401,-0.5371
1402,0.3876
1403,0.1093
1404,0.9242
1405,0.08378
1406,1.04
1407,-0.4217
1408,0.377
1409,0.5551
1410,-0.4681
1411,-0.1833
1412,0.1789
1413,-0.3877
1414,-0.1066
1415,-0.4782
1416,0.2687
1417,0.07563
1418,0.4527
1419,0.1344
1420,-0.613
1421,0.7051
1422,1.012
1423,0.9411
1424,0.2815
1425,0.6116
1426,-0.7036
1427,0.1015
1428,0.03358
1429,0.2831
1430,1.327
1431,-0.06921
1432,-0.07295
1433,-0.8475
1434,-0.2732
1435,-0.1415
1436,-0.3506
1437,0.1455
1438,-0.2848
1439,-0.4147
1440,0.09447
1441,0.2242
1442,-0.1608
1443,0.05747
1444,0.4347
1445,0.07407
1446,0.06528
1447,-0.6564
1448,0.1712
1449,0.1979
1450,-0.2401
1451,-0.2516
1452,-0.6157
1453,0.6784
1454,-0.1128
1455,0.8536
1456,-0.1879
1457,0.4422
1458,-0.1708
1459,0.4545
1460,0.2682
1461,0.1783
1462,0.8435
1463,0.4401
1464,-0.04511
1465,-0.4718
1466,0.2497
1467,0.06511
1468,-0.2804
1469,1.399
1470,-0.34
1471,-0.01424
1472,0.5595
1473,-0.0868
1474,1.031
1475,0.2084
1476,0.5536
1477,-0.2376
1478,0.8161
1479,-0.8637
1480,-0.09962
1481,-0.1581
1482,0.1244
1483,0.9117
1484,-0.7503
1485,0.09584
1486,0.3767
1487,1.389
1488,0.3149
1489,0.2709
1490,0.3321
1491,0.1891
1492,0.2425
1493,-0.377
1494,0.6749
1495,-0.1019
1496,0.2571
1497,0.8204
1498,0.1726
1499,-0.1807
1500,0.5388
1501,0.8545
1502,-0.2405
1503,-0.372
1504,-0.4948
1505,0.3932
1506,-0.3375
1507,-0.1993
1508,0.04013
1509,0.5041
1510,-0.6678
1511,0.1122
1512,-0.0426
1513,-0.294
1514,-0.2589
1515,0.7411
1516,0.7678
1517,0.3306
1518,0.08168
1519,1.342
1520,-0.2199
1521,0.8105
1522,0.6935
1523,0.7853
1524,1.322
1525,0.04756
1526,-0.8479
1527,0.9365
1528,-0.3472
1529,0.3186
1530,-0.5969
1531,0.6999
1532,0.7305
1533,0.927
1534,0.3624
1535,-0.5237
1536,0.6626
1537,-0.8693
1538,0.2894
1539,0.6649
1540,0.5213
1541,-0.1757
1542,0.107
1543,0.2218
1544,0.3204
1545,0.01289
1546,0.6407
1547,-0.2766
1548,-0.357
1549,0.285
1550,0.3923
1551,-0.1893
1552,0.05896
1553,-0.1162
1554,-0.9505
1555,0.4679
1556,-0.2903
1557,0.5359
1558,-0.01415
1559,0.3346
1560,1.039
1561,0.682
1562,-0.8927
1563,0.6297
1564,-0.05991
1565,0.1107
1566,-0.09321
1567,0.3617
1568,-0.7189
1569,-0.2636
1570,0.7783
1571,2.162
1572,0.957
1573,0.6823
1574,-0.2595
1575,0.4427
1576,0.394
1577,-0.6319
1578,-0.6555
1579,-0.432
1580,-0.4494
1581,0.3435
1582,-0.06929
1583,0.5544
1584,0.657
1585,-0.6844
1586,-0.0523
1587,1.332
1588,0.4736
1589,0.9472
1590,-0.7856
1591,-0.09333
1592,0.243
1593,-0.4534
1594,-0.1311
1595,0.6623
1596,-0.1195
1597,0.636
1598,0.9814
1599,0.3928
1600,-0.01365
1601,0.5995
1602,0.8135
1603,-0.4346
1604,0.4453
1605,0.4751
1606,-0.3244
1607,-0.1927
1608,-0.297
1609,0.346
1610,0.7758
1611,0.5933
1612,1.342
1613,0.2417
1614,0.3436
1615,0.2508
1616,0.5112
1617,-0.1748
1618,0.3758
1619,0.2465
1620,0.7096
1621,0.2127
1622,1.098
1623,0.7813
1624,0.2455
1625,-0.1597
1626,-0.2931
1627,-0.2284
1628,0.39
1629,0.9871
1630,-0.7248
1631,-1.054
1632,-0.4655
1633,-0.5584
1634,0.7944
1635,0.603
1636,0.9129
1637,0.6009
1638,1.023
1639,-0.2149
1640,-0.2117
1641,-0.06049
1642,0.3061
1643,0.2228
1644,-0.09013
1645,0.6853
1646,-0.4081
1647,0.2494
1648,-0.3587
1649,0.7397
1650,0.2528
1651,-0.4729
1652,-0.2496
1653,0.8452
1654,-0.727
1655,-0.4831
1656,0.06981
1657,-0.3739
1658,-0.8228
1659,0.7448
1660,-0.1275
1661,-0.6663
1662,-0.08425
1663,-0.07064
1664,-0.2645
1665,-0.1036
1666,0.1259
1667,-0.004301
1668,0.01123
1669,-0.2828
1670,0.1299
1671,0.3412
1672,-0.2447
1673,0.4392
1674,-0.1284
1675,-0.6057
1676,-0.3821
1677,0.04416
1678,0.6007
1679,0.8314
1680,-0.6046
1681,0.4388
1682,0.6698
1683,-0.5672
1684,0.1302
1685,0.05706
1686,-0.1185
1687,0.9401
1688,1.126
1689,-0.2989
1690,-0.05677
1691,0.9312
1692,-0.4
1693,0.1824
1694,-0.373
1695,-0.216
1696,0.1593
1697,0.4528
1698,0.2993
1699,-0.2561
1700,0.3152
1701,-0.3825
1702,0.06531
1703,0.8601
1704,-0.8237
1705,0.7774
1706,-0.1441
1707,0.254
1708,0.3489
1709,0.2075
1710,0.6944
1711,-0.2345
1712,-0.3201
1713,0.1722
1714,-0.1642
1715,0.5931
1716,-0.2579
1717,0.4041
1718,1.293
1719,0.2276
1720,-0.4405
1721,0.4471
1722,0.1612
1723,0.8243
1724,0.4327
1725,0.6944
1726,0.008487
1727,-0.7655
1728,-0.1762
1729,0.5835
1730,-0.166
1731,0.01201
1732,1.37
1733,0.9118
1734,-0.6472
1735,-0.09131
1736,0.1013
1737,-0.2898
1738,0.5751
1739,0.4965
1740,-0.6618
1741,0.4381
1742,-0.1503
1743,0.9505
1744,0.3743
1745,0.1148
1746,0.218
1747,0.6574
1748,-0.3953
1749,0.4739
1750,1.051
1751,0.7469
1752,0.7094
1753,0.6692
1754,0.3237
1755,-0.06163
1756,0.8112
1757,0.1577
1758,0.366
1759,0.3433
1760,-0.467
1761,0.05499
1762,0.2732
1763,0.2068
1764,-0.03902
1765,0.138
1766,0.9409
1767,0.142
1768,0.9042
1769,0.3632
1770,0.7053
1771,0.4017
1772,-0.3594
1773,-0.03628
1774,-0.4854
1775,0.7111
1776,-0.6782
1777,-0.6138
1778,-0.5195
1779,-0.01535
1780,-0.2165
1781,0.8693
1782,-0.03367
1783,0.2983
1784,-0.8522
1785,-0.158
1786,0.9705
1787,1.751
1788,0.6413
1789,1.429
1790,0.3094
1791,0.9512
1792,1.04
1793,0.158
1794,0.8269
1795,0.651
1796,-0.9674
1797,-0.2003
1798,-0.4213
1799,0.4835
1800,0.3034
1801,0.09154
1802,0.2877
1803,0.2436
1804,0.5087
1805,0.5148
1806,0.2487
1807,0.3955
1808,1.386
1809,0.2604
1810,-0.4919
1811,0.5347
1812,-0.7131
1813,-0.1311
1814,-0.1996
1815,1.125
1816,-0.5265
1817,1.499
