ReTr(Lx),ImTr(Lx)
-0.221348,0.82446
-0.414343,0.712449
-0.512571,0.680198
-0.512571,0.680198
-0.512571,0.680198
-0.242333,0.807297
-0.092595,0.774234
-0.092595,0.774234
-0.092595,0.774234
-0.092595,0.774234
-0.092595,0.774234
-0.308188,0.77992
-0.37885,0.681584
-0.541843,0.552127
-0.541843,0.552127
-0.452486,0.656265
-0.452486,0.656265
-0.648816,0.505182
-0.532962,0.550101
-0.356843,0.699494
-0.203889,0.80008
-0.203889,0.80008
0.289172,0.710233
0.543843,0.615212
0.677655,0.469647
0.677655,0.469647
0.551731,0.572101
0.551731,0.572101
0.551731,0.572101
0.8189,-0.064309
0.650591,-0.366313
0.723936,0.00138243
0.626053,0.0739882
0.581184,0.26522
0.58818,0.234685
0.58818,0.234685
0.641769,-0.268244
0.721762,-0.0665476
0.474183,0.498198
0.515149,0.394113
0.117859,0.790008
0.544183,0.476158
0.647169,0.0933458
0.688598,0.12039
0.741293,0.109715
0.741293,0.109715
0.676919,0.107197
0.676919,0.107197
0.514737,-0.337244
0.569177,-0.321078
0.557774,-0.455665
0.112368,-0.643187
0.173982,-0.693878
0.204119,-0.624894
-0.0826947,-0.729543
-0.461618,-0.551199
-0.69082,-0.22741
-0.649219,-0.131272
-0.635167,0.140181
-0.663658,-0.316147
-0.72642,-0.0898283
-0.65808,-0.330778
-0.561775,-0.395372
-0.68741,-0.178648
-0.603435,0.383672
-0.329531,0.712443
-0.410108,0.550263
-0.382676,0.597983
-0.141424,0.692115
-0.293935,0.653106
-0.290317,0.731476
-0.483763,0.575293
-0.266467,0.720491
-0.449216,0.637678
-0.72122,0.183561
-0.793913,0.0941442
-0.793913,0.0941442
-0.732875,-0.148107
-0.542091,-0.536052
-0.542091,-0.536052
-0.334863,-0.727258
-0.334863,-0.727258
-0.489466,-0.497343
-0.622666,-0.384523
-0.40716,-0.638208
0.169602,-0.733863
-0.536459,-0.53619
-0.536459,-0.53619
-0.534619,-0.459429
-0.160193,-0.685122
-0.0433396,-0.720061
-0.263302,-0.535489
-0.4137,-0.682853
0.0845175,-0.653317
0.157821,-0.709818
0.0861492,-0.680793
0.257632,-0.677265
0.125061,-0.711105
-0.181369,-0.695349
0.0346474,-0.612987
-0.0627716,-0.702488
0.0633952,-0.740452
-0.24688,-0.717254
-0.480486,-0.485736
-0.14982,-0.653092
-0.18176,-0.639197
0.206339,-0.564196
-0.2188,-0.658309
0.107382,-0.819195
-0.248246,-0.717793
-0.391134,-0.533975
-0.391134,-0.533975
-0.272939,-0.541354
-0.0988867,-0.732282
0.397952,-0.604733
0.649289,-0.351451
0.544772,-0.134481
0.388044,-0.617258
-0.0988692,-0.635176
-0.472433,-0.467372
-0.491914,-0.513689
-0.397138,-0.542319
-0.109723,-0.738842
0.372432,-0.52032
0.369002,-0.596694
0.369002,-0.596694
0.331445,-0.567381
0.214269,-0.462661
0.141098,-0.619657
0.017098,-0.756516
0.140203,-0.579876
0.0087145,-0.600899
0.399038,-0.575035
0.399038,-0.575035
0.623199,-0.256611
0.623199,-0.256611
0.496505,-0.381727
0.753939,-0.032351
0.525826,-0.432908
0.394797,-0.563842
0.147519,-0.656602
0.147519,-0.656602
0.195218,-0.595457
0.120391,-0.715032
-0.203916,-0.684262
0.379342,-0.631257
-0.114333,-0.662051
0.343026,-0.638841
-0.122814,-0.776053
-0.282617,-0.660933
-0.558019,-0.481187
-0.5216,-0.466564
-0.490372,-0.43708
-0.545632,-0.451142
-0.625086,-0.169174
-0.538083,-0.159138
-0.609482,-0.112261
-0.626592,0.116688
-0.573616,0.106412
-0.651554,-0.0221868
-0.619028,-0.0472279
-0.554085,-0.178908
-0.554085,-0.178908
-0.586725,0.177594
-0.473135,0.414083
-0.606368,0.236871
-0.606368,0.236871
-0.276688,0.529675
-0.143738,0.696711
-0.0943425,0.611412
-0.0709213,0.713487
-0.381878,0.641358
