t,|deltaS|
193,0.02081
194,0.6976
195,0.07369
196,0.109
197,0.1512
198,0.3337
199,0.2504
200,0.1516
201,0.04863
202,0.0239
203,0.1351
204,0.1548
205,0.2303
206,0.03447
207,0.281
208,0.5051
209,0.2102
210,0.03045
211,0.5307
212,0.08021
213,0.3052
214,0.1472
215,0.3242
216,0.009587
217,0.1794
218,0.03118
219,0.03237
220,0.0712
221,0.247
222,0.311
223,0.2868
224,0.3444
225,0.3212
226,0.07056
227,0.07136
228,0.3776
229,0.3167
230,0.3011
231,0.2256
232,0.6895
233,0.2704
234,0.2098
235,0.3881
236,0.2231
237,0.1021
238,0.001454
239,0.3386
240,0.03841
241,0.1155
242,0.2854
243,0.2726
244,0.01079
245,0.01697
246,0.232
247,0.06425
248,0.01574
249,0.287
250,0.2034
251,0.02374
252,0.238
253,0.09228
254,0.2163
255,0.05325
256,0.1007
257,0.2661
258,0.1727
259,0.4489
260,0.05642
261,0.1604
262,0.07915
263,0.02629
264,0.2298
265,0.05638
266,0.1729
267,0.04597
268,0.2582
269,0.3703
270,0.08502
271,0.253
272,0.02047
273,0.1653
274,0.1831
275,0.2674
276,0.1021
277,0.2986
278,0.06448
279,0.2259
280,0.1276
281,0.4643
282,0.08781
283,0.2288
284,0.02316
285,0.06107
286,0.05263
287,0.197
288,0.3662
289,0.07217
290,0.1252
291,0.2167
292,0.1311
293,0.07468
294,0.2509
295,0.1532
296,0.1577
297,0.6102
298,0.1211
299,0.3201
300,0.02302
301,0.09275
302,0.09358
303,0.2816
304,0.1978
305,0.04884
306,0.3105
307,0.00141
308,0.07044
309,0.007123
310,0.3299
311,0.2553
312,0.006162
313,0.04539
314,0.3947
315,0.0166
316,0.004962
317,0.196
318,0.2437
319,0.3103
320,0.02505
321,0.03003
322,0.05348
323,0.0589
324,0.004158
325,0.05035
326,0.2709
327,0.05913
328,0.001844
329,0.07239
330,0.1096
331,0.02365
332,0.07309
333,0.009214
334,0.03721
335,0.1584
336,0.3146
337,0.2705
338,0.03975
339,0.1084
340,0.1605
341,0.03074
342,0.0902
343,0.1074
344,0.2074
345,0.2286
346,0.178
347,0.08133
348,0.1744
349,0.1615
350,0.09573
351,0.3878
352,0.7668
353,0.08425
354,0.1604
355,0.1015
356,0.09132
357,0.2395
358,0.2551
359,0.179
360,0.001636
361,0.2623
362,0.1019
363,0.2651
364,0.279
365,0.2725
366,0.156
367,0.204
368,0.1355
369,0.02943
370,0.3558
371,0.1794
372,0.1037
373,0.2081
374,0.2818
375,0.2315
376,0.02078
377,0.1126
378,0.1163
379,0.0004433
380,0.3664
381,0.152
382,0.321
383,0.2102
384,0.1058
385,0.1532
386,0.02543
387,0.254
388,0.1981
389,0.3137
390,0.1044
391,0.5434
392,0.02193
393,0.03794
394,0.028
395,0.02162
396,0.1444
397,0.0861
398,0.02181
399,0.08712
400,0.1159
401,0.06683
402,0.08843
403,0.5304
404,0.4473
405,0.3253
406,0.3187
407,0.543
408,0.06124
409,0.03805
410,0.0521
411,0.03469
412,0.3607
413,0.2028
414,0.2601
415,0.3139
416,0.2901
417,0.1758
418,0.2412
419,0.2094
420,0.3407
421,0.3177
422,0.1247
423,0.04888
424,0.03067
425,0.1078
426,0.4921
427,0.3092
428,0.3025
429,0.0666
430,0.1206
431,0.05974
432,0.1143
433,0.02615
434,0.3802
435,0.09911
436,0.1108
437,0.1144
438,0.117
439,0.1212
440,0.5935
441,0.03626
442,0.1779
443,0.1336
444,0.0782
445,0.02328
446,0.2304
447,0.2471
448,0.4716
449,0.2948
450,0.03239
451,0.274
452,0.01398
453,0.08974
454,0.1549
455,0.1612
456,0.06393
457,0.05706
458,0.08277
459,0.05956
460,0.1203
461,0.006221
462,0.02487
463,0.3078
464,0.03255
465,0.1249
466,0.2449
467,0.1645
468,0.7351
469,0.1669
470,0.1541
471,0.0794
472,0.09375
473,0.442
474,0.6079
475,0.1252
476,0.1015
477,0.2834
478,0.1663
479,0.4014
480,0.0691
481,0.05613
482,0.0759
483,0.0317
484,0.1058
485,0.2992
486,0.1392
487,0.2936
488,0.1251
489,0.5375
490,0.04696
491,0.05543
492,0.1152
493,0.0365
494,0.07312
495,0.05729
496,0.1725
497,0.4328
498,0.1897
499,0.05227
500,0.2503
501,0.147
502,0.1164
503,0.08182
504,0.1797
505,0.4677
506,0.2009
507,0.005516
508,0.2082
509,0.2411
510,0.4036
511,0.0279
512,0.152
513,0.4512
514,0.007878
515,0.0697
516,0.2396
517,0.589
518,0.05893
519,0.5112
520,0.2236
521,0.08527
522,0.1854
523,0.09564
524,0.08316
525,0.1582
526,0.2305
527,0.5493
528,0.03184
529,0.154
530,0.04746
531,0.1999
532,0.2432
533,0.1224
534,0.1006
535,0.02988
536,0.1292
537,0.08064
538,0.62
539,0.2009
540,0.424
541,0.008342
542,0.2412
543,0.1911
544,0.3679
545,0.1572
546,0.537
547,0.03857
548,0.2148
549,0.1936
550,0.08581
551,0.2788
552,0.1307
553,0.1091
554,0.0397
555,0.363
556,0.0201
557,0.01212
558,0.1022
559,0.02879
560,0.254
561,0.2271
562,0.07484
563,0.3134
564,0.4261
565,0.1748
566,0.2604
567,0.2346
568,0.1431
569,0.2763
570,0.2811
571,0.2355
572,0.1362
573,0.01708
574,0.04294
575,0.2272
576,0.1814
577,0.143
578,0.07499
579,0.1229
580,0.1523
581,0.3274
582,0.006167
583,0.2502
584,0.4756
585,0.1341
586,0.04603
587,0.1551
588,0.4222
589,0.1311
590,0.3762
591,0.3139
592,0.2626
593,0.1032
594,0.1056
595,0.08235
596,0.2137
597,0.06356
598,0.1174
599,0.00647
600,0.08257
601,0.4584
602,0.4727
603,0.566
604,0.01724
605,0.2105
606,0.1659
607,0.291
608,0.08626
609,0.1176
610,0.06842
611,0.08509
612,0.005683
613,0.07287
614,0.3499
615,0.3518
616,0.08125
617,0.04435
618,0.3426
619,0.1373
620,0.232
621,0.1904
622,0.005872
623,0.1041
624,0.2475
625,0.2593
626,0.08774
627,0.008001
628,0.2074
629,0.03781
630,0.02507
631,0.001195
632,0.3445
633,0.3285
634,0.1701
635,0.07968
636,0.5246
637,0.2146
638,0.2331
639,0.1943
640,0.01072
641,0.04566
642,0.07036
643,0.08746
644,0.4128
645,0.2931
646,0.1624
647,0.3017
648,0.2292
649,0.1592
650,0.01326
651,0.1325
652,0.08976
653,0.1454
654,0.0768
655,0.2535
656,0.3646
657,0.2609
658,0.4378
659,0.2819
660,0.05489
661,0.1954
662,0.2041
663,0.1392
664,0.1504
665,0.02763
666,0.1651
667,0.04629
668,0.4982
669,0.1752
670,0.1086
671,0.2274
672,0.2569
673,0.2375
674,0.3555
675,0.1514
676,0.5768
677,0.4302
678,0.1619
679,0.3666
680,0.1974
681,0.4646
682,0.1238
683,0.3584
684,0.1647
685,0.1355
686,0.02129
687,0.2087
688,0.3231
689,0.002918
690,0.2471
691,0.08014
692,0.5504
693,0.09978
694,0.5595
695,0.01235
696,0.163
697,0.5063
698,0.0638
699,0.3453
700,0.2516
701,0.1514
702,0.2039
703,0.04757
704,0.01271
705,0.1874
706,0.1017
707,0.1872
708,0.02311
709,0.234
710,0.03263
711,0.3335
712,0.2678
713,0.2245
714,0.04246
715,0.1054
716,0.258
717,0.07189
718,0.44
719,0.03017
720,0.01715
721,0.03251
722,0.2822
723,0.1688
724,0.4234
725,0.1991
726,0.4857
727,0.05497
728,0.07719
729,0.1756
730,0.08549
731,0.127
732,0.01444
733,0.3485
734,0.3152
735,0.08796
736,0.1518
737,0.003681
738,0.06478
739,0.5216
740,0.2952
741,0.2537
742,0.2934
743,0.07813
744,0.5183
745,0.02404
746,0.2657
747,0.0349
748,0.2215
749,0.3441
750,0.1919
751,0.119
752,0.08212
753,0.06329
754,0.06745
755,0.2823
756,0.1063
757,0.01669
758,0.252
759,0.2146
760,0.01403
761,0.3334
762,0.03589
763,0.04732
764,0.6429
765,0.1049
766,0.06023
767,0.1705
768,0.04288
769,0.08467
770,0.6494
771,0.1596
772,0.03915
773,0.3228
774,0.2607
775,0.02107
776,0.0504
777,0.3312
778,0.1248
779,0.1846
780,0.3586
781,0.1485
782,0.2235
783,0.2197
784,0.4477
785,0.2366
786,0.1605
787,0.003161
788,0.08501
789,0.1368
790,0.1183
791,0.3115
792,0.03275
793,0.4136
794,0.284
795,0.2052
796,0.07907
797,0.2197
798,0.07482
799,0.1561
800,0.1806
801,0.2416
802,0.02185
803,0.4957
804,0.4811
805,0.113
806,0.03716
807,0.07983
808,0.1837
809,0.04745
810,0.06218
811,0.01166
812,0.2466
813,0.2085
814,0.3694
815,0.1137
816,0.3676
817,0.1916
818,0.1615
819,0.2899
820,0.4015
821,0.5651
822,0.01618
823,0.05938
824,0.1324
825,0.399
826,0.4724
827,0.1228
828,0.09877
829,0.1074
830,0.3262
831,0.03118
832,0.1901
833,0.2336
834,0.05705
835,0.1313
836,0.2576
837,0.3896
838,0.1931
839,0.001046
840,0.04923
841,0.02476
842,0.1999
843,0.003478
844,0.1348
845,0.1694
846,0.1166
847,0.3663
848,0.4678
849,0.2222
850,0.3759
851,0.1771
852,0.3934
853,0.3235
854,0.2273
855,0.1572
856,0.4393
857,0.2562
858,0.1085
859,0.1145
860,0.1976
861,0.007611
862,0.1559
863,0.09796
864,0.1328
865,0.06372
866,0.153
867,0.228
868,0.1204
869,0.19
870,0.08481
871,0.02448
872,0.2014
873,0.2395
874,0.1485
875,0.01502
876,0.2553
877,0.2027
878,0.196
879,0.1353
880,0.2752
881,0.06985
882,0.02127
883,0.1365
884,0.1377
885,0.03386
886,0.1761
887,0.2629
888,0.03205
889,0.04666
890,0.006477
891,0.09574
892,0.4639
893,0.2264
894,0.252
895,0.02921
896,0.4398
897,0.4507
898,0.04238
899,0.203
900,0.0998
901,0.03879
902,0.2247
903,0.4298
904,0.192
905,0.2991
906,0.1511
907,0.205
908,0.139
909,0.1573
910,0.2465
911,0.4577
912,0.1971
913,0.08675
914,0.04814
915,0.1056
916,0.2027
917,0.006664
918,0.01224
919,0.2452
920,0.2466
921,0.09524
922,0.003698
923,0.2925
924,0.1728
925,0.1418
926,0.2667
927,0.1777
928,0.02076
929,0.457
930,0.09211
931,0.03835
932,0.00124
933,0.2683
934,0.2532
935,0.1084
936,0.05256
937,0.1995
938,0.06861
939,0.08116
940,0.3058
941,0.1663
942,0.07157
943,0.06991
944,0.07575
945,0.2266
946,0.1674
947,0.005684
948,0.1716
949,0.05984
950,0.2119
951,0.1963
952,0.2724
953,0.1087
954,0.002997
955,0.08941
956,0.09483
957,0.02725
958,0.1184
959,0.4106
960,0.1088
961,0.1002
962,0.2784
963,0.02313
964,0.01007
965,0.1405
966,0.03992
967,0.09763
968,0.05696
969,0.171
970,0.1906
971,0.009021
972,0.1213
973,0.0461
974,0.1841
975,0.00422
976,0.155
977,0.07091
978,0.4076
979,0.4754
980,0.1595
981,0.2018
982,0.2211
983,0.1242
984,0.002932
985,0.3357
986,0.21
987,0.03339
988,0.2584
989,0.1849
990,0.1315
991,0.5819
992,0.05598
993,0.3251
994,0.1716
995,0.0847
996,0.02311
997,0.2102
998,0.1145
999,0.2481
1000,0.1047
1001,0.04567
1002,0.09288
1003,0.1037
1004,0.01468
1005,0.02593
1006,0.1526
1007,0.3839
1008,0.05808
1009,0.242
1010,0.04386
1011,0.01968
1012,0.1139
1013,0.05013
1014,0.1551
1015,0.1567
1016,0.3523
1017,0.01683
1018,0.2369
1019,0.05503
1020,0.07065
1021,0.01308
1022,0.08045
1023,0.2231
1024,0.3846
1025,0.03136
1026,0.1628
1027,0.2124
1028,0.5024
1029,0.2058
1030,0.06593
1031,0.2664
1032,0.008015
1033,0.2893
1034,0.1077
1035,0.2477
1036,0.09777
1037,0.006934
1038,0.3331
1039,0.3978
1040,0.2936
1041,0.1191
1042,0.2627
1043,0.0373
1044,0.1238
1045,0.1239
1046,0.1078
1047,0.5409
1048,0.2062
1049,0.1812
1050,0.05516
1051,0.1911
1052,0.2164
1053,0.2296
1054,0.3243
1055,0.4709
1056,0.1102
1057,0.3355
1058,0.3059
1059,0.06803
1060,0.04702
1061,0.04055
1062,0.02186
1063,0.06129
1064,0.05394
1065,0.0727
1066,0.06412
1067,0.2799
1068,0.2326
1069,0.04548
1070,0.1454
1071,0.1057
1072,0.02312
1073,0.08729
1074,0.1197
1075,0.09888
1076,0.05194
1077,0.3323
1078,0.2258
1079,0.1318
1080,0.3857
1081,0.09299
1082,0.009328
1083,0.2753
1084,0.01307
1085,0.252
1086,0.1125
1087,0.04631
1088,0.1782
1089,0.164
1090,0.3396
1091,0.2309
1092,0.1746
1093,0.03331
1094,0.3654
1095,0.2103
1096,0.03992
1097,0.1044
1098,0.04938
1099,0.02831
1100,0.2542
1101,0.5295
1102,0.06121
1103,0.052
1104,0.1622
1105,0.6302
1106,0.08633
1107,0.1119
1108,0.08218
1109,0.07988
1110,0.3431
1111,0.02257
1112,0.08675
1113,0.1585
1114,0.1636
1115,0.03934
1116,0.09713
1117,0.07765
1118,0.3427
1119,0.4045
1120,0.2324
1121,0.05637
1122,0.2263
1123,0.0432
1124,0.2607
1125,0.3089
1126,0.2535
1127,0.1279
1128,0.0179
1129,0.09141
1130,0.2706
1131,0.093
1132,0.2467
1133,0.4114
1134,0.3358
1135,0.332
1136,0.05534
1137,0.08687
1138,0.3618
1139,0.2321
1140,0.2991
1141,0.0527
1142,0.6542
1143,0.3061
1144,0.1681
1145,0.09805
1146,0.2584
1147,0.32
1148,0.2285
1149,0.2389
1150,0.0009545
1151,0.09946
1152,0.2362
1153,0.2601
1154,0.2335
1155,0.02718
1156,0.06359
1157,0.1955
1158,0.1687
1159,0.1392
1160,0.3565
1161,0.08182
1162,0.1471
1163,0.02223
1164,0.2145
1165,0.1676
1166,0.1814
1167,0.3128
1168,0.3281
1169,0.1008
1170,0.06101
1171,0.1106
1172,0.01063
1173,0.02638
1174,0.5453
1175,0.3091
1176,0.2101
1177,0.2689
1178,0.1702
1179,0.1954
1180,0.01103
1181,0.1422
1182,0.2582
1183,0.4104
1184,0.1369
1185,0.2165
1186,0.06164
1187,0.2119
1188,0.1146
1189,0.1731
1190,0.2588
1191,0.06021
1192,0.1952
1193,0.42
1194,0.1746
1195,0.3176
1196,0.3149
1197,0.07827
1198,0.2644
1199,0.4024
1200,0.02426
1201,0.3712
1202,0.07072
1203,0.1782
1204,0.2348
1205,0.1902
1206,0.1369
1207,0.1709
1208,0.03825
1209,0.2383
1210,0.1551
1211,0.04889
1212,0.4211
1213,0.2381
1214,0.2087
1215,0.1999
1216,0.2368
1217,0.2541
1218,0.1017
1219,0.01512
1220,0.5466
1221,0.4056
1222,0.04065
1223,0.04689
1224,0.05415
1225,0.3069
1226,0.1133
1227,0.3447
1228,0.1008
1229,0.2984
1230,0.217
1231,0.1912
1232,0.261
1233,0.01876
1234,0.03748
1235,0.5358
1236,0.2049
1237,0.06288
1238,0.1888
1239,0.1417
1240,0.03139
1241,0.4641
1242,0.1824
1243,0.02116
1244,0.1517
1245,0.2693
1246,0.021
1247,0.2528
1248,0.3488
1249,0.2621
1250,0.063
1251,0.2468
1252,0.2097
1253,0.1356
1254,0.2825
1255,0.2151
1256,0.06727
1257,0.07952
1258,0.2249
1259,0.5246
1260,0.07184
1261,0.1298
1262,0.009731
1263,0.1645
1264,0.07431
1265,0.1915
1266,0.4577
1267,0.06285
1268,0.3683
1269,0.222
1270,0.0196
1271,0.2111
1272,0.03365
1273,0.2688
1274,0.271
1275,0.1167
1276,0.1002
1277,0.3787
1278,0.139
1279,0.1454
1280,0.09519
1281,0.3693
1282,0.2911
1283,0.3693
1284,0.3382
1285,0.1711
1286,0.02263
1287,0.3617
1288,0.1872
1289,0.01092
1290,0.1545
1291,0.3779
1292,0.3323
1293,0.1932
1294,0.2877
1295,0.08112
1296,0.05946
1297,0.5059
1298,0.07603
1299,0.4315
1300,0.4823
1301,0.2407
1302,0.2059
1303,0.1309
1304,0.1777
1305,0.3118
1306,0.1048
1307,0.4434
1308,0.1705
1309,0.183
1310,0.04629
1311,0.1376
1312,0.001715
1313,0.2873
1314,0.1849
1315,0.07863
1316,0.2262
1317,0.04373
1318,0.2503
1319,0.08852
1320,0.1584
1321,0.08778
1322,0.1765
1323,0.2779
1324,0.255
1325,0.2536
1326,0.1294
1327,0.06162
1328,0.1827
1329,0.2149
1330,0.01986
1331,0.06105
1332,0.178
1333,0.07021
1334,0.03177
1335,0.25
1336,0.005542
1337,0.03346
1338,0.01918
1339,0.3585
1340,0.04319
1341,0.1787
1342,0.2433
1343,0.2651
1344,0.0309
1345,0.1805
1346,0.2544
1347,0.2331
1348,0.02667
1349,0.03153
1350,0.0143
1351,0.2885
1352,0.5749
1353,0.105
1354,0.1115
1355,0.04639
1356,0.2678
1357,0.2319
1358,0.03483
1359,0.2397
1360,0.1579
1361,0.1086
1362,0.2278
1363,0.0563
1364,0.1598
1365,0.000348
1366,0.05126
1367,0.2048
1368,0.1205
1369,0.307
1370,0.1799
1371,0.5002
1372,0.1718
1373,0.1802
1374,0.05357
1375,0.1319
1376,0.1426
1377,0.4166
1378,0.1625
1379,0.264
1380,0.3864
1381,0.07649
1382,0.2611
1383,0.1485
1384,0.3221
1385,0.1663
1386,0.04584
1387,0.0591
1388,0.2677
1389,0.0975
1390,0.0432
1391,0.000487
1392,0.2321
1393,0.0007666
1394,0.4047
1395,0.03881
1396,0.02667
1397,0.1936
1398,0.2054
1399,0.06841
1400,0.03894
1401,0.4933
1402,0.3659
1403,0.2392
1404,0.02114
1405,0.3206
1406,0.1962
1407,0.2065
1408,0.02167
1409,0.0249
1410,0.3465
1411,0.1632
1412,0.1383
1413,0.2843
1414,0.003593
1415,0.2586
1416,0.08413
1417,0.03856
1418,0.09772
1419,0.1678
1420,0.1443
1421,0.02146
1422,0.1038
1423,0.4556
1424,0.2166
1425,0.3069
1426,0.297
1427,0.4445
1428,0.2669
1429,0.1251
1430,0.1688
1431,0.2261
1432,0.2887
1433,0.272
1434,0.1738
1435,0.07658
1436,0.1994
1437,0.06408
1438,0.025
1439,0.3176
1440,0.08506
1441,0.1008
1442,0.01908
1443,0.2279
1444,0.1713
1445,0.08881
1446,0.02891
1447,0.2538
1448,0.2802
1449,0.005232
1450,0.1477
1451,0.1827
1452,0.01598
1453,0.2422
1454,0.05367
1455,0.5936
1456,0.3007
1457,0.3989
1458,0.1916
1459,0.08706
1460,0.2647
1461,0.1979
1462,0.09101
1463,0.06937
1464,0.4029
1465,0.1925
1466,0.2167
1467,0.3771
1468,0.4378
1469,0.3849
1470,0.08458
1471,0.186
1472,0.2506
1473,0.06241
1474,0.3097
1475,0.2877
1476,0.5537
1477,0.1156
1478,0.2137
1479,0.08785
1480,0.2207
1481,0.6848
1482,0.102
1483,0.5659
1484,0.1237
1485,0.1027
1486,0.1395
1487,0.339
1488,0.06081
1489,0.227
1490,0.1963
1491,0.2716
1492,0.2204
1493,0.02558
1494,0.2782
1495,0.2947
1496,0.2725
1497,0.1477
1498,0.05679
1499,0.1756
1500,0.2623
1501,0.315
1502,0.2303
1503,0.2725
1504,0.04663
1505,0.1082
1506,0.3419
1507,0.05628
1508,0.01484
1509,0.2579
1510,0.242
1511,0.09457
1512,0.4594
1513,0.08285
1514,0.315
1515,0.151
1516,0.3861
1517,0.1629
1518,0.07438
1519,0.02058
1520,0.1387
1521,0.07125
1522,0.2649
1523,0.08067
1524,0.1739
1525,0.2943
1526,0.07721
1527,0.0706
1528,0.08228
1529,0.2735
1530,0.1914
1531,0.4228
1532,0.1956
1533,0.1443
1534,0.03928
1535,0.2338
1536,0.1871
1537,0.1156
1538,0.2756
1539,0.2432
1540,0.01602
1541,0.1525
1542,0.06995
1543,0.05855
1544,0.1058
1545,0.2544
1546,0.2322
1547,0.2411
1548,0.07596
1549,0.1831
1550,0.1502
1551,0.1471
1552,0.2309
1553,0.2068
1554,0.1818
1555,0.2503
1556,0.2596
1557,0.07965
1558,0.2893
1559,0.3579
1560,0.1419
1561,0.01806
1562,0.497
1563,0.1234
1564,0.3617
1565,0.009058
1566,0.1817
1567,0.01646
1568,0.03436
1569,0.1965
1570,0.1788
1571,0.03013
1572,0.1289
1573,0.1333
1574,0.2257
1575,0.3677
1576,0.4243
1577,0.0975
1578,0.1226
1579,0.4525
1580,0.2001
1581,0.1567
1582,0.3406
1583,0.2143
1584,0.3944
1585,0.0176
1586,0.1517
1587,0.5436
1588,0.3112
1589,0.1984
1590,0.4137
1591,0.2137
1592,0.1406
1593,0.127
1594,0.172
1595,0.007459
1596,0.4282
1597,0.09664
1598,0.1434
1599,0.05657
1600,0.1814
1601,0.2233
1602,0.05243
1603,0.513
1604,0.1939
1605,0.09499
1606,0.009732
1607,0.0937
1608,0.1708
1609,0.06972
1610,0.1138
1611,0.08159
1612,0.07147
1613,0.09599
1614,0.4075
1615,0.177
1616,0.5048
1617,0.06062
1618,0.2147
1619,0.2913
1620,0.3396
1621,0.004087
1622,0.2859
1623,0.0399
1624,0.3155
1625,0.1364
1626,0.2553
1627,0.1274
1628,0.2509
1629,0.006716
1630,0.09206
1631,0.2376
1632,0.1385
1633,0.08163
1634,0.255
1635,0.3321
1636,0.1721
1637,0.1833
1638,0.292
1639,0.5089
1640,0.373
1641,0.1892
1642,0.08209
1643,0.3187
1644,0.2282
1645,0.01502
1646,0.04222
1647,0.3881
1648,0.3919
1649,0.5914
1650,0.0163
1651,0.1093
1652,0.05353
1653,0.3207
1654,0.00899
1655,0.622
1656,0.2335
1657,0.2442
1658,0.3079
1659,0.005994
1660,0.03181
1661,0.03735
1662,0.1407
1663,0.1191
1664,0.3266
1665,0.2901
1666,0.1162
1667,0.1386
1668,0.1393
1669,0.1839
1670,0.2023
1671,0.5346
1672,0.1467
1673,0.3127
1674,0.3868
1675,0.1977
1676,0.1374
1677,0.04102
1678,0.2929
1679,0.3467
1680,0.02461
1681,0.0237
1682,0.02056
1683,0.06241
1684,0.1531
1685,0.01406
1686,0.1618
1687,0.04189
1688,0.3631
1689,0.7306
1690,0.5826
1691,0.3597
1692,0.08187
1693,0.05639
1694,0.4733
1695,0.07187
1696,0.5353
1697,0.09064
1698,0.1428
1699,0.4405
1700,0.1955
1701,0.1026
1702,0.2155
1703,0.1589
1704,0.01199
1705,0.2518
1706,0.01846
1707,0.112
1708,0.1496
1709,0.00547
1710,0.1631
1711,0.2657
1712,0.1289
1713,0.2436
1714,0.2778
1715,0.009365
1716,0.01423
1717,0.2601
1718,0.1357
1719,0.0146
1720,0.1837
1721,0.0265
1722,0.182
1723,0.1001
1724,0.1822
1725,0.09759
1726,0.1231
1727,0.006114
1728,0.07246
1729,0.07516
1730,0.4316
1731,0.07919
1732,0.0531
1733,0.06829
1734,0.02494
1735,0.3826
1736,0.02494
1737,0.1362
1738,0.2453
1739,0.2156
1740,0.2322
1741,0.06484
1742,0.1921
1743,0.08618
1744,0.4417
1745,0.3171
1746,0.3714
1747,0.5773
1748,0.08062
1749,0.1009
1750,0.3104
1751,0.01893
1752,0.08958
1753,0.009566
1754,0.3924
1755,0.3223
1756,0.2739
1757,0.04167
1758,0.05203
1759,0.04592
1760,0.01732
1761,0.0932
1762,0.1045
1763,0.0696
1764,0.5499
1765,0.1695
1766,0.05262
1767,0.07884
1768,0.1479
1769,0.08214
1770,0.2078
1771,0.2374
1772,0.2207
1773,0.1731
1774,0.1306
1775,0.03239
1776,0.1494
1777,0.3205
1778,0.2551
1779,0.2815
1780,0.1361
1781,0.1629
1782,0.5752
1783,0.375
1784,0.04448
1785,0.06376
1786,0.4325
1787,0.5443
1788,0.01897
1789,0.5704
1790,0.3512
1791,0.1359
1792,0.2474
1793,0.02414
1794,0.024
1795,0.008767
1796,0.02528
1797,0.02528
1798,0.3149
1799,0.08771
1800,0.3478
1801,0.08481
1802,0.09023
1803,0.1285
1804,0.1725
1805,0.1368
1806,0.2479
1807,0.1089
1808,0.1228
1809,0.1481
1810,2.562e-05
1811,0.07515
1812,0.2521
1813,0.1841
1814,0.04264
1815,0.0613
1816,0.1617
1817,0.01644
1818,0.2871
1819,0.3694
1820,0.1227
1821,0.1269
1822,0.08785
1823,0.008417
1824,0.1697
1825,0.3109
1826,0.203
1827,0.3279
1828,0.05948
1829,0.584
1830,0.1289
1831,0.2764
1832,0.5502
1833,0.005166
1834,0.3716
1835,0.2939
1836,0.2815
1837,0.2572
1838,0.1786
1839,0.3012
1840,0.04006
1841,0.1107
1842,0.3284
1843,0.1033
1844,0.05059
1845,0.3734
1846,0.6159
1847,0.06077
1848,0.1
1849,0.2272
1850,0.0739
1851,0.0419
1852,0.05343
1853,0.05428
1854,0.02762
1855,0.05003
1856,0.2134
1857,0.0215
1858,0.1422
1859,0.1243
1860,0.2019
1861,0.26
1862,0.1228
1863,0.2119
1864,0.02374
1865,0.2046
1866,0.0448
1867,0.2872
1868,0.02153
1869,0.3297
1870,0.1804
1871,0.09365
1872,0.2161
1873,0.05221
1874,0.04446
1875,0.3283
1876,0.01726
1877,0.2789
1878,0.04283
1879,0.1888
1880,0.07353
1881,0.04906
1882,0.1331
1883,0.01637
1884,0.1462
1885,0.1343
1886,0.2667
1887,0.02417
1888,0.1522
