ReTr(L),ImTr(L)
2.99815,-1.19106
2.49173,-1.55815
1.90914,-1.63887
1.90914,-1.63887
1.90914,-1.63887
1.9795,-1.14694
1.71874,-1.17558
1.71874,-1.17558
1.71874,-1.17558
1.71874,-1.17558
1.71874,-1.17558
1.73019,-1.00607
1.60164,-0.904434
1.56886,-1.06799
1.56886,-1.06799
1.48618,-0.995271
1.48618,-0.995271
1.37484,-1.08757
1.30345,-1.02335
1.33906,-0.818934
1.23792,-1.01079
1.23792,-1.01079
1.20616,-1.04381
1.24864,-0.961692
1.18223,-0.809427
1.18223,-0.809427
1.03423,-0.978019
1.03423,-0.978019
1.03423,-0.978019
1.1114,-0.984254
1.14398,-0.878449
1.10037,-0.829728
0.970546,-0.848217
1.1347,-0.912682
1.27105,-0.685315
1.27105,-0.685315
1.26585,-0.594725
1.28154,-0.522272
1.3347,-0.293844
1.3044,-0.321546
1.28545,-0.483624
1.31389,-0.44502
1.31725,-0.409094
1.37221,-0.424074
1.2414,-0.51076
1.2414,-0.51076
1.12846,-0.605508
1.12846,-0.605508
1.23263,-0.527579
1.18377,-0.47188
1.26774,-0.544466
1.31986,-0.40023
1.27789,-0.489949
1.19436,-0.707338
1.18207,-0.673771
1.17213,-0.684942
1.21633,-0.559941
1.22699,-0.598212
1.17521,-0.816308
1.07542,-0.927182
1.13831,-0.851857
1.18833,-0.824342
1.24025,-0.661248
1.35831,-0.58477
1.39473,-0.453033
1.42925,-0.339193
1.43476,-0.259637
1.43351,-0.0592144
1.42463,-0.112499
1.49749,-0.437663
1.47052,-0.387987
1.49246,-0.318759
1.40359,-0.43065
1.37843,-0.394128
1.49526,-0.402949
1.43248,-0.299875
1.43248,-0.299875
1.44299,-0.300063
1.45285,-0.181258
1.45285,-0.181258
1.33338,-0.305079
1.33338,-0.305079
1.41473,-0.24709
1.33533,-0.164293
1.42376,-0.306308
1.41223,-0.35369
1.33545,-0.368626
1.33545,-0.368626
1.32313,-0.497142
1.27995,-0.626743
1.3169,-0.634001
1.31358,-0.48258
1.34373,-0.42539
1.31566,-0.538181
1.18465,-0.657449
1.12695,-0.783648
0.981433,-0.964531
0.930047,-1.08006
0.903908,-0.987105
0.879483,-1.21165
0.750492,-1.25648
0.840185,-1.11451
0.723469,-1.22656
0.706239,-1.23159
0.693146,-1.19695
0.655043,-1.19371
0.80251,-1.13668
0.738997,-1.10798
0.844224,-1.02466
0.673985,-1.19328
0.788656,-1.18078
0.788656,-1.18078
0.814901,-1.23535
0.699716,-1.21053
0.744956,-1.22468
0.931719,-1.12164
0.907541,-1.09096
0.933481,-0.993699
1.0695,-0.829532
1.1899,-0.785503
0.983378,-1.00564
0.876096,-1.05864
0.85331,-1.05142
0.84193,-1.08312
0.850873,-0.949517
0.850873,-0.949517
1.03123,-0.922842
1.19132,-0.877595
1.12319,-0.83196
1.12636,-0.889217
0.904702,-1.14511
0.76233,-1.07463
0.925974,-1.15494
0.925974,-1.15494
1.0714,-0.923047
1.0714,-0.923047
1.15788,-0.939341
1.11413,-0.844844
1.13226,-0.919868
1.12882,-0.988065
1.01413,-1.04091
1.01413,-1.04091
0.876158,-1.0676
0.895062,-0.983078
0.877635,-1.15745
0.936793,-1.09454
0.757249,-1.12321
0.905828,-1.07459
0.797305,-1.07217
0.961728,-1.05953
0.894869,-1.00127
0.893198,-1.17006
0.705764,-1.1117
0.814416,-1.24798
0.930876,-1.09201
0.789487,-1.18716
0.982081,-1.13829
0.901108,-1.01542
0.881237,-1.2135
0.907967,-1.21876
0.923227,-1.10608
1.03031,-0.953481
1.03031,-0.953481
1.07367,-0.95275
0.908415,-1.10849
1.01677,-1.05976
1.01677,-1.05976
0.950624,-1.14547
1.04667,-1.06087
1.0029,-0.978916
1.0059,-0.945339
1.19349,-0.840673
1.19349,-0.840673
1.25837,-0.760464
1.3115,-0.719063
1.30026,-0.64796
1.23595,-0.730683
1.16786,-0.722841
1.3517,-0.562826
1.23136,-0.532912
1.43078,-0.559368
1.20495,-0.640217
1.24131,-0.684458
1.25669,-0.80657
1.20179,-0.895462
1.20584,-0.807279
1.2111,-0.827636
1.13568,-0.733192
1.13217,-0.698701
1.13577,-0.7678
1.24821,-0.736306
1.29569,-0.569675
1.26014,-0.401524
1.31546,-0.740356
