MDTU,min_width,max_width
1,0.018802,0.0188497
2,0.0292456,0.0258191
3,0.0258837,0.0307223
4,0.0258837,0.0307223
5,0.0258837,0.0307223
6,0.0341353,0.0292773
7,0.0275701,0.0282662
8,0.0275701,0.0282662
9,0.0275701,0.0282662
10,0.0275701,0.0282662
11,0.0275701,0.0282662
12,0.0352814,0.0362527
13,0.0385706,0.0341597
14,0.0437855,0.0405736
15,0.0437855,0.0405736
16,0.0446304,0.0447772
17,0.0446304,0.0447772
18,0.056467,0.0460127
19,0.0499527,0.0424039
20,0.0442575,0.0456037
21,0.0482547,0.0510476
22,0.0482547,0.0510476
23,0.0597533,0.0517088
24,0.0556311,0.0512747
25,0.051873,0.0407413
26,0.051873,0.0407413
27,0.0428697,0.0461053
28,0.0428697,0.0461053
29,0.0428697,0.0461053
30,0.0496719,0.0477888
31,0.0549447,0.0529214
32,0.0557025,0.0600076
33,0.0510741,0.0510071
34,0.0719343,0.0685002
35,0.0715412,0.0715955
36,0.0715412,0.0715955
37,0.0670013,0.0586437
38,0.0617586,0.0616608
39,0.05818,0.0517435
40,0.0631463,0.0558221
41,0.0688086,0.0622537
42,0.0694508,0.0571012
43,0.0631102,0.0623531
44,0.073256,0.0706493
45,0.0595126,0.0612467
46,0.0595126,0.0612467
47,0.0557514,0.0547084
48,0.0557514,0.0547084
49,0.0677136,0.060764
50,0.0618423,0.0555198
51,0.0751145,0.0660327
52,0.0700855,0.0666301
53,0.0629314,0.0641403
54,0.0741948,0.0657063
55,0.0594745,0.0550956
56,0.0516158,0.0497036
57,0.0580051,0.0560382
58,0.0548847,0.0500468
59,0.0629127,0.0558476
60,0.064115,0.0606146
61,0.0636729,0.0620882
62,0.0695263,0.0655526
63,0.0636767,0.0530802
64,0.0701483,0.0691027
65,0.0725549,0.0633943
66,0.0675662,0.0687204
67,0.0619959,0.0617253
68,0.064556,0.0623394
69,0.0596444,0.0573149
70,0.0798996,0.0660494
71,0.0617309,0.0625316
72,0.0602466,0.0595589
73,0.0648225,0.055237
74,0.0593696,0.0515352
75,0.0653157,0.0556988
76,0.0523995,0.0484678
77,0.0523995,0.0484678
78,0.064644,0.0590707
79,0.0648007,0.0566853
80,0.0648007,0.0566853
81,0.0553252,0.0453513
82,0.0553252,0.0453513
83,0.0640024,0.0586368
84,0.0451678,0.0402631
85,0.060054,0.0576661
86,0.0587235,0.0491631
87,0.0595788,0.0516074
88,0.0595788,0.0516074
89,0.0593682,0.055366
90,0.0623065,0.0572534
91,0.072053,0.0606872
92,0.0668236,0.0548414
93,0.0579314,0.0511792
94,0.0584591,0.0551412
95,0.0462358,0.0536921
96,0.0530336,0.0499019
97,0.0473829,0.0437305
98,0.0588733,0.0520678
99,0.0465009,0.044
100,0.0612552,0.0637902
101,0.0628117,0.0493129
102,0.0608921,0.0459856
103,0.0662461,0.058269
104,0.0672664,0.058276
105,0.0563275,0.0564147
106,0.0645993,0.0577804
107,0.0698212,0.0609042
108,0.0638926,0.0550212
109,0.0536577,0.0598394
110,0.0633598,0.0674893
111,0.0652525,0.0669464
112,0.0652525,0.0669464
113,0.0788529,0.0722007
114,0.0680745,0.0582724
115,0.0825352,0.0710733
116,0.0767024,0.0682879
117,0.0654599,0.0637358
118,0.0649627,0.0613618
119,0.0649314,0.0569469
120,0.0731032,0.0645917
121,0.0685579,0.0664223
122,0.0690309,0.0625662
123,0.067867,0.0549275
124,0.0647371,0.0609053
125,0.0497906,0.0509192
126,0.0497906,0.0509192
127,0.0569098,0.0567144
128,0.0751412,0.0650489
129,0.0608594,0.0514726
130,0.0635511,0.0530155
131,0.0657355,0.0574404
132,0.0585264,0.0489369
133,0.0729688,0.0651855
134,0.0729688,0.0651855
135,0.0636184,0.0569355
136,0.0636184,0.0569355
137,0.0649627,0.0618691
138,0.0569679,0.0522604
139,0.0613941,0.0553342
140,0.0715654,0.0676227
141,0.0717896,0.060848
142,0.0717896,0.060848
143,0.0633333,0.0613159
144,0.0563005,0.0528799
145,0.0734595,0.0679988
146,0.0640453,0.0610339
147,0.063332,0.0601509
148,0.074035,0.0594844
149,0.0646717,0.0564981
150,0.0759652,0.0701075
151,0.0646737,0.0555339
152,0.0788116,0.0641255
153,0.0532388,0.0470405
154,0.0741015,0.0639542
155,0.062342,0.0567689
156,0.0603103,0.0529628
157,0.0674661,0.0588114
158,0.060908,0.0516095
159,0.067796,0.0702775
160,0.0706308,0.0683171
161,0.0629016,0.0597161
162,0.0614977,0.0539947
163,0.0614977,0.0539947
164,0.0701022,0.065118
165,0.0622891,0.0565677
166,0.0670634,0.0656031
167,0.0670634,0.0656031
168,0.0755807,0.0717072
169,0.0642559,0.066537
170,0.0602781,0.0615342
171,0.0627025,0.0615557
172,0.0678542,0.0617117
173,0.0678542,0.0617117
174,0.0658253,0.0581474
175,0.0685928,0.0597257
176,0.0569675,0.0504861
177,0.0570284,0.0540021
178,0.0623603,0.0530212
179,0.072101,0.0713282
180,0.0619915,0.0565245
181,0.0770534,0.0791558
182,0.06324,0.0561204
183,0.0628783,0.0523744
184,0.0686264,0.0632382
185,0.0652333,0.0663994
186,0.066101,0.056737
187,0.0629348,0.0644688
188,0.0645876,0.0567912
189,0.0576113,0.0526151
190,0.0645602,0.0583544
191,0.0679702,0.064754
192,0.068333,0.0624479
193,0.0552168,0.0530046
194,0.0691332,0.0620384
195,0.072605,0.0685899
196,0.0670818,0.0576913
197,0.0650701,0.0630904
198,0.0575268,0.0568302
199,0.0632809,0.0654648
200,0.0662419,0.0561947
201,0.0577987,0.057894
202,0.0704231,0.0628504
203,0.0616201,0.063079
204,0.0660106,0.0590262
205,0.0660106,0.0590262
206,0.0790084,0.066707
207,0.0790084,0.066707
208,0.0713943,0.0612141
209,0.0564173,0.0441253
210,0.071723,0.0627353
211,0.0643062,0.0576906
212,0.0731384,0.0665101
213,0.0633566,0.0557195
214,0.0648277,0.0557423
215,0.0648277,0.0557423
216,0.0640485,0.0562678
217,0.0645036,0.0594231
218,0.0631685,0.0538264
219,0.0715404,0.0593718
220,0.0613834,0.0521732
221,0.0630159,0.0610095
222,0.0590963,0.0565059
223,0.0566455,0.0587555
224,0.0496674,0.0531411
225,0.0677101,0.062078
226,0.0467508,0.0502362
227,0.0697669,0.0622814
228,0.049776,0.0481677
229,0.0650734,0.0539788
230,0.059534,0.0509678
231,0.050111,0.0483766
232,0.050111,0.0483766
233,0.0655467,0.0610688
234,0.0666804,0.0587182
235,0.0667201,0.0584688
236,0.066654,0.060782
237,0.0667549,0.0595821
238,0.0633329,0.0579796
239,0.0722612,0.0708861
240,0.0534749,0.0490237
241,0.0573315,0.0519029
242,0.0573315,0.0519029
243,0.0665042,0.0603074
244,0.0491868,0.0392002
245,0.0543431,0.0502856
246,0.0545832,0.0524715
247,0.0649924,0.0595178
248,0.0695942,0.0638993
249,0.0706102,0.0627514
250,0.0710232,0.0638172
251,0.0623521,0.054065
252,0.0652211,0.062627
253,0.0618732,0.0607439
254,0.0618732,0.0607439
255,0.0694875,0.0618189
256,0.0694875,0.0618189
