MDTU,min_min,min_max,max_min,max_max5
1,0.126922,0.172247,0.186186,0.230312
2,0.0839428,0.152324,0.151998,0.210259
3,0.0588837,0.120541,0.12215,0.192873
4,0.0588837,0.120541,0.12215,0.192873
5,0.0588837,0.120541,0.12215,0.192873
6,0.0260731,0.103277,0.101668,0.172396
7,0.0195339,0.0858502,0.0941102,0.15785
8,0.0195339,0.0858502,0.0941102,0.15785
9,0.0195339,0.0858502,0.0941102,0.15785
10,0.0195339,0.0858502,0.0941102,0.15785
11,0.0195339,0.0858502,0.0941102,0.15785
12,0.0031796,0.0849866,0.0729157,0.155346
13,-0.0206858,0.0684162,0.065702,0.144915
14,-0.0252424,0.0772686,0.0532082,0.144795
15,-0.0252424,0.0772686,0.0532082,0.144795
16,-0.0320303,0.0685061,0.0404386,0.140906
17,-0.0320303,0.0685061,0.0404386,0.140906
18,-0.0626838,0.0631369,0.0329733,0.135454
19,-0.0631668,0.0487784,0.0262168,0.122893
20,-0.0641411,0.0362524,0.0151423,0.116429
21,-0.0748364,0.0318941,0.00796137,0.122305
22,-0.0748364,0.0318941,0.00796137,0.122305
23,-0.0822172,0.0491637,0.0035594,0.117497
24,-0.0772222,0.0469753,0.000750335,0.116402
25,-0.0879477,0.0278604,0.0114798,0.106199
26,-0.0879477,0.0278604,0.0114798,0.106199
27,-0.0751404,0.0264938,0.00409742,0.107298
28,-0.0751404,0.0264938,0.00409742,0.107298
29,-0.0751404,0.0264938,0.00409742,0.107298
30,-0.0825172,0.0291979,0.00581391,0.111048
31,-0.0940771,0.0277348,-0.0098851,0.105824
32,-0.107594,0.0181184,-0.0328356,0.0975981
33,-0.105529,0.0100481,-0.0245425,0.0892826
34,-0.124658,0.0352112,-0.0508614,0.0983514
35,-0.124201,0.0304736,-0.0450647,0.111499
36,-0.124201,0.0304736,-0.0450647,0.111499
37,-0.120086,0.0264274,-0.030645,0.0965119
38,-0.114841,0.0236382,-0.0373033,0.0987886
39,-0.110277,0.0226675,-0.0255033,0.0906373
40,-0.117944,0.0233521,-0.0318672,0.0901912
41,-0.126161,0.02257,-0.0370241,0.0983696
42,-0.123646,0.0265066,-0.0316935,0.0967691
43,-0.118461,0.0203066,-0.0379033,0.0994065
44,-0.13812,0.0207978,-0.0483852,0.102094
45,-0.122907,0.00886976,-0.0365901,0.0947162
46,-0.122907,0.00886976,-0.0365901,0.0947162
47,-0.116955,0.00696622,-0.0364873,0.0849524
48,-0.116955,0.00696622,-0.0364873,0.0849524
49,-0.130084,0.0154559,-0.0440742,0.0928212
50,-0.129493,0.00962779,-0.0407411,0.0824127
51,-0.140453,0.0253739,-0.0473839,0.0964536
52,-0.129926,0.0237695,-0.047779,0.0967394
53,-0.117842,0.0188667,-0.0429741,0.0948803
54,-0.135359,0.0297649,-0.0438084,0.100869
55,-0.117123,0.0182607,-0.0270451,0.0948897
56,-0.0970021,0.0196307,-0.0151615,0.0942958
57,-0.119843,0.0131418,-0.0280755,0.0946761
58,-0.105479,0.0185364,-0.0174073,0.0931629
59,-0.109803,0.029852,-0.0274866,0.0967482
60,-0.116668,0.0257075,-0.0283591,0.105377
61,-0.113975,0.028885,-0.0351466,0.10115
62,-0.120691,0.0317312,-0.0383982,0.104416
63,-0.113731,0.027405,-0.0260073,0.0910233
64,-0.120923,0.0321668,-0.0426113,0.107025
65,-0.124539,0.0350272,-0.0356024,0.103514
66,-0.120538,0.0267075,-0.0395557,0.110142
67,-0.106513,0.027934,-0.0216238,0.111443
68,-0.113699,0.026707,-0.0338795,0.100907
69,-0.107278,0.0249327,-0.0230849,0.103138
70,-0.125812,0.0448985,-0.0304429,0.115537
71,-0.0956655,0.0386609,-0.021797,0.114667
72,-0.0957582,0.03662,-0.0188621,0.112654
73,-0.107986,0.0364378,-0.016119,0.109953
74,-0.105398,0.0257452,-0.008301,0.106838
75,-0.0966589,0.0447213,-0.0111628,0.113897
76,-0.094199,0.0250954,-0.00376162,0.104517
77,-0.094199,0.0250954,-0.00376162,0.104517
78,-0.110207,0.0341541,-0.0229869,0.109363
79,-0.107307,0.0343066,-0.020488,0.103419
80,-0.107307,0.0343066,-0.020488,0.103419
81,-0.100597,0.0221814,-0.0067643,0.094384
82,-0.100597,0.0221814,-0.0067643,0.094384
83,-0.113101,0.0301307,-0.0300508,0.0979278
84,-0.0841602,0.0173135,-0.00045045,0.0923805
85,-0.100258,0.0307955,-0.0204841,0.107895
86,-0.100012,0.0328408,-0.00416299,0.103718
87,-0.107625,0.0266888,-0.0204929,0.0968823
88,-0.107625,0.0266888,-0.0204929,0.0968823
89,-0.107289,0.0242779,-0.0259767,0.0975332
90,-0.111009,0.0288551,-0.0270776,0.0993328
91,-0.123695,0.0347081,-0.0341595,0.098252
92,-0.121091,0.0244209,-0.0245599,0.0948319
93,-0.107195,0.0213082,-0.0185568,0.0965369
94,-0.101468,0.0279709,-0.0198527,0.102649
95,-0.0886735,0.0145696,-0.0176248,0.102716
96,-0.101783,0.0155227,-0.0134239,0.0973094
97,-0.0962114,0.0153318,0.000315161,0.0993258
98,-0.103182,0.0270863,-0.0136646,0.101268
99,-0.0874565,0.0175121,-0.00876114,0.0925226
100,-0.106331,0.0296984,-0.0265164,0.111459
101,-0.106642,0.0347894,-0.00470081,0.104363
102,-0.106983,0.0287723,-0.00957068,0.093213
103,-0.121202,0.0276354,-0.0266322,0.10358
104,-0.120659,0.0265925,-0.0255968,0.102695
105,-0.107826,0.016809,-0.0280364,0.0971888
106,-0.118383,0.0258115,-0.0373905,0.089726
107,-0.12961,0.0263782,-0.0377848,0.0957031
108,-0.126135,0.0156618,-0.0336945,0.0866369
109,-0.113708,0.0065413,-0.0414206,0.0930652
110,-0.130853,0.0123414,-0.0427531,0.104888
111,-0.119876,0.0244129,-0.0434989,0.0993674
112,-0.119876,0.0244129,-0.0434989,0.0993674
113,-0.138386,0.0324332,-0.0524923,0.102872
114,-0.121833,0.0278775,-0.033217,0.094347
115,-0.143554,0.0333785,-0.0524063,0.100314
116,-0.138295,0.0292868,-0.0443204,0.103443
117,-0.117313,0.0286089,-0.0409022,0.0976406
118,-0.124949,0.0210952,-0.0429464,0.0915121
119,-0.117667,0.0253501,-0.0351718,0.0909834
120,-0.131325,0.0280931,-0.0410173,0.0999548
121,-0.129378,0.023674,-0.0480078,0.0979922
122,-0.132778,0.0192233,-0.0416612,0.0938722
123,-0.128001,0.0194987,-0.0336197,0.0904483
124,-0.121669,0.0204049,-0.0386319,0.0950884
125,-0.107673,0.00617575,-0.0261926,0.0881828
126,-0.107673,0.00617575,-0.0261926,0.0881828
127,-0.107157,0.0192674,-0.0300925,0.0952788
128,-0.125836,0.0376693,-0.0384681,0.102661
129,-0.108257,0.0263513,-0.0178448,0.0983383
130,-0.111228,0.0282153,-0.0211745,0.0978536
131,-0.111631,0.0307905,-0.0261138,0.101597
132,-0.111974,0.0173873,-0.0202561,0.0914997
133,-0.127512,0.0370653,-0.0397293,0.105649
134,-0.127512,0.0370653,-0.0397293,0.105649
135,-0.112881,0.0273697,-0.0277262,0.0974694
136,-0.112881,0.0273697,-0.0277262,0.0974694
137,-0.110434,0.033987,-0.0277521,0.107917
138,-0.102449,0.0266822,-0.0182027,0.0989752
139,-0.099956,0.0364899,-0.0201434,0.0995525
140,-0.121532,0.0325612,-0.0366161,0.109742
141,-0.126336,0.0297958,-0.0324267,0.100286
142,-0.126336,0.0297958,-0.0324267,0.100286
143,-0.117771,0.0237532,-0.0333397,0.102441
144,-0.109405,0.0158348,-0.0267111,0.0894101
145,-0.131449,0.0283691,-0.0427447,0.106097
146,-0.118781,0.0241382,-0.0313535,0.100704
147,-0.117492,0.0213131,-0.0344433,0.0991778
148,-0.133454,0.0284933,-0.034333,0.0948051
149,-0.123657,0.0186392,-0.0323959,0.0916857
150,-0.136467,0.0290385,-0.0517874,0.100014
151,-0.129643,0.0163788,-0.0300673,0.0911998
152,-0.131276,0.0377602,-0.0350877,0.104304
153,-0.103052,0.0152941,-0.0218791,0.0820444
154,-0.124355,0.0364687,-0.0341797,0.105743
155,-0.108731,0.029129,-0.025463,0.0980586
156,-0.101275,0.0323904,-0.0218477,0.0934161
157,-0.106484,0.0419429,-0.0242433,0.103536
158,-0.1133,0.0208486,-0.0211874,0.0927301
159,-0.113053,0.0372009,-0.0371655,0.115932
160,-0.112624,0.0419765,-0.0360041,0.112563
161,-0.10941,0.0292655,-0.0297541,0.0996198
162,-0.104393,0.0325047,-0.0227085,0.0975295
163,-0.104393,0.0325047,-0.0227085,0.0975295
164,-0.122095,0.0303359,-0.0418902,0.0992439
165,-0.107605,0.0281837,-0.0257711,0.098968
166,-0.113686,0.0319201,-0.0357769,0.10833
