MDTU,S_B
1,0.849661
2,0.892908
3,0.909344
4,0.909344
5,0.909344
6,0.946717
7,0.959167
8,0.959167
9,0.959167
10,0.959167
11,0.959167
12,0.962444
13,0.972339
14,0.980767
15,0.980767
16,0.971524
17,0.971524
18,0.975798
19,0.984152
20,0.980712
21,0.988328
22,0.988328
23,0.987481
24,0.999506
25,0.991756
26,0.991756
27,1.00257
28,1.00257
29,1.00257
30,0.997983
31,0.99316
32,0.993026
33,0.994323
34,0.997798
35,0.988302
36,0.988302
37,0.99486
38,0.998458
39,0.998665
40,0.992311
41,0.989737
42,0.997175
43,0.999555
44,0.994213
45,1.0034
46,1.0034
47,1.0041
48,1.0041
49,1.00508
50,1.00354
51,1.00541
52,1.00749
53,1.00508
54,0.996263
55,0.993719
56,0.999442
57,0.987683
58,0.999391
59,0.993045
60,0.996915
61,0.995884
62,0.992927
63,0.997652
64,0.99388
65,0.993364
66,0.994183
67,0.997717
68,0.998434
69,1.00004
70,0.992309
71,0.988536
72,0.99125
73,0.985818
74,0.990774
75,1.00324
76,0.995587
77,0.995587
78,0.989855
79,0.993014
80,0.993014
81,0.992635
82,0.992635
83,0.988252
84,0.997818
85,0.991041
86,0.997993
87,0.98542
88,0.98542
89,0.988235
90,0.995049
91,0.995336
92,0.995087
93,0.991272
94,0.997441
95,0.998779
96,0.991849
97,0.998156
98,0.990402
99,0.98389
100,0.989109
101,0.999176
102,1.00116
103,0.989884
104,0.993941
105,0.990184
106,0.989491
107,0.994175
108,0.987944
109,0.993287
110,0.999847
111,1.00196
112,1.00196
113,0.990235
114,0.993742
115,0.990213
116,1.00031
117,1.00446
118,1.00234
119,1.00646
120,1.00284
121,1.00176
122,0.99293
123,0.996366
124,0.998027
125,0.99568
126,0.99568
127,1.00116
128,1.00048
129,1.01533
130,1.01166
131,0.994472
132,1.00057
133,0.999059
134,0.999059
135,1.00379
136,1.00379
137,0.995021
138,0.986857
139,0.993983
140,0.99467
141,1.00152
142,1.00152
143,0.993097
144,0.997359
145,0.997798
146,0.99871
147,0.988705
148,0.999099
149,0.984733
150,0.989186
151,0.995133
152,1.00675
153,1.006
154,0.988769
155,0.99311
156,0.998023
157,0.997156
158,0.996686
159,1.00303
160,1.00477
161,0.997075
162,0.998454
163,0.998454
164,0.993116
165,1.00089
166,1.00407
167,1.00407
168,1.00368
169,1.00733
170,0.998113
171,0.985195
172,0.995248
173,0.995248
174,1.00102
175,0.995623
176,0.993173
177,0.992468
178,0.98176
179,0.993673
180,0.997913
181,0.999535
182,0.994862
183,1.00222
184,1.00785
185,1.00703
186,1.0051
187,1.00645
188,0.998676
189,1.00306
190,0.99972
191,0.997304
192,0.993902
193,0.991851
194,0.990556
195,0.991401
196,0.994203
197,0.992699
198,0.992498
199,0.994095
200,0.99049
201,0.991256
202,0.991321
203,0.988045
204,0.996305
205,0.996305
206,0.997922
207,0.997922
208,0.986952
209,0.992783
210,0.996317
211,0.990522
212,0.998286
213,0.996607
214,1.00795
215,1.00795
216,1.00102
217,0.992824
218,0.988216
219,0.996132
220,0.989965
221,0.995372
222,0.99464
223,0.999969
224,0.992847
225,0.994243
226,0.992955
227,0.996862
228,1.00092
229,0.998523
230,0.99996
231,1.00054
232,1.00054
233,0.99693
234,0.997039
235,1.00097
236,0.999361
237,0.994305
238,0.993076
239,0.985975
240,0.993588
241,1.0034
242,1.0034
243,0.987343
244,1.00057
245,0.995467
246,0.996206
247,0.993679
248,0.991745
249,1.00097
250,0.991716
251,0.99989
252,1.00742
253,1.00332
254,1.00332
255,1.00208
256,1.00208
257,0.997576
258,1.00698
259,1.01013
260,0.996182
261,0.996182
262,0.999547
263,0.992063
264,1.00541
265,0.991757
266,0.991757
267,0.98936
268,0.981097
269,0.987298
270,0.98475
271,0.998465
272,1.00089
273,1.00169
274,0.992528
275,0.998356
276,0.998356
277,0.997179
278,0.995095
279,0.990639
280,0.99331
281,0.996376
282,1.01116
283,1.00499
284,0.995221
285,0.998981
286,0.99615
287,0.997188
288,1.00755
289,1.01302
290,1.00234
291,0.993822
292,0.996009
293,0.985987
294,0.990825
295,0.988635
296,1.00036
297,1.00036
298,0.988688
299,0.988688
300,0.990376
301,0.999015
302,1.00208
303,1.00208
304,0.992855
305,0.994415
306,1.00432
307,0.998106
308,1.00286
309,0.99695
310,0.992909
311,1.00204
312,1.00582
313,1.00127
314,1.00948
315,0.997628
316,1.00174
317,1.00477
318,1.00418
319,1.00418
320,1.00068
321,0.995887
322,0.998032
323,0.99967
324,1.01031
325,0.994883
326,0.996947
327,0.999109
328,1.00318
329,0.999715
330,1.00162
331,0.993376
332,0.998032
333,0.994887
334,0.997385
335,1.00554
336,0.999865
337,0.989772
338,0.995109
339,1.0005
340,1.00064
341,0.994364
342,1.00053
343,1.00053
344,1.00735
345,1.00071
346,1.00509
347,1.00509
348,0.995458
349,1.00074
350,0.998781
351,1.00167
352,1.00831
353,1.00831
354,0.996413
355,0.987262
356,0.994983
357,0.988722
358,0.990878
359,0.983553
360,0.988406
361,0.990475
362,0.9874
363,0.9874
364,0.994812
365,0.994812
366,0.997021
367,0.989283
368,1.00355
369,1.00441
370,0.993905
371,0.996789
372,0.984739
373,0.993753
374,1.00268
375,0.997348
376,0.991333
377,0.994612
378,0.995881
