MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,3.22607,2.99815,-1.19106
2,2.9388,2.49173,-1.55815
3,2.51609,1.90914,-1.63887
4,2.51609,1.90914,-1.63887
5,2.51609,1.90914,-1.63887
6,2.28777,1.9795,-1.14694
7,2.08232,1.71874,-1.17558
8,2.08232,1.71874,-1.17558
9,2.08232,1.71874,-1.17558
10,2.08232,1.71874,-1.17558
11,2.08232,1.71874,-1.17558
12,2.00143,1.73019,-1.00607
13,1.83936,1.60164,-0.904434
14,1.89787,1.56886,-1.06799
15,1.89787,1.56886,-1.06799
16,1.78866,1.48618,-0.995271
17,1.78866,1.48618,-0.995271
18,1.753,1.37484,-1.08757
19,1.65718,1.30345,-1.02335
20,1.56963,1.33906,-0.818934
21,1.59816,1.23792,-1.01079
22,1.59816,1.23792,-1.01079
23,1.59511,1.20616,-1.04381
24,1.57606,1.24864,-0.961692
25,1.43277,1.18223,-0.809427
26,1.43277,1.18223,-0.809427
27,1.42343,1.03423,-0.978019
28,1.42343,1.03423,-0.978019
29,1.42343,1.03423,-0.978019
30,1.48458,1.1114,-0.984254
31,1.44235,1.14398,-0.878449
32,1.37813,1.10037,-0.829728
33,1.28897,0.970546,-0.848217
34,1.4562,1.1347,-0.912682
35,1.44403,1.27105,-0.685315
36,1.44403,1.27105,-0.685315
37,1.3986,1.26585,-0.594725
38,1.38388,1.28154,-0.522272
39,1.36666,1.3347,-0.293844
40,1.34345,1.3044,-0.321546
41,1.37342,1.28545,-0.483624
42,1.38721,1.31389,-0.44502
43,1.37931,1.31725,-0.409094
44,1.43624,1.37221,-0.424074
45,1.34237,1.2414,-0.51076
46,1.34237,1.2414,-0.51076
47,1.28065,1.12846,-0.605508
48,1.28065,1.12846,-0.605508
49,1.34079,1.23263,-0.527579
50,1.27435,1.18377,-0.47188
51,1.37972,1.26774,-0.544466
52,1.37921,1.31986,-0.40023
53,1.3686,1.27789,-0.489949
54,1.3881,1.19436,-0.707338
55,1.36061,1.18207,-0.673771
56,1.35759,1.17213,-0.684942
57,1.33903,1.21633,-0.559941
58,1.36505,1.22699,-0.598212
59,1.4309,1.17521,-0.816308
60,1.41993,1.07542,-0.927182
61,1.42176,1.13831,-0.851857
62,1.44626,1.18833,-0.824342
63,1.40552,1.24025,-0.661248
64,1.47884,1.35831,-0.58477
65,1.46646,1.39473,-0.453033
66,1.46895,1.42925,-0.339193
67,1.45806,1.43476,-0.259637
68,1.43473,1.43351,-0.0592144
69,1.42907,1.42463,-0.112499
70,1.56014,1.49749,-0.437663
71,1.52085,1.47052,-0.387987
72,1.52612,1.49246,-0.318759
73,1.46817,1.40359,-0.43065
74,1.43367,1.37843,-0.394128
75,1.5486,1.49526,-0.402949
76,1.46353,1.43248,-0.299875
77,1.46353,1.43248,-0.299875
78,1.47385,1.44299,-0.300063
79,1.46412,1.45285,-0.181258
80,1.46412,1.45285,-0.181258
81,1.36784,1.33338,-0.305079
82,1.36784,1.33338,-0.305079
83,1.43614,1.41473,-0.24709
84,1.3454,1.33533,-0.164293
85,1.45634,1.42376,-0.306308
86,1.45585,1.41223,-0.35369
87,1.38539,1.33545,-0.368626
88,1.38539,1.33545,-0.368626
89,1.41344,1.32313,-0.497142
90,1.42516,1.27995,-0.626743
91,1.46157,1.3169,-0.634001
92,1.39942,1.31358,-0.48258
93,1.40945,1.34373,-0.42539
94,1.42148,1.31566,-0.538181
95,1.35485,1.18465,-0.657449
96,1.37264,1.12695,-0.783648
97,1.37606,0.981433,-0.964531
98,1.42531,0.930047,-1.08006
99,1.33844,0.903908,-0.987105
100,1.49719,0.879483,-1.21165
101,1.46355,0.750492,-1.25648
102,1.39572,0.840185,-1.11451
103,1.42403,0.723469,-1.22656
104,1.41971,0.706239,-1.23159
105,1.38316,0.693146,-1.19695
106,1.36162,0.655043,-1.19371
107,1.39143,0.80251,-1.13668
108,1.33182,0.738997,-1.10798
109,1.32764,0.844224,-1.02466
110,1.37047,0.673985,-1.19328
111,1.41994,0.788656,-1.18078
112,1.41994,0.788656,-1.18078
113,1.47992,0.814901,-1.23535
114,1.39821,0.699716,-1.21053
115,1.43346,0.744956,-1.22468
116,1.45814,0.931719,-1.12164
117,1.41909,0.907541,-1.09096
118,1.36339,0.933481,-0.993699
119,1.3535,1.0695,-0.829532
120,1.42579,1.1899,-0.785503
121,1.40654,0.983378,-1.00564
122,1.37414,0.876096,-1.05864
123,1.35411,0.85331,-1.05142
124,1.37186,0.84193,-1.08312
125,1.27498,0.850873,-0.949517
126,1.27498,0.850873,-0.949517
127,1.38386,1.03123,-0.922842
128,1.47967,1.19132,-0.877595
129,1.39776,1.12319,-0.83196
130,1.43506,1.12636,-0.889217
131,1.45937,0.904702,-1.14511
132,1.31756,0.76233,-1.07463
133,1.48031,0.925974,-1.15494
134,1.48031,0.925974,-1.15494
135,1.41418,1.0714,-0.923047
136,1.41418,1.0714,-0.923047
137,1.49099,1.15788,-0.939341
