MDTU,|Tr(Lx)|
1,0.853656
2,0.824174
3,0.851703
4,0.851703
5,0.851703
6,0.842884
7,0.779751
8,0.779751
9,0.779751
10,0.779751
11,0.779751
12,0.838603
13,0.779798
14,0.773588
15,0.773588
16,0.797137
17,0.797137
18,0.822296
19,0.765937
20,0.785257
21,0.825651
22,0.825651
23,0.766845
24,0.821127
25,0.824491
26,0.824491
27,0.7948
28,0.7948
29,0.7948
30,0.821421
31,0.746628
32,0.723937
33,0.630409
34,0.63884
35,0.633271
36,0.633271
37,0.695574
38,0.724824
39,0.687787
40,0.648616
41,0.798751
42,0.723092
43,0.653866
44,0.699043
45,0.749368
46,0.749368
47,0.685354
48,0.685354
49,0.615377
50,0.653493
51,0.720238
52,0.652929
53,0.715357
54,0.657387
55,0.734215
56,0.718965
57,0.727288
58,0.662358
59,0.650452
60,0.735112
61,0.731953
62,0.736535
63,0.686957
64,0.710245
65,0.715079
66,0.784962
67,0.686278
68,0.709947
69,0.706416
70,0.716202
71,0.786982
72,0.751658
73,0.768187
74,0.780018
75,0.744213
76,0.799476
77,0.799476
78,0.747691
79,0.762374
80,0.762374
81,0.800649
82,0.800649
83,0.697802
84,0.731827
85,0.757027
86,0.753207
87,0.758478
88,0.758478
89,0.704906
90,0.703601
91,0.721364
92,0.596721
93,0.798396
94,0.658762
95,0.727151
96,0.686222
97,0.724612
98,0.722018
99,0.718613
100,0.613965
101,0.705287
102,0.743161
103,0.758553
104,0.683232
105,0.670057
106,0.664538
107,0.600744
108,0.693718
109,0.826203
110,0.759509
111,0.661903
112,0.661903
113,0.606267
114,0.738928
115,0.723925
116,0.738305
117,0.561125
118,0.729099
119,0.642825
120,0.664552
121,0.711236
122,0.672182
123,0.746944
124,0.639874
125,0.701574
126,0.701574
127,0.657097
128,0.509869
129,0.635519
130,0.756709
131,0.596584
132,0.600962
133,0.699926
134,0.699926
135,0.673963
136,0.673963
137,0.626285
138,0.754633
139,0.681104
140,0.688318
141,0.672969
142,0.672969
143,0.626642
144,0.725097
145,0.714001
146,0.736468
147,0.671851
148,0.72511
149,0.78571
150,0.718821
151,0.736835
152,0.69982
153,0.656889
154,0.707986
155,0.647574
156,0.561123
157,0.619734
158,0.637364
159,0.583403
160,0.651932
161,0.620827
162,0.582253
163,0.582253
164,0.613014
165,0.628746
166,0.650991
167,0.650991
168,0.597588
169,0.711384
170,0.618648
171,0.717003
172,0.746439
173,0.746439
174,0.769479
175,0.666577
176,0.758134
177,0.763929
178,0.683137
179,0.659478
180,0.769432
181,0.731566
182,0.744697
183,0.716287
184,0.759998
185,0.795321
186,0.794135
187,0.791491
188,0.701961
189,0.785497
190,0.695222
191,0.746806
192,0.685857
193,0.775737
194,0.683654
195,0.767742
196,0.690632
197,0.686553
198,0.692591
199,0.754757
200,0.764261
201,0.750025
202,0.770453
203,0.708848
204,0.679523
205,0.679523
206,0.756094
207,0.756094
208,0.648814
209,0.690228
210,0.661082
211,0.712328
212,0.653182
213,0.767473
214,0.647926
215,0.647926
216,0.761165
217,0.768045
218,0.729205
219,0.724787
220,0.716964
221,0.693097
222,0.675924
223,0.735494
224,0.651867
225,0.750695
226,0.801964
227,0.749021
228,0.728908
229,0.834102
230,0.780348
231,0.735152
232,0.735152
233,0.688563
234,0.780766
235,0.767137
236,0.743775
237,0.770134
238,0.781166
239,0.792383
240,0.765722
241,0.653369
242,0.653369
243,0.714524
244,0.642538
245,0.758488
246,0.704185
247,0.714986
248,0.626383
249,0.65986
250,0.763807
251,0.757373
252,0.685085
253,0.718323
254,0.718323
255,0.724498
256,0.724498
257,0.628009
258,0.635281
259,0.762877
260,0.726254
261,0.726254
262,0.745647
263,0.693577
264,0.75163
265,0.710876
266,0.710876
267,0.74869
268,0.746784
269,0.735132
270,0.738065
271,0.72861
272,0.711837
273,0.72606
274,0.726555
275,0.72022
276,0.72022
277,0.657984
278,0.728111
279,0.780683
280,0.730824
281,0.787399
282,0.739409
283,0.732623
284,0.727501
285,0.769726
286,0.771923
287,0.774288
288,0.721735
289,0.717963
290,0.562897
291,0.650601
292,0.70832
293,0.723687
294,0.650732
295,0.74558
296,0.645329
297,0.645329
298,0.63632
299,0.63632
300,0.655167
301,0.730417
302,0.690014
303,0.690014
304,0.77021
305,0.748665
306,0.709643
307,0.729006
308,0.734443
309,0.699593
310,0.677809
311,0.773328
312,0.596707
313,0.522326
314,0.661282
315,0.644826
316,0.581083
317,0.519321
318,0.721981
319,0.721981
320,0.683291
321,0.729473
322,0.584974
323,0.641544
324,0.683012
325,0.752755
326,0.798797
327,0.684088
328,0.723144
329,0.732146
330,0.793925
331,0.756257
332,0.685097
333,0.565111
334,0.454693
335,0.565277
336,0.698949
337,0.668989
338,0.737827
339,0.699658
340,0.750629
341,0.718917
342,0.699579
343,0.699579
344,0.721207
