t,e^(-dS)
1,1872.44
2,0.154741
3,0.191858
4,0.322066
5,0.269281
6,0.292585
7,0.518145
8,0.397524
9,0.236928
10,0.507124
11,0.276927
12,0.42122
13,0.418449
14,0.840045
15,0.360956
16,0.65116
17,0.573613
18,0.671931
19,0.616683
20,0.602782
21,1.03559
22,0.507885
23,0.817013
24,0.911239
25,0.683793
26,0.965586
27,0.839205
28,0.633687
29,0.708008
30,1.34165
31,0.690596
32,0.505807
33,0.98594
34,0.995242
35,1.00458
36,0.685368
37,0.852059
38,1.08798
39,1.39766
40,1.00452
41,0.917291
42,0.924576
43,1.08322
44,0.947044
45,0.912306
46,0.49076
47,0.729205
48,0.711628
49,1.08837
50,0.791124
51,0.981042
52,1.51044
53,1.16323
54,0.818403
55,1.38819
56,1.57633
57,0.780126
58,1.34178
59,1.13542
60,0.675231
61,1.30434
62,0.899964
63,0.979758
64,1.1378
65,0.826628
66,0.7781
67,1.00849
68,1.20129
69,1.01391
70,1.03052
71,1.15685
72,0.770358
73,0.97609
74,0.959138
75,1.69689
76,0.89208
77,0.759192
78,0.738304
79,1.17975
80,0.705605
81,0.71541
82,0.800355
83,0.978544
84,0.968797
85,0.839037
86,1.25496
87,0.646488
88,0.751789
89,0.882938
90,1.12772
91,0.839289
92,1.01817
93,1.5746
94,1.2766
95,0.864331
96,0.731835
97,1.48023
98,1.13769
99,0.973595
100,0.869706
101,1.03822
102,0.851633
103,0.804849
104,0.9274
105,0.896193
106,0.796443
107,0.875903
108,0.968555
109,0.823493
110,0.8424
111,1.07076
112,0.690734
113,1.23763
114,1.06726
115,0.681131
116,1.54249
117,1.01163
118,0.768358
119,0.97963
120,0.836106
121,0.732128
122,0.954297
123,0.974286
124,1.47182
125,0.646294
126,0.758282
127,1.64938
128,1.10982
129,1.30552
130,0.860794
131,0.895745
132,0.666044
133,1.35337
134,0.748788
135,1.16567
136,0.720003
137,0.988892
138,0.895565
139,1.21106
140,0.881968
141,0.886211
142,0.675434
143,0.592325
144,0.763379
145,1.0721
146,1.40102
147,0.686534
148,1.28287
149,0.924752
150,1.07854
151,1.00293
152,1.14614
153,0.707654
154,1.41822
155,1.44398
156,0.923633
157,1.08192
158,0.801476
159,0.993708
160,0.977986
161,0.756843
162,0.909264
163,0.476208
164,0.664049
165,1.34044
166,0.726658
167,0.868316
168,0.7172
169,1.69876
170,0.650965
171,0.99462
172,1.28441
173,0.676515
174,1.57996
175,0.870315
176,0.987173
177,0.900685
178,0.658296
179,0.996908
180,0.641594
181,1.53219
182,0.870489
183,1.28287
184,0.936459
185,1.21921
186,0.749537
187,1.14683
188,0.50687
189,0.775459
190,0.956581
191,1.57428
192,0.606409
193,1.02103
194,2.00893
195,0.92896
196,0.89673
197,1.16323
198,0.716269
199,1.28454
200,0.859332
201,0.952534
202,0.976383
203,0.873629
204,1.16742
205,0.794295
206,1.03507
207,0.755028
208,0.603445
209,1.23392
210,0.970009
211,0.588193
212,0.922923
213,1.3569
214,1.15859
215,0.723106
216,1.00963
217,0.835772
218,1.03167
219,1.0329
220,0.931276
221,1.28018
222,0.732714
223,1.33216
224,0.708645
225,1.37878
226,0.931872
227,1.07397
228,0.685505
229,0.728549
230,0.740004
231,0.798037
232,0.501827
233,1.31049
234,0.810746
235,1.47418
236,1.24995
237,0.902939
238,1.00146
239,1.40298
240,0.962318
241,1.12243
242,0.751714
243,0.761397
244,0.989268
245,1.01711
246,1.26112
247,0.937771
248,0.984383
249,1.33242
250,0.815952
251,1.02402
252,1.26871
253,1.09667
254,0.805494
255,1.05469
256,0.904204
257,1.30487
258,1.18851
259,0.63833
260,0.945142
261,0.851803
262,1.08237
263,0.974053
264,1.25835
265,1.058
266,0.841222
267,1.04704
268,0.772441
269,1.44817
270,0.918494
271,1.28788
272,1.02068
273,0.847639
274,0.832685
275,1.30656
276,0.902939
277,0.741856
278,0.937555
279,0.797798
280,0.880205
281,0.628575
282,1.09178
283,0.795488
284,0.977106
285,0.940757
286,0.948731
287,0.821191
288,1.44224
289,1.07484
290,0.88232
291,0.805171
292,0.87713
293,1.07754
294,1.28518
295,1.16556
296,1.17081
297,0.543242
298,0.885945
299,0.726076
300,1.02329
301,1.09719
302,0.910665
303,0.754575
304,0.820534
305,1.05005
306,1.36411
307,0.998591
308,0.931984
309,0.992902
310,0.718996
311,1.29085
312,0.993857
313,1.04644
314,1.48394
315,1.01674
316,0.99505
317,0.822012
318,1.27596
319,0.733227
320,1.02537
321,0.970416
322,1.05494
323,0.942801
324,1.00417
325,0.950897
326,0.762693
327,1.06091
328,0.998158
329,0.930168
330,1.11583
331,1.02393
332,0.929517
333,1.00926
334,1.03791
335,1.17163
336,1.36971
337,0.762998
338,0.96103
339,1.11449
340,0.851718
341,0.969728
342,1.09439
343,0.898166
344,1.23047
345,0.795647
346,1.19483
347,0.921889
348,1.19053
349,1.17527
350,1.10046
351,1.47374
352,2.15287
353,0.919201
354,0.851803
355,0.903481
356,1.09562
357,0.787021
358,1.29059
359,1.19602
360,0.998365
361,0.76928
362,0.90312
363,0.767129
364,1.32181
365,0.761473
366,0.855559
367,0.815462
368,1.14511
369,0.970999
370,0.700613
371,1.1965
372,0.901496
373,1.23134
374,1.32551
375,1.26049
376,1.021
377,0.893508
378,0.890208
379,1.00044
380,0.693225
381,1.16416
382,0.725423
383,1.23392
384,1.1116
385,0.857958
386,1.02576
387,0.775692
388,1.21908
389,1.36848
390,1.11004
391,0.58077
392,1.02217
393,0.962771
394,0.972388
395,0.978612
396,1.15535
397,0.917502
398,1.02205
399,1.09103
400,1.12288
401,0.935354
402,0.915367
403,1.69961
404,0.639352
405,1.38445
406,0.727094
407,0.581003
408,0.940597
409,0.962665
410,0.949234
411,1.0353
412,0.697188
413,1.22483
414,1.29706
415,0.730592
416,0.748189
417,0.838786
418,0.785684
419,0.811071
420,0.711272
421,0.727821
422,1.13281
423,1.05009
424,0.969796
425,1.11382
426,0.611341
427,0.734034
428,1.35324
429,0.935569
430,0.886388
431,1.06156
432,0.89199
433,0.974189
434,0.683725
435,1.10419
436,1.11717
437,0.891901
438,0.889585
439,1.12885
440,1.81031
441,1.03693
442,1.19471
443,1.14294
444,1.08134
445,0.976989
446,0.794216
447,0.781063
448,1.60256
449,0.744681
450,1.03292
451,0.760332
452,0.986117
453,0.914169
454,0.856501
455,0.851122
456,1.06602
457,1.05872
458,0.920563
459,1.06137
460,1.12784
461,0.993798
462,0.975437
463,1.36043
464,1.03309
465,0.882585
466,0.782783
467,0.848318
468,2.08569
469,0.846284
470,0.857186
471,0.92367
472,1.09829
473,0.64275
474,0.544493
475,0.88232
476,1.10683
477,0.753218
478,0.846792
479,0.669382
480,0.933233
481,1.05774
482,1.07885
483,1.03221
484,0.899605
485,1.34878
486,1.14935
487,0.745575
488,0.882409
489,0.584207
490,1.04808
491,0.946078
492,0.891188
493,1.03717
494,0.929489
495,1.05896
496,1.18827
497,0.64869
498,1.20889
499,1.05366
500,0.778567
501,1.15835
502,1.12345
503,1.08526
504,0.835521
505,1.59632
506,1.2225
507,0.994499
508,0.812045
509,0.785763
510,0.667911
511,0.972486
512,0.858988
513,0.636863
514,1.00791
515,0.932674
516,1.27074
517,1.80219
518,0.942773
519,0.599775
520,0.799635
521,0.918264
522,0.830772
523,0.908791
524,1.08672
525,0.853679
526,1.25923
527,0.577354
528,0.968662
529,1.16649
530,1.0486
531,1.22128
532,1.27532
533,0.884794
534,1.10583
535,1.03033
536,0.878798
537,1.08398
538,1.85893
539,1.2225
540,0.654424
541,0.991693
542,0.785684
543,0.82605
544,0.692186
545,0.854533
546,0.584499
547,0.962164
548,0.806703
549,1.21361
550,0.917769
551,0.756691
552,0.877481
553,0.896641
554,0.961078
555,0.695586
556,1.0203
557,1.01219
558,1.1076
559,1.02921
560,1.28917
561,0.796841
562,1.07771
563,1.36807
564,0.653051
565,1.19101
566,1.29745
567,0.790887
568,1.15385
569,0.758585
570,0.754953
571,0.790176
572,1.14591
573,0.983065
574,1.04388
575,0.796761
576,0.834102
