MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.994047,0.923175,-0.368617
2,0.992734,0.840792,-0.527816
3,0.992906,0.753012,-0.647175
4,0.992906,0.753012,-0.647175
5,0.992906,0.753012,-0.647175
6,0.993176,0.858242,-0.49982
7,0.992704,0.81913,-0.560793
8,0.992704,0.81913,-0.560793
9,0.992704,0.81913,-0.560793
10,0.992704,0.81913,-0.560793
11,0.992704,0.81913,-0.560793
12,0.991837,0.8577,-0.498088
13,0.994242,0.8657,-0.488958
14,0.992839,0.820639,-0.55882
15,0.992839,0.820639,-0.55882
16,0.991533,0.824179,-0.55124
17,0.991533,0.824179,-0.55124
18,0.991958,0.779872,-0.61301
19,0.992273,0.781106,-0.611947
20,0.99357,0.84785,-0.518007
21,0.993091,0.766772,-0.631103
22,0.993091,0.766772,-0.631103
23,0.991534,0.750515,-0.647972
24,0.989783,0.783432,-0.604901
25,0.990966,0.818322,-0.558895
26,0.990966,0.818322,-0.558895
27,0.99278,0.723872,-0.679428
28,0.99278,0.723872,-0.679428
29,0.99278,0.723872,-0.679428
30,0.992851,0.74317,-0.65837
31,0.993119,0.786419,-0.60649
32,0.992699,0.792598,-0.597694
33,0.992585,0.745603,-0.65521
34,0.993614,0.773567,-0.623588
35,0.992922,0.873317,-0.472454
36,0.992922,0.873317,-0.472454
37,0.991089,0.897058,-0.421358
38,0.989369,0.915917,-0.374095
39,0.991579,0.968733,-0.211626
40,0.991437,0.962933,-0.236024
41,0.99138,0.928192,-0.348275
42,0.991949,0.939467,-0.31838
43,0.992762,0.948725,-0.292398
44,0.989789,0.945483,-0.29282
45,0.990822,0.917458,-0.374163
46,0.990822,0.917458,-0.374163
47,0.991138,0.874667,-0.466168
48,0.991138,0.874667,-0.466168
49,0.99169,0.9117,-0.390195
50,0.992272,0.922317,-0.365973
51,0.992235,0.910958,-0.393302
52,0.993326,0.950217,-0.289456
53,0.988831,0.922758,-0.355393
54,0.991516,0.853442,-0.504718
55,0.990337,0.860642,-0.489962
56,0.991439,0.857533,-0.497582
57,0.992059,0.902525,-0.411862
58,0.991728,0.891825,-0.433788
59,0.990155,0.814112,-0.563586
60,0.992839,0.750783,-0.649657
61,0.991081,0.793957,-0.59319
62,0.99096,0.813549,-0.565809
63,0.99356,0.876633,-0.467627
64,0.992421,0.911642,-0.392185
65,0.990484,0.941633,-0.307223
66,0.993422,0.966217,-0.230896
67,0.991486,0.975325,-0.178286
68,0.991949,0.991125,-0.0404324
69,0.992474,0.98945,-0.0774113
70,0.991535,0.952483,-0.275531
71,0.989892,0.956758,-0.253969
72,0.992763,0.970825,-0.207551
73,0.992584,0.948783,-0.291606
74,0.990922,0.952592,-0.272939
75,0.992094,0.95815,-0.257292
76,0.99318,0.972133,-0.203381
77,0.99318,0.972133,-0.203381
78,0.991529,0.971208,-0.199711
79,0.9916,0.983983,-0.122668
80,0.9916,0.983983,-0.122668
81,0.98969,0.963892,-0.224496
82,0.98969,0.963892,-0.224496
83,0.991499,0.9763,-0.172939
84,0.990707,0.98365,-0.118034
85,0.992924,0.970708,-0.208862
86,0.992557,0.96295,-0.240618
87,0.992057,0.956167,-0.264427
88,0.992057,0.956167,-0.264427
89,0.992294,0.928717,-0.349476
90,0.991336,0.889867,-0.436903
91,0.990782,0.892592,-0.430034
92,0.991124,0.9308,-0.340497
93,0.992277,0.945433,-0.301278
94,0.990521,0.916633,-0.375387
95,0.992727,0.867208,-0.483174
96,0.992801,0.81783,-0.562858
97,0.991101,0.707434,-0.694132
98,0.991387,0.64609,-0.751942
99,0.991696,0.66954,-0.731557
100,0.992622,0.580662,-0.805065
101,0.99345,0.508606,-0.853383
102,0.992078,0.5971,-0.792269
103,0.991928,0.502945,-0.854967
104,0.992419,0.493562,-0.860983
105,0.991843,0.497007,-0.858333
106,0.991439,0.476042,-0.869675
107,0.991958,0.57468,-0.808532
108,0.990494,0.553226,-0.821596
109,0.991461,0.630362,-0.765271
110,0.990633,0.484695,-0.863958
111,0.99195,0.550728,-0.825023
112,0.99195,0.550728,-0.825023
113,0.993121,0.544809,-0.830345
114,0.991491,0.494673,-0.859275
115,0.991301,0.515467,-0.846742
116,0.992738,0.635347,-0.7628
117,0.994196,0.634047,-0.765774
118,0.991566,0.680488,-0.721206
119,0.990896,0.782432,-0.608008
120,0.992943,0.828248,-0.547668
121,0.991845,0.69088,-0.711647
122,0.993123,0.632953,-0.765288
123,0.990861,0.626195,-0.76791
124,0.991998,0.608223,-0.783661
125,0.992181,0.662737,-0.738378
126,0.992181,0.662737,-0.738378
127,0.991649,0.739618,-0.660556
128,0.994014,0.799978,-0.589998
129,0.993305,0.79746,-0.592209
130,0.991586,0.777987,-0.614801
131,0.993253,0.616524,-0.778748
132,0.991759,0.575402,-0.807773
133,0.993249,0.620362,-0.77569
134,0.993249,0.620362,-0.77569
135,0.992392,0.751677,-0.647938
136,0.992392,0.751677,-0.647938
137,0.991279,0.770123,-0.624134
138,0.991973,0.790673,-0.599039
139,0.992924,0.770099,-0.626774
140,0.993377,0.747752,-0.653961
141,0.992634,0.693638,-0.710062
142,0.992634,0.693638,-0.710062
143,0.99228,0.63006,-0.76658
144,0.991923,0.667298,-0.733911
145,0.991471,0.601988,-0.787797
146,0.991811,0.646007,-0.752572
147,0.992575,0.55482,-0.823031
148,0.990387,0.63952,-0.756228
149,0.993895,0.595071,-0.796064
150,0.991752,0.666218,-0.734661
151,0.991788,0.661512,-0.738949
152,0.992058,0.601859,-0.788634
153,0.992399,0.532399,-0.8375
154,0.993254,0.541681,-0.832547
155,0.994417,0.644643,-0.757166
156,0.993636,0.550343,-0.827307
157,0.991309,0.649795,-0.748638
158,0.992445,0.658248,-0.742735
159,0.992549,0.584008,-0.802551
160,0.991675,0.591488,-0.795965
161,0.992477,0.636352,-0.761621
162,0.991337,0.727258,-0.673681
163,0.991337,0.727258,-0.673681
164,0.993504,0.743302,-0.659206
165,0.994123,0.630179,-0.768866
166,0.994292,0.688312,-0.717527
167,0.994292,0.688312,-0.717527
168,0.991374,0.634049,-0.762105
169,0.991439,0.696204,-0.705869
170,0.991687,0.70892,-0.693452
171,0.989287,0.723482,-0.674732
172,0.991026,0.809215,-0.572104
173,0.991026,0.809215,-0.572104
174,0.992436,0.848492,-0.514772
175,0.991482,0.870267,-0.475051
176,0.991893,0.8882,-0.441535
177,0.989819,0.85355,-0.501193
178,0.989322,0.840842,-0.52129
179,0.992802,0.916592,-0.381465
180,0.990421,0.908942,-0.393394
181,0.993071,0.925333,-0.360484
182,0.993765,0.877417,-0.466593
183,0.991084,0.86635,-0.481336
184,0.988554,0.831814,-0.534157
185,0.991467,0.797145,-0.589548
186,0.991774,0.823985,-0.551964
187,0.99256,0.818161,-0.561951
188,0.993001,0.834608,-0.538033
189,0.990832,0.8427,-0.521157
