MDTU,S_F
1,0.91328
2,1.01692
3,1.01518
4,1.00148
5,0.993839
6,1.01344
7,1.00722
8,0.996378
9,1.0008
10,0.999707
11,1.00247
12,1.0102
13,1.00061
14,1.00356
15,1.005
16,1.0046
17,1.00538
18,1.00032
19,1.00423
20,1.01032
21,0.998785
22,0.998669
23,1.00286
24,1.00227
25,1.00188
26,1.00203
27,1.00219
28,0.999049
29,1.0027
30,0.998206
31,1.00038
32,1.00548
33,0.999019
34,0.997373
35,0.998476
36,0.999483
37,0.998114
38,1.00253
39,0.999269
40,1.00335
41,0.997473
42,1.00366
43,0.994291
44,1.00113
45,0.997324
46,0.991777
47,0.999363
48,1.00598
49,1.00269
50,1.00326
51,0.998345
52,0.998616
53,0.997661
54,0.993233
55,0.997008
56,1.00017
57,0.998819
58,0.99893
59,1.00123
60,1.00056
61,1.00632
62,1.00089
63,1.00171
64,1.00256
65,0.995106
66,1.00197
67,0.999135
68,1.00572
69,0.996526
70,0.998409
71,0.996106
72,1.00238
73,1.00076
74,1.00206
75,1.00154
76,1.00355
77,0.998623
78,1.00291
79,1.0027
80,1.00541
81,0.998464
82,0.996894
83,1.00232
84,0.992735
85,1.00033
86,1.00424
87,1.00345
88,0.999126
89,0.993708
90,0.999087
91,1.01108
92,1.00034
93,0.992773
94,1.00141
95,0.999032
96,0.99875
97,1.00072
98,0.997374
99,0.99384
100,1.00175
101,1.00108
102,1.00564
103,1.00189
104,1.00512
105,0.999961
106,1.00502
107,1.00343
108,1.00225
109,0.997176
110,0.998704
111,1.00401
112,0.994223
113,1.00333
114,0.996217
115,0.994795
116,1.00116
117,1.00055
118,1.00478
119,1.00144
120,0.999701
121,1.00101
122,1.00311
123,0.997152
124,0.999533
125,1.00104
126,0.996486
127,0.997803
128,1.00799
129,1.0001
130,1.00664
131,1.00154
132,1.00389
133,0.996303
134,1.00033
135,0.999119
136,0.995762
137,0.999878
138,0.999228
139,1.00115
140,1.00098
141,0.994003
142,0.996304
143,1.00097
144,1.00187
145,1.00329
146,0.986788
147,0.998336
148,0.994331
149,1.00142
150,1.00011
151,0.994975
152,1.00004
153,1.0011
154,1.00212
155,1.00558
156,0.99903
157,0.999237
158,1.00387
159,1.00022
160,1.00382
161,1.00288
162,1.00034
163,0.994284
164,1.00016
165,0.997802
166,0.996043
167,1.00028
168,1.00229
169,0.998697
170,0.998264
171,1.0026
172,0.999394
173,0.996221
174,0.991904
175,1.00508
176,1.00166
177,1.00151
178,0.997675
179,1.00123
180,1.0008
181,1.0005
182,1.00405
183,0.994282
184,1.00177
185,1.00551
186,0.997921
187,1.00422
188,1.01067
189,0.991047
190,0.992364
191,1.00394
192,1.00169
193,1.0047
194,0.99393
195,0.999263
196,1.0061
197,0.993698
198,1.00323
199,0.993557
200,0.999938
201,0.993966
202,1.00475
203,1.00475
204,1.00314
205,0.999169
206,1.00543
207,0.998931
208,1.00392
209,0.997529
210,0.997611
211,1.00426
212,0.999957
213,0.996001
214,0.997848
215,1.0049
216,0.998246
217,0.996454
218,1.002
219,0.997205
220,0.998755
221,1.00029
222,1.00397
223,0.995663
224,1.00224
225,0.993015
226,0.997645
227,0.997459
228,1.00349
229,1.00437
230,0.995316
231,1.00184
232,0.996121
233,1.00014
234,0.997715
235,0.996381
236,1.00375
237,1.00445
238,1.00206
239,0.997304
240,1.00292
241,1.00395
242,1.00234
243,1.00076
244,1.00192
245,0.999163
246,0.996395
247,0.996283
248,1.00003
249,0.997546
250,1.00563
251,0.991395
252,1.00035
253,1.00136
254,1.00004
255,1.0087
256,1.00042
257,1.00325
258,1.00528
259,1.00365
260,0.998279
261,1.00004
262,0.996412
263,1.00304
264,0.998874
265,0.995471
266,1.00048
267,1.00116
268,1.00626
269,0.994363
270,0.997218
271,0.99929
272,1.00387
273,1.00337
274,0.999052
275,0.998463
276,1.00546
277,0.995467
278,0.997804
279,0.998017
280,0.999189
281,1.0034
282,0.999467
283,1.00113
284,1.00459
285,0.992864
286,0.999596
287,1.00082
288,1.00326
289,1.00062
290,1.00303
291,0.999915
292,1.00316
293,1.00214
294,0.997541
295,0.999958
296,0.991921
297,0.998531
298,1.00309
299,1.00195
300,1.0008
301,1.00059
302,0.99889
303,1.00255
304,0.997308
305,1.00064
306,0.994449
307,0.999715
308,0.994685
309,1.0055
310,1.00192
311,0.998219
312,0.996397
313,1.00108
314,0.997824
315,1.00001
316,1.00502
317,1.00395
318,0.995168
319,0.996344
320,0.999503
321,1.0063
322,1.00505
323,0.998104
324,1.00083
325,0.997076
326,0.99941
327,1.00205
328,0.998695
329,1.00454
330,0.995137
331,0.998125
332,0.995182
333,0.998373
334,1.00282
335,0.996039
336,1.00022
337,0.995627
338,0.996105
339,1.00107
340,1.00162
341,0.997073
342,0.999963
343,0.987364
344,1.0041
345,1.00068
346,1.00036
347,1.00154
348,1.0017
349,0.992938
350,0.99967
351,0.998921
352,0.997131
353,0.997375
354,0.996706
355,1.00211
356,0.99759
357,0.998998
358,0.991985
359,0.999352
360,0.991258
361,0.99962
362,0.998115
363,1.00464
364,1.00181
365,1.00147
366,1.00516
367,0.998768
368,1.00023
369,1.00081
370,1.00859
371,1.00116
372,1.00584
373,1.00302
374,0.996004
375,1.00678
376,1.00443
377,0.99711
378,0.996681
379,1.00034
380,0.99913
381,0.998662
382,0.998618
383,1.00054
384,1.00744
385,0.99706
386,0.997422
387,1.00123
388,1.00066
389,0.997193
390,1.00129
391,1.00083
392,0.998782
393,0.996254
394,1.00056
395,1.00373
396,0.999654
397,1.00403
398,0.994227
399,0.990751
400,1.0009
401,0.997621
402,1.0042
403,1.00137
404,1.00809
405,1.0023
406,1.00238
407,1.00402
408,0.998064
409,1.0025
410,0.997181
411,1.00359
412,0.999642
413,0.995884
414,0.994432
415,0.995758
416,0.99636
417,0.998773
418,0.997247
419,0.998648
420,1.00491
421,0.993546
422,0.996461
423,0.998942
424,1.00065
425,0.99662
426,0.995097
427,0.994094
428,0.998754
429,0.998125
430,0.997245
431,1.0028
432,1.00472
433,1.01105
434,1.00473
435,0.99737
436,0.998715
437,1.00542
438,0.998516
439,1.00011
440,1.00177
441,1.00533
442,1.00536
443,0.9974
444,0.996329
445,1.00243
446,0.999618
447,0.998109
448,0.994135
449,1.00037
450,0.999826
451,0.997751
452,1.00301
453,0.991973
454,0.999047
455,1.00444
456,0.997161
457,0.997599
458,0.993908
459,1.00229
460,1.00358
461,0.997285
462,0.998267
463,0.996841
464,1.00185
465,0.997054
466,0.999756
467,1.00332
468,0.997813
469,0.999245
470,0.997124
471,1.00002
472,0.997995
473,1.00201
474,0.999452
475,0.999519
476,0.993341
477,0.999374
478,1.00082
479,1.00435
480,1.00897
481,1.00063
482,0.995328
483,1.00434
484,0.998704
485,0.997651
486,0.997615
487,1.00148
488,1.007
489,0.995684
490,0.997853
