t,cg_iters
1,13761
2,14071
3,13836
4,14101
5,14025
6,14135
7,13974
8,13827
9,13852
10,13636
11,13856
12,13941
13,13854
14,13838
15,13793
16,13791
17,13857
18,13957
19,13859
20,13827
21,13738
22,13767
23,13691
24,13831
25,13891
26,13949
27,13854
28,13726
29,13843
30,13740
31,13655
32,13727
33,13660
34,13589
35,13515
36,13552
37,13614
38,13649
39,13748
40,13870
41,13706
42,13690
43,13614
44,13668
45,13839
46,13566
47,13721
48,13620
49,13603
50,13675
51,13658
52,13563
53,13642
54,13753
55,13802
56,13813
57,13691
58,13790
59,13762
60,13669
61,13651
62,13795
63,13665
64,13464
65,13595
66,13616
67,13607
68,13600
69,13656
70,13606
71,13658
72,13657
73,13589
74,13795
75,13782
76,13726
77,13795
78,13741
79,13869
80,13659
81,13718
82,13833
83,13760
84,13783
85,13843
86,13725
87,13718
88,13730
89,13674
90,13657
91,13534
92,13758
93,13639
94,13731
95,13836
96,13864
97,13820
98,13759
99,13862
100,13680
101,13599
102,13726
103,13600
104,13609
105,13756
106,13704
107,13580
108,13651
109,13799
110,13776
111,13652
112,13700
113,13609
114,13576
115,13648
116,13586
117,13593
118,13564
119,13756
120,13703
121,13537
122,13485
123,13541
124,13567
125,13648
126,13710
127,13753
128,13508
129,13505
130,13730
131,13713
132,13589
133,13743
134,13587
135,13617
136,13541
137,13659
138,13787
139,13693
140,13533
141,13500
142,13515
143,13623
144,13593
145,13709
146,13596
147,13658
148,13626
149,13545
150,13521
151,13554
152,13689
153,13691
154,13650
155,13590
156,13590
157,13596
158,13633
159,13750
160,13451
161,13489
162,13699
163,13678
164,13558
165,13453
166,13567
167,13558
168,13493
169,13532
170,13677
171,13756
172,13708
173,13622
174,13715
175,13605
176,13628
177,13733
178,13755
179,13691
180,13626
181,13531
182,13544
183,13660
184,13795
185,13776
186,13621
187,13839
188,13752
189,13786
190,13790
191,13732
192,13559
193,13762
194,13710
195,13611
196,13566
197,13933
198,13825
199,13614
200,13660
201,13646
202,13696
203,13562
204,13594
205,13412
206,13683
207,13511
208,13624
209,13633
210,13635
211,13720
212,13644
213,13676
214,13637
215,13692
216,13616
217,13681
218,13851
219,13702
220,13625
221,13727
222,13691
223,13752
224,13729
225,13585
226,13818
227,13879
228,13929
229,13760
230,13699
231,13838
232,13750
233,13748
234,13643
235,13707
236,13611
237,13570
238,13573
