MDTU,plaq,Re(det),Im(det),link
1,0.033015,83.2832,44.3844,0.0499703
2,0.0318115,25.4554,14.5802,0.0762011
3,0.0296964,7.2664,3.84819,0.073833
4,0.0296964,7.2664,3.84819,0.073833
5,0.0296964,7.2664,3.84819,0.073833
6,0.0415503,4.37751,1.71804,0.0788736
7,0.0381724,2.26272,0.825851,0.070785
8,0.0381724,2.26272,0.825851,0.070785
9,0.0381724,2.26272,0.825851,0.070785
10,0.0381724,2.26272,0.825851,0.070785
11,0.0381723,2.26272,0.82585,0.070785
12,0.0305601,0.985477,0.427093,0.0845307
13,0.0291463,0.495489,0.233764,0.0825713
14,0.0196179,0.309051,0.232754,0.099586
15,0.0196179,0.309051,0.232754,0.099586
16,0.0268453,0.2986,0.145988,0.0945285
17,0.0268453,0.2986,0.145988,0.0945285
18,0.020937,0.145805,0.0997635,0.107397
19,0.023081,0.108815,0.0603921,0.104712
20,0.0312197,0.11258,0.0413318,0.0975696
21,0.0216752,0.0686202,0.0429591,0.108471
22,0.0216752,0.0686202,0.0429591,0.108471
23,0.0344029,0.0914768,0.0328458,0.117039
24,0.0297421,0.0812258,0.0337312,0.11186
25,0.0419771,0.0799505,0.0250077,0.0928025
26,0.0419771,0.0799505,0.0250077,0.0928025
27,0.0314173,0.0605022,0.0218575,0.0900506
28,0.0314173,0.0605022,0.0218575,0.0900506
29,0.0314173,0.0605022,0.0218575,0.0900506
30,0.0276241,0.0528689,0.0249239,0.104761
31,0.0201733,0.0274523,0.0168133,0.108004
32,0.0178149,0.0138803,0.00939869,0.115898
33,0.0202013,0.0137271,0.00870651,0.100712
34,0.0184924,0.012717,0.00753594,0.141021
35,0.0206305,0.0133217,0.00822837,0.139069
36,0.0206305,0.0133217,0.00822837,0.139069
37,0.0171462,0.0117486,0.00833995,0.126685
38,0.0174778,0.0123279,0.00914107,0.12182
39,0.030083,0.024433,0.00947292,0.112649
40,0.0205886,0.0145694,0.00890502,0.113786
41,0.0189333,0.0116093,0.00788955,0.124189
42,0.0245224,0.0162582,0.00759593,0.125123
43,0.0290061,0.0197093,0.00834211,0.122582
44,0.0196684,0.011361,0.00722789,0.142876
45,0.0176292,0.0111254,0.00754602,0.117538
46,0.0176292,0.0111254,0.00754602,0.117538
47,0.0223607,0.012083,0.00693635,0.108345
48,0.0223607,0.012083,0.00693635,0.108345
49,0.0147646,0.00753933,0.00647669,0.124821
50,0.0136319,0.00562045,0.00480438,0.116329
51,0.0168132,0.0079341,0.00607954,0.137938
52,0.0216518,0.0112628,0.00637031,0.132236
53,0.0252758,0.0159105,0.00785591,0.125869
54,0.0265781,0.0145602,0.00691551,0.13306
55,0.0299681,0.0225115,0.00868882,0.115571
56,0.032552,0.0318887,0.0127522,0.10281
57,0.0159998,0.0116294,0.0093652,0.110667
58,0.0292453,0.0263889,0.0109612,0.107393
59,0.0248479,0.0255644,0.0140258,0.118107
60,0.0197311,0.0171244,0.0107147,0.121599
61,0.024671,0.0207584,0.0108712,0.123596
62,0.0260997,0.0221766,0.00946317,0.130462
63,0.0217465,0.0191221,0.00906076,0.11933
64,0.0242131,0.0201099,0.00935671,0.137743
65,0.020293,0.0159339,0.010034,0.137476
66,0.0162614,0.0130307,0.0104649,0.136489
67,0.0175573,0.0171493,0.0133158,0.126713
68,0.0201145,0.0181229,0.0109749,0.126195
69,0.0257294,0.0280808,0.0150322,0.114669
70,0.0181104,0.0186022,0.0135993,0.14755
