t,deltaS
318,0.5214
319,0.1867
320,0.01585
321,-0.3132
322,0.2321
323,-0.2202
324,0.4986
325,0.6637
326,0.1809
327,-0.1569
328,-0.3163
329,-0.5814
330,0.2054
331,0.3833
332,0.05563
333,0.2357
334,-0.1929
335,-0.5018
336,0.4523
337,0.5044
338,0.01724
339,-0.7105
340,0.301
341,-0.3747
342,-0.05184
343,0.1368
344,-0.3195
345,0.05846
346,0.1895
347,0.1658
348,-0.538
349,0.1522
350,0.155
351,0.4506
352,0.2711
353,-0.08156
354,-0.3025
355,0.4041
356,0.7026
357,-0.225
358,0.1912
359,0.04705
360,0.2435
361,0.1996
362,-0.1128
363,0.08644
364,-0.3011
365,-0.07508
366,-0.1176
367,-0.1167
368,0.09769
369,0.3947
370,-0.5745
371,0.5024
372,-0.4021
373,0.877
374,0.2307
375,0.2837
376,-0.3097
377,0.2223
378,-0.0003661
379,-0.1329
380,0.3114
381,-0.3026
382,0.2586
383,-0.5579
384,-0.1674
385,-0.1234
386,0.1792
387,-0.4393
388,0.3833
389,0.03151
390,-0.8245
391,0.3672
392,-0.06362
393,-0.2909
394,-0.1256
395,0.4141
396,0.1751
397,-0.1806
398,0.009522
399,-0.5176
400,0.2425
401,0.6786
402,-0.1179
403,-0.6928
404,0.3056
405,0.8537
406,0.0269
407,-0.3711
408,0.1192
409,-0.04746
410,-0.06202
411,0.1148
412,0.01191
413,-0.02073
414,0.3928
415,0.4715
416,0.04509
417,0.9865
418,0.9218
419,-0.02499
420,-0.01467
421,0.05775
422,-0.01642
423,0.2558
424,-0.307
425,-0.05684
426,0.166
427,-0.3034
428,-0.6686
429,0.06271
430,0.3959
431,0.3148
432,-0.2557
433,0.3792
434,0.2949
435,0.009286
436,-0.03641
437,-0.004544
438,0.2499
439,-0.4672
440,-0.3841
441,0.666
442,-0.09011
443,-0.4209
444,0.2604
445,0.4462
446,-0.1239
447,0.4561
448,0.1264
449,0.4958
450,0.1323
451,0.302
452,-0.3219
453,0.5405
454,-0.1827
455,0.07385
456,-0.1527
457,-0.554
458,-0.3172
459,-0.0728
460,0.4583
461,-0.3361
462,-0.06161
463,0.009566
464,-0.01506
465,0.09068
466,0.3739
467,0.162
468,-0.2446
469,-0.3953
470,0.2216
471,-0.4027
472,0.2258
473,-0.01349
474,0.03059
475,0.171
476,0.08035
477,-0.3978
478,0.2288
479,-0.2253
480,-0.19
481,-0.1193
482,0.5553
483,0.1449
484,0.08461
485,-0.4173
486,0.291
487,0.7301
488,0.598
489,-0.1575
490,0.6129
491,-0.06263
492,-0.3421
493,0.2512
494,-0.8798
495,-0.08482
496,0.2812
497,0.2227
498,-0.5111
499,-0.3303
500,-0.2087
501,0.1855
502,0.5045
503,0.6621
504,0.4676
505,0.1516
506,0.1714
507,0.2304
508,0.09254
509,0.6381
510,0.1287
511,0.1034
512,0.2438
513,0.2368
514,-0.2058
515,-0.3569
516,-0.05791
517,0.1019
518,-0.1802
519,0.2489
520,-0.3694
521,0.4079
522,-0.4387
523,-0.6871
524,-0.11
525,-0.2108
526,-0.03993
527,-0.2432
528,0.2296
529,-0.3636
530,0.2115
531,-0.1831
532,0.1859
533,-0.2056
534,-0.2687
535,0.04979
536,0.4988
537,-0.1806
538,-0.5827
539,0.3303
540,-0.2529
541,0.2265
542,0.2457
543,0.6825
544,0.5739
545,-0.4167
546,-0.05151
547,0.3311
548,0.72
549,-0.3756
550,-0.1873
551,1.106
552,0.486
553,0.393
554,-0.03176
555,0.3275
556,0.4003
557,0.304
558,-0.1903
559,0.1994
560,-0.4843
561,-0.09634
562,0.1222
563,0.5568
564,-0.2394
565,0.1527
566,-0.3743
567,0.1768
568,-0.2836
569,0.1691
570,-0.3659
571,-0.207
572,0.09716
573,0.133
574,0.443
575,-0.1482
576,0.2402
577,0.4103
578,-0.4645
579,0.1691
580,-0.3105
581,-0.2021
582,0.8118
583,-0.04683
584,-0.3278
585,-0.3891
586,0.7996
587,0.2854
588,0.3044
589,0.2843
590,0.8815
591,-0.3051
592,-0.6451
593,0.02333
594,0.1814
595,0.1831
596,0.05941
597,-0.7064
598,-0.6959
599,-0.3989
600,-0.08042
601,0.4827
602,0.4982
603,0.5683
604,-0.407
605,-0.03119
606,0.08575
607,-0.5378
608,0.5574
609,0.6165
610,-0.7716
611,0.1345
612,-0.07769
613,0.07832
614,-0.2537
615,0.06751
616,0.158
617,0.004183
618,1.357
619,0.3349
620,0.299
621,-0.4003
622,-0.01698
623,-0.2042
624,-0.003641
625,0.325
626,0.4598
627,-0.5067
628,-0.01529
629,0.1569
630,0.5317
631,-0.0368
632,0.04603
633,0.3371
634,-0.04784
635,-0.2444
636,0.2193
637,-0.2469
638,0.2146
639,0.1355
640,0.01486
641,0.07782
642,0.039
643,0.3481
644,-0.349
645,0.08161
646,0.1304
647,0.4978
648,-0.1017
649,-0.3679
650,0.02483
651,0.8108
652,-0.06416
653,-0.1619
654,0.509
655,-0.01221
656,-0.01312
657,-0.2203
658,0.3426
659,-0.2116
660,-0.05322
661,-0.7851
662,-0.1566
663,-0.006129
664,-0.3351
665,-0.2045
666,1.308
667,-0.09714
668,0.8972
669,0.003735
670,0.589
671,0.05025
672,0.1131
673,-0.1956
674,0.2035
675,0.25
676,-0.002184
677,0.07707
678,-0.1244
679,0.7085
680,-0.2213
681,0.1299
682,0.1208
683,-0.14
684,0.0926
685,0.4331
686,0.6625
687,-0.1664
688,-0.3703
689,0.2349
690,0.4111
691,-0.1658
692,-0.03689
693,-0.2651
694,-0.1767
695,0.2534
696,0.06286
697,-0.1236
698,0.3624
699,-0.6713
700,0.1763
701,0.3459
702,0.1575
703,0.01421
704,0.5461
705,0.004675
706,-0.01886
707,-0.1951
708,-0.7358
709,-0.2025
710,0.2929
711,0.6259
712,-0.08127
713,-0.07354
714,0.5633
715,-0.6088
716,0.3193
717,0.1418
718,0.4096
719,-0.6218
720,0.2399
721,-0.2383
722,0.003491
723,0.1743
724,-0.166
725,0.1849
726,0.3974
727,0.2326
728,0.1266
729,0.1727
730,-0.2238
731,0.2211
732,-0.508
733,0.07551
734,0.01852
735,0.1997
736,0.2882
737,-0.4328
738,-0.09615
739,0.2742
740,0.248
741,-0.02561
742,-0.02345
743,0.2899
744,-0.1997
745,0.4288
746,0.1223
747,0.06065
748,0.165
749,-0.1615
750,0.1934
751,-0.4656
752,-0.1762
753,-0.1838
754,0.2187
755,-0.2019
756,0.1736
757,0.1414
758,-0.7773
759,0.1461
760,-0.5785
761,0.03416
762,-0.09104
763,0.307
764,0.05823
765,0.1249
766,0.06816
767,-0.07036
768,0.4138
769,-0.6445
770,0.07853
771,-0.09495
772,0.1067
773,-0.1457
774,0.5769
775,0.6699
776,-0.07924
777,-0.2775
778,0.3085
779,0.2657
780,-0.2702
781,-0.05908
782,0.196
783,0.3456
784,-0.1982
785,0.03485
786,0.1079
787,0.3066
788,0.08605
789,0.08684
790,-0.4806
791,-0.1236
792,-0.1801
793,0.6341
794,0.1028
795,0.4777
796,-0.01542
797,-0.1089
798,0.01455
799,-0.09705
800,0.3935
801,-0.1581
802,0.5223
803,0.2313
804,0.1637
805,-0.04355
806,0.4075
807,0.1999
808,-0.2599
809,-0.4396
810,0.2499
811,0.3491
812,-0.2269
813,0.2308
814,0.3732
815,0.3258
816,0.1966
817,-0.07072
818,0.2893
819,0.7617
820,-0.3104
821,0.0615
822,0.2936
823,-0.4198
824,-0.5244
825,0.3431
826,0.08928
827,-0.2718
828,0.3713
829,0.2301
830,0.5588
831,0.3248
832,-0.365
833,0.05591
834,0.8273
835,0.4561
836,-0.3311
837,-0.3549
838,-0.2966
839,0.4575
840,0.3138
841,0.4
842,-0.1861
843,0.2412
844,0.3156
845,-0.551
846,0.0324
847,-0.08238
848,-0.8939
849,0.6803
850,0.3396
851,0.1562
852,0.02683
853,-0.1375
854,0.1082
855,-0.2219
856,0.1484
857,0.3978
858,0.0588
859,-0.08986
860,-0.3663
861,0.2459
862,0.4339
863,0.3886
864,-0.3857
865,0.395
866,0.5317
867,0.2979
868,-0.4931
869,0.07126
870,0.4459
871,-0.05551
872,-0.09355
873,0.1739
874,-0.04064
875,-0.5716
876,0.09577
877,0.2224
878,0.0341
879,0.156
880,0.04713
881,0.0946
882,-0.3136
883,-0.2682
884,0.2923
885,-0.513
886,0.05819
887,-0.2634
888,0.01219
889,-0.1219
890,0.2152
891,-0.06447
892,-0.162
893,-0.03069
894,0.6911
895,0.2561
896,-0.215
897,-0.05688
898,0.1973
899,0.1299
900,0.2129
901,0.1922
902,0.3546
903,0.282
904,-0.3022
905,0.08925
906,-0.2827
907,-0.3351
908,0.224
909,-0.04333
910,-0.2678
911,0.5827
912,0.3662
913,-0.1221
914,0.05814
915,-0.05481
916,-0.07565
917,0.3824
918,-0.2491
919,0.7711
920,-0.2592
921,-0.3251
922,-0.3168
923,0.1964
924,0.08017
925,0.148
926,-0.1109
927,-0.1923
928,-0.1936
929,0.1897
930,0.386
931,-0.2687
932,-0.371
933,-0.3638
934,-0.2844
935,-0.4709
936,0.175
937,0.2129
938,0.4159
939,0.02956
940,-0.5008
941,0.1816
942,0.5152
943,0.2379
944,0.3253
945,0.3846
946,0.3452
947,-0.3497
948,0.06739
949,-0.1829
950,0.2541
951,-0.1566
952,0.2823
953,-0.1581
954,0.1793
955,0.3976
956,0.04356
957,-0.03614
958,-0.3163
959,0.1785
960,0.594
961,0.07645
962,-0.2077
963,-0.3226
964,-0.08504
965,-0.02556
966,-0.269
967,-0.07187
968,-0.2454
969,-0.5467
970,0.4997
971,-0.2305
972,0.506
973,0.05242
974,0.1429
975,0.1358
976,0.04456
977,0.04603
978,-0.1776
979,-0.4959
980,0.3717
981,-0.5298
982,-0.0227
983,0.1288
984,0.5572
985,0.1705
986,-0.7715
987,0.03858
988,0.254
989,0.3674
990,-0.1326
991,0.2334
992,0.004809
993,-0.04006
994,0.484
995,-0.06939
996,-0.4078
997,0.2954
998,-0.3582
999,0.2885
1000,-0.1489
1001,-0.4855
1002,0.2386
1003,0.1153
1004,0.4821
1005,0.2979
1006,0.2869
1007,-0.2629
1008,-0.02239
1009,-0.1246
1010,-0.06604
1011,0.307
1012,0.3044
1013,-0.4156
1014,-0.1521
1015,0.0235
1016,-0.3068
1017,0.1559
1018,0.6247
1019,-0.01043
1020,-0.2145
1021,-0.3071
1022,0.1163
1023,0.8945
1024,0.1797
1025,0.1076
1026,-0.4463
1027,0.1935
1028,0.1749
1029,0.1804
1030,-0.1429
1031,0.4204
1032,0.374
1033,-0.1836
1034,-0.4691
1035,-0.0825
1036,-0.09837
1037,-0.4033
1038,0.412
1039,-0.1242
1040,0.2781
1041,-0.4102
1042,0.6144
1043,-0.2972
1044,-0.1993
1045,-0.1608
1046,-0.004478
1047,-0.1285
1048,0.3828
1049,-0.1231
1050,0.5104
1051,0.319
1052,0.04692
1053,0.3235
1054,-0.2229
1055,0.3012
1056,0.02296
1057,-0.008807
1058,-0.04094
1059,-0.5452
1060,0.4361
1061,-0.3992
1062,0.09547
1063,-0.3941
1064,-0.4441
1065,-0.3902
1066,0.2214
1067,-0.1227
1068,-0.06094
1069,0.1869
1070,0.3934
1071,0.2159
1072,-0.2522
1073,0.3665
1074,-0.4268
1075,-0.2978
1076,-0.0105
1077,0.1907
1078,-0.1393
1079,0.09906
1080,-0.2549
1081,0.02263
1082,0.2618
1083,-0.5305
1084,0.6576
1085,-0.1884
1086,0.4264
1087,0.2348
1088,-0.01396
1089,-0.2424
1090,-0.2622
1091,0.1927
1092,-0.3161
1093,-0.1722
1094,-0.2322
1095,0.7824
1096,0.1602
1097,0.4639
1098,0.2283
1099,0.2695
1100,-0.28
1101,-0.2573
1102,-0.2433
1103,0.2311
1104,0.0892
1105,-0.04742
1106,-0.1041
1107,-0.03003
1108,0.6811
1109,0.4051
1110,0.392
1111,0.4462
1112,0.2266
1113,-0.2899
1114,-0.01714
1115,0.2006
1116,-0.1829
1117,0.05078
1118,-0.4229
1119,0.4632
1120,-0.4828
1121,0.2149
1122,0.04504
1123,0.007237
1124,-0.121
1125,-0.2296
1126,0.115
1127,0.148
1128,-0.3417
1129,0.1455
1130,-0.0186
1131,-0.1268
1132,0.5967
1133,0.4484
1134,-0.2367
1135,0.02419
1136,-0.8255
1137,0.1276
1138,-0.3355
1139,-0.1142
1140,0.5213
1141,-0.1574
1142,0.5375
1143,0.2137
1144,0.4371
1145,-0.2644
1146,0.3051
1147,0.01166
1148,-0.2031
1149,0.215
1150,0.3268
1151,-0.1895
1152,0.2255
1153,-0.1162
1154,0.07579
1155,-0.08562
1156,0.132
1157,-0.08468
1158,-0.1195
1159,-0.0461
1160,0.07557
1161,0.5077
1162,-0.05164
1163,0.2592
1164,-0.2935
1165,-0.01417
1166,0.4184
1167,-0.4528
1168,-0.07147
1169,-0.1845
1170,-0.1826
1171,-0.4075
1172,0.2435
1173,-0.7755
1174,0.02706
1175,-0.05731
1176,0.5581
1177,-0.1195
1178,-0.186
1179,-0.1269
1180,0.3871
1181,0.2622
1182,-0.1983
1183,-0.04826
1184,0.05539
1185,0.1515
1186,0.1174
1187,-0.6515
1188,-0.1734
1189,0.1717
1190,-0.01811
1191,0.4875
1192,-0.06769
1193,-0.3288
1194,0.5772
1195,-0.0102
1196,0.3187
1197,-0.0861
1198,-0.2634
1199,-0.1615
1200,0.02724
1201,0.2462
1202,-0.4131
1203,0.172
1204,0.5208
1205,0.09167
1206,0.2043
1207,0.3256
1208,0.1568
1209,0.1946
1210,-0.06244
1211,-0.2123
1212,-0.4847
1213,-0.4675
1214,0.15
1215,-0.167
1216,0.01878
1217,-0.1263
1218,-0.05449
1219,-0.4845
1220,0.2744
1221,-0.08554
1222,0.1706
1223,0.4758
1224,0.2046
1225,0.1271
1226,0.8128
1227,-0.3191
1228,0.4595
1229,0.181
1230,-0.153
1231,0.3497
1232,0.06679
1233,-0.1433
1234,-0.145
1235,0.3043
1236,-0.4549
1237,-0.03603
1238,-0.5027
1239,0.3604
1240,0.4007
1241,0.4099
1242,0.2283
1243,0.2766
1244,-0.09199
1245,-0.03387
1246,-0.03513
1247,-0.4568
1248,0.2288
1249,-0.7343
1250,-0.2726
1251,0.6744
1252,0.2635
1253,-0.2797
1254,0.2003
1255,-0.04131
1256,0.448
1257,0.597
1258,-0.1818
1259,0.3907
1260,0.2036
1261,-0.2753
1262,-0.7125
1263,0.524
1264,0.05139
1265,-0.07741
1266,0.1522
1267,-0.09117
1268,0.005719
1269,-0.195
1270,0.7424
1271,-0.2149
1272,0.3502
1273,0.0461
1274,0.3207
1275,0.3543
1276,0.5449
1277,0.00583
1278,0.23
1279,0.1136
1280,0.3347
1281,0.09002
1282,0.05813
1283,0.4039
1284,-0.117
1285,0.2482
1286,0.3614
1287,-0.1547
1288,0.5189
1289,0.07524
1290,-0.06475
1291,0.08961
1292,0.1732
1293,0.09477
1294,-0.07748
1295,0.69
1296,0.3899
1297,-0.05272
1298,-0.9118
1299,-0.07405
1300,0.7217
1301,0.02788
1302,0.3984
1303,0.1231
1304,0.1153
1305,-0.0307
1306,0.02847
1307,-0.2634
1308,-0.03779
1309,-0.03096
1310,-0.03563
1311,0.5623
1312,0.1859
1313,-0.7498
1314,0.3184
1315,-0.1619
1316,-0.2582
1317,0.6835
1318,-0.3092
1319,-0.6806
1320,0.03224
1321,0.08966
1322,-0.7412
1323,0.01982
1324,0.2891
1325,-0.5974
1326,-0.02254
1327,-0.2722
1328,0.2273
1329,0.4104
1330,0.3057
1331,-0.1455
1332,0.519
1333,0.1738
1334,0.1321
1335,0.7054
1336,0.2459
1337,0.1074
1338,-0.001582
1339,-1.094
1340,0.2977
1341,-0.0608
1342,0.02723
1343,0.6749
1344,0.036
1345,-0.519
1346,0.1868
1347,0.343
1348,-0.3996
1349,-0.01172
1350,0.319
1351,0.5482
1352,-0.269
1353,-0.4729
1354,0.2131
1355,0.1534
1356,-1.041
1357,0.7264
1358,-0.03492
1359,-0.2348
1360,0.3757
1361,-0.382
1362,-0.1239
1363,0.1738
1364,0.4745
1365,-0.4662
1366,0.432
1367,0.2115
1368,0.522
1369,0.1727
1370,0.4307
1371,0.1463
1372,0.2679
1373,0.2829
1374,0.08479
1375,-0.02181
1376,0.6028
1377,-0.4024
1378,0.2848
1379,0.6154
1380,0.102
1381,0.3333
1382,0.1465
1383,-0.1135
1384,0.2665
1385,0.352
1386,-0.2153
1387,-0.2027
1388,0.2139
1389,-0.5185
1390,0.7241
1391,-0.3752
1392,-0.7315
1393,0.1435
1394,-0.5196
1395,-0.257
1396,0.1841
1397,0.5451
1398,0.1802
1399,0.3093
1400,0.6219
1401,0.1873
1402,0.2063
1403,0.8932
1404,-0.02304
1405,0.1688
1406,0.1219
1407,-0.1558
1408,-0.2389
1409,0.1572
1410,0.07023
1411,0.2346
1412,0.3786
1413,-0.3725
1414,0.5201
1415,-0.2148
1416,-0.1272
1417,-0.3527
1418,-0.627
1419,-0.2025
1420,0.1539
1421,-0.3682
1422,0.01734
1423,0.345
1424,-0.0433
1425,0.4112
1426,-0.4787
1427,-0.04097
1428,-0.1264
1429,0.003589
1430,0.3367
1431,0.2052
1432,0.1706
1433,-0.2657
1434,-0.2153
1435,0.3884
1436,0.3549
1437,-0.4643
1438,-0.1334
1439,-0.3374
1440,0.532
1441,-0.5936
1442,0.4957
1443,0.3041
1444,0.4027
1445,0.257
1446,0.2497
1447,-0.25
1448,-0.09589
1449,0.1
1450,-0.3644
1451,0.3927
1452,0.1575
1453,0.4059
1454,0.2307
1455,-0.2701
1456,0.1074
1457,-0.01753
1458,0.1668
1459,-0.3437
1460,-0.3354
1461,0.5609
1462,-0.02223
1463,0.6368
1464,0.1409
1465,-0.05258
1466,0.5754
1467,0.3632
1468,0.007569
1469,-0.05139
1470,-0.449
1471,0.1312
1472,-0.2877
1473,0.3259
1474,0.5407
1475,0.01024
1476,0.07078
1477,-0.4269
1478,-0.06681
1479,0.3658
1480,-0.2768
1481,-0.3469
1482,0.4074
1483,0.1246
1484,-0.2041
1485,-0.4241
1486,0.6373
1487,0.715
1488,0.117
1489,-0.1675
1490,-0.05864
1491,0.01771
1492,0.3202
1493,-0.3147
1494,0.3785
1495,0.06967
1496,0.2903
1497,0.03937
1498,-0.1671
1499,-0.008839
1500,0.5506
1501,0.2085
1502,0.1605
1503,0.07257
1504,0.05985
1505,-0.4291
1506,0.006952
1507,0.4174
1508,0.07435
1509,0.1892
1510,0.5789
1511,0.2818
1512,0.8717
1513,-0.05566
1514,0.2032
1515,0.457
1516,0.001976
1517,-0.8095
1518,-0.5455
1519,0.4257
1520,-0.5217
1521,-0.01575
1522,-0.7164
1523,0.3061
1524,-0.0549
1525,-0.2458
1526,0.2773
1527,0.2295
1528,-0.103
1529,0.0327
1530,0.04188
1531,-0.1379
1532,-0.2281
1533,0.05209
1534,0.1213
1535,0.3882
1536,0.3298
1537,-0.2873
1538,0.2877
1539,0.2017
1540,0.123
1541,-0.3357
1542,-0.172
1543,-0.277
1544,0.1923
1545,-0.1188
1546,-0.2219
1547,0.1822
1548,-0.4977
1549,0.5417
1550,-0.1308
1551,-0.002606
1552,-0.1955
1553,0.06894
1554,-0.3394
1555,0.4559
1556,-0.1917
1557,-0.825
1558,0.2684
1559,0.2726
1560,0.8673
1561,0.3176
1562,-0.08309
1563,-0.3058
1564,0.1422
1565,0.4929
1566,-0.3088
1567,0.1081
1568,-0.1474
1569,-0.2731
1570,0.5607
1571,-0.3681
1572,0.3916
1573,0.2401
1574,-0.3101
1575,0.1537
1576,-0.07279
1577,-0.2465
1578,0.2522
1579,-0.3681
1580,-0.01142
1581,-0.5566
1582,-0.02872
1583,0.2279
1584,0.1739
1585,0.05384
1586,0.07349
1587,0.1857
1588,0.4194
1589,0.1122
1590,-0.1515
1591,-0.002955
1592,0.08296
1593,-0.06185
1594,0.1521
1595,0.02505
1596,0.2895
1597,0.1234
1598,0.1849
1599,-0.321
1600,0.2478
1601,0.6946
1602,-0.08752
1603,0.09643
1604,0.5977
1605,-0.2804
1606,-0.4809
1607,0.8294
1608,0.3448
1609,-0.2024
1610,0.3591
1611,0.02879
1612,0.1659
1613,0.2609
1614,-0.5323
1615,-0.3599
1616,-0.192
1617,0.1266
1618,0.2147
1619,-0.3658
1620,0.5738
1621,-0.5351
1622,0.2645
1623,-0.3056
1624,0.09408
1625,-0.04022
1626,0.0953
1627,-0.186
1628,0.1993
1629,0.5648
1630,-0.07961
1631,-0.1274
1632,0.183
1633,0.04631
1634,0.4143
1635,-0.6161
1636,0.543
1637,0.03718
1638,0.371
1639,0.33
1640,0.5463
1641,0.4793
1642,-0.4479
1643,0.09676
1644,-0.2669
1645,0.3483
1646,-0.6745
1647,0.1269
1648,0.5696
1649,-0.6899
1650,-0.1618
1651,0.06927
1652,-0.4725
1653,0.2598
1654,-0.3265
1655,0.1168
1656,0.4963
1657,0.6307
1658,-0.6984
1659,0.06091
1660,0.07503
1661,-0.04641
1662,-0.1376
1663,0.4262
1664,-0.09828
1665,0.7154
1666,-0.2123
1667,0.4323
1668,0.8091
1669,0.05937
1670,0.3434
1671,0.3007
1672,-0.2757
1673,0.2717
1674,0.2156
1675,-0.4578
1676,0.2427
1677,-0.2397
1678,0.3869
1679,1.012
1680,-0.6673
1681,0.07304
1682,-0.5003
1683,0.4463
1684,0.5984
1685,-0.1326
1686,-0.1042
1687,1.04
1688,0.3509
1689,0.2874
1690,-0.04598
1691,-0.1353
1692,-0.3291
1693,0.4528
1694,0.05124
1695,0.3288
1696,0.1125
1697,0.1188
1698,-0.06163
1699,-0.3893
1700,-0.2737
1701,-0.1691
1702,0.09021
1703,-0.3469
1704,0.1088
1705,0.03321
1706,0.5202
1707,0.1074
1708,-0.04494
1709,-0.4648
1710,0.6764
1711,-0.04125
1712,0.02092
1713,0.04939
1714,0.5068
1715,0.6386
1716,0.07136
1717,-0.1728
1718,-0.296
1719,-0.2801
1720,0.1229
1721,0.1036
1722,0.06461
1723,-0.1943
1724,0.2256
1725,-0.04037
1726,0.488
1727,0.3327
1728,0.2591
1729,-0.3415
1730,-0.05365
1731,0.3487
1732,-0.01746
1733,-0.01548
1734,0.2545
1735,-0.2916
1736,0.3989
1737,-0.08559
1738,-0.09126
1739,0.283
1740,0.02934
1741,-0.3523
1742,0.1316
1743,0.1413
1744,0.1489
1745,0.2203
1746,0.8863
1747,0.6565
1748,-0.4023
1749,0.3004
1750,-0.01716
1751,0.1763
1752,-0.2268
1753,-0.1733
1754,0.0462
1755,-0.007234
1756,-0.3598
1757,-0.009435
1758,0.01685
1759,0.1009
1760,0.0171
1761,0.1535
1762,0.2112
1763,1.076
1764,-0.6121
1765,-0.4391
1766,-0.4764
1767,0.3064
1768,0.3019
1769,0.1293
1770,0.3333
1771,-0.08028
1772,-0.111
1773,0.3365
1774,0.379
1775,-0.3982
1776,0.4835
1777,0.2092
1778,-0.4885
1779,0.03298
1780,0.4603
1781,0.07401
1782,0.8182
1783,-0.1939
1784,0.4132
1785,-0.3829
1786,0.1048
1787,0.4274
1788,0.2551
1789,0.2606
1790,-0.4457
1791,0.3061
1792,0.1541
1793,-0.241
1794,-0.3623
1795,-0.03638
