t,cg_iters
1,94538
2,97313
3,99309
4,100561
5,104663
6,102742
7,103137
8,103093
9,102743
10,101894
11,73001
12,72579
13,74967
14,72884
15,74278
16,75979
17,76302
18,74959
19,74939
20,73522
21,29995
22,29347
23,29085
24,29077
25,29147
26,29892
27,29717
28,29398
29,29385
30,29893
31,22621
32,22482
33,22642
34,22868
35,22293
36,22430
37,22472
38,22086
39,21895
40,22764
41,22442
42,22189
43,22296
44,22025
45,22158
46,22950
47,22455
48,22867
49,22472
50,22395
51,19376
52,19612
53,19590
54,19610
55,19086
56,19273
57,19553
58,19425
59,19132
60,18979
61,16111
62,16113
63,16286
64,16049
65,16012
66,16460
67,16718
68,16270
69,16412
70,16043
71,16021
72,16102
73,16291
74,16388
75,16451
76,16344
77,16208
78,16336
79,16063
80,16360
81,17060
82,16581
83,15878
84,16259
85,16104
86,16582
87,16307
88,16001
89,16095
90,16211
91,16339
92,16456
93,16375
94,16624
95,16059
96,16108
97,16457
98,16363
99,16012
100,15933
101,15994
102,16148
103,16068
104,16015
105,16433
106,16332
107,16861
108,16521
109,16539
110,15854
111,16086
112,16268
113,16658
114,16319
115,16494
116,16388
117,16163
118,16441
119,16120
120,16427
121,16746
122,16221
123,16604
124,16471
125,16284
126,16348
127,16131
128,16256
129,16217
130,16202
131,16296
132,16439
133,16488
134,16533
135,16285
136,15953
137,16377
138,16140
139,15971
140,15956
141,16149
142,16306
143,16395
144,16301
145,16261
146,16164
147,16602
148,16499
149,16663
150,16668
151,16210
152,16267
153,16230
154,16076
155,16021
156,15956
157,16148
158,16716
159,16937
160,16377
161,16393
162,15905
163,15975
164,16313
165,16254
166,16576
167,16362
168,16652
169,16736
170,16627
171,16117
172,16333
173,16055
174,16070
175,16148
176,15906
177,16639
178,16265
179,16422
180,16256
181,16063
182,16199
183,16255
184,16154
185,16062
186,16096
187,16120
188,16340
189,16437
190,16637
191,16417
192,16495
193,16903
194,16481
195,16120
196,16548
197,16377
198,16472
199,16188
200,16213
201,16011
202,16432
203,15914
204,16241
205,16018
206,16565
207,16487
208,16567
209,16125
210,16367
211,16249
212,16426
213,16142
214,15883
215,16401
216,15790
217,16253
218,16430
219,16298
220,16005
221,16189
222,16243
223,16592
224,16285
225,16211
226,16383
227,16571
228,16495
229,16446
230,16544
231,16215
232,16161
233,16343
234,16061
235,16224
236,15958
237,16058
238,16346
239,16122
240,16851
241,16537
242,16134
243,16233
244,16408
245,16813
246,16392
247,16426
248,16153
249,16130
250,16762
251,16038
252,16329
253,16512
254,16466
255,16220
256,16107
257,16364
258,16078
259,16338
260,16012
261,16282
262,16083
263,16260
264,16729
265,16417
266,16420
267,16248
268,16289
269,15975
270,16454
271,16220
272,16353
273,16587
274,16594
275,15838
276,16529
277,15891
278,16043
279,16258
280,16963
281,16286
282,16143
283,16059
284,16176
285,16234
286,16526
287,16176
288,16196
289,16336
290,16014
291,16313
292,16381
293,16581
294,16390
295,16702
296,16794
297,16296
298,16492
299,16377
300,16678
301,16322
302,16539
303,16272
304,16483
305,15923
306,16127
307,16339
308,15946
309,16127
310,16370
311,16432
312,16395
313,16010
314,16009
315,16415
316,16010
317,16341
318,16812
319,16310
320,16090
321,16392
322,16166
323,16437
324,16464
325,16068
326,15989
327,16497
328,16754
329,15779
330,16054
331,16064
332,16090
333,16424
334,16640
335,16098
336,16177
337,16243
338,16687
339,16541
340,16554
341,16724
342,16077
343,16048
344,15947
345,16086
346,16216
347,16112
348,16444
349,16063
350,16333
351,16172
352,16447
353,16552
354,16646
355,16565
356,17143
357,16414
358,16273
359,16094
360,16072
361,15972
362,16011
363,16245
364,16145
365,16420
366,16296
367,16444
368,16103
369,16253
370,16154
371,16707
372,16081
373,16393
374,16402
375,16399
376,16589
377,16298
378,16385
379,16243
380,15999
381,16219
382,16344
383,16403
384,16038
385,15915
386,16292
387,16131
388,16305
389,16133
390,16771
391,16389
392,16088
393,16131
394,15954
395,16228
396,16060
397,15924
398,16227
399,16416
400,15860
401,15907
402,16242
403,16522
404,16301
405,16276
406,16054
407,16472
408,16283
409,15947
410,16376
411,16108
412,16805
413,16484
414,16290
415,16311
416,16408
417,16306
418,16539
419,15993
420,15760
421,15940
422,15779
423,16007
424,16034
425,15824
426,16377
427,16497
428,16261
429,15723
430,15853
431,16082
432,16662
433,16653
434,16364
435,16242
436,16548
437,16404
438,16158
439,16567
440,16455
441,16140
442,16533
443,16036
444,16415
445,16516
446,16036
447,16251
448,16310
449,16363
450,16075
451,16419
452,16221
453,16680
454,15986
455,15840
456,16126
457,16646
458,16201
459,15967
460,16229
461,16734
462,16248
463,16314
464,16577
465,16842
466,16519
467,16002
468,16256
469,16099
470,16325
471,16385
472,16294
473,16111
474,16206
475,16089
476,16452
477,16436
478,16604
479,16427
480,16520
481,16664
482,16460
483,16451
484,16562
485,16367
486,16093
487,16402
488,16330
489,16423
490,16354
491,16303
492,16103
493,16849
494,16149
495,16505
496,16337
497,16523
498,16585
499,16474
500,16153
501,16402
502,16715
503,16560
504,16587
505,16706
506,16897
507,16656
508,16279
509,16402
510,16832
511,16519
512,16384
513,16397
514,16419
515,16033
516,16481
517,16118
518,16251
519,16684
520,16295
521,16177
522,15862
523,15785
524,16353
525,16163
526,16219
527,16504
528,16255
529,16211
530,16620
531,16997
532,16738
533,16533
534,16323
535,16716
536,16875
537,16761
538,16364
539,16383
540,16390
541,16257
542,16586
543,16355
544,15989
545,16313
546,16210
547,16645
548,16083
549,16163
550,16499
551,16202
552,16106
553,16014
554,16011
555,16507
556,16004
557,16395
558,16230
559,16280
560,16648
561,16523
562,16837
563,16480
564,16583
565,16355
566,16699
567,16148
568,15842
569,16179
570,16253
571,16285
572,16450
573,16327
574,16413
575,16142
576,15776
577,16067
578,15894
579,16494
580,16083
581,16259
582,16256
583,16284
584,16114
585,16272
586,16199
587,16236
588,16084
589,16320
590,15941
591,16126
592,16479
593,16279
594,16533
595,17321
596,16434
597,16008
598,16299
599,16583
600,17203
601,16511
602,16556
603,16734
604,16149
605,15927
606,16404
607,16390
608,16438
609,16189
610,16410
611,16329
612,16181
613,16084
614,16220
615,16204
616,16452
617,16769
618,16313
619,16136
620,16510
621,16055
622,16292
623,16207
624,16404
625,15782
626,16090
627,15991
628,15878
629,15710
630,16089
631,16053
632,15798
633,16204
634,16634
635,16247
636,16290
637,16100
638,16457
639,16696
640,16237
641,16174
642,16349
643,16725
644,16399
645,16501
646,16462
647,16080
648,16514
649,16539
650,16491
651,16454
652,16200
653,15869
654,15852
655,16374
656,16101
657,15802
658,16214
659,16132
660,16252
661,16181
662,16258
663,16008
664,16446
665,16357
666,16355
667,15955
668,15874
669,16384
670,16643
671,16142
672,16258
673,16463
674,16150
675,16178
676,16320
677,16233
678,16035
679,16432
680,16643
681,16401
682,16388
683,16214
684,16175
685,16149
686,16370
687,16073
688,16042
689,16418
690,16254
691,16096
692,16119
693,16446
694,16003
695,15982
696,15908
697,16190
698,15831
699,16121
700,16291
701,16307
702,16264
703,16509
704,16046
705,16578
706,16305
707,16538
708,16256
709,16494
710,16394
711,16220
712,16279
713,15910
714,16120
715,16125
716,16492
717,16234
718,16083
719,16420
720,16325
721,16079
722,16426
723,16699
724,16462
725,15849
726,16104
727,16216
728,16437
729,16094
730,16454
731,16518
732,16158
733,16276
734,16448
735,16530
736,16479
737,16296
738,16276
739,16410
740,16484
741,16406
742,16029
743,16589
744,16022
745,15723
746,15942
747,15982
748,16390
749,16289
750,16229
751,16566
752,16699
753,16395
754,16314
755,16283
756,16014
757,15856
758,16078
759,16416
760,16293
761,15976
762,16005
763,16126
764,16216
765,16196
766,16146
767,16274
768,16273
769,16152
770,16314
771,16343
772,16361
773,15712
774,16207
775,16235
776,16346
777,16723
778,16711
779,16394
780,16570
781,16473
782,16517
783,16467
784,16639
785,16409
786,16440
787,16132
788,16312
789,16137
790,16110
791,16343
792,16345
793,16528
794,16590
795,15965
796,15951
797,15846
798,15902
799,16115
800,15901
801,15735
802,16000
803,16357
804,16090
805,16049
806,15918
807,16073
808,15923
809,16088
810,16460
811,16314
812,16119
813,16873
814,16165
815,16466
816,16725
817,16322
818,16488
819,16189
820,16258
821,16698
822,16385
823,16128
824,16065
825,16166
826,16012
827,16381
828,16448
829,16433
830,16148
831,16404
832,16564
833,15996
834,16252
835,16150
836,16058
837,16325
838,16336
839,16353
840,16562
841,16374
842,16528
843,16121
844,16378
845,16260
846,16724
847,16630
848,16409
849,16541
850,16747
851,16704
852,16572
853,16295
854,16670
855,16755
856,16225
857,16574
858,16406
859,16314
860,16516
861,16596
862,16335
863,16776
864,16641
865,16500
866,16563
867,15972
868,16224
869,16353
870,16294
871,16523
872,16135
873,16151
874,16031
875,16085
876,16693
877,16269
878,16096
879,16439
880,16474
881,16280
882,16324
883,15858
884,16399
885,16210
886,16129
887,15801
888,16156
889,15768
890,15980
891,16171
892,16444
893,16749
894,16142
895,16190
896,16470
897,16501
898,16270
899,16093
900,16193
901,15932
902,16030
903,16772
904,16533
905,16411
906,16119
907,16332
908,16375
909,16286
910,16441
911,16781
912,16099
913,16185
914,15974
915,16148
916,16215
917,16372
918,16542
919,16253
920,16337
921,16097
922,16062
923,16054
924,16014
925,16141
926,16299
927,15977
928,16033
929,16066
930,16104
931,16165
932,15814
933,15709
934,15793
935,16448
936,16066
937,15942
938,16096
939,16186
940,16409
941,16285
942,16437
943,16411
944,16316
945,16418
946,16726
947,16535
948,16695
949,16344
950,16930
951,16055
952,15901
953,15986
954,16393
955,16240
956,16474
957,16204
958,16111
959,16022
960,16333
961,16529
962,16455
963,16162
964,16073
965,16272
966,16765
967,16604
968,15965
969,16241
970,16205
971,16063
972,16781
973,16392
974,16733
975,16637
976,16618
977,16511
978,16368
979,16654
980,16563
981,16332
982,16331
983,16211
984,15962
985,16328
986,16377
987,16308
988,16157
989,15905
990,16282
991,16319
992,16013
993,16384
994,16573
995,16222
996,16422
997,16324
998,16631
999,16357
1000,16055
1001,15832
1002,15913
1003,15937
1004,16195
1005,16150
1006,16173
1007,16084
1008,16364
1009,16133
1010,16134
1011,16167
1012,16237
1013,16116
1014,16215
1015,16761
1016,15949
1017,16135
1018,16349
1019,16366
1020,16788
1021,16690
1022,16329
1023,16717
1024,16177
1025,16254
1026,16224
1027,16725
1028,16143
1029,16510
1030,15838
1031,15926
1032,16599
1033,16618
1034,16283
1035,16430
1036,16332
1037,16343
1038,16414
1039,16479
1040,16476
1041,16758
1042,16280
1043,16721
1044,16326
1045,16284
1046,16697
1047,16234
1048,16113
1049,16334
1050,16822
1051,16682
1052,16375
1053,16470
1054,16590
1055,16475
1056,16480
1057,16092
1058,16208
1059,16244
1060,16516
1061,16333
1062,16225
1063,15892
1064,16162
1065,16513
1066,16428
1067,16579
1068,17116
1069,16592
1070,16409
1071,16260
1072,16376
1073,16284
1074,16187
1075,15905
1076,16265
1077,16343
1078,16390
1079,16148
1080,16415
1081,16500
1082,16537
1083,16829
1084,16648
1085,16618
1086,16558
1087,16479
1088,16804
1089,16434
1090,16574
1091,16297
1092,16350
1093,16200
1094,16343
1095,16247
1096,16468
1097,16422
1098,16354
1099,16312
1100,16186
1101,16022
1102,16240
1103,16125
1104,16325
1105,16562
1106,16356
1107,16224
1108,16228
1109,16136
1110,16464
1111,16192
1112,16265
1113,16115
1114,15939
1115,16116
1116,16276
1117,16437
1118,15871
1119,16474
1120,16622
1121,16092
1122,16316
1123,16459
1124,16959
1125,16403
1126,16753
1127,16566
1128,16239
1129,16435
1130,16603
1131,16545
1132,16494
1133,16313
1134,16143
1135,16370
1136,16131
1137,16694
1138,16275
1139,15941
1140,16290
1141,16004
1142,16138
1143,16193
1144,16334
1145,16289
1146,16527
1147,16309
1148,15874
1149,16320
1150,16278
1151,16160
