MDTU,min_width,max_width
1,0.00130799,0.000933358
2,0.0141659,0.0104396
3,0.00802663,0.00376823
4,0.0141366,0.0176096
5,0.0135802,0.00625433
6,0.0119387,0.0066019
7,0.00973314,0.00579796
8,0.0163402,0.0194121
9,0.0212933,0.0192397
10,0.0116178,0.0136033
11,0.0235916,0.019081
12,0.0239853,0.0191174
13,0.012959,0.0206631
14,0.028803,0.031048
15,0.0147281,0.0137508
16,0.0250714,0.0180347
17,0.0164226,0.0169391
18,0.0214473,0.0235075
19,0.0470311,0.0343599
20,0.0112161,0.0183557
21,0.0392545,0.0369457
22,0.0295492,0.0241408
23,0.0277425,0.0225042
24,0.02976,0.0283845
25,0.0373921,0.0273814
26,0.0213517,0.0140423
27,0.0272542,0.0180347
28,0.0218695,0.0163732
29,0.0239133,0.023231
30,0.0194032,0.0208265
31,0.0183947,0.0150667
32,0.0212501,0.0173697
33,0.0219166,0.0190497
34,0.025277,0.024833
35,0.0321383,0.0240335
36,0.0149374,0.0114476
37,0.0264404,0.0276789
38,0.0342462,0.0260945
39,0.0350208,0.0256936
40,0.0292873,0.0231751
41,0.0291415,0.0350533
42,0.0247305,0.0199953
43,0.0240741,0.0094435
44,0.0247268,0.0256275
45,0.0369271,0.0246656
46,0.0161025,0.00427731
47,0.0311237,0.0251725
48,0.018044,0.0144731
49,0.018044,0.0144731
50,0.0261761,0.0238946
51,0.0255103,0.0176996
52,0.0255103,0.0176996
53,0.0255103,0.0176996
54,0.0248293,0.0204744
55,0.0276133,0.0216374
56,0.0250015,0.022495
57,0.0261212,0.0150022
58,0.0317587,0.0231348
59,0.0322379,0.0246113
60,0.0331373,0.0274875
61,0.0351551,0.0228029
62,0.0351551,0.0228029
63,0.0211003,0.0220798
64,0.03759,0.0308515
65,0.0271274,0.0221697
66,0.0271274,0.0221697
67,0.0351078,0.033803
68,0.040144,0.0355398
69,0.0353099,0.0362807
70,0.0322325,0.0357566
71,0.0286645,0.0312442
72,0.0237431,0.0260325
73,0.0231541,0.0207418
74,0.019076,0.0277247
75,0.0180113,0.0247096
76,0.0265469,0.0241868
77,0.037087,0.0421516
78,0.0241944,0.0221611
79,0.0322386,0.0310529
80,0.0158373,0.0135018
81,0.0178133,0.0157045
82,0.0322033,0.0293103
83,0.0322033,0.0293103
84,0.0249396,0.014691
85,0.0316412,0.0288506
86,0.0244065,0.0257453
87,0.0327295,0.0301216
88,0.0261483,0.0236786
89,0.0295907,0.0165791
90,0.0225193,0.015835
91,0.0164142,0.0259023
92,0.0164142,0.0259023
93,0.0278073,0.0202752
94,0.0234268,0.0230557
95,0.0234268,0.0230557
96,0.0234268,0.0230557
97,0.0280243,0.0290479
98,0.0280243,0.0290479
99,0.0274339,0.026942
100,0.0119496,0.0138472
101,0.0255326,0.0254777
102,0.0185882,0.023668
103,0.0326693,0.0327554
104,0.0326693,0.0327554
105,0.0326693,0.0327554
106,0.0220687,0.0195518
107,0.0318427,0.0274412
108,0.0318427,0.0274412
109,0.0240124,0.0273653
110,0.0332099,0.029385
111,0.0264749,0.025009
112,0.0124088,0.016034
113,0.0315164,0.0273854
114,0.0174546,0.00848042
115,0.0342763,0.0242254
116,0.0260844,0.0174268
117,0.0305412,0.0253258
118,0.0249487,0.0233287
119,0.0215045,0.0213214
120,0.0283155,0.0257683
121,0.022708,0.0186054
122,0.0258108,0.0215193
123,0.022162,0.0172115
124,0.0198603,0.0265739
125,0.023484,0.0219954
126,0.0284009,0.0231256
127,0.0245359,0.0285377
128,0.0342389,0.0244412
129,0.0342389,0.0244412
130,0.0322972,0.0191853
131,0.0254393,0.019202
132,0.0260091,0.0253714
133,0.0290154,0.0262444
134,0.0290154,0.0262444
135,0.0330135,0.0324205
136,0.0325216,0.0284108
137,0.0322746,0.0255241
138,0.0218879,0.0252863
139,0.029924,0.0284959
140,0.0255726,0.0297385
141,0.0255726,0.0297385
142,0.041033,0.0281403
143,0.0270385,0.0281484
144,0.0279745,0.0289854
145,0.0288058,0.0302993
146,0.0260275,0.0240373
147,0.0285911,0.0206878
148,0.0255061,0.0200482
149,0.0255061,0.0200482
150,0.0300205,0.0225903
151,0.0300205,0.0225903
152,0.02111,0.0223708
153,0.0326532,0.0295215
154,0.0265665,0.0242147
155,0.0299894,0.0381993
156,0.0276163,0.0292253
157,0.0275848,0.0318215
158,0.0282416,0.0251985
159,0.0301915,0.0276136
160,0.0193018,0.0185736
161,0.0203977,0.0190017
162,0.0358849,0.0300603
163,0.0358849,0.0300603
164,0.0239758,0.0251272
165,0.0220631,0.0230647
166,0.0220631,0.0230647
167,0.023912,0.0284883
168,0.0242075,0.0238233
169,0.0242075,0.0238233
170,0.0286593,0.0308632
171,0.0294234,0.0187996
172,0.046574,0.0339912
173,0.046574,0.0339912
174,0.0293837,0.0329509
175,0.0330948,0.034872
176,0.0260684,0.0203063
177,0.0331722,0.0317682
178,0.0307094,0.0223414
179,0.0328085,0.0269067
180,0.0290252,0.0257471
181,0.0345729,0.028257
182,0.0188133,0.0225867
183,0.0228471,0.0260016
184,0.0205687,0.0229235
185,0.0205687,0.0229235
186,0.0129508,0.0118216
187,0.0175162,0.0215366
188,0.0273323,0.0196069
189,0.0201514,0.0217066
190,0.0280068,0.0259616
191,0.0154783,0.0228773
192,0.0222406,0.0135602
193,0.0207372,0.0258889
194,0.0347104,0.0318993
195,0.0256324,0.019759
196,0.0378221,0.0354982
197,0.0209573,0.02177
198,0.0295996,0.025228
199,0.024808,0.0262988
200,0.0443228,0.0314141
201,0.0223552,0.0247206
202,0.0296373,0.0308195
203,0.0336221,0.026522
204,0.02893,0.0235305
205,0.02893,0.0235305
206,0.0391277,0.037523
207,0.0208945,0.0202143
208,0.0349968,0.0344187
209,0.0340295,0.0329549
210,0.0445301,0.0384626
211,0.0294851,0.023528
212,0.0413817,0.0329663
213,0.0290223,0.025437
214,0.0290223,0.025437
215,0.0290223,0.025437
216,0.0383427,0.032332
217,0.0308964,0.0286376
218,0.0212736,0.0189138
219,0.0339864,0.0205355
220,0.0222577,0.0212526
221,0.034547,0.03507
222,0.0267225,0.0242858
223,0.0268857,0.021814
224,0.0217273,0.0163453
225,0.0229173,0.0129716
226,0.0120803,0.00403832
227,0.0209446,0.0109277
228,0.0252157,0.0236525
229,0.0254291,0.02011
230,0.018146,0.014864
231,0.0304358,0.0362189
232,0.028161,0.0219306
233,0.0337145,0.0292634
234,0.0301605,0.0243769
235,0.0265924,0.015797
236,0.0297676,0.0301262
237,0.0183204,0.0211145
238,0.0181855,0.0144884
239,0.0214725,0.0284951
240,0.0125955,0.00959175
241,0.0329784,0.0260599
242,0.0329784,0.0260599
243,0.0170843,0.0218391
244,0.0120108,0.0109284
245,0.0263027,0.019217
246,0.0263027,0.019217
247,0.0263027,0.019217
248,0.0263089,0.0216585
249,0.0286201,0.0262244
250,0.019705,0.0122575
251,0.019705,0.0122575
252,0.0192441,0.0161795
253,0.0147157,0.0163229
254,0.0319148,0.0302137
255,0.0241132,0.024063
256,0.0338255,0.0264205
257,0.0338255,0.0264205
258,0.0301362,0.0259386
259,0.0267098,0.0341721
260,0.024955,0.0245184
261,0.0288896,0.0260304
262,0.0231349,0.0216183
263,0.0247415,0.0312993
264,0.0271238,0.0301994
265,0.0271238,0.0301994
266,0.0264748,0.0241908
267,0.0256614,0.0243897
268,0.0256614,0.0243897
269,0.0178724,0.0179811
270,0.0178724,0.0179811
271,0.0178724,0.0179811
272,0.0299198,0.0236585
273,0.018602,0.0151566
274,0.0241047,0.0176418
275,0.0223204,0.0190198
276,0.0223204,0.0190198
277,0.0263835,0.0254853
278,0.0319196,0.0272078
279,0.0288548,0.0244478
280,0.0288548,0.0244478
281,0.0300696,0.0236606
282,0.024277,0.0213087
283,0.0310448,0.0294605
284,0.0330691,0.03174
285,0.0283659,0.0205416
286,0.0272763,0.0281384
287,0.018444,0.0182533
288,0.0281377,0.0256882
289,0.027767,0.0327726
290,0.0285023,0.019393
291,0.0272733,0.0260572
292,0.0215212,0.022372
293,0.0199793,0.0129004
294,0.0191127,0.0241319
295,0.0137666,0.0166865
296,0.0137666,0.0166865
297,0.0240509,0.0201034
298,0.0131506,0.012912
299,0.0131506,0.012912
300,0.0202457,0.0131308
301,0.0212612,0.0219025
302,0.033296,0.0271622
303,0.033296,0.0271622
304,0.0258328,0.0278747
305,0.0251677,0.021538
306,0.0268565,0.0213609
307,0.0268565,0.0213609
308,0.0257099,0.0277562
309,0.0212533,0.0267344
310,0.0239196,0.0222526
311,0.0254958,0.0275603
312,0.0187408,0.0172539
313,0.0258979,0.0243113
314,0.0233718,0.0216422
315,0.0366213,0.0304374
316,0.0384606,0.0430126
317,0.0216378,0.0134333
318,0.0191498,0.0190599
319,0.0191498,0.0190599
320,0.0371105,0.0305215
321,0.0245907,0.020074
322,0.0373872,0.02481
323,0.032316,0.0303495
324,0.0274734,0.0246501
325,0.0167772,0.0155085
326,0.0377495,0.0253351
327,0.0206585,0.0156039
328,0.0439997,0.0387056
329,0.0308541,0.032001
330,0.0306549,0.0287427
331,0.0254141,0.0235412
332,0.0335434,0.0259651
333,0.0315924,0.0301025
334,0.0154207,0.019101
335,0.033964,0.0331848
336,0.0348876,0.0274176
337,0.0348876,0.0274176
338,0.0252336,0.0215206
339,0.0264576,0.0215478
340,0.0166575,0.0230635
341,0.0290361,0.0181059
342,0.0277276,0.0263087
343,0.0277276,0.0263087
344,0.0342602,0.0265437
345,0.0284763,0.0142541
346,0.0296043,0.0270609
347,0.0296043,0.0270609
348,0.0225317,0.0193568
349,0.037423,0.0326331
350,0.031243,0.0241629
351,0.0304536,0.0284951
352,0.0307993,0.0300325
353,0.0295188,0.0296541
354,0.0216095,0.025717
355,0.0191036,0.0209873
356,0.0191036,0.0209873
357,0.024047,0.0307174
358,0.024047,0.0307174
359,0.0244185,0.0274792
360,0.0214361,0.0211981
361,0.0292781,0.0182172
362,0.0262903,0.0225906
363,0.0223117,0.0249561
364,0.0227368,0.0199509
365,0.0198931,0.0210895
366,0.0201518,0.0203795
367,0.0198446,0.0231811
368,0.0194068,0.0195109
369,0.0302643,0.0309293
370,0.029821,0.0275081
371,0.0292081,0.0301731
372,0.0278751,0.0275487
373,0.0278751,0.0275487
374,0.0278751,0.0275487
375,0.0172655,0.013517
376,0.0188844,0.0158869
377,0.0307442,0.0194413
378,0.0154622,0.0230445
379,0.0326875,0.0271275
380,0.0232857,0.025704
381,0.0286424,0.022472
382,0.0188679,0.00757326
383,0.0255229,0.028741
384,0.034418,0.0285238
385,0.0269579,0.02767
386,0.0249887,0.0192289
387,0.0264885,0.0184255
388,0.0386018,0.0306645
389,0.0286121,0.0188731
390,0.0155039,0.0165883
391,0.0278048,0.02989
392,0.0302058,0.03232
393,0.0245908,0.0293996
394,0.0220284,0.0211925
395,0.0197308,0.0223527
396,0.031693,0.0296098
397,0.0275281,0.0309148
398,0.0224478,0.0226986
399,0.0351768,0.0330238
400,0.0425872,0.0309944
401,0.0278377,0.0227133
402,0.02725,0.0268233
403,0.0229056,0.0209742
404,0.0154868,0.0199978
405,0.0216941,0.0281027
406,0.0314707,0.0236689
407,0.0208469,0.0159649
408,0.0245355,0.0270304
409,0.032793,0.0249557
410,0.0339442,0.0279915
411,0.0266303,0.0255203
412,0.0281803,0.0228815
413,0.0413114,0.0316154
414,0.0287766,0.0289107
415,0.0287766,0.0289107
416,0.0299859,0.0280357
417,0.0299859,0.0280357
418,0.0311505,0.02
419,0.0390346,0.0378995
420,0.0306411,0.0395988
421,0.0320905,0.0328772
422,0.0277285,0.0283839
423,0.0356439,0.0395449
424,0.0276937,0.0254609
425,0.0358969,0.0298822
426,0.0343867,0.0295335
427,0.0256875,0.0276804
428,0.0446196,0.0335715
429,0.0394092,0.038154
430,0.0292064,0.0265881
431,0.0300028,0.0210616
432,0.0236369,0.020573
433,0.0307878,0.0302538
434,0.0333474,0.0285585
435,0.030508,0.0288276
436,0.0280075,0.0199254
437,0.0247875,0.0182064
438,0.0301992,0.0304957
439,0.0245145,0.0208698
440,0.0191526,0.0208556
441,0.0197222,0.01542
442,0.027572,0.0196791
443,0.0231555,0.0249992
444,0.0213786,0.0202644
445,0.0271665,0.0264031
446,0.0275275,0.0281835
447,0.0275275,0.0281835
448,0.0275275,0.0281835
449,0.0275275,0.0281835
450,0.0185971,0.0221575
451,0.0310617,0.031199
452,0.0142276,0.0175066
453,0.0314442,0.0289969
454,0.023382,0.0254254
455,0.0291819,0.0299107
456,0.0269622,0.0318154
457,0.0244402,0.0316563
458,0.0255551,0.0218766
459,0.0208782,0.0220372
460,0.0228064,0.022394
461,0.0276891,0.0267243
462,0.0318815,0.0309745
463,0.0403268,0.0331285
464,0.0326852,0.0337858
465,0.0326852,0.0337858
466,0.0388462,0.0333297
467,0.0186057,0.0220474
468,0.0187393,0.0221154
469,0.0311991,0.0213229
470,0.0311991,0.0213229
471,0.0265908,0.0244801
472,0.0254479,0.0253983
473,0.0261061,0.0214798
474,0.0200385,0.021168
475,0.0274427,0.0281219
476,0.0183533,0.0230555
477,0.0236933,0.0219064
478,0.0236933,0.0219064
479,0.0245213,0.023244
480,0.0230563,0.0185168
481,0.0197081,0.0134988
482,0.0197081,0.0134988
483,0.0253939,0.0242439
484,0.028458,0.019605
485,0.0250902,0.0205193
486,0.0250902,0.0205193
487,0.0250902,0.0205193
488,0.0250902,0.0205193
489,0.0170082,0.00977416
490,0.0170082,0.00977416
491,0.0284175,0.0224028
492,0.0183589,0.0208172
493,0.0330403,0.0231661
494,0.0270578,0.0270024
495,0.0268109,0.0229569
496,0.0266476,0.0264515
497,0.0305183,0.0228975
498,0.0233647,0.0223242
499,0.0295479,0.0240233
500,0.0234448,0.0225557
501,0.0277592,0.0280409
502,0.0277592,0.0280409
503,0.0277592,0.0280409
504,0.0230718,0.0169613
505,0.02866,0.0255446
506,0.0194427,0.023306
507,0.0194427,0.023306
508,0.0194427,0.023306
509,0.0194427,0.023306
510,0.0180387,0.0160342
511,0.0274995,0.0239344
512,0.0268379,0.0182444
513,0.0273656,0.0181348
514,0.0402021,0.0371207
515,0.0329293,0.0294685
516,0.0300312,0.0365746
517,0.0279497,0.0354904
518,0.0245348,0.0290383
519,0.0374862,0.0322772
520,0.0334857,0.0340532
521,0.0334857,0.0340532
522,0.0372737,0.0217959
523,0.0336776,0.0292285
524,0.0324529,0.0259863
525,0.0360679,0.0344774
526,0.0243778,0.0298302
527,0.027208,0.0274573
528,0.034538,0.0259928
529,0.0190779,0.0117982
530,0.0190779,0.0117982
531,0.0240128,0.0243934
532,0.0247499,0.0178157
533,0.0179338,0.0156339
534,0.0234756,0.0206549
