MDTU,plaq
1,1.57912
2,2.40716
3,2.06038
4,1.83053
5,1.67085
6,1.52755
7,1.40875
8,1.37459
9,1.27544
10,1.27362
11,1.22816
12,1.18308
13,1.14188
14,1.1184
15,1.09395
16,1.09771
17,1.07153
18,1.05212
19,1.0426
20,1.04051
21,1.04562
22,1.03477
23,1.04557
24,1.05678
25,1.05667
26,1.0602
27,1.04285
28,1.04868
29,1.03362
30,1.04462
31,1.0411
32,1.05273
33,1.02567
34,1.01699
35,1.00576
36,1.00973
37,1.02033
38,1.02832
39,1.01926
40,1.03499
41,1.03625
42,1.04217
43,1.0515
44,1.04252
45,1.03832
46,1.03473
47,1.022
48,1.01708
49,1.01708
50,1.00566
51,1.02067
52,1.02067
53,1.02067
54,1.01559
55,0.979715
56,0.979134
57,0.969832
58,1.01105
59,1.01222
60,1.00217
61,1.00392
62,1.00392
63,0.984167
64,0.974178
65,0.979345
66,0.979345
67,0.98555
68,0.969936
69,0.965308
70,0.955648
71,0.94042
72,0.970537
73,0.99265
74,0.99647
75,0.983025
76,0.993215
77,0.980494
78,1.00731
79,1.0096
80,0.997183
81,1.00229
82,0.995326
83,0.995326
84,1.00296
85,1.03981
86,1.01808
87,1.02684
88,1.00466
89,0.976853
90,0.977885
91,0.99054
92,0.99054
93,1.02193
94,1.02988
95,1.02988
96,1.02988
97,1.04651
98,1.04651
99,1.01987
100,1.02972
101,1.03513
102,1.02985
103,1.02721
104,1.02721
105,1.02721
106,1.02048
107,1.02502
108,1.02502
109,1.01479
110,1.0124
111,1.007
112,1.01466
113,1.01469
114,1.01036
115,0.973741
116,0.974506
117,0.990461
118,1.00596
119,1.01471
120,1.01204
121,1.00563
122,1.02342
123,1.03145
124,1.01459
125,1.02218
126,1.01774
127,1.04438
128,1.04039
129,1.04039
130,1.05087
131,1.04086
132,1.00526
133,1.00343
134,1.00343
135,1.00236
136,1.0048
137,1.03485
138,1.01324
139,1.0191
140,1.01139
141,1.01139
142,1.02418
143,1.04472
144,1.02507
145,1.03532
146,1.03408
147,1.03206
148,1.01858
149,1.01858
150,1.0205
151,1.0205
152,1.00928
153,1.00482
154,1.02696
155,1.0154
156,1.01869
157,1.02698
158,1.02311
159,1.03186
160,1.0378
161,1.02903
162,1.04309
163,1.04309
164,1.03799
165,1.03886
166,1.03886
167,1.03772
168,1.03808
169,1.03808
170,1.0229
171,1.01462
172,1.01555
173,1.01555
174,1.01633
175,1.02598
176,1.03187
177,1.0327
178,1.04628
179,1.0381
180,1.04652
181,1.04412
182,1.01798
183,0.997475
184,0.994715
185,0.994715
186,0.998898
187,1.00493
188,1.01302
189,1.00456
190,0.998031
191,1.01631
192,1.02948
193,1.03563
194,1.03362
195,1.02319
196,1.04468
197,1.04883
198,1.04247
199,1.02943
200,1.02097
201,1.00789
202,1.01209
203,1.00754
204,0.998394
205,0.998394
206,0.989279
207,0.998758
208,1.00374
209,0.995534
210,1.01658
211,1.0027
212,0.993352
213,0.988563
214,0.988563
215,0.988563
216,0.981012
217,0.970579
