MDTU,|Tr(Lx)|
1,0.952697
2,0.956288
3,0.92523
4,0.931897
5,0.921457
6,0.915618
7,0.922984
8,0.912934
9,0.899981
10,0.87964
11,0.87461
12,0.884048
13,0.868948
14,0.891823
15,0.928041
16,0.885937
17,0.894172
18,0.860548
19,0.882804
20,0.892072
21,0.893823
22,0.904301
23,0.893841
24,0.887541
25,0.858119
26,0.884906
27,0.846928
28,0.890041
29,0.859708
30,0.888126
31,0.862096
32,0.863614
33,0.899453
34,0.875507
35,0.889026
36,0.858256
37,0.881417
38,0.85365
39,0.869666
40,0.878826
41,0.880913
42,0.872624
43,0.888368
44,0.896889
45,0.892188
46,0.894427
47,0.9093
48,0.895918
49,0.895918
50,0.906124
51,0.891227
52,0.891227
53,0.891227
54,0.898865
55,0.911379
56,0.906278
57,0.893262
58,0.908977
59,0.874507
60,0.888456
61,0.872798
62,0.872798
63,0.847204
64,0.850265
65,0.900604
66,0.900604
67,0.877193
68,0.845043
69,0.839301
70,0.848862
71,0.825446
72,0.892441
73,0.875874
74,0.88628
75,0.890112
76,0.889942
77,0.870021
78,0.913755
79,0.891863
80,0.898264
81,0.893702
82,0.889599
83,0.889599
84,0.901086
85,0.885912
86,0.893893
87,0.881964
88,0.864269
89,0.904414
90,0.886492
91,0.836802
92,0.836802
93,0.902373
94,0.905169
95,0.905169
96,0.905169
97,0.90977
98,0.90977
99,0.883583
100,0.849903
101,0.889157
102,0.90941
103,0.896687
104,0.896687
105,0.896687
106,0.897268
107,0.930082
108,0.930082
109,0.882256
110,0.872395
111,0.897656
112,0.913179
113,0.913048
114,0.882737
115,0.903529
116,0.894394
117,0.855311
118,0.87605
119,0.858612
120,0.860988
121,0.879016
122,0.91462
123,0.901278
124,0.87605
125,0.900625
126,0.862522
127,0.872641
128,0.86805
129,0.86805
130,0.906569
131,0.877593
132,0.881461
133,0.853301
134,0.853301
135,0.853689
136,0.858701
137,0.884681
138,0.870477
139,0.896814
140,0.869384
141,0.869384
142,0.852839
143,0.849819
144,0.89996
145,0.868008
146,0.906489
147,0.877692
148,0.903297
149,0.903297
150,0.8328
151,0.8328
152,0.867661
153,0.862348
154,0.8776
155,0.889294
156,0.815742
157,0.802061
158,0.882201
159,0.894094
160,0.879283
161,0.85409
162,0.86759
163,0.86759
164,0.901635
165,0.881743
166,0.881743
167,0.865083
168,0.893132
169,0.893132
170,0.890753
171,0.883418
172,0.886099
173,0.886099
174,0.905613
175,0.886743
176,0.869965
177,0.870301
178,0.915853
179,0.918491
180,0.923742
181,0.89559
182,0.887641
183,0.886374
184,0.839928
185,0.839928
186,0.919259
187,0.886428
188,0.808472
189,0.910837
190,0.884798
191,0.895651
192,0.925956
193,0.908128
194,0.870547
195,0.91045
196,0.840057
197,0.873301
198,0.860076
199,0.886615
200,0.889827
201,0.847221
202,0.902542
203,0.920559
204,0.867845
205,0.867845
206,0.848756
207,0.877317
208,0.844693
209,0.861507
210,0.878777
211,0.873985
212,0.881026
213,0.84736
214,0.84736
215,0.84736
216,0.882797
217,0.879396
218,0.902409
219,0.916636
220,0.889342
221,0.872318
222,0.899438
223,0.89066
224,0.868398
225,0.886643
226,0.892874
227,0.873842
228,0.904634
229,0.904421
230,0.885697
231,0.889064
232,0.869573
233,0.881044
234,0.838111
235,0.854875
236,0.903728
237,0.896138
238,0.859308
239,0.909453
240,0.90962
241,0.903978
242,0.903978
243,0.899287
244,0.897508
245,0.886155
246,0.886155
247,0.886155
248,0.861261
249,0.878496
250,0.858163
251,0.858163
252,0.911952
253,0.876827
254,0.885486
255,0.870562
256,0.836127
257,0.836127
258,0.872352
