ReTr(Lx),ImTr(Lx)
0.892758,0.332587
0.816297,0.498142
0.85735,0.347853
0.904133,0.225777
0.911892,0.132422
0.9136,-0.0607626
0.905558,-0.178502
0.67119,-0.618832
0.611731,-0.660114
0.710955,-0.517986
0.847125,-0.217535
0.760684,-0.450445
0.621016,-0.607791
0.614343,-0.646475
0.788115,-0.490036
0.847217,-0.259053
0.703174,-0.55235
0.783417,-0.356092
0.854825,0.220494
0.777504,0.437355
0.766127,0.460402
0.771992,0.470943
0.390935,0.803817
0.364459,0.809258
0.646392,0.564399
0.606433,0.644435
0.598865,0.598873
0.725788,0.515176
0.76103,0.399914
0.447189,0.767327
0.161022,0.846925
0.163476,0.848
-0.0378122,0.898658
0.0843617,0.871433
0.0102485,0.888967
-0.0337737,0.857592
-0.169195,0.865025
0.204502,0.828793
0.244578,0.834567
-0.181523,0.859875
0.163186,0.865667
0.214173,0.845933
0.0531818,0.886775
-0.261867,0.857808
-0.36317,0.814928
-0.0616403,0.8923
-0.450108,0.790082
-0.112183,0.888867
-0.112183,0.888867
0.316572,0.849025
0.530621,0.71605
0.530621,0.71605
0.530621,0.71605
0.240687,0.866042
-0.196054,0.890042
-0.0714305,0.903458
-0.23778,0.861033
-0.034651,0.908317
-0.0898075,0.869883
0.00835167,0.888417
0.0204522,0.872558
0.0204522,0.872558
0.183115,0.827178
-0.229578,0.818685
-0.448848,0.780783
-0.448848,0.780783
0.104884,0.8709
-0.102666,0.838783
-0.299197,0.78416
0.171262,0.831406
-0.0533248,0.823722
-0.121728,0.8841
-0.575252,0.660486
-0.435859,0.771698
-0.566128,0.686875
-0.606831,0.650963
-0.458187,0.739595
-0.48908,0.771847
-0.443507,0.773771
0.0583478,0.896367
0.610785,0.652415
0.382998,0.802931
0.382998,0.802931
-0.0165631,0.900933
-0.0987475,0.880392
-0.474818,0.757359
-0.492713,0.731502
-0.510736,0.697216
-0.863825,0.2679
-0.883933,0.0673062
-0.8368,-0.00199274
-0.8368,-0.00199274
-0.893667,0.125044
-0.816282,0.39117
-0.816282,0.39117
-0.816282,0.39117
-0.770135,0.484328
-0.770135,0.484328
-0.682402,0.56129
-0.306167,0.792842
-0.199442,0.8665
-0.418698,0.807291
-0.11621,0.889125
-0.11621,0.889125
-0.11621,0.889125
-0.400911,0.802721
-0.565129,0.738703
-0.565129,0.738703
-0.852917,0.225628
-0.737382,0.466198
-0.797989,0.411097
-0.537057,0.738556
-0.607075,0.681994
-0.643958,0.603774
-0.534173,0.728713
-0.513298,0.732438
-0.360395,0.775675
-0.635517,0.602978
-0.382822,0.768545
-0.0917742,0.856083
-0.0202401,0.878783
-0.446562,0.798193
-0.718575,0.544014
-0.457448,0.747131
-0.405728,0.804058
-0.443704,0.739642
-0.462886,0.739756
-0.590237,0.6365
-0.590237,0.6365
-0.473878,0.772856
-0.256571,0.83925
-0.571625,0.670983
-0.125642,0.844
-0.125642,0.844
-0.325593,0.78916
-0.346292,0.785779
-0.30999,0.828593
-0.41161,0.767012
-0.120856,0.888633
-0.0713627,0.86645
-0.0713627,0.86645
0.276134,0.806898
0.287981,0.799538
0.387461,0.812282
0.581274,0.644637
0.448104,0.787987
-0.0339961,0.877033
-0.0247327,0.902958
-0.0247327,0.902958
-0.132164,0.822246
-0.132164,0.822246
-0.0911633,0.862858
-0.466181,0.725479
-0.218912,0.849858
-0.238498,0.856717
-0.429067,0.693783
-0.677514,0.429275
-0.867442,0.160699
-0.771857,-0.451266
-0.771153,-0.422448
-0.725213,-0.45115
-0.59226,-0.633988
-0.59226,-0.633988
-0.12109,-0.893467
0.11246,-0.874542
0.11246,-0.874542
-0.217319,-0.837342
-0.479526,-0.753485
-0.479526,-0.753485
-0.159812,-0.8763
-0.107527,-0.87685
-0.113241,-0.878833
