MDTU,plaq,Re(det),Im(det),link
213,0.0182174,0.0156943,0.0113512,0.049201
214,0.0182174,0.0156943,0.0113512,0.049201
215,0.0182174,0.0156943,0.0113512,0.049201
216,0.0216285,0.0171908,0.00971082,0.0746312
217,0.0225458,0.0159872,0.0085393,0.0592262
218,0.0192948,0.0189915,0.0126729,0.0398443
219,0.0196238,0.0226207,0.0160446,0.0510474
220,0.0193439,0.0198376,0.0125776,0.0450998
221,0.024143,0.0265125,0.0123315,0.0687812
222,0.0196625,0.0231997,0.0143911,0.0408441
223,0.0205075,0.0225426,0.0144827,0.0486836
224,0.0220301,0.0231322,0.0126973,0.034218
225,0.0159521,0.0193484,0.0154181,0.0347065
226,0.0235833,0.0333463,0.017934,0.0117976
227,0.0173631,0.0172581,0.0120768,0.0316886
228,0.0270879,0.0313668,0.0133471,0.0449189
229,0.0166991,0.0249746,0.0176881,0.0427013
230,0.0206483,0.0298291,0.0188823,0.0334901
231,0.0225296,0.0296345,0.0183089,0.0691241
232,0.0209715,0.0270183,0.0159494,0.0566998
233,0.022896,0.0231045,0.0131806,0.0643114
234,0.0199715,0.0207277,0.0138227,0.0520911
235,0.0263903,0.0250688,0.0124936,0.0459634
236,0.0201368,0.0186545,0.0119917,0.0646873
237,0.0264439,0.0269107,0.0131989,0.0459036
238,0.0228634,0.0285352,0.0156533,0.0434202
239,0.0265488,0.029743,0.0147157,0.053302
240,0.0176083,0.0219936,0.0164977,0.0265865
241,0.0176916,0.026174,0.0184321,0.0531956
242,0.0176916,0.026174,0.0184321,0.0531956
243,0.0217186,0.0317469,0.019193,0.0435071
244,0.0224735,0.029055,0.0162329,0.0269247
245,0.0202255,0.0298553,0.0176538,0.0456894
246,0.0202255,0.0298553,0.0176538,0.0456894
247,0.0202255,0.0298553,0.0176538,0.0456894
248,0.0181368,0.0217228,0.0161017,0.0460097
249,0.025836,0.0364482,0.0175918,0.0534594
250,0.0181097,0.0263543,0.019462,0.0370153
251,0.0181097,0.0263543,0.019462,0.0370153
252,0.0213277,0.0265434,0.0162308,0.0373975
253,0.0181737,0.0211141,0.014378,0.0361096
254,0.0266375,0.0395472,0.0195256,0.0643022
255,0.02322,0.0327262,0.0166964,0.0507188
256,0.0189607,0.032474,0.020865,0.0609327
257,0.0189607,0.032474,0.020865,0.0609327
258,0.0210056,0.0369717,0.0245352,0.0562046
259,0.0232335,0.0334829,0.0190414,0.0580434
260,0.0205858,0.0310435,0.0211564,0.0464552
261,0.0259311,0.0327702,0.0162081,0.0565021
262,0.0258405,0.0367656,0.0169376,0.0472796
263,0.0195142,0.0300655,0.01841,0.0483687
264,0.0270282,0.0367834,0.0176598,0.0553446
265,0.0270282,0.0367834,0.0176598,0.0553446
266,0.0207174,0.0318678,0.0194832,0.0481928
267,0.0222385,0.0320945,0.0183996,0.0510902
268,0.0222385,0.0320945,0.0183996,0.0510902
269,0.0180474,0.0298296,0.0199012,0.0375295
270,0.0180474,0.0298296,0.0199012,0.0375295
271,0.0180474,0.0298296,0.0199012,0.0375295
272,0.0209555,0.0327066,0.0209837,0.0536994
273,0.0197974,0.0278754,0.0196125,0.0375356
274,0.0235417,0.0352872,0.0177626,0.0433561
275,0.0223339,0.037559,0.0231871,0.0438293
276,0.0223339,0.037559,0.0231871,0.0438293
277,0.0211139,0.0347209,0.0206784,0.0574279
278,0.0190124,0.0313519,0.0208599,0.0604087
279,0.0178069,0.0315663,0.0234396,0.0550964
280,0.0178069,0.0315663,0.0234396,0.0550964
281,0.0204721,0.0322385,0.0225024,0.0532894
282,0.0203935,0.0279614,0.0174204,0.045976
283,0.0205099,0.027177,0.017645,0.0602314
284,0.0186867,0.0263159,0.0174678,0.0658657
285,0.0218592,0.0279771,0.0149011,0.049003
286,0.0183888,0.0256029,0.0198064,0.0547077
287,0.0215164,0.0242114,0.0168309,0.0414069
288,0.0247667,0.0255273,0.012233,0.0571541
289,0.0156048,0.0172951,0.0144151,0.0620612
290,0.0239315,0.0337819,0.018195,0.0458104
291,0.0196245,0.0259442,0.0156529,0.0567173
292,0.0255961,0.0334694,0.0156546,0.0439383
293,0.0223917,0.0274437,0.0156575,0.0332553
294,0.018331,0.0271203,0.0190576,0.0401127
295,0.0199524,0.0258713,0.0164713,0.033824
296,0.0199524,0.0258713,0.0164713,0.033824
297,0.0278978,0.0386803,0.0179906,0.035659
298,0.0172141,0.0259554,0.0185717,0.0295881
299,0.0172141,0.0259554,0.0185717,0.0295881
300,0.0228946,0.0252082,0.0142981,0.0459803
301,0.0233207,0.0290735,0.0168508,0.044919
302,0.0165285,0.01699,0.0133471,0.0562282
303,0.0165285,0.01699,0.0133471,0.0562282
304,0.0181705,0.0189734,0.0117455,0.0590364
305,0.0234366,0.0274579,0.0147724,0.0439772
306,0.0254209,0.0338049,0.0159266,0.0558377
307,0.0254209,0.0338049,0.0159266,0.0558377
308,0.0198787,0.0223864,0.0137095,0.0534447
309,0.0213962,0.0250923,0.014351,0.0489858
310,0.032612,0.0436065,0.0172526,0.0481255
311,0.0317219,0.0386901,0.0167401,0.0548365
312,0.0255991,0.029868,0.0158948,0.0455916
313,0.0206512,0.0284338,0.0160524,0.0500996
314,0.0204412,0.0279024,0.0169294,0.0486359
315,0.0192044,0.0279004,0.0187196,0.0684865
316,0.0238642,0.0346827,0.020048,0.0812947
317,0.0206925,0.0260065,0.0173345,0.0315372
318,0.0182663,0.0228934,0.0179117,0.0412039
319,0.0182663,0.0228934,0.0179117,0.0412039
320,0.0176556,0.0220711,0.014819,0.0642445
321,0.0218467,0.0302171,0.0182647,0.043356
322,0.0227137,0.0266539,0.0153436,0.0577398
323,0.0192748,0.0283649,0.0177386,0.0597532
324,0.0248507,0.0315561,0.0155669,0.0518793
325,0.0273877,0.0292931,0.0130159,0.0368986
326,0.0258376,0.0250472,0.0120613,0.0599131
327,0.0250702,0.0266712,0.0139088,0.0340395
328,0.0186407,0.0194325,0.0120036,0.0800953
329,0.0205571,0.024154,0.0156103,0.0624948
330,0.0202047,0.0227198,0.0153857,0.0586113
331,0.0199663,0.0223058,0.0145229,0.0512174
332,0.0203278,0.0223363,0.0135265,0.0639178
333,0.0250618,0.0254067,0.0130828,0.0620772
334,0.0220519,0.0246718,0.0139213,0.0372345
335,0.022217,0.0252817,0.0133895,0.0703661
336,0.0264095,0.0294188,0.0144883,0.0602993
337,0.0264095,0.0294188,0.0144883,0.0602993
338,0.0240153,0.0254943,0.0123892,0.0439121
339,0.0223029,0.0286044,0.0163184,0.0488127
340,0.0240135,0.0244043,0.0120199,0.0405809
341,0.0213057,0.0227551,0.0138959,0.0457339
342,0.0176142,0.019739,0.0125134,0.0517309
343,0.0176142,0.019739,0.0125134,0.0517309
344,0.0221919,0.0247105,0.0154209,0.0567607
345,0.0205443,0.024556,0.0139654,0.0434531
346,0.0196868,0.0214804,0.0129974,0.0568133
347,0.0196868,0.0214804,0.0129974,0.0568133
348,0.022637,0.0310963,0.0172104,0.0441546
349,0.0190579,0.024181,0.0166247,0.0660938
350,0.0269225,0.0338834,0.0163561,0.0576333
351,0.025277,0.0291387,0.0135641,0.0570801
352,0.0275965,0.0301075,0.0131882,0.0571619
353,0.0210265,0.0255658,0.0152768,0.0583049
354,0.0241779,0.0318603,0.0171572,0.045822
355,0.0248802,0.0270734,0.0143217,0.0400918
356,0.0248802,0.0270734,0.0143217,0.0400918
357,0.0183901,0.0227671,0.0164104,0.0527066
358,0.0183901,0.0227671,0.0164104,0.0527066
359,0.020004,0.0219922,0.0137397,0.0542294
360,0.0205453,0.0209926,0.0122298,0.0446475
361,0.0207521,0.022934,0.0121076,0.0485747
362,0.0199121,0.0250799,0.0158563,0.0489454
363,0.022715,0.0327788,0.0199216,0.0504609
364,0.0153989,0.0242152,0.0191353,0.0440508
365,0.0217161,0.0289093,0.0170776,0.0386439
366,0.0205291,0.0261261,0.0164616,0.040104
367,0.0192869,0.029149,0.018284,0.0471468
368,0.028703,0.0531212,0.0254511,0.0383318
369,0.0219568,0.0315663,0.0191597,0.0615426
370,0.0182021,0.0320772,0.02058,0.0564369
371,0.0252055,0.0374358,0.0178275,0.0561269
372,0.0286925,0.0498455,0.0218401,0.0523353
373,0.0286925,0.0498455,0.0218401,0.0523353
374,0.0286925,0.0498455,0.0218401,0.0523353
375,0.0208419,0.0366114,0.0192789,0.0380052
376,0.0201954,0.0342147,0.0209067,0.0350667
377,0.0205271,0.031476,0.0183445,0.058842
378,0.0181501,0.0241935,0.0172327,0.0380512
379,0.0237781,0.030156,0.0159554,0.0618835
380,0.019033,0.0195397,0.0144809,0.0491512
381,0.0211156,0.0232701,0.0147351,0.0547769
382,0.021156,0.0229303,0.0131198,0.0246291
383,0.0238002,0.032234,0.0177536,0.0516942
384,0.0249532,0.0309336,0.0153592,0.061115
385,0.0234225,0.0278432,0.0152399,0.0566736
386,0.0227868,0.0265036,0.0140851,0.0423522
387,0.0243727,0.0383945,0.0204651,0.0481765
388,0.0269717,0.0355708,0.0166325,0.0707772
389,0.0256106,0.0315175,0.0158741,0.0474165
390,0.0208939,0.0353301,0.0198851,0.0266297
391,0.0255855,0.0356722,0.0172723,0.0532051
392,0.0205696,0.0304546,0.0196621,0.0651176
393,0.0186152,0.0340759,0.0216025,0.0546336
394,0.0199609,0.038682,0.0267332,0.0470344
395,0.0191463,0.0354867,0.0223981,0.0423035
396,0.0256401,0.0417496,0.019354,0.0609882
397,0.0220729,0.0329848,0.0189328,0.061703
398,0.0241009,0.035363,0.0192062,0.0496874
399,0.0257662,0.0454219,0.023467,0.0671998
400,0.0153646,0.0224751,0.0177022,0.0765933
401,0.0196186,0.0214285,0.0137456,0.0509489
402,0.0228584,0.0318582,0.0169714,0.0566151
403,0.0198253,0.0391336,0.0265819,0.0427754
404,0.0199225,0.0347373,0.0217551,0.034837
405,0.0170097,0.0214173,0.0154037,0.0547972
406,0.0171169,0.0208625,0.0144968,0.0531865
407,0.0242915,0.0358452,0.0173364,0.0397506
408,0.0234638,0.033127,0.0186318,0.0575711
409,0.0209915,0.0303423,0.0197525,0.0498935
410,0.0221219,0.0342457,0.017993,0.057819
411,0.0200487,0.0254303,0.0153539,0.049479
412,0.0187692,0.0211,0.0124569,0.0548126
413,0.0203194,0.0237552,0.0144524,0.0727039
414,0.01836,0.0181993,0.0124525,0.054447
415,0.01836,0.0181993,0.0124525,0.054447
416,0.0272535,0.03144,0.0138231,0.0570368
417,0.0272535,0.03144,0.0138231,0.0570368
418,0.016823,0.0123463,0.00915195,0.0494639
419,0.0190512,0.0148116,0.00908259,0.0791215
420,0.0188983,0.013448,0.00943751,0.068257
421,0.0217023,0.0169024,0.00984365,0.0641055
422,0.0167918,0.015011,0.0129022,0.0586584
423,0.0153909,0.0116339,0.00884853,0.0698912
424,0.0206926,0.0178859,0.0119278,0.0568651
425,0.0166058,0.0157818,0.0119359,0.0679623
426,0.0168136,0.0133173,0.00985485,0.0614171
427,0.0194119,0.0163832,0.00989025,0.0509325
428,0.0177707,0.0209185,0.0152932,0.0716175
429,0.0169817,0.0178447,0.0142611,0.0768701
430,0.019644,0.0213672,0.0133982,0.0479625
431,0.0192225,0.0194633,0.0128899,0.0545603
432,0.0184538,0.0248408,0.0150304,0.0443174
433,0.024215,0.030833,0.0161514,0.0595143
434,0.0245476,0.0333323,0.0164186,0.0618964
435,0.0275373,0.0390799,0.0174839,0.0626845
436,0.0237978,0.0363369,0.0194838,0.0493407
437,0.0191761,0.0286635,0.0198531,0.0415801
438,0.0187713,0.0274844,0.0173961,0.0595376
439,0.0210461,0.0385412,0.0233385,0.0471945
440,0.0174948,0.0429164,0.0297932,0.0426846
441,0.0188784,0.0323975,0.0226839,0.0318925
442,0.0213701,0.0397891,0.0241818,0.0513433
443,0.0232218,0.0519044,0.0317415,0.0492408
444,0.0208849,0.0423958,0.0240961,0.0427405
445,0.0182041,0.0296023,0.0195952,0.0540024
446,0.0179303,0.0299954,0.0236384,0.0557808
447,0.0179303,0.0299954,0.0236384,0.0557808
448,0.0179303,0.0299954,0.0236384,0.0557808
449,0.0179303,0.0299954,0.0236384,0.0557808
450,0.0248796,0.0361782,0.0192394,0.0427741
451,0.0182465,0.0252533,0.0185039,0.0607656
452,0.0216461,0.0352241,0.0207515,0.0314464
453,0.0180149,0.024384,0.0173236,0.0643016
454,0.022814,0.0289341,0.0156699,0.0552771
455,0.0292651,0.0376909,0.0173438,0.0655623
456,0.0295653,0.0410433,0.0168329,0.0585989
457,0.0225262,0.0372856,0.0218227,0.0621353
458,0.0187194,0.0356773,0.0257998,0.0514574
459,0.0183894,0.0342389,0.022589,0.0465285
460,0.0284414,0.0467874,0.023182,0.0431452
461,0.0248232,0.0444827,0.0231342,0.0605841
462,0.0200359,0.0294246,0.0192421,0.0681646
463,0.0278683,0.0372218,0.0155071,0.0728641
464,0.0231337,0.0306391,0.0167578,0.0725479
465,0.0231337,0.0306391,0.0167578,0.0725479
466,0.02118,0.0230178,0.0123436,0.0703009
467,0.0214697,0.0244889,0.0143266,0.0417837
468,0.0152856,0.0159995,0.0127819,0.0467777
469,0.0233683,0.0251363,0.0138609,0.0511756
470,0.0233683,0.0251363,0.0138609,0.0511756
471,0.0189596,0.0250849,0.0161791,0.0470757
472,0.0231787,0.0303247,0.0184731,0.0531753
473,0.0282305,0.0398809,0.0168402,0.0455831
474,0.0159555,0.0235772,0.018851,0.040416
475,0.0192932,0.0270764,0.0164577,0.054733
476,0.0170268,0.0214687,0.0152878,0.0396187
477,0.0184379,0.0244718,0.0181933,0.0462074
478,0.0184379,0.0244718,0.0181933,0.0462074
479,0.0267972,0.0297995,0.0152725,0.0448523
480,0.0191056,0.0269352,0.0156607,0.0440549
481,0.0241887,0.0353941,0.0200444,0.0328812
482,0.0241887,0.0353941,0.0200444,0.0328812
483,0.0211606,0.0240604,0.0133049,0.0474199
484,0.0165629,0.0191501,0.0155666,0.0479841
485,0.0198355,0.0314484,0.0196262,0.0435972
486,0.0198355,0.0314484,0.0196262,0.0435972
487,0.0198355,0.0314484,0.0196262,0.0435972
488,0.0198355,0.0314484,0.0196262,0.0435972
489,0.0238872,0.0372793,0.0183072,0.03317
490,0.0238872,0.0372793,0.0183072,0.03317
491,0.0268959,0.0370615,0.0186684,0.0532003
492,0.0219187,0.0304138,0.0159184,0.0443387
493,0.0173562,0.0213635,0.0157418,0.0571385
494,0.0258577,0.046114,0.0224748,0.0496028
495,0.0225829,0.0378065,0.0218403,0.0447532
496,0.0259511,0.0400278,0.018584,0.0523742
497,0.0236122,0.0347291,0.0177782,0.0560457
498,0.0206244,0.0347808,0.0224601,0.0420341
499,0.0301518,0.0568846,0.0223114,0.0437307
500,0.0233243,0.0429874,0.0219261,0.0468845
501,0.0241168,0.0378317,0.0192435,0.0585984
502,0.0241168,0.0378317,0.0192435,0.0585984
503,0.0241168,0.0378317,0.0192435,0.0585984
504,0.0262238,0.0336987,0.0150141,0.0391504
505,0.0177124,0.0198027,0.0125522,0.0465281
506,0.0234445,0.023585,0.0110485,0.0476963
507,0.0234445,0.023585,0.0110485,0.0476963
508,0.0234445,0.023585,0.0110485,0.0476963
509,0.0234445,0.023585,0.0110485,0.0476963
510,0.0285991,0.0293125,0.012831,0.0314808
511,0.0209346,0.0181194,0.00995486,0.0514497
512,0.0221765,0.0152826,0.00859696,0.04315
513,0.0217198,0.0133868,0.00694282,0.0414838
514,0.0234167,0.016635,0.00939803,0.0778535
515,0.019852,0.0139883,0.00917029,0.0611571
516,0.0196359,0.0123509,0.00644877,0.0657372
517,0.0190289,0.0136029,0.00941785,0.0666073
518,0.0209458,0.0155043,0.00879081,0.0513258
519,0.0216322,0.0137059,0.00798776,0.068084
520,0.0252254,0.0180284,0.00872369,0.06963
521,0.0252254,0.0180284,0.00872369,0.06963
522,0.0269547,0.025152,0.0108342,0.0589623
523,0.0198851,0.0217826,0.0142707,0.0622327
524,0.0176552,0.0173157,0.0134313,0.0597146
525,0.0221671,0.0205206,0.0123436,0.0692375
526,0.0171457,0.016142,0.011561,0.052775
527,0.0176704,0.0178957,0.0125908,0.051008
528,0.0192442,0.0182636,0.0127676,0.0587431
529,0.0239067,0.0283516,0.016109,0.0350727
530,0.0239067,0.0283516,0.016109,0.0350727
531,0.0285621,0.0372732,0.0161599,0.0485627
532,0.031705,0.0356191,0.0135973,0.0409742
533,0.0288083,0.0395753,0.0178353,0.0311445
534,0.0206218,0.0274363,0.0157022,0.0383286
535,0.027561,0.0334302,0.0163543,0.0174806
536,0.027561,0.0334302,0.0163543,0.0174806
537,0.0207715,0.0221306,0.0115533,0.0408781
538,0.0155341,0.0244599,0.0189208,0.0463885
539,0.024066,0.0336861,0.0183428,0.0585678
540,0.0237453,0.036569,0.020982,0.0390339
541,0.0196046,0.0275187,0.0186347,0.0432576
542,0.0230095,0.0275176,0.0151146,0.0465251
543,0.0230095,0.0275176,0.0151146,0.0465251
544,0.0230095,0.0275176,0.0151146,0.0465251
545,0.0252343,0.0315889,0.0152258,0.032328
