MDTU,0,2,4,6,8,10
10,0.0304019,0.0305135,0.0313242,0.0313792,0.0317257,0.0317763
20,0.0253303,0.0253432,0.0274682,0.0275271,0.0280273,0.0280359
30,0.0265369,0.0267685,0.0280957,0.0282303,0.0287056,0.0288524
40,0.0254763,0.0254771,0.0268144,0.0268726,0.027779,0.0278563
50,0.0253607,0.0254586,0.0272987,0.0274449,0.027454,0.0275587
60,0.0288495,0.0289184,0.0298565,0.0298673,0.0303473,0.0305145
70,0.0274446,0.0274849,0.028897,0.0289717,0.0304588,0.0306243
80,0.0250244,0.0250845,0.026454,0.0265818,0.0276824,0.0279418
90,0.0266015,0.0266168,0.0276733,0.0276902,0.028173,0.0285734
100,0.0277107,0.0277649,0.0298156,0.0298568,0.0298751,0.0302354
110,0.0270457,0.0271236,0.0277484,0.0278351,0.0288445,0.0289062
120,0.0281343,0.0281618,0.0288558,0.0289411,0.030005,0.0300205
130,0.0267853,0.0268254,0.02762,0.0276771,0.0292678,0.0294848
140,0.0278039,0.0279083,0.028331,0.0284191,0.0285412,0.0286812
150,0.0279471,0.0280426,0.0287243,0.0287521,0.0293749,0.0296386
160,0.0261717,0.0263283,0.0270812,0.027204,0.0283704,0.0285432
170,0.0280205,0.0282155,0.0286867,0.0286913,0.0291887,0.0291953
180,0.0288715,0.0289236,0.0300445,0.0300522,0.0301057,0.0304508
190,0.0254096,0.0254215,0.0275766,0.0275842,0.0278911,0.0279603
200,0.0281589,0.0282922,0.0300058,0.0301513,0.0302387,0.0303195
210,0.027129,0.0272438,0.0293075,0.0294393,0.0299684,0.0301107
220,0.0282366,0.0284023,0.0291592,0.0292454,0.0294717,0.0294954
230,0.0268814,0.0269024,0.0277761,0.0280065,0.0289356,0.0290335
240,0.0253081,0.0253108,0.026248,0.0263636,0.0271357,0.0272641
250,0.0263661,0.0263731,0.0279236,0.0280482,0.0284744,0.0284995
260,0.0283336,0.0283649,0.0291296,0.029174,0.0303964,0.0305543
270,0.0283378,0.0284996,0.0292892,0.0295253,0.0302208,0.0303346
280,0.0263491,0.0263725,0.0275117,0.0276177,0.0284506,0.0287918
290,0.0275604,0.0275928,0.0277096,0.0279376,0.0290328,0.0291163
300,0.0264706,0.0265707,0.0274844,0.0276713,0.0276905,0.0277274
310,0.0250948,0.0251866,0.0266147,0.0267158,0.0276485,0.0277945
320,0.0274384,0.0274841,0.027859,0.0280678,0.0289033,0.0289565
330,0.0276933,0.0277155,0.0294385,0.0294573,0.0297248,0.0298436
340,0.0255938,0.0257541,0.0269018,0.0270101,0.027495,0.0275438
350,0.0278104,0.0278384,0.0286502,0.0286566,0.0293683,0.0295341
360,0.0266391,0.0266559,0.0284333,0.0284387,0.0292511,0.0293785
370,0.0272921,0.0276262,0.0291736,0.0292912,0.0294028,0.0298975
380,0.0262066,0.0262143,0.027568,0.027776,0.0287376,0.0289693
390,0.0268427,0.0269264,0.0278937,0.0279511,0.0285819,0.0287094
400,0.0293588,0.0294082,0.0303667,0.0304481,0.0308857,0.0309017
410,0.0269072,0.0269208,0.0279477,0.0280926,0.0293226,0.0293918
420,0.0283713,0.0284389,0.0292194,0.0292788,0.0297103,0.0297182
430,0.0272547,0.0272979,0.0284473,0.0285646,0.0290638,0.0295351
440,0.029431,0.0296177,0.0298569,0.0299492,0.0300237,0.0304882
450,0.0263328,0.0264576,0.0283006,0.0284693,0.0286994,0.0290121
460,0.0269381,0.0270536,0.0289974,0.0290556,0.0291119,0.0292496
470,0.0271959,0.0272242,0.0285904,0.0286605,0.0290683,0.0291067
480,0.0266942,0.0266985,0.0282149,0.0283771,0.0284737,0.0288645
490,0.0274998,0.027555,0.0291969,0.029211,0.0297071,0.0297845
500,0.0298105,0.0300388,0.0303998,0.0305373,0.0308013,0.0312614
510,0.0274651,0.0275266,0.0287481,0.0287898,0.0291071,0.0291974
520,0.0273059,0.0273687,0.0288786,0.0289125,0.0290518,0.0290978
530,0.0248713,0.024917,0.0260031,0.0261762,0.0268842,0.0268906
540,0.0270915,0.0271181,0.027823,0.0278909,0.0290283,0.0294058
550,0.0279458,0.0280172,0.0287727,0.0288264,0.0296722,0.0296918
560,0.0280574,0.0280623,0.0287991,0.0288543,0.0294507,0.0294939
570,0.0267956,0.026841,0.0286201,0.0286611,0.0288594,0.0292516
580,0.0280496,0.0280787,0.0292252,0.0293486,0.0296008,0.0296694
590,0.0270428,0.0271636,0.0275941,0.027743,0.0289806,0.0291373
600,0.0246995,0.0248447,0.025947,0.0260613,0.027286,0.0273445
610,0.0279727,0.0280215,0.0295295,0.029607,0.0297439,0.0297885
620,0.0270276,0.0270906,0.0279551,0.0279771,0.0294536,0.0296404
630,0.0271455,0.0272211,0.0284236,0.0285235,0.028631,0.0286729
640,0.0277949,0.0278496,0.0286198,0.0286759,0.0300848,0.0301493
650,0.0263452,0.0263836,0.0285437,0.0286465,0.0287344,0.0288024
660,0.0272836,0.0274288,0.0288652,0.0288702,0.0293702,0.0295005
670,0.0250599,0.025069,0.0262274,0.0262536,0.0269424,0.0271062
680,0.0281507,0.0282853,0.0295461,0.0298386,0.0301801,0.0303191
690,0.0278161,0.0279378,0.0291454,0.0291509,0.0299139,0.0300484
700,0.0270496,0.0270532,0.0285421,0.0285913,0.0286501,0.0287341
710,0.0263947,0.0264016,0.0278623,0.0278886,0.0288777,0.0291537
720,0.0278079,0.0279773,0.028991,0.0291045,0.0293483,0.0295438
730,0.0265775,0.0265885,0.0277282,0.0278472,0.0289209,0.0289309
740,0.0292307,0.029253,0.030258,0.0302758,0.0311279,0.0313557
750,0.0268882,0.0269616,0.0281106,0.0281601,0.0282048,0.028226
760,0.0289012,0.0289944,0.0310708,0.0310783,0.0316406,0.0320497
770,0.0285443,0.0285677,0.0298444,0.0299649,0.0300428,0.0301072
780,0.0261273,0.0262345,0.0279899,0.0282178,0.0282422,0.0286625
790,0.0283628,0.0284599,0.0293617,0.0294446,0.0307154,0.0307967
800,0.0290777,0.0292128,0.0301512,0.030166,0.0308155,0.030841
810,0.0280708,0.0281003,0.029174,0.0292292,0.0294293,0.0295244
820,0.026225,0.0263352,0.0273063,0.0274596,0.0284648,0.028797
830,0.0276977,0.0277073,0.0287133,0.0288132,0.0299368,0.0303356
840,0.0262498,0.0262985,0.0274392,0.0274649,0.0278632,0.0284004
850,0.0262771,0.0263217,0.0275491,0.0275995,0.027756,0.0278039
860,0.0234884,0.0235296,0.0270879,0.0272064,0.0275295,0.0275922
870,0.0260889,0.0261995,0.0274186,0.0275343,0.028456,0.029033
880,0.0250688,0.0250972,0.0263391,0.0264137,0.027987,0.0280791
890,0.0295016,0.0296033,0.0303732,0.030407,0.0309263,0.030981
900,0.0277988,0.0278947,0.0290584,0.0291727,0.0292064,0.0293333
910,0.0277786,0.0278006,0.0288611,0.0289285,0.0293074,0.0296467
920,0.0286456,0.0287458,0.0289773,0.029037,0.0296958,0.029811
930,0.0269553,0.0269801,0.0279813,0.0281128,0.0285421,0.0286699
940,0.0275951,0.0275994,0.0279986,0.0280054,0.0289088,0.0290348
950,0.0273128,0.0273709,0.0281951,0.0282943,0.0283532,0.0284043
960,0.0276566,0.0277028,0.0282087,0.0283537,0.028697,0.0287439
970,0.026206,0.0262442,0.027515,0.0276897,0.0285155,0.0288327
980,0.0255349,0.0255531,0.0271753,0.0272096,0.0273097,0.0273222
990,0.0274454,0.0275372,0.0289587,0.0291491,0.0298336,0.0299081
1000,0.0290591,0.0291286,0.0298814,0.0299283,0.0306209,0.030841
1010,0.0276147,0.0276386,0.0293557,0.0293922,0.0297519,0.0303683
1020,0.027087,0.0272112,0.0282712,0.0283022,0.0291254,0.0295968
1030,0.0285893,0.0286465,0.0307325,0.0307713,0.0315295,0.0317772
1040,0.0257867,0.0258879,0.0276578,0.0278942,0.0283218,0.028764
1050,0.0242783,0.0243216,0.0262389,0.0263079,0.0271172,0.0271407
1060,0.0266155,0.0266401,0.0278258,0.02797,0.0285165,0.0285888
1070,0.0262093,0.026268,0.0271212,0.0271336,0.0276564,0.0276662
