MDTU,S_B
1,0.417677
2,0.788618
3,0.855939
4,0.892045
5,0.92744
6,0.944955
7,0.956839
8,0.970468
9,0.965011
10,0.979323
11,0.980864
12,0.980883
13,0.985188
14,0.987973
15,0.997581
16,0.999372
17,0.998315
18,0.993027
19,1.002
20,0.993655
21,0.999535
22,0.991925
23,0.990806
24,0.999036
25,0.996912
26,1.00418
27,0.992367
28,1.00286
29,0.991728
30,0.994304
31,0.997057
32,0.999048
33,0.994953
34,0.994438
35,0.993758
36,1.00269
37,1.00427
38,1.00781
39,1.00953
40,1.00408
41,1.00207
42,0.992273
43,0.984059
44,0.978786
45,0.99251
46,0.993258
47,0.99686
48,0.99852
49,0.99852
50,1.00365
51,1.01831
52,1.01831
53,1.01831
54,1.01128
55,1.00347
56,1.00723
57,0.995484
58,0.99537
59,0.997387
60,0.988711
61,0.996229
62,0.996229
63,1.00045
64,0.99407
65,1.00237
66,1.00237
67,1.00811
68,1.00447
69,1.01013
70,1.00787
71,0.996988
72,1.00493
73,1.00286
74,1.00851
75,0.998694
76,1.00778
77,0.997753
78,0.998682
79,1.00135
80,0.99845
81,0.997105
82,0.990638
83,0.990638
84,0.987729
85,1.00702
86,0.999156
87,0.999858
88,0.997609
89,0.987696
90,0.994214
91,0.999648
92,0.999648
93,0.998785
94,1.00204
95,1.00204
96,1.00204
97,1.01588
98,1.01588
99,0.996127
100,0.996877
101,0.998243
102,1.00168
103,1.00353
104,1.00353
105,1.00353
106,1.00058
107,1.00724
108,1.00724
109,0.997418
110,0.999634
111,1.00529
112,1.00389
113,1.00377
114,1.00106
115,0.996453
116,0.995453
117,1.00404
118,1.00522
119,0.991961
120,0.996151
121,1.00235
122,0.989974
123,0.993322
124,0.998214
125,0.999432
126,0.994243
127,0.993092
128,1.00291
129,1.00291
130,1.00972
131,1.00333
132,1.00035
133,0.999468
134,0.999468
135,1.00106
136,1.00018
137,1.00666
138,0.991444
139,1.0023
140,0.996534
141,0.996534
142,1.00141
143,1.00465
144,0.990112
145,1.00434
146,0.998374
147,0.992024
148,0.993122
149,0.993122
150,0.993385
151,0.993385
152,0.992794
153,0.998013
154,1.00254
155,0.994717
156,0.998278
157,1.00388
158,0.998036
159,0.989459
160,0.990728
161,0.999246
162,1.0082
163,1.0082
164,1.00125
165,0.995105
166,0.995105
167,0.994971
168,1.00583
169,1.00583
170,1.00629
171,0.995049
172,1.0033
173,1.0033
174,0.996394
175,0.997047
176,0.991156
177,0.995561
178,0.995355
179,0.987607
180,0.995765
181,0.999791
182,0.994233
183,0.995615
184,0.99893
185,0.99893
186,1.00183
187,1.00833
188,1.00329
189,0.999957
190,1.00204
191,1.00277
192,1.00426
193,1.00307
194,0.993014
195,0.99277
196,0.994916
197,0.995833
198,0.998116
199,1.00063
200,0.990796
201,0.986275
202,1.00262
203,1.00167
204,1.00442
205,1.00442
206,1.0021
207,1.00471
208,1.00049
209,1.0027
210,1.00772
211,1.00167
212,0.998109
213,0.998061
214,0.998061
215,0.998061
216,0.996762
217,0.994866
218,1.00726
219,0.998942
220,0.994187
221,0.99237
222,0.993569
223,0.991851
224,0.990427
225,0.990334
226,1.00277
227,0.994082
228,1.00002
229,0.999298
230,0.992848
231,0.991815
232,0.995944
233,0.993378
234,0.987707
235,0.992174
236,0.997638
237,0.998901
238,1.0033
239,0.996412
240,1.00354
241,1.00447
242,1.00447
243,0.998173
244,1.00058
245,1.00364
246,1.00364
247,1.00364
248,0.99765
249,0.987814
250,0.992549
251,0.992549
252,0.996164
253,0.994267
254,0.999175
255,0.998073
256,1.00368
257,1.00368
258,1.00475
259,1.00154
260,1.00058
261,0.988336
262,0.996083
263,0.995977
264,1.00091
265,1.00091
266,1.0014
267,1.00138
268,1.00138
269,1.00057
270,1.00057
271,1.00057
272,1.00255
273,0.993561
274,0.991302
275,1.00348
276,1.00348
277,0.996619
278,1.00523
279,0.995078
280,0.995078
281,1.00008
282,0.998405
283,0.99817
284,0.998255
285,0.997243
286,1.00039
287,1.005
288,0.997603
289,0.995227
290,0.999419
291,0.989334
292,0.997882
293,0.997959
294,1.00422
295,0.992148
296,0.992148
297,0.997775
298,1.00196
299,1.00196
300,0.994733
301,1.00318
302,1.00071
303,1.00071
304,1.00416
305,1.00479
306,1.00575
307,1.00575
308,0.998289
309,1.00268
310,1.00303
311,0.995889
312,1.00502
313,1.0026
314,1.00829
315,0.998901
316,0.998723
317,0.996936
318,0.992686
319,0.992686
320,0.994778
321,1.00014
322,1.00646
323,1.0079
324,1.00617
325,0.99688
326,0.993407
327,1.00243
328,0.999411
329,1.00032
330,1.00019
331,0.998357
332,0.994237
333,0.995267
334,1.00442
335,1.00369
336,1.00218
337,1.00218
338,0.990321
339,0.99488
340,0.991967
341,0.996935
342,0.995209
343,0.995209
344,0.992635
345,0.990427
346,0.994539
347,0.994539
348,0.997994
349,1.0002
350,0.995396
351,0.997126
352,1.00364
353,0.995596
354,0.998327
355,0.99387
356,0.99387
357,1.00132
358,1.00132
359,0.990263
360,0.985982
361,0.994039
362,0.995574
363,1.00061
364,0.99352
365,0.99947
366,0.992345
367,0.985739
368,1.00022
369,0.998141
370,0.999264
371,0.992845
372,1.00717
373,1.00717
374,1.00717
375,1.00519
376,0.999247
377,0.99687
378,0.994441
379,1.00477
380,1.00208
381,0.992095
382,0.997281
383,1.00465
384,0.995199
385,0.994979
386,0.992449
387,0.995219
388,0.992147
389,0.992798
390,0.995391
391,0.985323
392,0.994008
393,0.993728
394,1.00199
395,0.994073
396,0.990721
397,0.993196
398,0.987462
399,0.99671
400,0.994943
401,0.985117
402,0.996549
403,1.00411
404,1.00377
405,0.991342
406,0.987751
407,1.00685
408,0.993697
409,0.998836
410,0.991856
411,1.00358
412,0.998461
413,1.00783
414,0.99427
415,0.99427
416,1.00663
417,1.00663
418,0.998954
419,0.997719
420,0.993201
421,0.995222
422,1.00251
423,0.995807
424,0.998335
425,0.992932
426,0.992273
427,0.995253
428,1.00432
429,0.990029
430,0.991372
431,0.992122
432,1.003
433,1.00208
434,1.00207
435,0.997815
436,0.997387
437,0.992185
438,0.995249
439,1.00398
440,1.00284
441,0.99365
442,0.991168
443,0.992771
444,0.991707
445,0.999764
446,1.00139
447,1.00139
448,1.00139
449,1.00139
450,0.988616
451,0.988636
452,0.993584
453,0.984921
454,0.993317
455,0.992079
456,0.996274
457,0.989994
458,0.998353
459,1.0018
460,1.00131
461,1.00613
462,0.997356
463,0.996739
464,0.998524
465,0.998524
466,1.00252
467,1.00349
468,0.995212
469,0.999307
470,0.999307
471,0.997363
472,0.996088
473,0.998107
474,0.998007
475,1.00136
476,1.00564
477,1.00705
478,1.00705
479,1.0002
480,0.998788
481,1.00081
482,1.00081
483,0.998396
484,0.994947
485,1.00234
486,1.00234
487,1.00234
488,1.00234
489,1.00468
490,1.00468
491,0.993913
492,0.992632
493,0.994895
494,1.0001
495,0.997118
496,0.999411
497,0.997221
498,0.994532
499,0.998692
500,0.996376
501,0.994426
502,0.994426
503,0.994426
504,0.995615
505,0.996968
506,1.00306
507,1.00306
508,1.00306
509,1.00306
510,0.996734
511,0.999277
512,0.994706
513,0.995402
514,1.00657
515,1.0073
516,1.00351
517,1.00473
518,0.996999
519,1.00764
520,1.00457
521,1.00457
522,1.00549
523,1.01669
524,1.01288
525,0.9957
526,0.99667
527,0.995064
528,0.992753
529,0.999838
530,0.999838
531,1.00072
532,0.989109
533,0.998815
534,1.00058
535,0.994883
536,0.994883
537,0.986862
538,0.995359
539,0.986322
540,0.999225
541,1.00324
542,1.00806
543,1.00806
544,1.00806
545,1.00129
546,0.997158
547,0.997158
548,0.986165
549,1.00993
550,1.01154
551,1.01154
552,0.999911
553,0.999911
554,1.00188
555,1.00581
556,1.00581
557,0.995754
558,1.00392
559,0.996947
560,1.00626
561,1.00175
562,1.00447
563,0.99702
564,0.997233
565,0.997233
566,1.00418
567,0.995738
568,1.00219
569,1.00219
570,0.997146
571,0.999813
572,0.99449
573,0.996951
