MDTU,link
1,1.25663
2,1.55184
3,1.43535
4,1.35364
5,1.29296
6,1.23638
7,1.1872
8,1.17329
9,1.13041
10,1.12918
11,1.10941
12,1.08874
13,1.06919
14,1.05958
15,1.04616
16,1.04886
17,1.0357
18,1.02651
19,1.024
20,1.02076
21,1.02521
22,1.01869
23,1.02423
24,1.03
25,1.02987
26,1.03045
27,1.02234
28,1.02477
29,1.01809
30,1.02296
31,1.02106
32,1.02696
33,1.01395
34,1.00964
35,1.00411
36,1.00514
37,1.01175
38,1.016
39,1.0115
40,1.01856
41,1.02013
42,1.02192
43,1.02575
44,1.02252
45,1.02094
46,1.01718
47,1.01275
48,1.00912
49,1.00912
50,1.00404
51,1.01132
52,1.01132
53,1.01132
54,1.00889
55,0.991387
56,0.990754
57,0.985639
58,1.00714
59,1.00764
60,1.00268
61,1.00371
62,1.00371
63,0.993133
64,0.989017
65,0.99071
66,0.99071
67,0.99496
68,0.98784
69,0.984933
70,0.979979
71,0.97145
72,0.986369
73,0.997225
74,0.999581
75,0.992905
76,0.998072
77,0.993637
78,1.00457
79,1.00675
80,0.999111
81,1.00172
82,0.999255
83,0.999255
84,1.00242
85,1.02179
86,1.01032
87,1.01499
88,1.004
89,0.989769
90,0.989879
91,0.996379
92,0.996379
93,1.01209
94,1.01617
95,1.01617
96,1.01617
97,1.02491
98,1.02491
99,1.01145
100,1.01546
101,1.01889
102,1.01612
103,1.01574
104,1.01574
105,1.01574
106,1.01101
107,1.01454
108,1.01454
109,1.00872
110,1.00801
111,1.00513
112,1.00755
113,1.00919
114,1.00576
115,0.988309
116,0.988234
117,0.997297
118,1.00434
119,1.00805
120,1.00769
121,1.00356
122,1.01285
123,1.01617
124,1.00879
125,1.01218
126,1.01005
127,1.02357
128,1.02178
129,1.02178
130,1.02614
131,1.02146
132,1.00391
133,1.00283
134,1.00283
135,1.00416
136,1.00404
137,1.01895
138,1.00802
139,1.0114
140,1.00721
141,1.00721
142,1.0143
143,1.02393
144,1.01415
145,1.01934
146,1.01833
147,1.0174
148,1.01005
149,1.01005
150,1.01159
151,1.01159
152,1.00564
153,1.00453
154,1.01472
155,1.01079
156,1.01084
157,1.01519
158,1.01265
159,1.01768
160,1.01949
161,1.01543
162,1.02331
163,1.02331
164,1.02013
165,1.02028
166,1.02028
167,1.02011
168,1.01972
169,1.01972
170,1.01346
171,1.00852
172,1.01101
173,1.01101
174,1.01036
175,1.01558
176,1.01683
177,1.01838
178,1.02452
179,1.02051
180,1.02495
181,1.02384
182,1.00998
183,1.00021
184,0.998564
185,0.998564
186,0.999932
187,1.00328
188,1.0076
189,1.00305
190,1.00097
191,1.00906
192,1.01536
193,1.0188
194,1.01925
195,1.01271
196,1.02523
197,1.02491
198,1.02242
199,1.01581
200,1.01353
201,1.00515
202,1.00783
203,1.00577
204,1.00081
205,1.00081
206,0.997436
207,1.00047
208,1.00383
209,0.999679
210,1.01172
211,1.00302
212,0.998684
213,0.995476
214,0.995476
215,0.995476
216,0.993429
217,0.986846
218,1.00152
219,1.0072
220,1.00416
221,1.00766
222,1.00955
223,1.00647
224,1.00281
225,1.01025
226,1.01734
227,1.00101
228,1.00829
229,1.02066
230,1.0179
231,1.0168
232,1.01364
233,1.00441
234,1.00447
235,0.999547
236,1.00022
237,1.0026
238,1.01321
239,1.00773
240,1.01073
241,1.02123
242,1.02123
243,1.01942
244,1.0126
245,1.01915
246,1.01915
247,1.01915
248,1.01111
249,1.01777
250,1.01824
251,1.01824
252,1.01247
253,1.00836
254,1.02159
255,1.01749
256,1.02688
257,1.02688
258,1.03131
259,1.01941
260,1.02079
261,1.01408
262,1.01824
263,1.02133
264,1.01697
