t,cost
10,468
20,97.86
30,29.526
40,19.518
50,16.656
60,14.382
70,12.114
80,12.096
90,12.132
100,12.102
110,12.114
120,12.144
130,12.162
140,12.102
150,12.186
160,12.132
170,12.18
180,12.084
190,12.096
200,12.198
210,12.12
220,12.054
230,12.186
240,12.096
250,12.186
260,12.096
270,12.138
280,12.162
290,12.09
300,12.24
310,12.114
320,12.132
330,12.114
340,12.168
350,12.072
360,12.186
370,12.102
380,12.168
390,12.102
400,12.048
410,12.12
420,12.138
430,12
440,12.198
450,12.12
460,12.12
470,12.18
480,12.168
490,12.21
500,12.21
510,12.294
520,12.162
530,12.096
540,12.336
550,12.15
560,12.108
570,12.186
580,12.09
590,12.078
600,12.258
610,12.162
620,12.138
630,11.994
640,12.126
650,12.198
660,12.06
670,12.12
680,12.144
690,12.126
700,12.018
710,12.186
720,12.078
730,12.126
740,12.204
750,12.054
760,12.138
770,12.078
780,12.186
790,12.186
800,12.084
810,12.018
820,12.204
830,12.162
840,12.162
850,12.264
860,12.264
870,12.234
880,12.144
890,12.03
900,12.174
910,12.174
920,12.156
930,12.042
940,12.03
950,12.264
960,12.108
970,12.174
980,12.294
990,12.12
1000,12.18
1010,12.048
1020,12.174
1030,12.21
1040,12.198
1050,12.252
1060,12.24
1070,12.234
1080,12.156
1090,12.336
1100,12.174
1110,12.168
1120,12.138
1130,12.294
1140,12.18
1150,12.156
1160,12.216
1170,12.186
1180,12.18
1190,12.15
1200,12.21
1210,12.192
1220,12.114
1230,12.018
1240,12.162
1250,12.096
1260,12.168
1270,12.318
1280,12.246
1290,12.27
1300,12.162
1310,12.168
1320,12.246
1330,12.21
1340,12.162
1350,12.198
1360,12.168
1370,12.198
1380,12.156
1390,12.168
1400,12.21
1410,12.198
1420,12.192
1430,12.264
1440,12.324
1450,12.252
1460,12.138
1470,12.198
1480,12.216
1490,12.246
1500,12.204
1510,12.246
1520,12.21
1530,12.258
1540,12.264
1550,12.204
1560,12.366
1570,12.21
1580,12.066
1590,12.126
1600,12.222
1610,12.318
1620,12.27
1630,12.192
1640,12.246
1650,12.216
1660,12.33
1670,12.216
1680,12.264
1690,12.252
1700,12.264
1710,12.288
1720,12.282
1730,12.24
1740,12.306
1750,12.15
1760,12.342
1770,12.186
1780,12.324
1790,12.312
1800,12.174
1810,12.168
1820,12.312
1830,12.3
1840,12.222
1850,12.294
1860,12.348
1870,12.42
1880,12.258
1890,12.324
1900,12.45
1910,12.288
1920,12.318
1930,12.276
1940,12.246
1950,12.354
1960,12.426
1970,12.312
1980,12.294
1990,12.366
2000,12.36
2010,12.36
2020,12.366
2030,12.402
2040,12.444
2050,12.324
2060,12.336
2070,12.366
2080,12.354
2090,12.288
2100,12.432
2110,12.318
2120,12.414
2130,12.402
2140,12.396
2150,12.522
2160,12.522
2170,12.528
2180,12.432
2190,12.486
2200,12.444
2210,12.528
2220,12.528
2230,12.438
2240,12.438
2250,12.516
2260,12.378
2270,12.492
2280,12.486
2290,12.468
2300,12.486
2310,12.486
2320,12.558
2330,12.588
2340,12.504
2350,12.516
2360,12.6
2370,12.594
2380,12.57
2390,12.618
2400,12.672
2410,12.648
2420,12.42
2430,12.606
2440,12.672
2450,12.558
2460,12.66
2470,12.642
2480,12.636
2490,12.642
2500,12.654
2510,12.708
2520,12.684
2530,12.726
2540,12.642
2550,12.666
2560,12.642
2570,12.774
2580,12.84
2590,12.726
2600,12.72
2610,12.774
2620,12.78
2630,12.768
2640,12.78
2650,12.78
2660,12.702
2670,12.732
2680,12.726
2690,12.912
2700,12.822
2710,12.756
2720,12.756
2730,12.834
2740,12.78
2750,12.888
2760,13.032
2770,12.882
2780,12.78
2790,12.864
2800,12.798
2810,12.828
2820,12.774
2830,12.882
2840,12.912
2850,13.044
2860,12.948
2870,13.068
2880,12.912
2890,12.984
2900,13.164
2910,13.086
2920,12.894
2930,12.96
2940,12.948
2950,13.218
2960,12.996
2970,12.894
2980,12.936
2990,13.068
3000,12.99
3010,12.984
3020,12.978
3030,12.978
3040,13.08
3050,12.996
3060,12.948
3070,13.032
3080,13.128
3090,13.2
3100,13.11
3110,13.194
3120,13.08
3130,13.086
3140,13.254
3150,13.212
3160,13.104
3170,13.26
3180,13.158
3190,13.194
3200,13.26
3210,13.128
3220,13.278
3230,13.11
3240,13.08
3250,13.404
3260,13.296
3270,13.32
3280,13.272
3290,13.188
3300,13.218
3310,13.182
3320,13.212
3330,13.266
3340,13.326
3350,13.176
3360,13.314
3370,13.356
3380,13.398
3390,13.218
3400,13.332
3410,13.308
3420,13.236
3430,13.44
3440,13.242
3450,13.41
3460,13.272
3470,13.308
3480,13.542
3490,13.374
3500,13.494
