ReTr(Lx),ImTr(Lx)
7.463,2.70948
36.5651,22.4097
20.8725,8.3246
11.2346,2.75779
7.90562,1.18663
5.31064,-0.164242
3.87988,-0.77691
2.14807,-1.94427
1.34262,-1.40728
1.69443,-1.28405
1.60609,-0.419
1.2608,-0.631275
0.936308,-0.900917
0.637313,-0.671381
1.00961,-0.615862
0.991892,-0.269288
0.75323,-0.560625
0.733113,-0.368981
0.562884,0.149901
0.729905,0.409109
0.528851,0.321214
0.620499,0.356915
0.305677,0.658535
0.305308,0.625723
0.494593,0.479289
0.638472,0.697557
0.549323,0.470994
0.683127,0.49955
0.580462,0.310214
0.400475,0.690679
0.179803,0.806445
0.154309,0.803457
-0.0174422,0.748861
0.0674319,0.662707
0.0394683,0.607067
-0.0598774,0.781728
-0.113389,0.628018
0.169015,0.584342
0.151037,0.560777
-0.126915,0.702013
0.119566,0.613402
0.20243,0.756837
0.105259,0.917308
-0.215394,0.702522
-0.241055,0.613349
-0.03309,0.983233
-0.33223,0.572653
-0.0999367,0.755076
-0.0999367,0.755076
0.224865,0.583162
0.44135,0.594845
0.44135,0.594845
0.44135,0.594845
0.203818,0.685374
-0.106114,0.57811
-0.0332045,0.587945
-0.138037,0.581975
-0.000703882,0.65836
-0.0505341,0.629999
0.0106752,0.592716
0.0430539,0.579418
0.0430539,0.579418
0.13361,0.551728
-0.135378,0.431083
-0.278762,0.511026
-0.278762,0.511026
0.0753349,0.480869
-0.049872,0.399638
-0.143451,0.39457
0.104292,0.383813
-0.0206316,0.390952
-0.0968917,0.547761
-0.385874,0.478017
-0.299574,0.516742
-0.350287,0.446233
-0.410769,0.428325
-0.225266,0.352822
-0.341098,0.58175
-0.283853,0.48087
0.0576391,0.724748
0.496758,0.525439
0.235013,0.538267
0.235013,0.538267
-0.00562869,0.712262
-0.0624452,0.663506
-0.354554,0.590019
-0.341026,0.538999
-0.363759,0.460175
-0.577353,0.131343
-0.598015,0.108005
-0.557188,-0.000734511
-0.557188,-0.000734511
-0.704275,0.120123
-0.650399,0.341848
-0.650399,0.341848
-0.650399,0.341848
-0.592885,0.395417
-0.592885,0.395417
-0.494408,0.399474
-0.303522,0.773988
-0.140571,0.720946
-0.342132,0.72022
-0.0559473,0.612692
-0.0559473,0.612692
-0.0559473,0.612692
-0.3408,0.662954
-0.397292,0.526722
-0.397292,0.526722
-0.636899,0.166686
-0.515541,0.279348
-0.533617,0.285662
-0.512073,0.67573
-0.398068,0.474163
-0.539087,0.544677
-0.316431,0.429336
-0.323731,0.470752
-0.239695,0.474186
-0.470053,0.424317
-0.306794,0.612306
-0.0652006,0.582341
-0.0101662,0.688473
-0.369293,0.618512
-0.686726,0.477158
-0.334168,0.550621
-0.304231,0.640883
-0.321218,0.558366
-0.372524,0.571924
-0.504728,0.499847
-0.504728,0.499847
-0.399863,0.721188
-0.198676,0.711111
-0.424783,0.450932
-0.076393,0.593735
-0.076393,0.593735
-0.169239,0.463116
-0.211538,0.515365
-0.21677,0.637518
-0.303312,0.547336
-0.0902017,0.627277
