ReTr(L),ImTr(L)
0.988175,-0.0856017
0.991592,-0.0275169
0.986333,0.0630683
0.978633,-0.123106
0.937842,-0.298322
0.911267,-0.38392
0.849175,-0.503611
0.853183,-0.493621
0.9092,-0.360362
0.956542,-0.231802
0.952983,-0.268923
0.983975,-0.0751166
0.986642,-0.00270849
0.980042,0.0782723
0.972167,0.119042
0.9683,0.144585
0.98,-0.0867925
0.984333,0.0287317
0.974233,0.145601
0.975383,0.116441
0.976517,0.121532
0.950658,0.263044
0.955233,0.238478
0.8988,0.394567
0.970917,0.165449
0.980975,0.0674325
0.956858,0.233549
0.97715,0.120752
0.98185,0.0598573
0.976517,0.101693
0.979867,-0.0592175
0.982442,-0.00436612
0.977825,0.0740728
0.980067,0.0807784
0.982992,-0.0625981
0.980833,-0.0672617
0.981217,0.0391305
0.954258,0.24253
0.962467,0.200619
0.937342,0.284992
0.957533,0.233977
0.972542,0.163797
0.957667,0.238308
0.968375,0.189608
0.973867,0.111537
0.982633,-0.0070992
0.980125,-0.0759705
0.9757,-0.0830485
0.9757,-0.0830485
0.936233,-0.293082
0.977142,-0.087255
0.977142,-0.087255
0.977142,-0.087255
0.97245,-0.170262
0.955467,-0.228537
0.885083,-0.422344
0.884258,-0.420904
0.903975,-0.383595
0.842133,-0.509378
0.867142,-0.472831
0.846042,-0.503933
0.846042,-0.503933
0.870833,-0.460717
0.916075,-0.372127
0.904342,-0.390643
0.904342,-0.390643
0.860758,-0.473591
0.8906,-0.415559
0.888342,-0.420655
0.890358,-0.426564
0.839008,-0.51656
0.614615,-0.76788
0.597404,-0.788362
0.746929,-0.63897
0.774436,-0.600416
0.762153,-0.621389
0.787338,-0.593568
0.794444,-0.579546
0.880125,-0.43587
0.798783,-0.572477
0.851017,-0.492747
0.921783,-0.345637
0.921783,-0.345637
0.912992,-0.364283
0.938992,-0.286659
0.951258,-0.23279
0.970275,-0.178877
0.961075,-0.227889
0.950525,-0.254812
0.976717,-0.121423
0.980133,-0.0677838
0.980133,-0.0677838
0.950508,-0.244835
0.950767,-0.259414
0.950767,-0.259414
0.950767,-0.259414
0.933425,-0.312432
0.933425,-0.312432
0.829038,-0.535058
0.933933,-0.322188
0.969517,-0.193645
0.9675,-0.191699
0.941842,-0.293846
0.941842,-0.293846
0.941842,-0.293846
0.975108,-0.0833667
0.976017,-0.0964892
0.976017,-0.0964892
0.972142,-0.164653
0.977808,-0.124314
0.967208,0.178583
0.970567,0.156321
0.954217,0.247222
0.963358,0.197228
0.981142,-0.0675549
0.982583,0.0604999
0.983133,0.0725201
0.982725,-0.0671352
0.981117,-0.0995067
0.949067,-0.265979
0.932717,-0.311858
0.954842,-0.228994
0.951625,-0.227407
0.943783,-0.26707
0.935567,-0.307612
0.926417,-0.331805
0.882633,-0.437025
0.912675,-0.37059
0.912675,-0.37059
0.801708,-0.56672
0.801605,-0.569375
0.794294,-0.577087
0.819729,-0.543752
0.819729,-0.543752
0.80279,-0.568562
0.916367,-0.357967
0.931842,-0.305615
0.984483,-0.0053784
0.98895,-0.0169311
0.9581,-0.218753
0.9581,-0.218753
0.963958,-0.195975
0.930475,-0.309684
0.947133,-0.256404
0.975,-0.119342
0.950983,-0.245091
0.964,-0.199043
0.941158,-0.28582
0.941158,-0.28582
0.940225,-0.292557
0.940225,-0.292557
0.942942,-0.273813
0.906067,-0.388768
0.957292,-0.247334
0.954458,-0.236019
0.9715,-0.178058
0.971367,-0.168724
0.941675,-0.251852
0.925575,-0.337205
0.839383,-0.510105
0.88335,-0.436122
0.893158,-0.422422
0.893158,-0.422422
0.802036,-0.568643
0.790803,-0.588205
0.790803,-0.588205
0.79513,-0.579558
0.685997,-0.704129
0.685997,-0.704129
0.571601,-0.80078
0.283215,-0.94265
0.168497,-0.973508
0.168497,-0.973508
0.201259,-0.964408
0.348898,-0.920858
0.573773,-0.799983
0.602176,-0.779534
0.620063,-0.761499
0.572157,-0.804359
0.651817,-0.737696
0.692855,-0.699857
0.84495,-0.506804
0.681147,-0.70995
0.775858,-0.613687
0.775858,-0.613687
0.860958,-0.48692
0.749545,-0.637971
0.467451,-0.868542
0.454366,-0.868717
0.369679,-0.908733
0.297807,-0.936033
0.265748,-0.948475
0.136485,-0.970917
-0.176618,-0.966508
-0.0815646,-0.980292
-0.0867083,-0.977258
-0.222636,-0.959342
-0.117573,-0.9745
-0.264297,-0.949992
-0.391134,-0.903067
-0.300947,-0.939633
-0.316969,-0.932558
-0.119456,-0.9778
-0.102715,-0.980067
-0.102715,-0.980067
-0.288518,-0.93825
-0.395742,-0.89625
-0.446419,-0.876408
-0.540592,-0.824352
-0.518997,-0.835558
-0.268473,-0.944842
-0.428599,-0.886067
-0.411554,-0.898642
-0.411554,-0.898642
-0.411554,-0.898642
-0.334975,-0.927067
-0.37704,-0.905408
-0.26309,-0.947483
-0.299426,-0.939492
-0.31051,-0.936658
-0.408597,-0.896542
-0.273565,-0.946708
-0.105307,-0.977558
-0.131362,-0.975758
-0.356508,-0.921183
-0.250768,-0.95195
-0.370044,-0.912492
-0.200843,-0.961925
-0.108527,-0.977775
-0.275243,-0.944525
-0.2063,-0.9648
-0.455342,-0.867733
-0.737567,-0.650877
-0.836217,-0.517927
-0.883008,-0.436762
-0.940475,-0.293936
-0.951542,-0.270289
-0.9339,-0.316511
-0.965992,-0.195147
-0.970642,-0.135689
-0.985825,-0.00797392
-0.985825,-0.00797392
-0.984358,-0.0707327
-0.956308,-0.234516
-0.980675,-0.0640007
-0.980675,-0.0640007
-0.980675,-0.0640007
-0.988425,-0.0447063
-0.974292,-0.127103
-0.980517,-0.0835567
-0.980517,-0.0835567
-0.987217,0.0182369
-0.980958,0.0856217
-0.982408,0.0265552
-0.9834,0.00527035
-0.984925,0.0632804
-0.984925,0.0632804
-0.982383,0.0714031
-0.986342,-0.0455061
-0.978383,-0.125003
-0.9815,-0.0899967
-0.930117,-0.321942
-0.950717,-0.256257
-0.963125,-0.183496
-0.963125,-0.183496
-0.968192,-0.182104
-0.983633,-0.079301
-0.983633,-0.079301
-0.944058,-0.286981
-0.944058,-0.286981
-0.944058,-0.286981
-0.919367,-0.357332
-0.932558,-0.300544
-0.950717,-0.258093
-0.874175,-0.4635
-0.874175,-0.4635
-0.9245,-0.337655
-0.914592,-0.375938
-0.926775,-0.318323
-0.926775,-0.318323
-0.903192,-0.400064
-0.849842,-0.49653
-0.761318,-0.623483
-0.919758,-0.346483
-0.878333,-0.438532
-0.915092,-0.360545
-0.833692,-0.524595
-0.838325,-0.509406
-0.852933,-0.489782
-0.761217,-0.623953
-0.680079,-0.714185
-0.860667,-0.481095
-0.910542,-0.374266
-0.951442,-0.222425
-0.946625,-0.267981
-0.946625,-0.267981
-0.92035,-0.348099
-0.92515,-0.323947
-0.92515,-0.323947
-0.955717,-0.218828
-0.969792,-0.171405
-0.97255,-0.121522
-0.97255,-0.121522
-0.965125,-0.185306
-0.947133,-0.274707
-0.828402,-0.533531
-0.828402,-0.533531
-0.863008,-0.476632
-0.822795,-0.544702
-0.812517,-0.550638
-0.767894,-0.61181
-0.695099,-0.701193
-0.718323,-0.674738
-0.731305,-0.660868
-0.751143,-0.633154
-0.628658,-0.757675
-0.580113,-0.792439
-0.704669,-0.683921
-0.704669,-0.683921
-0.814467,-0.547864
-0.619298,-0.759731
-0.660463,-0.725893
-0.77494,-0.600931
-0.758492,-0.626498
-0.833792,-0.531551
-0.806044,-0.569295
-0.818567,-0.5311
-0.760431,-0.627082
-0.651118,-0.743921
-0.710254,-0.685078
-0.526042,-0.834492
-0.46088,-0.869625
-0.390562,-0.900208
-0.337797,-0.924217
-0.495661,-0.848833
-0.436639,-0.880583
-0.436639,-0.880583
