MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.991876,0.988175,-0.0856017
2,0.991973,0.991592,-0.0275169
3,0.988348,0.986333,0.0630683
4,0.986346,0.978633,-0.123106
5,0.984146,0.937842,-0.298322
6,0.988838,0.911267,-0.38392
7,0.98728,0.849175,-0.503611
8,0.985689,0.853183,-0.493621
9,0.978011,0.9092,-0.360362
10,0.984228,0.956542,-0.231802
11,0.9902,0.952983,-0.268923
12,0.986838,0.983975,-0.0751166
13,0.986645,0.986642,-0.00270849
14,0.983162,0.980042,0.0782723
15,0.979428,0.972167,0.119042
16,0.979035,0.9683,0.144585
17,0.983836,0.98,-0.0867925
18,0.984753,0.984333,0.0287317
19,0.985053,0.974233,0.145601
20,0.982309,0.975383,0.116441
21,0.98405,0.976517,0.121532
22,0.986379,0.950658,0.263044
23,0.984552,0.955233,0.238478
24,0.981593,0.8988,0.394567
25,0.984912,0.970917,0.165449
26,0.98329,0.980975,0.0674325
27,0.984948,0.956858,0.233549
28,0.984583,0.97715,0.120752
29,0.983673,0.98185,0.0598573
30,0.981798,0.976517,0.101693
31,0.981654,0.979867,-0.0592175
32,0.982451,0.982442,-0.00436612
33,0.980627,0.977825,0.0740728
34,0.98339,0.980067,0.0807784
35,0.984983,0.982992,-0.0625981
36,0.983137,0.980833,-0.0672617
37,0.981997,0.981217,0.0391305
38,0.984596,0.954258,0.24253
39,0.983153,0.962467,0.200619
40,0.979709,0.937342,0.284992
41,0.985705,0.957533,0.233977
42,0.986239,0.972542,0.163797
43,0.986872,0.957667,0.238308
44,0.986763,0.968375,0.189608
45,0.980233,0.973867,0.111537
46,0.982659,0.982633,-0.0070992
47,0.983065,0.980125,-0.0759705
48,0.979228,0.9757,-0.0830485
49,0.979228,0.9757,-0.0830485
50,0.981035,0.936233,-0.293082
51,0.98103,0.977142,-0.087255
52,0.98103,0.977142,-0.087255
53,0.98103,0.977142,-0.087255
54,0.987243,0.97245,-0.170262
55,0.982418,0.955467,-0.228537
56,0.980687,0.885083,-0.422344
57,0.979323,0.884258,-0.420904
58,0.981996,0.903975,-0.383595
59,0.984203,0.842133,-0.509378
60,0.987676,0.867142,-0.472831
61,0.984751,0.846042,-0.503933
62,0.984751,0.846042,-0.503933
63,0.985196,0.870833,-0.460717
64,0.988773,0.916075,-0.372127
65,0.985107,0.904342,-0.390643
66,0.985107,0.904342,-0.390643
67,0.982442,0.860758,-0.473591
68,0.982781,0.8906,-0.415559
69,0.982905,0.888342,-0.420655
70,0.987266,0.890358,-0.426564
71,0.985276,0.839008,-0.51656
72,0.983561,0.614615,-0.76788
73,0.989145,0.597404,-0.788362
74,0.982948,0.746929,-0.63897
75,0.979923,0.774436,-0.600416
76,0.983362,0.762153,-0.621389
77,0.986014,0.787338,-0.593568
78,0.983369,0.794444,-0.579546
79,0.982142,0.880125,-0.43587
80,0.982743,0.798783,-0.572477
81,0.983376,0.851017,-0.492747
82,0.984454,0.921783,-0.345637
83,0.984454,0.921783,-0.345637
84,0.982983,0.912992,-0.364283
85,0.981773,0.938992,-0.286659
86,0.979328,0.951258,-0.23279
87,0.986626,0.970275,-0.178877
88,0.987724,0.961075,-0.227889
89,0.984087,0.950525,-0.254812
90,0.984235,0.976717,-0.121423
91,0.982474,0.980133,-0.0677838
92,0.982474,0.980133,-0.0677838
93,0.981535,0.950508,-0.244835
94,0.985522,0.950767,-0.259414
95,0.985522,0.950767,-0.259414
96,0.985522,0.950767,-0.259414
97,0.984325,0.933425,-0.312432
98,0.984325,0.933425,-0.312432
99,0.986708,0.829038,-0.535058
100,0.987945,0.933933,-0.322188
101,0.988666,0.969517,-0.193645
102,0.986309,0.9675,-0.191699
103,0.986616,0.941842,-0.293846
104,0.986616,0.941842,-0.293846
105,0.986616,0.941842,-0.293846
106,0.978666,0.975108,-0.0833667
107,0.980775,0.976017,-0.0964892
108,0.980775,0.976017,-0.0964892
109,0.985987,0.972142,-0.164653
110,0.985679,0.977808,-0.124314
111,0.983557,0.967208,0.178583
112,0.983075,0.970567,0.156321
113,0.985722,0.954217,0.247222
114,0.98334,0.963358,0.197228
115,0.983465,0.981142,-0.0675549
116,0.984444,0.982583,0.0604999
117,0.985804,0.983133,0.0725201
118,0.985016,0.982725,-0.0671352
119,0.98615,0.981117,-0.0995067
120,0.985633,0.949067,-0.265979
121,0.983471,0.932717,-0.311858
122,0.981917,0.954842,-0.228994
123,0.978419,0.951625,-0.227407
124,0.980843,0.943783,-0.26707
125,0.98484,0.935567,-0.307612
126,0.984044,0.926417,-0.331805
127,0.984902,0.882633,-0.437025
128,0.985044,0.912675,-0.37059
129,0.985044,0.912675,-0.37059
130,0.981787,0.801708,-0.56672
131,0.983239,0.801605,-0.569375
132,0.981801,0.794294,-0.577087
133,0.983678,0.819729,-0.543752
134,0.983678,0.819729,-0.543752
135,0.983735,0.80279,-0.568562
136,0.983803,0.916367,-0.357967
137,0.980678,0.931842,-0.305615
138,0.984498,0.984483,-0.0053784
139,0.989095,0.98895,-0.0169311
140,0.982755,0.9581,-0.218753
141,0.982755,0.9581,-0.218753
142,0.983678,0.963958,-0.195975
143,0.980657,0.930475,-0.309684
144,0.981226,0.947133,-0.256404
145,0.982277,0.975,-0.119342
146,0.982058,0.950983,-0.245091
147,0.984334,0.964,-0.199043
148,0.983602,0.941158,-0.28582
149,0.983602,0.941158,-0.28582
150,0.984689,0.940225,-0.292557
151,0.984689,0.940225,-0.292557
152,0.981892,0.942942,-0.273813
153,0.98595,0.906067,-0.388768
154,0.988727,0.957292,-0.247334
155,0.983207,0.954458,-0.236019
156,0.987683,0.9715,-0.178058
157,0.985911,0.971367,-0.168724
158,0.974772,0.941675,-0.251852
159,0.985087,0.925575,-0.337205
160,0.982228,0.839383,-0.510105
161,0.985144,0.88335,-0.436122
162,0.988014,0.893158,-0.422422
163,0.988014,0.893158,-0.422422
164,0.983167,0.802036,-0.568643
165,0.985573,0.790803,-0.588205
166,0.985573,0.790803,-0.588205
167,0.98393,0.79513,-0.579558
168,0.983051,0.685997,-0.704129
169,0.983051,0.685997,-0.704129
170,0.983858,0.571601,-0.80078
171,0.984276,0.283215,-0.94265
172,0.987983,0.168497,-0.973508
173,0.987983,0.168497,-0.973508
174,0.985185,0.201259,-0.964408
175,0.984738,0.348898,-0.920858
176,0.984474,0.573773,-0.799983
177,0.985033,0.602176,-0.779534
178,0.982018,0.620063,-0.761499
179,0.987096,0.572157,-0.804359
180,0.984409,0.651817,-0.737696
181,0.984809,0.692855,-0.699857
182,0.985287,0.84495,-0.506804
183,0.983865,0.681147,-0.70995
184,0.989226,0.775858,-0.613687
185,0.989226,0.775858,-0.613687
186,0.989111,0.860958,-0.48692
187,0.984289,0.749545,-0.637971
188,0.986344,0.467451,-0.868542
189,0.980366,0.454366,-0.868717
190,0.98105,0.369679,-0.908733
191,0.982266,0.297807,-0.936033
192,0.985001,0.265748,-0.948475
193,0.980463,0.136485,-0.970917
194,0.982513,-0.176618,-0.966508
195,0.983679,-0.0815646,-0.980292
196,0.981097,-0.0867083,-0.977258
197,0.984837,-0.222636,-0.959342
198,0.981567,-0.117573,-0.9745
199,0.986071,-0.264297,-0.949992
200,0.984132,-0.391134,-0.903067
201,0.986651,-0.300947,-0.939633
202,0.984954,-0.316969,-0.932558
203,0.98507,-0.119456,-0.9778
204,0.985434,-0.102715,-0.980067
205,0.985434,-0.102715,-0.980067
206,0.981609,-0.288518,-0.93825
207,0.979732,-0.395742,-0.89625
208,0.983556,-0.446419,-0.876408
209,0.985797,-0.540592,-0.824352
210,0.983624,-0.518997,-0.835558
211,0.982244,-0.268473,-0.944842
212,0.984282,-0.428599,-0.886067
213,0.9884,-0.411554,-0.898642
214,0.9884,-0.411554,-0.898642
215,0.9884,-0.411554,-0.898642
216,0.985729,-0.334975,-0.927067
217,0.980777,-0.37704,-0.905408
218,0.983332,-0.26309,-0.947483
219,0.986053,-0.299426,-0.939492
220,0.986785,-0.31051,-0.936658
221,0.98526,-0.408597,-0.896542
222,0.985441,-0.273565,-0.946708
223,0.983214,-0.105307,-0.977558
224,0.984561,-0.131362,-0.975758
225,0.987764,-0.356508,-0.921183
226,0.984425,-0.250768,-0.95195
227,0.984669,-0.370044,-0.912492
228,0.982669,-0.200843,-0.961925
229,0.98378,-0.108527,-0.977775
230,0.983812,-0.275243,-0.944525
231,0.98661,-0.2063,-0.9648
232,0.979948,-0.455342,-0.867733
233,0.983689,-0.737567,-0.650877
234,0.983619,-0.836217,-0.517927
235,0.985122,-0.883008,-0.436762
236,0.985338,-0.940475,-0.293936
237,0.989185,-0.951542,-0.270289
238,0.986077,-0.9339,-0.316511
239,0.985506,-0.965992,-0.195147
240,0.98008,-0.970642,-0.135689
241,0.985857,-0.985825,-0.00797392
242,0.985857,-0.985825,-0.00797392
243,0.986896,-0.984358,-0.0707327
244,0.984644,-0.956308,-0.234516
245,0.982761,-0.980675,-0.0640007
246,0.982761,-0.980675,-0.0640007
247,0.982761,-0.980675,-0.0640007
248,0.989436,-0.988425,-0.0447063
249,0.982547,-0.974292,-0.127103
250,0.98407,-0.980517,-0.0835567
251,0.98407,-0.980517,-0.0835567
