MDTU,min_min,min_max,max_min,max_max5
1,0.0782633,0.0865079,0.139656,0.144993
2,0.168788,0.206489,0.237236,0.264468
3,0.135413,0.158299,0.207555,0.221041
4,0.102006,0.138479,0.163826,0.204431
5,0.078272,0.113174,0.152034,0.172148
6,0.0488562,0.0823862,0.13638,0.160371
7,0.0293652,0.0604103,0.110755,0.132326
8,0.0234429,0.0647293,0.0906512,0.139023
9,-0.0039443,0.0510158,0.0686429,0.118372
10,0.00815661,0.0413538,0.0745568,0.109792
11,-0.0216477,0.036738,0.0683643,0.116184
12,-0.0293984,0.0294852,0.0566801,0.104746
13,-0.0257731,0.00921594,0.0481617,0.0996604
14,-0.0485118,0.0207709,0.0283907,0.101347
15,-0.0370778,0.00145848,0.0456471,0.0843578
16,-0.0505544,0.00996012,0.0438695,0.0902327
17,-0.0510262,-0.00410187,0.0351437,0.0821552
18,-0.0576661,-0.00343433,0.0255112,0.0846251
19,-0.0924064,0.0130268,0.00868424,0.0879753
20,-0.0514011,-0.0162634,0.0247441,0.0737405
21,-0.0802369,0.0129747,0.0105419,0.0932158
22,-0.0686897,0.00303379,0.0194662,0.0809564
23,-0.0657904,-0.000387709,0.0266865,0.0803374
24,-0.0598548,0.0114186,0.0151734,0.0818425
25,-0.070053,0.0159758,0.0165636,0.0814472
26,-0.0613274,-0.00361358,0.0361605,0.0757453
27,-0.0628017,0.00413579,0.0251937,0.0743104
28,-0.0587148,-0.00194981,0.0334393,0.0790039
29,-0.0599048,0.000133014,0.0159214,0.0715107
30,-0.0506286,-0.000264505,0.0230213,0.0761554
31,-0.0502011,-0.00258428,0.0270266,0.0670157
32,-0.0566241,-0.00287634,0.0263136,0.0726733
33,-0.0606635,-0.00527823,0.018982,0.0668418
34,-0.0698061,-0.00743419,0.0125994,0.0711357
35,-0.0791155,-0.00300551,0.0131279,0.0706856
36,-0.0632103,-0.0197179,0.0209244,0.0544711
37,-0.0643911,0.00052203,0.0106171,0.075508
38,-0.0766267,0.00479223,0.0107384,0.07325
39,-0.0761674,0.00606117,0.0131264,0.0754877
40,-0.0633238,0.00641086,0.0113878,0.0696533
41,-0.0651257,0.0052312,0.00698985,0.0875094
42,-0.0665303,-0.000749349,0.0244047,0.0765139
43,-0.0624536,-0.000751149,0.0430644,0.0695986
44,-0.0577601,0.00369797,0.0178549,0.0814864
45,-0.0762223,0.00905238,0.0181901,0.0771185
46,-0.0594224,-0.0164589,0.0409225,0.0593881
47,-0.074288,-0.000534227,0.0177151,0.0785506
48,-0.0678123,-0.0197227,0.024686,0.0648039
49,-0.0678123,-0.0197227,0.024686,0.0648039
50,-0.0784731,-0.011849,0.0102908,0.0696901
51,-0.0735131,-0.00802187,0.0188284,0.0670533
52,-0.0735131,-0.00802187,0.0188284,0.0670533
53,-0.0735131,-0.00802187,0.0188284,0.0670533
54,-0.0747277,-0.0101019,0.0165244,0.0695272
55,-0.0823388,-0.0149145,0.010724,0.0640085
56,-0.0808861,-0.0172541,0.00443519,0.0602256
57,-0.0805386,-0.0152216,0.0117217,0.0526964
58,-0.0787023,-0.0012058,0.0168644,0.0741058
59,-0.083436,-0.00734538,0.0147845,0.0742597
60,-0.0844446,-0.00568484,0.00572231,0.0711778
61,-0.0852081,-0.00261877,0.0128058,0.0701853
62,-0.0852081,-0.00261877,0.0128058,0.0701853
63,-0.0722626,-0.0167613,0.00513239,0.0593811
64,-0.0939365,-0.0065919,-0.00010336,0.0732793
65,-0.0859616,-0.0182682,0.00768274,0.0628747
66,-0.0859616,-0.0182682,0.00768274,0.0628747
