t,cond_num
10,5.72213
20,5.8072
30,5.7603
40,5.79538
50,5.7942
60,5.65648
70,5.68767
80,5.79821
90,5.72574
100,5.70496
110,5.73788
120,5.6845
130,5.75677
140,5.70304
150,5.70095
160,5.7794
170,5.69576
180,5.68094
190,5.78311
200,5.70151
210,5.74122
220,5.69004
230,5.75262
240,5.79684
250,5.77127
260,5.70021
270,5.70442
280,5.7772
290,5.72078
300,5.77718
310,5.81777
320,5.7274
330,5.71022
340,5.78285
350,5.70502
360,5.74121
370,5.74548
380,5.76171
390,5.7535
400,5.66765
410,5.75726
420,5.66812
430,5.72445
440,5.68323
450,5.77227
460,5.75264
470,5.73726
480,5.76464
490,5.73472
500,5.65618
510,5.71514
520,5.70157
530,5.81183
540,5.74076
550,5.71491
560,5.7126
570,5.75256
580,5.69885
590,5.72391
600,5.84953
610,5.72128
620,5.76848
630,5.73999
640,5.7055
650,5.76053
660,5.72188
670,5.81452
680,5.70862
690,5.69437
700,5.72367
710,5.75826
720,5.71545
730,5.75205
740,5.66673
750,5.73297
760,5.68683
770,5.69766
780,5.77821
790,5.69244
800,5.65285
810,5.70477
820,5.77005
830,5.71879
840,5.76373
850,5.7599
860,5.88295
870,5.7668
880,5.82634
890,5.66977
900,5.71127
910,5.73373
920,5.6662
930,5.71859
940,5.73096
950,5.72464
960,5.68984
970,5.77745
980,5.78735
990,5.72819
1000,5.66494
1010,5.7217
1020,5.73794
1030,5.68679
1040,5.78193
1050,5.84336
1060,5.73848
1070,5.77123
1080,5.77198
1090,5.80047
1100,5.69256
1110,5.7303
1120,5.69607
1130,5.77078
1140,5.69854
1150,5.69786
1160,5.66025
1170,5.71905
1180,5.72817
1190,5.70474
1200,5.73531
1210,5.72882
1220,5.70591
1230,5.69501
1240,5.72275
1250,5.76924
1260,5.76454
1270,5.72771
1280,5.79722
1290,5.80134
1300,5.70309
1310,5.70647
1320,5.67535
1330,5.66797
1340,5.81313
1350,5.72308
1360,5.73833
1370,5.73337
1380,5.64392
1390,5.72813
1400,5.71371
1410,5.7707
1420,5.68147
1430,5.75811
1440,5.78646
1450,5.66243
1460,5.74538
1470,5.81796
1480,5.73805
1490,5.72637
1500,5.72598
1510,5.71259
1520,5.76831
1530,5.74851
1540,5.78788
1550,5.80989
1560,5.92267
1570,5.70424
1580,5.75576
1590,5.71023
1600,5.67643
1610,5.71581
1620,5.69134
1630,5.67797
1640,5.74863
1650,5.66016
1660,5.72756
1670,5.70421
1680,5.76145
1690,5.67177
1700,5.81791
1710,5.74281
1720,5.79497
1730,5.72942
1740,5.77027
1750,5.67092
1760,5.75922
1770,5.6947
1780,5.76549
1790,5.7854
1800,5.72647
1810,5.80412
1820,5.64559
1830,5.71856
1840,5.69369
1850,5.66951
1860,5.82122
1870,5.70206
1880,5.83583
1890,5.82534
1900,5.78213
1910,5.72089
1920,5.75361
1930,5.69745
1940,5.72107
1950,5.7309
1960,5.7351
1970,5.72391
1980,5.68382
1990,5.76053
2000,5.67054
2010,5.65201
2020,5.73175
2030,5.74099
2040,5.66992
2050,5.78975
2060,5.68658
2070,5.69704
2080,5.76499
2090,5.76655
2100,5.73959
2110,5.69867
2120,5.73224
2130,5.66062
2140,5.66962
2150,5.71519
2160,5.70061
2170,5.66005
2180,5.74951
2190,5.67639
2200,5.66429
2210,5.71096
2220,5.69487
2230,5.73648
2240,5.69057
2250,5.65521
2260,5.66541
2270,5.73138
2280,5.74171
2290,5.72928
2300,5.7353
2310,5.66321
2320,5.6862
2330,5.69672
2340,5.69638
2350,5.75703
2360,5.76751
2370,5.72562
2380,5.76418
2390,5.82173
2400,5.71867
2410,5.81431
2420,5.68898
2430,5.74824
2440,5.70292
2450,5.673
2460,5.73571
2470,5.72076
2480,5.71423
2490,5.78822
2500,5.69193
2510,5.72697
2520,5.7787
2530,5.72382
2540,5.71314
2550,5.74251
2560,5.7036
2570,5.82719
2580,5.65458
2590,5.71162
2600,5.71929
2610,5.81956
2620,5.72826
2630,5.71532
2640,5.63632
2650,5.75222
2660,5.70063
2670,5.7445
2680,5.8125
2690,5.74995
2700,5.72551
2710,5.70532
2720,5.71341
2730,5.66107
2740,5.77617
2750,5.74428
2760,5.70523
2770,5.68597
2780,5.77799
2790,5.70128
2800,5.72279
2810,5.70983
2820,5.74197
2830,5.70457
2840,5.69229
2850,5.6632
2860,5.68336
2870,5.71944
2880,5.70559
2890,5.70121
2900,5.75606
2910,5.72014
2920,5.67447
2930,5.70977
2940,5.68369
2950,5.74595
2960,5.7534
2970,5.72146
2980,5.75773
2990,5.73021
3000,5.79732
3010,5.73827
3020,5.71023
3030,5.79582
3040,5.65684
3050,5.70943
3060,5.75325
3070,5.71964
3080,5.83749
3090,5.81253
3100,5.75638
3110,5.7582
3120,5.78198
3130,5.73332
3140,5.79608
3150,5.72125
3160,5.88397
3170,5.77104
3180,5.73158
3190,5.78908
3200,5.70927
3210,5.71506
3220,5.74473
3230,5.67771
3240,5.70555
3250,5.82882
3260,5.81026
3270,5.79209
3280,5.72794
3290,5.68508
3300,5.80224
3310,5.70474
3320,5.80845
3330,5.70321
3340,5.75362
3350,5.75868
3360,5.81135
3370,5.69072
3380,5.68574
3390,5.72963
3400,5.78431
3410,5.72818
3420,5.70107
3430,5.69739
3440,5.73275
3450,5.71231
3460,5.77394
3470,5.82492
3480,5.7457
3490,5.66854
3500,5.73849
