ReTr(L),ImTr(L)
0.681166,-0.692443
0.539652,-0.809462
0.533336,-0.807517
0.533336,-0.807517
0.533336,-0.807517
0.51784,-0.814368
0.52574,-0.810342
0.440268,-0.860375
0.406993,-0.877008
0.565943,-0.77478
0.459402,-0.865125
0.459402,-0.865125
0.402249,-0.885458
0.249043,-0.933917
0.246688,-0.940283
0.246688,-0.940283
0.246688,-0.940283
0.246688,-0.940283
0.148329,-0.960117
0.332027,-0.905125
0.332027,-0.905125
0.35579,-0.893933
0.46798,-0.853958
0.50459,-0.823001
0.50269,-0.833035
0.32269,-0.908567
0.356411,-0.90325
0.312408,-0.918042
0.312408,-0.918042
0.312408,-0.918042
0.339013,-0.90505
0.336199,-0.894417
0.284784,-0.928167
0.284784,-0.928167
0.284784,-0.928167
0.284784,-0.928167
0.358463,-0.892325
0.322025,-0.912675
0.320515,-0.904233
0.427727,-0.873508
0.427727,-0.873508
0.49351,-0.8355
0.47413,-0.844967
0.592252,-0.763943
0.533371,-0.804925
0.61712,-0.750893
0.61712,-0.750893
0.61712,-0.750893
0.563565,-0.795648
0.521291,-0.820448
0.521291,-0.820448
0.479351,-0.839258
0.321534,-0.909083
0.300341,-0.922733
0.300341,-0.922733
0.152738,-0.957192
-0.00235146,-0.965133
-0.0601015,-0.95685
-0.136827,-0.952283
-0.119946,-0.96065
0.0455155,-0.967483
0.0455155,-0.967483
0.180852,-0.952583
0.37368,-0.89405
0.474816,-0.835717
0.363595,-0.892333
0.186192,-0.942542
0.318975,-0.916617
0.280097,-0.917425
0.444801,-0.857708
0.41598,-0.874925
0.473379,-0.850175
0.473379,-0.850175
0.406175,-0.87725
0.402243,-0.889633
0.446484,-0.859192
0.455278,-0.855925
0.549162,-0.798783
0.665364,-0.704508
0.752522,-0.600727
0.787616,-0.560929
0.832447,-0.486224
0.881875,-0.409849
0.836125,-0.482368
0.811716,-0.533742
0.748668,-0.619194
0.748668,-0.619194
0.745474,-0.622529
0.69743,-0.671753
0.620397,-0.736426
0.620397,-0.736426
0.755137,-0.601769
0.775461,-0.57435
0.838625,-0.474412
0.843717,-0.490649
0.843717,-0.490649
0.843717,-0.490649
0.862875,-0.437003
