MDTU,0,2,4,6,8,10
10,0.0230326,0.0232884,0.0241955,0.0242353,0.0254259,0.0257441
20,0.0238686,0.0240161,0.0253525,0.0253816,0.0258412,0.0259699
30,0.0260638,0.0260909,0.0271003,0.0271519,0.027516,0.0283385
40,0.0256414,0.0256911,0.0269687,0.0270068,0.0271302,0.0271548
50,0.0245394,0.0249092,0.0270172,0.0271996,0.0276298,0.0279265
60,0.0239161,0.0239347,0.0250401,0.0252558,0.0255195,0.0259106
70,0.0232215,0.023492,0.0246575,0.0247399,0.0264722,0.026939
80,0.0215426,0.0217296,0.0234688,0.0239145,0.0246517,0.0247196
90,0.0215946,0.0216938,0.0229152,0.0230601,0.0249249,0.0253965
100,0.0236885,0.0237149,0.0255356,0.0255806,0.0261873,0.0263605
110,0.025759,0.0257998,0.0279667,0.0280829,0.0286595,0.0291893
120,0.0245681,0.0246158,0.0266596,0.0267125,0.0267964,0.0268425
130,0.0239991,0.024077,0.0253877,0.0256803,0.026742,0.0270031
140,0.0251281,0.0252335,0.0261088,0.026222,0.027133,0.0272122
150,0.0234388,0.0236606,0.02506,0.0251693,0.0255467,0.0258253
160,0.0228328,0.0228593,0.0245821,0.0247957,0.0249262,0.0250632
170,0.0239371,0.0241932,0.0253413,0.0255115,0.0256232,0.0256355
180,0.0259582,0.0260288,0.0273069,0.0273566,0.0279953,0.0282594
190,0.0231986,0.0236404,0.0252417,0.0254635,0.025577,0.0259518
200,0.0244031,0.0245992,0.0262229,0.026571,0.0272999,0.0274749
210,0.0246397,0.0247016,0.0262755,0.0263364,0.0266191,0.0271182
220,0.0251739,0.0256687,0.0263681,0.0268821,0.0273995,0.0279582
230,0.0235186,0.0239359,0.0257081,0.0257453,0.0259553,0.0260337
240,0.0231355,0.023178,0.0252216,0.025285,0.0262472,0.0264329
250,0.0232655,0.0234782,0.0247521,0.0248352,0.0248801,0.0253035
260,0.0221634,0.0223041,0.0244939,0.0247389,0.0249835,0.0250516
270,0.0267629,0.0268315,0.0275746,0.0280121,0.0280389,0.0284494
280,0.0216535,0.0217491,0.0231093,0.0232545,0.0244501,0.0247573
290,0.0248287,0.025327,0.0260706,0.0265194,0.0267695,0.0268846
300,0.0223828,0.0224294,0.0235824,0.0237056,0.0255038,0.0256233
310,0.0254856,0.025593,0.025984,0.0261498,0.0261972,0.0263601
320,0.0266504,0.0268393,0.028076,0.0281515,0.0289273,0.0292007
330,0.0214636,0.0215603,0.0236087,0.023762,0.0242959,0.024794
340,0.0232596,0.0233283,0.0251596,0.0254313,0.0262582,0.0263637
350,0.0245843,0.0247092,0.0249876,0.0251154,0.0266978,0.0269129
360,0.0211525,0.0214689,0.0223031,0.0224858,0.024797,0.0249281
370,0.0241756,0.0241977,0.026099,0.0263692,0.0274421,0.0279907
380,0.0228173,0.0231358,0.0252304,0.0253874,0.0254573,0.0256071
390,0.0224462,0.0225623,0.0237226,0.0238698,0.0241676,0.0242588
400,0.0221835,0.0223607,0.0236933,0.0238771,0.0241606,0.024439
410,0.0228125,0.0229749,0.0240311,0.0240964,0.0247685,0.0251278
420,0.024373,0.0245117,0.0261253,0.0263206,0.0274951,0.0279222
430,0.021665,0.021753,0.023768,0.0241351,0.0247891,0.0249146
440,0.0263738,0.026517,0.0275049,0.027718,0.0288455,0.0289144
450,0.0202906,0.020316,0.0229097,0.0229552,0.0239897,0.0240502
460,0.0220829,0.0223132,0.0241178,0.0242377,0.0246666,0.024867
470,0.0232158,0.0233579,0.0236434,0.0239006,0.0252284,0.0253748
480,0.0265594,0.0269679,0.0276591,0.0281446,0.0293241,0.029553
490,0.0236762,0.0237842,0.0259283,0.0259708,0.0266354,0.0266824
500,0.0259216,0.025927,0.0269917,0.0270393,0.0276352,0.0279919
510,0.024224,0.0242921,0.0250181,0.0250708,0.0257376,0.0258303
520,0.0227448,0.0228231,0.0245923,0.0249021,0.025948,0.0260366
530,0.0252554,0.0257025,0.0273845,0.027425,0.0279525,0.0280475
540,0.0237831,0.024131,0.0245791,0.0246139,0.0253654,0.0255965
550,0.0235293,0.0239103,0.0247613,0.0251012,0.0261266,0.0265136
560,0.0248336,0.0251693,0.0260608,0.0263701,0.0273721,0.0274095
570,0.0230024,0.0231313,0.0242187,0.0243299,0.0249002,0.0252339
580,0.0223968,0.0224745,0.0242237,0.0243501,0.0253731,0.0259039
590,0.0250872,0.0251135,0.0268866,0.027129,0.0280665,0.02841
600,0.0256076,0.0257034,0.0267783,0.0269001,0.0269756,0.0270576
610,0.0234795,0.023705,0.0264094,0.0264532,0.0266375,0.0268202
620,0.0222218,0.0224021,0.0237978,0.0238349,0.0242118,0.0245382
630,0.0228981,0.0230389,0.025373,0.025405,0.0258139,0.0259444
640,0.0214208,0.0214753,0.0240596,0.0240793,0.0250015,0.0250813
650,0.0269314,0.0271196,0.0277803,0.0279872,0.0287949,0.0290051
660,0.0245082,0.0245309,0.0258576,0.0259279,0.0275334,0.0277276
670,0.025795,0.0258853,0.0271824,0.0273204,0.028266,0.0284746
680,0.023824,0.0239175,0.0255675,0.0258288,0.0258565,0.0260384
690,0.0226196,0.0226928,0.0244934,0.0246347,0.0255207,0.0255495
700,0.0261022,0.0263311,0.0273987,0.0274758,0.0279213,0.0280788
710,0.0245318,0.0247189,0.0263792,0.0264405,0.0267778,0.026875
720,0.0240675,0.0243826,0.0257412,0.0257994,0.0262863,0.0263183
730,0.0248723,0.0249007,0.0261141,0.0261611,0.0266216,0.0273215
740,0.0227431,0.0227885,0.0256067,0.0257178,0.0258783,0.0260306
750,0.0219461,0.0223307,0.0235525,0.0236473,0.024441,0.024674
760,0.0248182,0.0248695,0.0255664,0.0258133,0.0265277,0.0266615
770,0.025294,0.0254923,0.0264014,0.0265406,0.0273467,0.027357
780,0.0231242,0.0231819,0.024543,0.0245723,0.0254034,0.025547
790,0.0250257,0.02512,0.026431,0.0268029,0.0273148,0.0276605
800,0.024304,0.0244412,0.0256262,0.0256825,0.0268522,0.0275791
810,0.023138,0.0233539,0.0260365,0.0260424,0.0264869,0.0266441
820,0.0232774,0.0235819,0.0246187,0.0251665,0.0264324,0.0264814
830,0.0247638,0.0248241,0.0270537,0.0274661,0.0275553,0.0278463
840,0.0233882,0.0234162,0.0245694,0.0246765,0.025504,0.0255713
850,0.023219,0.0234916,0.0261764,0.0262514,0.0269057,0.0269782
860,0.0237783,0.0239172,0.0265,0.0266507,0.0273294,0.0278223
870,0.0211229,0.0211774,0.0224228,0.022777,0.0231642,0.0234368
880,0.023343,0.0233724,0.0243442,0.024439,0.0256629,0.0258901
890,0.0226804,0.0227752,0.0240277,0.0241481,0.025366,0.0256645
900,0.0248647,0.0251808,0.0261882,0.0264008,0.0267158,0.0267845
910,0.021604,0.0217777,0.024128,0.0242911,0.0245612,0.02479
920,0.025832,0.0259277,0.0268199,0.0271027,0.028133,0.0285082
930,0.0286012,0.0286872,0.0295067,0.0296436,0.0304931,0.0306383
940,0.0257962,0.0259224,0.0266953,0.0268752,0.0279798,0.0280904
950,0.0253532,0.0255769,0.0264791,0.0265252,0.0277556,0.0278347
960,0.0245112,0.0246041,0.0262506,0.0265552,0.0272523,0.0276686
970,0.0259446,0.0261348,0.0269571,0.026999,0.0270925,0.0274004
980,0.0261916,0.0263653,0.0264769,0.0266093,0.0270398,0.0270988
990,0.023907,0.0239765,0.025848,0.026054,0.026511,0.0267973
1000,0.0238057,0.0243259,0.0248292,0.0249626,0.025935,0.0260202
1010,0.0271486,0.0272025,0.0274443,0.0276078,0.0284598,0.0287549
1020,0.0257299,0.025866,0.0267991,0.0271799,0.0274936,0.0277412
1030,0.0238317,0.0239351,0.0258605,0.0261958,0.026482,0.0265672
1040,0.0257138,0.0258246,0.0265992,0.0266088,0.0274539,0.0275321
1050,0.0239786,0.0240962,0.0262585,0.0263472,0.0270752,0.0273175
1060,0.023746,0.0238343,0.0242863,0.0243763,0.0258518,0.0258986
1070,0.0221899,0.0225463,0.0234073,0.0236043,0.0240578,0.024316
1080,0.020909,0.021043,0.022861,0.0230803,0.024004,0.0241968
1090,0.0245112,0.0249207,0.0267219,0.0271638,0.0275532,0.0275919
1100,0.0240513,0.02407,0.0248916,0.0251278,0.0258895,0.0261177
1110,0.0240159,0.024533,0.0260337,0.0264344,0.0272332,0.0273278
1120,0.0250914,0.0252083,0.0257566,0.0258983,0.0261853,0.0263251
1130,0.0227419,0.0232101,0.0248431,0.0250361,0.0256504,0.0262146
1140,0.0248019,0.0251104,0.0253478,0.0254759,0.0264259,0.0266002
1150,0.0235268,0.0237432,0.0245073,0.0246715,0.0259554,0.0261207
1160,0.0281907,0.0282597,0.0298311,0.0300255,0.0312553,0.0316185
1170,0.0233034,0.0237336,0.0257873,0.0259598,0.0263716,0.0268161
1180,0.02338,0.0235418,0.0255852,0.0257448,0.026319,0.026453
1190,0.0228612,0.0229498,0.0247795,0.0247951,0.0255571,0.0257585
1200,0.0224082,0.0225686,0.0242862,0.0245545,0.0256437,0.0260831
1210,0.0237326,0.0237499,0.0247137,0.0250269,0.0263105,0.0264196
1220,0.0213571,0.0214138,0.0233939,0.0235213,0.0246273,0.0253341
1230,0.0256329,0.0256492,0.0258454,0.0261407,0.0276717,0.0277915
1240,0.0237928,0.0243389,0.0262382,0.0263417,0.0272602,0.0273893
1250,0.0228584,0.0232891,0.0236355,0.0239724,0.0248261,0.0250754
1260,0.0216246,0.0217773,0.0253528,0.0253992,0.025736,0.0261037
1270,0.0216132,0.0216214,0.0236274,0.0237413,0.0239162,0.0239649
1280,0.0266466,0.0266827,0.0283174,0.0283492,0.0285057,0.0285634
1290,0.0260918,0.0262147,0.0280719,0.0282887,0.0283633,0.028495
1300,0.0256814,0.0257019,0.0260871,0.0261492,0.0271595,0.0276284
1310,0.0230402,0.0231098,0.0239035,0.0241509,0.025232,0.025773
1320,0.0230108,0.0230356,0.0240599,0.0242531,0.0257129,0.0258621
1330,0.023008,0.0230261,0.0249315,0.0253166,0.0257592,0.0257741
1340,0.0253676,0.0260208,0.0274962,0.0275844,0.0279925,0.0283579
1350,0.0232777,0.0239551,0.0250691,0.0251014,0.0252818,0.0257578
1360,0.0255239,0.0258006,0.026458,0.0265837,0.0267086,0.026961
1370,0.0226051,0.0227957,0.0249964,0.0250509,0.0253261,0.0257309
1380,0.0235583,0.0236182,0.0255509,0.0257194,0.0259764,0.0263488
1390,0.0258492,0.0260246,0.0276392,0.0280768,0.0282444,0.0285649
1400,0.0246742,0.0249866,0.0266932,0.0269013,0.0274709,0.0275462
1410,0.022711,0.0227688,0.0236305,0.0237458,0.0250189,0.0251537
1420,0.023328,0.0235193,0.025587,0.0256847,0.0259108,0.0263808
1430,0.020092,0.020325,0.0217451,0.0218928,0.0233716,0.0234722
1440,0.0214702,0.0215889,0.0231395,0.0238417,0.0242393,0.0247853
1450,0.0256188,0.0258851,0.0260889,0.0261285,0.0276509,0.0278758
1460,0.0238645,0.024112,0.0247941,0.0248693,0.0259882,0.0262875
1470,0.0220477,0.0221585,0.0249379,0.0252513,0.0254652,0.0255006
1480,0.0241349,0.0244048,0.0249605,0.0251737,0.0252689,0.0255831
1490,0.0200175,0.0201277,0.0225384,0.0227297,0.0236064,0.0236659
1500,0.024639,0.0247873,0.0266769,0.0268524,0.027192,0.0274068
1510,0.0246691,0.0247255,0.0264163,0.0267995,0.0277754,0.0280784
1520,0.0249006,0.025044,0.0265929,0.0266165,0.0268266,0.0270411
1530,0.0228972,0.0230419,0.024474,0.0246438,0.0246578,0.0248288
1540,0.0240339,0.0242279,0.025583,0.0257681,0.0264485,0.0266789
1550,0.0239709,0.0241465,0.0260397,0.0263051,0.02647,0.0267546
1560,0.0231675,0.023415,0.0257796,0.0258825,0.026433,0.0265716
1570,0.0230141,0.0231119,0.0249053,0.0249598,0.0256645,0.0260586
1580,0.0208204,0.0209151,0.0238763,0.0240783,0.0242258,0.0243452
1590,0.0266296,0.0268777,0.0277858,0.0278233,0.0284153,0.0290349
1600,0.021135,0.0212505,0.0236477,0.0237371,0.0246191,0.0246689
1610,0.0231065,0.023148,0.0253201,0.0255202,0.0261635,0.026344
1620,0.025499,0.0258385,0.0270208,0.0270421,0.0274984,0.0276424
