MDTU,S_F
1,0.971156
2,1.0019
3,1.00045
4,1.00148
5,0.993839
6,1.00863
7,1.00294
8,1.00338
9,1.00036
10,1.00012
11,1.00427
12,1.00282
13,0.997754
14,1.00129
15,1.00544
16,0.9994
17,1.00538
18,0.995322
19,1.00616
20,1.00268
21,0.997194
22,0.999746
23,1.00022
24,1.00363
25,0.9991
26,0.997531
27,1.00167
28,0.998793
29,1.0027
30,1.00097
31,0.996305
32,1.00313
33,0.995927
34,0.999163
35,0.998746
36,0.999483
37,0.998883
38,0.998922
39,1.00044
40,1.00223
41,0.995531
42,1.00674
43,0.992298
44,0.999979
45,0.998409
46,0.991965
47,0.998037
48,1.00598
49,1.00404
50,1.00225
51,1.00095
52,0.993813
53,1.00186
54,0.996781
55,1.00058
56,0.999519
57,0.998165
58,1.00265
59,1.00013
60,0.998982
61,1.00205
62,1.0014
63,1.00491
64,1.00155
65,0.994695
66,0.999181
67,0.998556
68,1.00476
69,1.00338
70,0.99887
71,0.99779
72,1.00482
73,0.999258
74,1.00445
75,1.00235
76,1.00069
77,1.00015
78,0.999386
79,1.00517
80,1.0038
81,0.997816
82,0.999969
83,1.00285
84,0.997323
85,1.00202
86,1.00853
87,0.995751
88,1.00104
89,0.998003
90,0.999128
91,1.00864
92,1.00122
93,0.999493
94,0.995251
95,0.997953
96,0.998565
97,1.00281
98,0.996263
99,0.992809
100,0.997974
101,1.00166
102,1.00337
103,0.997252
104,1.00507
105,0.997877
106,1.0016
107,1.00279
108,1.00278
109,0.998374
110,1.00201
111,1.00725
112,0.992917
113,1.00228
114,0.997841
115,0.993289
116,0.999484
117,1.00184
118,1.00461
119,1.00114
120,0.998648
121,0.999899
122,0.997897
123,1.00154
124,1.00178
125,0.999055
126,0.996487
127,1.00049
128,1.00255
129,1.00375
130,1.00747
131,1.00412
132,0.997691
133,0.99616
134,1.00033
135,1.00432
136,0.994298
137,1.00415
138,0.998246
139,1.00204
140,0.998057
141,0.992428
142,0.996851
143,1.00133
144,1.00179
145,1.00369
146,0.992898
147,0.993798
148,0.994739
149,0.998531
150,0.999676
151,0.995226
152,1.00765
153,1.00087
154,1.00458
155,1.00592
156,0.998741
157,1.00265
158,0.996972
159,1.00406
160,1.002
161,1.00009
162,1.00246
163,0.994079
164,0.999152
165,1.00126
166,0.995782
167,1.00028
168,1.00546
169,1.00151
170,0.997008
171,1.00067
172,1.00276
173,0.996221
174,1.00431
175,1.00106
176,1.00041
177,1.00141
178,0.991938
179,1.00124
180,0.997633
181,0.998954
182,1.0066
183,1.00015
184,1.00416
185,1.00742
186,0.995464
187,1.00338
188,1.00224
189,0.992107
190,0.99164
191,1.01062
192,1.00003
193,1.00778
194,0.997306
195,1.0009
196,1.00384
197,0.99537
198,0.999651
199,0.996196
200,1.00363
201,0.991868
202,1.00174
203,1.00118
204,1.00363
205,0.999169
206,1.00459
207,1.00057
208,1.00225
209,0.999111
210,0.998551
211,0.998224
212,0.999749
213,0.997331
214,1.00066
215,1.0049
216,0.99639
217,0.994062
218,1.00227
219,1.00158
220,0.997359
221,1.00061
222,1.00284
223,0.996349
224,0.998138
225,1.00017
226,0.996771
227,1.00271
228,0.99969
229,1.00278
230,0.995179
231,1.00208
232,0.998754
233,1.00269
234,0.996464
235,0.999208
236,1.00069
237,1.00434
238,1.00598
239,1.00205
240,0.997821
241,1.00604
242,1.00234
243,0.998736
244,1.00361
245,1.00041
246,0.995572
247,0.994556
248,1.00099
249,0.999624
250,1.00538
251,0.994845
252,1.00038
253,0.999049
254,1.00004
255,1.01024
256,1.00042
257,1.00365
258,1.00255
259,1.00102
260,1.00167
261,1.00004
262,0.995694
263,0.99983
264,0.998424
265,0.994343
266,1.00606
267,1.00136
268,1.00159
269,1.00217
270,0.998577
271,0.994917
272,1.00388
273,1.0037
274,0.997811
275,0.997838
276,1.00546
277,0.99542
278,0.998542
279,1.00223
280,0.998508
281,0.99954
282,1.00098
283,1.00155
284,1.00376
285,0.995077
286,0.996513
287,0.997457
288,1.01123
289,1.00369
290,1.00461
291,0.998514
292,1.0008
293,1.00029
294,0.996827
295,0.998283
296,0.992973
297,0.998531
298,1.00043
299,1.00195
300,1.00007
301,1.00213
302,1.00427
303,0.99782
304,0.999953
305,0.99966
306,0.99619
307,0.996594
308,0.994776
309,1.00135
310,0.998099
311,1.00352
312,0.996695
313,1.00058
314,1.00019
315,0.998205
316,1.00387
317,1.00108
318,0.997658
319,0.996344
320,1.00122
321,1.00387
322,1.00305
323,0.996965
324,1.00369
325,0.995898
326,0.998457
327,1.00158
328,1.00113
329,1.00167
330,0.999527
331,0.990395
332,0.997256
333,0.999659
334,1.00156
335,1.00062
336,1.00226
337,0.990845
338,0.997372
339,1.00279
340,0.998639
341,0.999923
342,0.99977
343,0.987365
344,1.0054
345,0.999699
346,0.998627
347,1.00105
348,0.998746
349,1.00374
350,1.00003
351,1.00087
352,1.00042
353,0.997375
354,0.99114
355,0.998951
356,1.0018
357,1.00218
358,0.995142
359,0.99982
360,0.994305
361,0.993597
362,0.996422
363,1.00414
364,1.00496
365,1.00176
366,1.00506
367,0.998429
368,1.00236
369,1.00121
370,1.0046
371,1.00513
372,1.00336
373,1.00406
374,0.994533
375,1.00462
376,1.00485
377,0.996077
378,0.997521
379,1.00173
380,0.997886
381,0.998725
382,0.997393
383,0.999926
384,1.00696
385,0.996736
386,0.995748
387,1.00123
388,1.00008
389,0.999067
390,1.00052
391,0.99815
392,0.998666
393,0.995359
394,1.00091
395,0.997759
396,1.00406
397,0.999123
398,0.991399
399,0.993
400,1.00271
401,1.00037
402,0.997714
403,1.00734
404,1.00338
405,1.00158
406,1.00238
407,0.999443
408,1.00174
409,1.0017
410,0.998733
411,1.00169
412,1.00109
413,0.996391
414,0.99564
415,0.996213
416,0.99636
417,0.995328
418,1.00223
419,0.998648
420,1.00491
421,0.992902
422,0.998908
423,1.0006
424,0.999282
425,0.999214
426,0.990683
427,0.994094
428,0.998407
429,0.999497
430,0.997645
431,1.00012
432,1.00227
433,1.00984
434,1.00668
435,0.998949
436,1.00002
437,1.00351
438,0.995227
439,0.999402
440,1.0052
441,1.00116
442,1.00772
443,0.999812
444,0.996992
445,1.00229
446,0.999587
447,0.999015
448,1.00011
449,0.998835
450,1.00361
451,0.996312
452,1.00425
453,0.995233
454,0.999004
455,1.00257
456,0.998268
457,0.995631
458,0.995362
459,0.998224
460,1.00457
461,0.996588
462,1.00268
463,1.00124
464,1.00014
465,0.997055
466,1.00267
467,0.999574
468,1.0051
469,0.997665
470,0.996839
471,0.998263
472,0.999324
473,1.00073
474,0.999361
475,0.999459
476,0.994594
477,0.99821
478,0.997408
479,0.998735
480,1.00398
481,1.00418
482,0.997821
483,1.00542
484,0.9997
485,0.998967
486,0.995236
487,1.00352
488,1.00393
489,0.995684
490,1.00316
491,1.00196
492,0.997373
493,1.00471
494,0.997905
495,1.00136
496,1.00623
497,0.993337
498,1.00272
499,0.999883
500,0.995808
501,0.994278
502,1.00151
503,1.00147
504,1.01294
505,0.996457
506,0.993973
507,1.00397
508,1.00061
509,0.991986
510,0.997324
511,0.998946
512,0.994275
513,0.995859
514,0.996617
515,1.00036
516,1.00248
517,1.00579
518,0.996183
519,1.00075
520,0.998952
521,0.997617
522,0.996484
523,1.00176
524,1.00634
525,1.00219
526,1.00181
527,0.998452
528,1.00107
529,1.00412
530,1.0027
531,1.00565
532,0.997479
533,0.997027
534,0.995731
535,0.994591
536,0.999857
537,1.00232
538,1.00669
539,0.998392
540,0.998903
541,0.996693
542,1.0047
543,1.00036
544,0.995071
545,1.0014
546,0.998862
547,0.997555
548,0.995041
549,1.00394
550,1.00914
551,0.993689
552,0.997444
553,0.996181
554,1.00255
555,1.0029
556,1.00011
557,0.994214
558,0.999513
559,0.999523
560,1.00524
561,1.001
562,0.996772
563,0.999988
564,0.999446
565,1.00772
566,1.0006
567,0.999575
568,0.997381
569,1.00022
570,0.999231
571,0.998814
572,1.00436
573,0.99913
574,1.0014
575,0.998124
576,0.998918
577,0.999301
578,1.00075
579,1.00434
580,1.00195
581,1.00072
582,1.003
583,0.996252
584,0.999017
585,0.99696
586,0.995477
587,0.997034
588,0.996402
589,1.00178
590,1.00515
591,1.00007
592,1.00191
593,0.997574
594,1.00229
595,0.994844
596,0.997276
597,1.00081
598,1.00334
599,0.997467
600,1.00451
601,0.998478
602,1.00387
603,0.997674
604,1.00147
605,0.997402
606,0.994097
607,1.00826
608,1.00054
609,0.998456
610,1.00229
611,1.00573
612,1.00112
613,0.999368
614,1.00546
615,1.0039
616,1.0003
617,1.00323
618,1.00224
619,0.998407
620,0.992185
621,0.999587
622,1.00514
623,0.997825
624,0.991338
625,1.0054
626,1.00175
627,1.00246
628,0.999273
629,0.999925
630,1.00057
631,1.00421
632,0.998592
633,0.996073
634,1.00223
635,0.996487
636,1.00408
637,0.996547
638,1.00099
639,0.996144
640,1.0025
641,1.0034
642,1.00192
643,1.00516
644,0.999191
645,1.00474
646,1.00612
647,0.99982
648,1.0016
649,1.00463
650,1.00686
651,1.00087
652,0.996375
653,1.00737
654,1.00033
655,1.0024
656,1.00509
657,1.00683
658,1.00353
659,0.997622
660,1.00203
661,1.0032
662,1.00737
663,1.00351
664,1.00239
665,1.00359
666,0.996992
667,1.00259
668,0.99603
669,1.00319
670,0.9958
671,0.999342
672,0.997641
673,1.00282
674,0.999706
675,1.00146
676,0.995953
677,0.998666
678,1.00636
679,0.995267
680,0.998059
681,0.998379
682,0.998382
683,1.00023
684,1.00382
685,0.998975
686,0.99964
687,0.994247
688,0.997157
689,1.003
690,0.998406
691,1.00142
692,1.00446
693,0.996062
694,1.00698
695,0.999057
696,1.00749
697,1.00281
698,0.996344
699,0.99897
700,0.9977
701,1.00287
702,0.998517
703,1.00111
704,1.00125
705,1.00135
706,1.00167
707,1.00074
708,0.999843
709,1.00434
710,1.00295
711,1.00283
712,1.01018
713,1.0038
714,0.998539
715,0.995995
716,0.996443
717,1.00325
718,0.99883
719,0.998874
720,0.998696
721,1.0009
722,0.995416
723,0.997981
724,0.999042
725,1.00116
726,1.00121
727,1.00014
728,0.99584
729,0.9988
730,0.999148
731,0.996657
732,1.00388
733,1.00206
734,0.999946
735,1.00158
736,1.0002
737,0.999256
738,0.999622
739,1.00188
740,0.999757
741,1.00128
742,1.00189
743,1.00205
744,1.00212
745,1.00218
746,1.00038
747,0.999818
748,0.99924
749,0.998243
750,1.00392
751,1.00143
752,1.00383
753,1.00115
754,1.00012
755,1.00182
756,1.00199
757,1.00085
758,0.995972
759,1.00258
760,1.0003
761,1.00576
762,1.00187
763,1.00047
764,0.997124
765,0.996709
766,1.00694
767,0.997333
768,1.00647
769,1.00404
770,0.996534
771,0.996659
772,1.00058
773,1.00344
774,0.996889
775,0.99942
776,0.994999
777,0.999762
778,1.0031
779,0.994518
780,1.00586
781,1.00316
782,0.996803
783,0.99503
784,0.998536
785,1.00435
786,0.998122
787,1.00171
788,1.00144
789,1.00344
790,0.997256
791,1.00454
792,0.997827
793,0.996025
794,0.99936
795,0.998569
796,0.995484
797,0.999889
798,1.00055
799,0.99835
800,0.999037
801,1.00535
802,1.00075
803,1.00336
804,1.00327
805,1.00083
806,1.00276
807,1.00069
808,1.00165
809,1.00512
810,1.00493
811,0.998068
812,1.00046
813,1.0025
814,0.993303
815,0.992508
816,1.00121
817,1.00678
818,0.997102
819,1.0012
820,1.00334
821,1.00197
822,0.999552
823,0.99844
824,1.00435
825,0.993329
826,0.993711
827,1.0073
828,0.99622
829,0.999772
830,0.995311
831,1.0037
832,1.00083
833,1.00177
834,0.999829
835,0.997348
836,1.00009
837,1.00451
838,1.00698
839,1.00455
840,1.00615
841,0.99831
842,1.00248
843,1.00399
844,0.999824
845,1.00563
846,1.00714
847,1.00603
