MDTU,min_min,min_max,max_min,max_max5
1,-0.0333221,0.0223098,0.0833084,0.145449
2,-0.0304948,0.0410181,0.0876079,0.136891
3,-0.0450367,0.0336623,0.0949753,0.142902
4,-0.0450367,0.0336623,0.0949753,0.142902
5,-0.0450367,0.0336623,0.0949753,0.142902
6,-0.0687033,0.0226374,0.0721867,0.137227
7,-0.0572884,0.00956533,0.0783029,0.126653
8,-0.073045,0.000517768,0.0536074,0.123277
9,-0.0642908,0.00278933,0.0725109,0.125884
10,-0.0673527,0.0126136,0.0567437,0.126479
11,-0.0729624,-0.0122768,0.065448,0.117064
12,-0.0729624,-0.0122768,0.065448,0.117064
13,-0.0956374,-0.0087466,0.0421938,0.109309
14,-0.099088,0.00497046,0.0405918,0.111447
15,-0.0832693,0.0038376,0.0386193,0.116109
16,-0.0832693,0.0038376,0.0386193,0.116109
17,-0.0832693,0.0038376,0.0386193,0.116109
18,-0.0832693,0.0038376,0.0386193,0.116109
19,-0.102879,-0.0141099,0.0316621,0.101379
20,-0.0739426,-0.0198407,0.0438349,0.0902229
21,-0.0739426,-0.0198407,0.0438349,0.0902229
22,-0.0961469,-0.00629923,0.0399044,0.0954264
23,-0.104974,-0.00261723,0.0342427,0.104398
24,-0.0923849,-0.00864799,0.038459,0.100444
25,-0.0997051,-0.0201784,0.0321819,0.104568
26,-0.0865294,-0.0110677,0.0332197,0.107102
27,-0.0868223,-0.00515142,0.0403998,0.100112
28,-0.0948291,-0.0127092,0.0385478,0.104409
29,-0.0948291,-0.0127092,0.0385478,0.104409
30,-0.0948291,-0.0127092,0.0385478,0.104409
31,-0.085239,-0.0101029,0.0356068,0.109483
32,-0.111744,-0.0063282,0.0262044,0.111625
33,-0.0960614,-0.018721,0.0295259,0.102503
34,-0.0960614,-0.018721,0.0295259,0.102503
35,-0.0960614,-0.018721,0.0295259,0.102503
36,-0.0960614,-0.018721,0.0295259,0.102503
37,-0.0984876,-0.0194693,0.0251798,0.0982024
38,-0.0952466,-0.0196839,0.0299678,0.110632
39,-0.0920476,-0.00719834,0.0412758,0.100133
40,-0.0938973,-0.0117991,0.0297404,0.0956393
41,-0.0938973,-0.0117991,0.0297404,0.0956393
42,-0.101866,-0.0200803,0.0277977,0.0975394
43,-0.103242,-0.0218423,0.0295558,0.103345
44,-0.112456,-0.0178524,0.0279705,0.105756
45,-0.102382,-0.00381814,0.0366141,0.101446
46,-0.0987459,-0.0138331,0.0249111,0.106773
47,-0.0987459,-0.0138331,0.0249111,0.106773
48,-0.0987459,-0.0138331,0.0249111,0.106773
49,-0.10627,-0.0126191,0.0232926,0.101634
50,-0.10487,-0.0180227,0.0270043,0.0875176
51,-0.10487,-0.0180227,0.0270044,0.0875176
52,-0.0998018,-0.00729163,0.028155,0.103333
53,-0.0829354,-0.0188816,0.0347085,0.0875045
54,-0.0924393,-0.0346105,0.0337977,0.0855396
55,-0.0924393,-0.0346105,0.0337977,0.0855396
56,-0.0749997,-0.0337741,0.0413559,0.0882061
57,-0.102339,-0.023577,0.0250642,0.0964973
58,-0.108049,-0.024074,0.0405068,0.0917041
59,-0.105001,-0.0253478,0.0367917,0.0945126
60,-0.106845,-0.0310436,0.0322035,0.0864383
61,-0.0918439,-0.0216713,0.0383143,0.0909634
62,-0.0918439,-0.0216713,0.0383143,0.0909634
63,-0.105979,-0.0130693,0.0282981,0.0982273
64,-0.112257,-0.0174646,0.0295622,0.101659
65,-0.111154,-0.00922089,0.0270511,0.105493
66,-0.108385,0.0129592,0.026361,0.108611
67,-0.090956,-0.00379081,0.0479576,0.110734
68,-0.118078,-0.00412056,0.0337978,0.110817
69,-0.0898958,-0.0167007,0.0311075,0.104243
70,-0.0931845,-0.0157372,0.0380244,0.10591
71,-0.10106,-0.00272399,0.0259279,0.115299
72,-0.101402,-0.0201067,0.0377207,0.106444
73,-0.101402,-0.0201067,0.0377207,0.106444
74,-0.103915,-0.00931541,0.0262211,0.102106
75,-0.107497,-0.0243436,0.0326478,0.113011
76,-0.0930233,-0.00638845,0.0383207,0.107839
77,-0.104498,0.000940935,0.0233207,0.109002
78,-0.0952819,-0.00450096,0.0335862,0.103857
79,-0.0838235,-0.0123603,0.0528123,0.0844568
80,-0.0854543,-0.0182761,0.0399921,0.101079
81,-0.0951604,-0.00494408,0.0398563,0.0994682
82,-0.097014,-0.0115459,0.0386655,0.114204
83,-0.0940646,-0.0169804,0.0333161,0.101623
84,-0.0975127,-0.0293961,0.0483044,0.0910725
85,-0.108696,-0.0115093,0.0331563,0.109911
86,-0.109123,-0.00552537,0.0227635,0.104421
87,-0.109123,-0.00552537,0.0227635,0.104421
88,-0.109055,-0.0115779,0.0249087,0.102914
89,-0.118092,-0.0248357,0.0187254,0.0916455
90,-0.0936092,-0.0229764,0.028377,0.088138
91,-0.0936092,-0.0229764,0.028377,0.088138
92,-0.0995632,-0.0260313,0.0269695,0.0935743
93,-0.126568,-0.0248571,0.0169653,0.0902117
94,-0.0988064,-0.0171115,0.0290545,0.101802
95,-0.10844,-0.0176285,0.0272627,0.100674
96,-0.10844,-0.0176285,0.0272627,0.100674
97,-0.10844,-0.0176285,0.0272627,0.100674
98,-0.0921859,-0.0199293,0.0453421,0.0849351
99,-0.101353,-0.0148188,0.0292071,0.0935627
100,-0.0893324,-0.0269878,0.0392463,0.106026
101,-0.095072,-0.00937208,0.032937,0.105289
102,-0.095072,-0.00937208,0.032937,0.105289
103,-0.0786506,0.000334603,0.0434243,0.104372
104,-0.0786506,0.000334603,0.0434243,0.104372
105,-0.0786506,0.000334603,0.0434243,0.104372
106,-0.0786506,0.000334603,0.0434243,0.104372
107,-0.0864725,0.00730474,0.0298451,0.118716
108,-0.0983585,0.00482251,0.0304256,0.106715
109,-0.0983585,0.00482251,0.0304256,0.106715
110,-0.117467,0.00926996,0.0147485,0.124322
111,-0.0982073,-0.0122363,0.0242012,0.108351
