t,cond_num
10,5.96745
20,5.89422
30,5.80263
40,5.80691
50,5.83844
60,5.87155
70,5.91812
80,6.00575
90,5.97022
100,5.91727
110,5.80688
120,5.86503
130,5.88771
140,5.83542
150,5.90553
160,5.95166
170,5.88971
180,5.81065
190,5.93176
200,5.86072
210,5.86329
220,5.8392
230,5.90997
240,5.90652
250,5.90666
260,5.95894
270,5.78021
280,5.97335
290,5.82159
300,5.9598
310,5.83988
320,5.77491
330,6.00231
340,5.89987
350,5.83812
360,5.97399
370,5.85779
380,5.92949
390,5.94931
400,5.96472
410,5.93127
420,5.86628
430,5.96818
440,5.793
450,6.02431
460,5.95252
470,5.88356
480,5.78322
490,5.8764
500,5.8142
510,5.87739
520,5.94001
530,5.82866
540,5.88361
550,5.8904
560,5.86506
570,5.94379
580,5.9547
590,5.85516
600,5.84085
610,5.93854
620,5.95803
630,5.91783
640,6.01595
650,5.78663
660,5.86091
670,5.8261
680,5.89425
690,5.93008
700,5.81206
710,5.86376
720,5.87727
730,5.85702
740,5.94596
750,5.99947
760,5.85254
770,5.84111
780,5.91243
790,5.83495
800,5.87945
810,5.92942
820,5.93148
830,5.85425
840,5.91155
850,5.90778
860,5.87301
870,6.00552
880,5.90097
890,5.93888
900,5.8615
910,5.99435
920,5.80875
930,5.70904
940,5.81661
950,5.83515
960,5.8417
970,5.79133
980,5.79338
990,5.87644
1000,5.88219
1010,5.77598
1020,5.81769
1030,5.88901
1040,5.79702
1050,5.87587
1060,5.88802
1070,5.93639
1080,6.00533
1090,5.85359
1100,5.862
1110,5.87907
1120,5.84134
1130,5.95763
1140,5.85424
1150,5.89724
1160,5.73422
1170,5.9074
1180,5.90445
1190,5.93933
1200,5.94812
1210,5.88308
1220,5.99387
1230,5.80537
1240,5.85981
1250,5.89969
1260,5.97761
1270,5.98641
1280,5.77543
1290,5.80678
1300,5.82356
1310,5.92045
1320,5.91738
1330,5.91794
1340,5.81936
1350,5.92602
1360,5.81098
1370,5.93877
1380,5.9077
1390,5.79836
1400,5.85609
1410,5.93164
1420,5.91825
1430,6.06879
1440,5.99988
1450,5.84395
1460,5.89576
1470,5.98301
1480,5.89208
1490,6.04666
1500,5.86624
1510,5.86249
1520,5.82763
1530,5.93314
1540,5.89466
1550,5.86882
1560,5.87497
1570,5.90263
1580,5.99759
1590,5.76133
1600,5.99243
1610,5.90103
1620,5.8166
1630,5.86729
1640,5.86916
1650,5.90916
1660,5.87219
1670,5.92772
1680,5.95408
1690,5.92557
1700,5.88842
1710,5.95902
1720,5.95208
1730,5.90791
1740,5.93178
1750,6.03297
1760,5.91761
1770,5.84062
1780,5.98059
1790,5.75155
1800,5.8266
1810,6.01336
1820,5.87011
1830,5.90632
1840,5.90704
1850,6.03445
1860,5.86435
1870,5.92737
1880,5.82588
1890,5.87879
1900,6.06396
1910,5.97117
1920,6.01124
1930,5.90954
1940,5.96081
1950,5.90228
1960,5.91493
1970,5.83756
1980,5.88104
1990,5.89004
2000,5.84388
2010,5.92477
2020,5.87208
2030,5.85949
2040,5.90946
2050,5.81853
2060,5.90012
2070,5.88122
2080,5.972
2090,5.8849
2100,5.94892
2110,5.89479
2120,5.75632
2130,5.91358
2140,5.93346
2150,5.85366
2160,5.88094
2170,6.01532
2180,5.74954
2190,6.05828
2200,5.86889
2210,5.86852
2220,6.02496
2230,5.89185
2240,6.05859
2250,5.8475
2260,5.89196
2270,5.90613
2280,5.95119
2290,5.98996
2300,5.82076
2310,5.86466
2320,5.89229
2330,5.87424
2340,5.91281
2350,6.00557
2360,5.86781
2370,5.93098
2380,5.8653
2390,5.83594
2400,5.8311
2410,5.9275
2420,5.92117
2430,5.96622
2440,5.85311
2450,5.91768
2460,5.84766
2470,5.9379
2480,5.9183
2490,5.86266
2500,5.92268
2510,5.85137
2520,5.99425
2530,5.91467
2540,5.84108
2550,6.00602
2560,5.93313
2570,5.97753
2580,5.93578
2590,5.90131
2600,5.88609
2610,5.83799
2620,5.83849
2630,5.75549
2640,5.82068
2650,5.94323
2660,5.77041
2670,5.96724
2680,5.92584
2690,5.82428
2700,5.72745
2710,5.80444
2720,5.85406
2730,5.89209
2740,5.82621
2750,5.94914
2760,5.88988
2770,5.88872
2780,5.94504
2790,5.87827
2800,6.06806
2810,5.84193
2820,5.89299
2830,5.84557
2840,5.88462
2850,5.92874
2860,5.98516
2870,5.85369
2880,5.90035
2890,5.86926
2900,5.92378
2910,6.04119
2920,5.80713
2930,5.97559
2940,5.88507
2950,5.9401
2960,5.88888
2970,5.89666
2980,6.05126
2990,5.97845
3000,5.81856
3010,6.01211
3020,5.93994
3030,5.9083
3040,5.836
3050,5.88695
3060,5.85742
3070,5.89856
3080,5.77816
3090,5.85538
3100,5.96424
3110,5.93641
3120,5.90895
3130,5.87966
3140,5.92995
3150,5.9511
3160,5.74634
3170,5.88225
3180,5.83928
3190,5.85625
3200,5.78431
3210,5.86991
3220,5.9386
3230,5.85026
3240,6.00361
3250,5.87002
3260,5.95664
3270,5.87628
3280,5.92227
3290,5.68398
3300,5.77018
3310,5.93298
3320,5.90666
3330,5.80813
3340,5.80962
3350,5.88392
3360,5.81137
3370,5.83819
3380,5.90671
3390,5.99006
3400,5.86756
3410,5.97856
3420,5.94017
3430,5.80997
3440,5.82806
3450,5.73037
3460,5.93378
3470,5.89603
3480,5.87965
3490,5.85252
3500,5.82491
