MDTU,|det-1|^2,1-Re(det),Im(det)
1,284.306,-16.8473,0.00125439
2,289.776,-17.0014,0.00152917
3,208.901,-14.4359,-3.8965e-06
4,208.901,-14.4359,-3.8965e-06
5,208.901,-14.4359,-3.8965e-06
6,68.993,-8.29456,-0.000921016
7,35.5259,-5.95304,0.000302835
8,8.30552,-2.87494,0.00020058
9,12.0731,-3.46762,-0.000647246
10,9.79671,-3.1235,-0.000399261
11,5.67085,-2.37579,-0.000163527
12,5.67085,-2.37579,-0.000163527
13,1.91882,-1.37942,-0.000329698
14,1.79725,-1.33265,-8.40038e-06
15,1.63189,-1.27123,0.000218044
16,1.63189,-1.27123,0.000218044
17,1.63189,-1.27123,0.000218044
18,1.63189,-1.27123,0.000218044
19,0.121241,-0.34197,-3.12942e-06
20,0.452127,-0.6657,-0.000240635
21,0.452127,-0.6657,-0.000240635
22,0.319905,-0.55851,-0.000240153
23,0.563523,-0.74595,-0.000210376
24,0.429854,-0.64703,-8.76538e-05
25,0.13664,-0.36315,5.13693e-05
26,0.660657,-0.80762,0.000160086
27,0.812293,-0.8939,5.87846e-05
28,0.775446,-0.87588,-1.22146e-05
29,0.775446,-0.87588,-1.22146e-05
30,0.775446,-0.87588,-1.22146e-05
31,1.02994,-1.00948,0.000448695
32,0.171717,-0.40883,4.31939e-05
33,0.112867,-0.33091,0.000164279
34,0.112867,-0.33091,0.000164279
35,0.112867,-0.33091,0.000164279
36,0.112867,-0.33091,0.000164279
37,0.0402409,-0.18268,0.000114215
38,0.24921,-0.4913,0.000487546
39,0.261059,-0.5029,0.000364391
40,0.143248,-0.36942,9.69037e-06
41,0.143248,-0.36942,9.69059e-06
42,0.0125118,-0.09794,4.86921e-05
43,0.041888,-0.19641,0.000161702
44,0.135301,-0.36227,-0.000174269
45,0.0806793,-0.27668,-8.27622e-06
46,0.0500807,-0.21503,2.38686e-05
47,0.0500807,-0.21503,2.38686e-05
48,0.0500807,-0.21503,2.38686e-05
49,0.0913699,-0.28971,3.53012e-05
50,0.0032243,-0.0277,-0.000196918
51,0.0032243,-0.0277,-0.000196918
52,0.353049,-0.58976,-6.87935e-05
53,0.102401,-0.31546,0.000136562
54,0.0047833,0.045072,0.000146465
55,0.0047833,0.045072,0.000146465
56,0.104327,-0.31395,0.000223513
57,0.0106626,-0.0864,8.74789e-05
58,0.00983602,-0.07972,2.65245e-05
59,0.0216013,-0.13566,0.000168359
60,0.011124,-0.0855,-5.4325e-05
61,0.304002,-0.54577,0.000142604
62,0.304002,-0.54577,0.000142604
63,0.0656639,-0.24889,0.000261897
64,0.0689837,-0.24776,-6.77379e-05
65,0.159447,-0.39164,0.00015522
