MDTU,min_width,max_width
1,0.0147622,0.0202433
2,0.0241795,0.0158777
3,0.028909,0.0137718
4,0.028909,0.0137718
5,0.028909,0.0137718
6,0.032722,0.0218589
7,0.0205618,0.0151435
8,0.0251033,0.0252427
9,0.022348,0.0173364
10,0.0260309,0.0228698
11,0.0192455,0.0155132
12,0.0192455,0.0155132
13,0.030034,0.0257596
14,0.0379349,0.024315
15,0.0317652,0.027292
16,0.0317652,0.027292
17,0.0317652,0.027292
18,0.0317652,0.027292
19,0.0316697,0.0229387
20,0.015533,0.0143977
21,0.015533,0.0143977
22,0.034649,0.0174134
23,0.0365143,0.0257665
24,0.0311635,0.022336
25,0.0283924,0.0238083
26,0.0281657,0.0255797
27,0.028971,0.0182865
28,0.0260671,0.0233312
29,0.0260671,0.0233312
30,0.0260671,0.0233312
31,0.022675,0.0272938
32,0.0408848,0.0302137
33,0.0253883,0.0265097
34,0.0253883,0.0265097
35,0.0253883,0.0265097
36,0.0253883,0.0265097
37,0.0282436,0.0264291
38,0.0241586,0.0320663
39,0.0296708,0.0185338
40,0.0273979,0.0224073
41,0.0273979,0.0224073
42,0.0289474,0.024214
43,0.0292552,0.0259607
44,0.0318414,0.029676
45,0.0381693,0.0211971
46,0.0308825,0.0310165
47,0.0308825,0.0310165
48,0.0308825,0.0310165
49,0.0344386,0.0289058
50,0.0297131,0.0212616
51,0.0297131,0.0212616
52,0.0308238,0.0253906
53,0.0225856,0.0161949
54,0.019306,0.0163418
55,0.019306,0.0163418
56,0.00957836,0.0131121
57,0.0240314,0.0273394
58,0.0289078,0.0161741
59,0.0285182,0.0177586
60,0.0196913,0.0167447
61,0.0239488,0.0166011
62,0.0239488,0.0166011
63,0.0343655,0.02636
64,0.0359989,0.0246921
65,0.0376862,0.0282584
66,0.0489124,0.0307328
67,0.0302665,0.022261
68,0.0398478,0.0278974
69,0.0227262,0.0253612
70,0.0270835,0.0225898
71,0.0355336,0.032446
72,0.026379,0.0234264
73,0.026379,0.0234264
74,0.0321655,0.0290708
75,0.0289505,0.0283638
76,0.0323006,0.0224536
77,0.0408912,0.031925
78,0.0317903,0.0248861
79,0.023194,0.00748422
80,0.0197743,0.0200825
81,0.0326815,0.018206
82,0.0319934,0.0262085
83,0.0283797,0.0249637
84,0.0224419,0.0114517
85,0.035123,0.0287717
86,0.0388042,0.0302005
87,0.0388042,0.0302005
88,0.0349308,0.0293597
89,0.0319591,0.026229
90,0.0236569,0.0188439
91,0.0236569,0.0188439
92,0.0252388,0.0232701
93,0.0342663,0.0260953
94,0.0275895,0.0258921
95,0.0315791,0.0271715
96,0.0315791,0.0271715
97,0.0315791,0.0271715
98,0.0231161,0.00965921
99,0.0303918,0.0222125
100,0.0204931,0.025471
101,0.0312228,0.0250776
102,0.0312228,0.0250776
103,0.0283141,0.0191091
104,0.0283141,0.0191091
105,0.0283141,0.0191091
106,0.0283141,0.0191091
107,0.0344013,0.033955
108,0.0399513,0.0282126
109,0.0399513,0.0282126
110,0.0479258,0.0451063
111,0.0303862,0.0282773
112,0.0303007,0.0346547
113,0.0303007,0.0346547
114,0.0403203,0.0251518
115,0.033353,0.0189693
116,0.0221068,0.0268038
117,0.0221068,0.0268038
118,0.027753,0.0143345
119,0.0292502,0.0216407
120,0.0268181,0.0227189
121,0.0268181,0.0227189
122,0.031692,0.0228614
123,0.0292402,0.0273076
124,0.0292402,0.0273076
