ReTr(L),ImTr(L)
1.29351,-1.31605
1.0181,-1.55145
1.02202,-1.56257
1.02202,-1.56257
1.02202,-1.56257
0.962099,-1.52282
0.878062,-1.34768
0.682667,-1.37357
0.656031,-1.40254
0.886338,-1.23505
0.682987,-1.27439
0.682987,-1.27439
0.602367,-1.3284
0.374678,-1.38831
0.370239,-1.43754
0.370239,-1.43754
0.370239,-1.43754
0.370239,-1.43754
0.196841,-1.30124
0.42379,-1.14392
0.42379,-1.14392
0.494763,-1.23835
0.669122,-1.22808
0.695801,-1.15077
0.655618,-1.09359
0.4657,-1.27819
0.502678,-1.25749
0.442589,-1.28318
0.442589,-1.28318
0.442589,-1.28318
0.477805,-1.2981
0.456937,-1.25096
0.387148,-1.2333
0.387148,-1.2333
0.387148,-1.2333
0.387148,-1.2333
0.458434,-1.17187
0.430443,-1.26669
0.415737,-1.18693
0.5653,-1.15467
0.5653,-1.15467
0.63837,-1.10358
0.643172,-1.1613
0.862757,-1.07055
0.733466,-1.10368
0.834223,-1.02859
0.834223,-1.02859
0.834223,-1.02859
0.77704,-1.09869
0.661307,-1.03223
0.661307,-1.03223
0.663395,-1.15288
0.409927,-1.13496
0.36976,-1.08683
0.36976,-1.08683
0.185504,-1.12694
-3.68767e-05,-1.24388
-0.0649594,-1.15521
-0.181601,-1.18694
-0.154027,-1.15557
0.0414173,-1.21591
0.0414173,-1.21591
0.252562,-1.29506
0.532724,-1.21024
0.668266,-1.16005
0.564287,-1.38213
0.270677,-1.33516
0.482138,-1.35173
0.388482,-1.24008
0.58846,-1.17386
0.599253,-1.27891
0.642209,-1.16934
0.642209,-1.16934
0.571145,-1.21816
0.563928,-1.25047
0.626425,-1.20011
0.677112,-1.24251
0.7842,-1.10105
0.853923,-0.894361
1.00233,-0.807714
1.08204,-0.770095
1.14015,-0.689074
1.18924,-0.556698
1.06202,-0.620672
1.16492,-0.781075
1.04539,-0.864738
1.04539,-0.864738
1.03801,-0.855626
0.891291,-0.864542
0.754977,-0.912195
0.754977,-0.912195
0.953795,-0.743471
0.9271,-0.687384
1.09581,-0.629486
1.15491,-0.670905
1.15491,-0.670905
1.15491,-0.670905
1.07039,-0.531137
1.16382,-0.496957
1.12787,-0.702804
1.13666,-0.748166
1.13666,-0.748166
1.1102,-0.797187
1.1102,-0.797187
1.1102,-0.797187
1.1102,-0.797187
1.0977,-1.03367
1.12855,-0.8698
1.12855,-0.8698
1.1965,-0.98788
