MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.971321,0.681166,-0.692443
2,0.972859,0.539652,-0.809462
3,0.967745,0.533336,-0.807517
4,0.967745,0.533336,-0.807517
5,0.967745,0.533336,-0.807517
6,0.965066,0.51784,-0.814368
7,0.965949,0.52574,-0.810342
8,0.966479,0.440268,-0.860375
9,0.966844,0.406993,-0.877008
10,0.959466,0.565943,-0.77478
11,0.979537,0.459402,-0.865125
12,0.979537,0.459402,-0.865125
13,0.972543,0.402249,-0.885458
14,0.966552,0.249043,-0.933917
15,0.972105,0.246688,-0.940283
16,0.972105,0.246688,-0.940283
17,0.972105,0.246688,-0.940283
18,0.972105,0.246688,-0.940283
19,0.971507,0.148329,-0.960117
20,0.964102,0.332027,-0.905125
21,0.964102,0.332027,-0.905125
22,0.962135,0.35579,-0.893933
23,0.973781,0.46798,-0.853958
24,0.965371,0.50459,-0.823001
25,0.972957,0.50269,-0.833035
26,0.964169,0.32269,-0.908567
27,0.971025,0.356411,-0.90325
28,0.969742,0.312408,-0.918042
29,0.969742,0.312408,-0.918042
30,0.969742,0.312408,-0.918042
31,0.96646,0.339013,-0.90505
32,0.955516,0.336199,-0.894417
33,0.970874,0.284784,-0.928167
34,0.970874,0.284784,-0.928167
35,0.970874,0.284784,-0.928167
36,0.970874,0.284784,-0.928167
37,0.961634,0.358463,-0.892325
38,0.96782,0.322025,-0.912675
39,0.959358,0.320515,-0.904233
40,0.972608,0.427727,-0.873508
41,0.972608,0.427727,-0.873508
42,0.970367,0.49351,-0.8355
43,0.9689,0.47413,-0.844967
44,0.966629,0.592252,-0.763943
45,0.965603,0.533371,-0.804925
46,0.971945,0.61712,-0.750893
47,0.971945,0.61712,-0.750893
48,0.971945,0.61712,-0.750893
49,0.975019,0.563565,-0.795648
50,0.972048,0.521291,-0.820448
51,0.972048,0.521291,-0.820448
52,0.966505,0.479351,-0.839258
53,0.96427,0.321534,-0.909083
54,0.970382,0.300341,-0.922733
55,0.970382,0.300341,-0.922733
56,0.969301,0.152738,-0.957192
57,0.965136,-0.00235146,-0.965133
58,0.958736,-0.0601015,-0.95685
59,0.962063,-0.136827,-0.952283
60,0.968109,-0.119946,-0.96065
61,0.968553,0.0455155,-0.967483
62,0.968553,0.0455155,-0.967483
63,0.969599,0.180852,-0.952583
64,0.969001,0.37368,-0.89405
65,0.961183,0.474816,-0.835717
66,0.963566,0.363595,-0.892333
67,0.960756,0.186192,-0.942542
68,0.970531,0.318975,-0.916617
69,0.959231,0.280097,-0.917425
70,0.966184,0.444801,-0.857708
71,0.968779,0.41598,-0.874925
72,0.97308,0.473379,-0.850175
73,0.97308,0.473379,-0.850175
74,0.966719,0.406175,-0.87725
75,0.976344,0.402243,-0.889633
76,0.968276,0.446484,-0.859192
77,0.969477,0.455278,-0.855925
78,0.969346,0.549162,-0.798783
79,0.969041,0.665364,-0.704508
80,0.962893,0.752522,-0.600727
81,0.966944,0.787616,-0.560929
82,0.964045,0.832447,-0.486224
83,0.972461,0.881875,-0.409849
