t,|deltaS|
209,0.4954
210,0.8741
211,0.4679
212,0.08387
213,1.515
214,0.8303
215,0.465
216,0.2383
217,0.567
218,0.6668
219,0.5883
220,0.72
221,0.171
222,0.4602
223,0.4973
224,0.8201
225,1.062
226,0.2097
227,0.7034
228,0.3016
229,0.4765
230,1.017
231,1.444
232,0.6214
233,1.728
234,0.5978
235,0.8132
236,0.9691
237,0.9131
238,0.745
239,0.1051
240,0.5541
241,0.0233
242,0.6978
243,0.5114
244,0.4292
245,0.6472
246,0.2593
247,1.242
248,0.5156
249,0.418
250,0.06181
251,0.8888
252,0.4827
253,0.1995
254,0.5981
255,0.2545
256,0.4155
257,0.9712
258,0.3455
259,0.3234
260,0.1862
261,1.447
262,0.137
263,0.2075
264,0.1057
265,0.8522
266,0.2806
267,0.4506
268,0.5111
269,0.2671
270,0.1512
271,0.6799
272,0.5083
273,0.8018
274,0.8726
275,0.02814
276,0.5262
277,1.12
278,0.04839
279,0.5117
280,0.3292
281,0.6056
282,0.2344
283,0.3839
284,0.08969
285,0.5019
286,0.2234
287,0.4614
288,0.03385
289,1.026
290,0.4741
291,0.1829
292,0.3697
293,0.1298
294,0.8339
295,0.1079
296,0.5079
297,0.6009
298,1.162
299,0.7126
300,0.1629
301,0.2462
302,1.3
303,0.7422
304,0.4646
305,0.402
306,0.6765
307,0.4655
308,0.487
309,0.9066
310,0.19
311,0.2648
312,0.09998
313,0.4666
314,0.5107
315,0.1221
316,0.02709
317,0.5324
318,1.057
319,0.5109
320,0.2765
321,0.1321
322,0.2278
323,1.099
324,0.738
325,0.06065
326,0.2707
327,0.4576
328,0.6596
329,0.4126
330,0.345
331,0.01656
332,0.1066
333,0.2772
334,0.3239
335,0.781
336,0.4853
337,0.13
338,0.6324
339,0.3233
340,0.1633
341,0.7393
342,0.5057
343,1.706
344,0.000329
345,0.2242
346,1.349
347,0.5833
348,0.575
349,0.09791
350,0.6526
351,0.3997
352,0.3415
353,0.3984
354,0.275
355,0.6126
356,0.3386
357,0.01921
358,0.2805
359,1.105
360,0.1503
361,0.161
362,0.2276
363,0.572
364,0.5911
365,0.02064
366,0.6029
367,0.1379
368,0.7685
369,0.6546
370,0.5992
371,0.3098
372,0.3877
373,0.2407
374,0.7448
375,0.6455
376,0.8422
377,0.4822
378,1.178
379,0.4559
380,0.4201
381,1.083
382,0.6485
383,0.8315
384,0.3947
385,0.6261
386,0.3472
387,0.8464
388,0.4349
389,0.4311
390,0.1651
391,0.3282
392,0.3172
393,0.1734
394,0.8728
395,0.4539
396,0.3596
397,0.4966
398,0.5226
399,0.4825
400,0.9859
401,0.01976
402,0.3282
403,0.09208
404,0.875
405,0.6005
406,0.456
407,0.2274
408,0.008133
409,0.1852
410,0.3636
411,0.159
412,0.485
413,0.05568
414,0.2048
415,0.5147
416,0.7538
417,1.299
418,0.3742
419,0.334
420,0.5059
421,2.085
422,1.229
423,0.5269
424,0.5005
425,0.895
426,0.2015
427,0.4275
428,0.1579
429,1.75
430,1.816
431,0.6514
432,0.5614
433,0.4888
434,0.5856
435,1.149
436,0.8436
437,0.912
438,0.9315
439,0.02458
440,0.2745
441,0.5372
442,0.5455
443,0.424
444,0.4955
445,0.6867
446,0.2923
447,0.9216
448,0.3724
449,0.9654
450,1.123
451,0.1362
452,0.5713
453,0.01781
454,0.04692
455,1.066
456,0.5008
457,0.4291
458,0.1615
459,0.2324
460,0.5722
461,0.5499
462,0.2829
463,0.7219
464,0.03686
465,0.6199
466,1.534
467,0.8267
468,0.4826
469,0.3519
470,0.3235
471,0.4095
472,0.38
473,0.03893
474,0.4622
475,0.4348
476,0.8375
477,0.9274
478,0.1809
479,0.6418
480,0.5876
481,1.034
482,0.6387
483,0.008143
484,0.9799
485,0.4292
486,0.217
487,0.4573
488,0.2852
489,1.284
490,0.1713
491,0.6586
492,0.9493
493,0.2207
494,0.6687
495,0.4029
496,0.6434
497,1.009
498,0.2567
499,0.1765
500,0.2872
501,0.63
502,0.3158
503,0.1612
504,0.8701
505,0.09463
506,0.2117
507,0.2268
508,1.646
509,0.3683
510,0.5675
511,0.8884
512,0.4729
513,1.145
514,0.6399
515,0.5247
516,1.387
517,0.166
518,1.142
519,0.3672
520,0.6156
521,1.585
522,1.795
523,1.103
524,0.9052
525,0.244
526,0.4342
527,0.0398
528,0.6856
529,0.3334
530,0.6674
531,0.07639
532,0.2233
533,0.01433
534,0.3845
535,0.2843
536,0.017
537,0.2783
538,0.6065
539,0.04339
540,0.1596
541,0.6432
542,1.163
543,0.9817
544,0.5393
545,0.004823
546,0.8496
547,0.5186
548,0.3494
549,0.6854
550,0.6588
551,0.006493
552,0.0545
553,0.3287
554,0.6446
555,0.1424
556,0.6628
557,0.6535
558,0.1866
559,0.2708
560,1.052
561,0.2209
562,0.8154
563,1.132
564,0.6269
565,0.4249
566,0.7786
567,0.3192
568,0.9414
569,0.2388
570,1.256
571,0.7802
572,1.298
573,0.251
574,0.3953
575,1.308
576,0.9436
577,0.3131
578,0.3774
579,0.256
580,1.671
581,0.55
582,0.2727
583,0.3693
584,0.23
585,0.3758
586,1.489
587,0.3967
588,1.176
589,0.006853
590,0.3956
591,0.1733
592,0.08368
593,1.108
594,0.6275
595,0.1066
596,0.6897
597,0.1612
598,0.8428
599,0.1071
600,0.2975
601,0.5438
602,0.2822
603,0.07694
604,0.6248
605,0.2364
606,0.4004
607,0.8624
608,1.308
609,0.5164
610,0.03313
611,0.4592
612,0.06126
613,1.226
614,0.2898
615,0.5907
616,0.26
617,0.276
618,0.5852
619,0.07584
620,0.8407
621,0.5985
622,0.5817
623,0.9313
624,0.7895
625,0.2176
626,0.08928
627,0.3538
628,0.7917
629,0.7272
630,0.147
631,0.6457
632,0.7272
633,0.6871
634,0.3749
635,0.9425
636,0.01542
637,0.6149
638,0.398
639,0.2259
640,0.09015
641,0.08861
642,0.7328
643,0.09387
644,0.1067
645,0.07114
646,0.4323
647,0.7806
648,0.0532
649,0.186
650,1.243
651,0.05744
652,0.7608
653,0.6949
654,1.523
655,0.6417
656,0.09033
657,0.1365
658,0.4225
659,0.5413
660,0.6293
661,0.4197
662,0.1178
663,0.4855
664,0.08773
665,0.1135
666,0.1999
667,0.5254
668,0.5441
669,0.5247
670,0.2625
671,1.106
672,0.5322
673,1.236
674,0.3256
675,0.4472
676,0.05012
677,0.7068
678,0.2179
679,0.9942
680,1.172
681,0.03064
682,0.4317
683,1.034
684,0.1899
685,0.7691
686,0.7774
687,0.7661
688,0.2699
689,0.3337
690,1.448
691,0.3389
692,0.7323
693,1.268
694,0.6703
695,0.3776
696,0.171
697,0.465
698,1.509
699,0.4523
700,0.5589
701,0.0973
702,0.4879
703,0.7264
704,0.155
705,0.06298
706,0.3256
707,0.4865
708,1.297
709,0.0987
710,0.8167
711,0.9447
712,0.5322
713,0.5952
714,0.5089
715,0.262
716,0.6312
717,0.03328
718,0.1303
719,0.783
720,0.1433
721,0.3347
722,0.3661
723,0.05514
724,0.762
725,0.1342
726,0.9733
727,0.4103
728,0.1732
729,0.5785
730,0.6626
731,0.6342
732,0.06208
733,0.003482
734,0.02903
735,0.6017
736,0.4337
737,0.308
738,0.5349
739,0.02096
740,0.3409
741,1.499
742,1.022
743,0.6459
744,0.6028
745,0.7399
746,0.0549
747,0.09157
748,0.9725
749,1.033
750,0.4199
751,0.8585
752,0.1319
753,1.093
754,0.2989
755,0.6767
756,0.117
757,0.02611
758,0.01125
759,0.2627
760,0.4922
761,0.7261
762,0.1924
763,0.3319
764,0.1862
765,0.9947
766,0.4056
767,0.5995
768,0.727
769,0.5433
770,0.5406
771,0.4356
772,0.424
773,0.09565
774,0.1143
775,0.186
776,0.02107
777,0.7428
778,0.1332
779,0.05563
780,0.4292
781,0.465
782,0.01481
783,0.1817
784,0.5334
785,0.5246
786,0.6749
787,0.9671
788,0.5371
789,0.255
790,0.2865
791,0.3338
792,1.128
793,0.6035
794,0.2283
795,0.7848
796,0.2583
797,0.1895
798,0.01536
799,0.02564
800,0.5214
801,0.3012
802,0.1273
803,0.3123
804,0.2529
805,0.01749
806,0.5108
807,0.7276
808,0.9864
809,1.06
810,0.559
811,1.103
812,0.7587
813,0.1498
814,0.3624
815,1.595
816,0.2164
817,0.4671
818,0.03873
819,0.3008
820,0.1946
821,0.5372
822,0.1506
823,0.7586
824,0.2922
825,0.3159
826,1.274
827,0.5098
828,0.3912
829,1.063
830,0.1179
831,1.061
832,1.391
833,0.3795
834,0.01811
835,0.5168
836,0.746
837,0.9238
838,1.031
839,0.9156
840,0.1864
841,0.4096
842,0.1347
843,0.2364
844,1.105
845,1.331
846,0.002744
847,0.07002
848,0.5767
849,0.6328
850,0.2848
851,0.1064
852,1.01
853,0.5023
854,1.197
855,0.1535
856,0.08495
857,0.7684
858,0.9237
859,0.07192
860,1.382
861,0.9205
862,1.497
863,0.2564
864,0.2794
865,0.8287
866,0.1402
867,0.3733
868,0.5557
869,0.08306
870,0.216
871,0.8397
872,0.6332
873,0.804
874,0.6348
875,0.3219
876,0.2157
877,0.4395
878,0.7131
879,0.5381
880,0.4728
881,0.4585
882,0.01986
883,0.87
884,0.04179
885,0.1713
886,0.6191
887,0.522
888,0.4022
889,0.005859
890,1.615
891,0.04758
892,0.7193
893,1.323
894,0.6061
895,0.6769
896,0.3443
897,0.5604
898,0.3913
899,0.4104
900,0.4866
901,0.05705
902,1.01
903,0.3775
904,0.06859
905,0.632
906,0.2098
907,1.268
908,0.9836
909,0.5446
910,0.9529
911,0.6957
912,0.2326
913,0.1394
914,0.3411
915,0.7555
916,0.6471
917,0.4321
918,0.4091
919,0.3156
920,0.8637
921,1.395
922,0.1575
923,0.7794
924,0.003898
925,0.175
926,0.06659
927,0.6607
928,0.5494
929,2.157
930,0.1561
931,0.4405
932,0.1794
933,0.6488
934,0.661
935,0.168
936,0.09879
937,0.02914
938,0.3779
939,0.1082
940,0.4737
941,0.5782
942,0.4185
943,0.4493
944,0.07021
945,0.03798
946,0.5246
947,0.817
948,1.018
949,1.21
950,0.2883
951,0.4398
952,1.27
953,0.2862
954,0.6534
955,0.495
956,0.6223
957,1.157
958,0.8875
959,0.9278
960,0.002594
961,0.3037
962,0.5899
963,0.6731
964,0.2388
965,0.3249
966,0.3521
967,0.2416
968,0.3802
969,0.4922
970,0.5995
971,0.5335
972,0.1327
973,0.06833
974,1.644
975,0.3322
976,0.1492
977,0.2875
978,1.125
979,0.4805
980,0.09052
981,0.6331
982,0.8334
983,0.5684
984,0.2893
985,0.3113
986,0.1027
987,0.645
988,0.3139
989,0.2114
990,1.083
991,0.1941
992,1.14
993,1.314
994,0.255
995,1.251
996,0.1667
997,0.07751
998,0.2432
999,0.3849
1000,0.1451
1001,1.322
1002,0.004539
1003,0.3558
1004,0.1333
1005,0.1198
1006,1.238
1007,0.9945
1008,1.12
1009,1.192
1010,0.5722
1011,0.09973
1012,0.1623
1013,0.4212
1014,0.7635
1015,1.082
1016,0.5221
1017,0.7423
1018,0.4433
1019,0.4541
1020,0.5116
1021,0.4904
1022,0.3048
1023,0.1512
1024,1.185
1025,0.4912
1026,0.0656
1027,0.4629
1028,0.8736
1029,0.8588
1030,1.019
1031,0.1084
1032,0.6423
1033,0.4973
1034,0.1108
1035,0.3181
1036,0.4886
1037,0.1979
1038,0.6663
1039,0.189
1040,0.5174
1041,0.187
1042,1.35
1043,0.1708
1044,0.2697
1045,0.427
1046,0.6313
1047,0.9267
1048,0.1633
1049,0.2787
1050,0.1256
1051,0.3823
1052,0.5017
1053,0.2212
1054,0.2796
1055,0.4137
1056,1.053
1057,0.7879
1058,0.6254
1059,0.7494
1060,1.201
1061,0.5162
1062,0.06565
1063,0.9947
1064,0.3724
1065,0.2137
1066,0.5631
1067,0.5351
1068,1.022
1069,0.4935
1070,0.6841
1071,0.07636
1072,0.4941
1073,0.01696
1074,0.5408
1075,0.1432
1076,0.8795
1077,0.1366
1078,0.3051
1079,0.05233
1080,0.5648
1081,0.246
1082,0.649
1083,0.4892
1084,0.5218
1085,1.563
1086,0.6041
1087,0.4921
1088,0.6459
1089,0.3
1090,0.01406
1091,0.3471
1092,0.4273
1093,0.03536
1094,0.1004
1095,0.5687
1096,0.4774
1097,0.236
1098,0.1001
1099,0.6998
1100,0.1975
1101,0.3693
1102,0.5492
1103,0.7042
1104,0.07426
1105,1.101
1106,0.4836
1107,0.2803
1108,0.9209
1109,0.2456
1110,0.3635
1111,1.521
1112,0.1071
1113,0.004177
1114,1.114
1115,0.4046
1116,0.5931
1117,0.2688
1118,1.084
1119,0.7287
1120,0.1921
1121,0.2786
1122,0.7484
1123,0.4929
1124,0.2797
1125,0.682
1126,0.5431
1127,0.9066
1128,0.8906
1129,0.1611
1130,0.671
1131,0.6041
1132,0.1241
1133,0.9292
1134,0.4347
1135,1.233
1136,0.5226
1137,0.6638
1138,0.5519
1139,0.09921
1140,0.1014
1141,0.2593
1142,0.007714
1143,0.2394
1144,0.07742
1145,0.4007
1146,0.1557
1147,0.4404
1148,0.2128
1149,0.8962
1150,0.08264
1151,0.2757
1152,0.07278
1153,0.3066
1154,0.217
1155,0.3749
1156,1.772
1157,0.3061
1158,1.129
1159,0.2803
1160,0.01353
1161,0.2597
1162,0.3766
1163,0.4954
1164,0.5252
1165,0.1663
1166,0.5802
1167,0.2278
1168,0.05245
1169,0.6437
1170,0.0792
1171,1.414
1172,0.8438
1173,0.6522
1174,0.09501
1175,1.084
1176,0.4175
1177,0.1129
1178,0.672
1179,0.0326
1180,0.03849
1181,0.3955
1182,0.3615
1183,1.066
1184,0.122
1185,0.9359
1186,0.6746
1187,0.7774
1188,0.1508
1189,0.09777
1190,0.03994
1191,0.2144
1192,0.2665
1193,0.5052
1194,0.1953
1195,0.6172
1196,0.2797
1197,0.2112
1198,1.057
1199,0.3251
1200,0.1801
1201,0.3865
1202,1.468
1203,0.2918
1204,0.5882
1205,0.3066
1206,0.5798
1207,0.3839
1208,0.4288
1209,0.3888
1210,0.1863
1211,0.2346
1212,1.395
1213,1.274
1214,0.9534
1215,0.601
1216,1.637
1217,0.08021
1218,0.5452
1219,0.1312
1220,0.381
1221,0.3125
1222,0.339
1223,0.1828
1224,0.4997
1225,1.05
1226,0.9469
1227,0.6763
1228,0.1282
1229,0.5647
1230,0.8147
1231,0.2086
1232,1.272
1233,0.1032
1234,0.05309
1235,0.5683
1236,0.1664
1237,0.1404
1238,0.1235
1239,0.5015
1240,0.05121
1241,0.008571
1242,0.7465
1243,0.3838
1244,0.6366
1245,0.3275
1246,1.151
1247,0.3724
1248,0.7719
1249,0.8485
1250,1.106
1251,0.4872
1252,0.06826
1253,0.4172
1254,0.01057
1255,0.8814
1256,0.5795
1257,0.09156
1258,0.7016
1259,1.32
1260,0.6907
1261,0.2683
1262,1.301
1263,0.3193
1264,1.132
1265,0.5983
1266,0.6141
1267,0.7063
1268,0.1772
1269,0.005406
1270,0.9102
1271,0.1509
1272,0.04279
1273,0.483
1274,0.05115
1275,0.616
1276,0.2373
1277,1.492
1278,0.00443
1279,0.2392
1280,0.08157
1281,0.0916
1282,0.07537
1283,0.05105
1284,0.5008
1285,0.308
1286,0.9674
1287,0.1863
1288,0.06814
1289,0.4691
1290,0.1239
1291,0.7307
1292,0.6771
1293,0.3365
1294,0.1802
1295,0.5165
1296,0.06099
1297,0.005331
1298,0.1005
1299,0.2023
1300,0.9233
1301,1.034
1302,0.5554
1303,0.08586
1304,0.8312
1305,0.9294
1306,0.2672
1307,0.3793
1308,0.885
1309,0.4061
1310,1.249
1311,0.4051
1312,0.05647
1313,0.2343
1314,0.9135
1315,0.9555
1316,0.7617
1317,0.2335
1318,0.4989
1319,0.06675
1320,0.3526
1321,1.036
1322,1.058
1323,0.3054
1324,0.5446
1325,0.9708
1326,0.3814
1327,0.004544
1328,0.4766
1329,0.6781
1330,0.6061
1331,0.56
1332,0.9998
1333,0.2933
1334,0.5562
1335,0.8581
1336,0.4647
1337,0.3144
1338,0.3217
1339,0.4552
1340,1.107
1341,1.195
1342,0.5577
1343,0.2931
1344,0.07521
1345,0.6561
1346,0.6572
1347,1.154
1348,0.2915
1349,1.117
1350,0.6152
1351,0.17
1352,0.3515
1353,0.06779
1354,0.276
1355,0.6027
1356,0.2205
1357,0.8632
1358,0.1611
1359,0.5989
1360,0.1824
1361,0.2756
1362,0.02339
1363,0.3512
1364,0.2063
1365,0.1927
1366,0.2714
1367,0.371
1368,0.7689
1369,0.3875
1370,0.2946
1371,0.265
1372,0.2934
1373,0.366
1374,0.5981
1375,0.7754
1376,0.6331
1377,0.02451
1378,0.05769
1379,0.3527
1380,0.05974
1381,0.466
1382,1.159
1383,0.6843
1384,0.7794
1385,0.4971
1386,0.6132
1387,0.5594
1388,0.04634
1389,0.1834
1390,0.3772
1391,0.9921
1392,0.298
1393,0.9723
1394,0.312
1395,0.5328
1396,0.0182
1397,0.9441
1398,0.003329
1399,0.7462
1400,0.5187
1401,0.4555
1402,0.5611
1403,0.2587
1404,0.1452
1405,0.7215
1406,1.117
1407,0.7776
1408,0.3058
1409,0.5364
1410,0.3691
1411,0.5524
1412,0.7724
1413,0.9822
1414,0.007928
1415,0.004832
1416,0.3425
1417,0.2116
1418,1.842
1419,0.08998
1420,0.7071
1421,0.2625
1422,0.6474
1423,0.3339
1424,0.09205
1425,0.3986
1426,0.4348
1427,0.08775
1428,0.165
1429,0.8878
1430,0.8593
1431,0.9103
1432,1.15
1433,0.984
1434,1.27
1435,0.4801
1436,0.8913
1437,0.7605
1438,0.05919
1439,0.1145
1440,1.065
1441,0.2795
1442,0.2748
1443,0.5906
1444,0.4256
1445,1.03
1446,0.2646
1447,0.6789
1448,0.52
1449,0.3845
1450,0.1668
1451,1.179
1452,0.5838
1453,0.4194
1454,1.311
1455,0.8938
1456,1.569
1457,0.2249
1458,0.1235
1459,0.1173
1460,1.334
1461,0.0576
1462,0.9117
1463,0.2745
1464,1.036
1465,0.7295
1466,0.4495
1467,0.3133
1468,0.3618
1469,0.5623
1470,0.2243
1471,0.4274
1472,0.05735
1473,1.295
1474,0.9115
1475,0.3092
1476,0.7613
1477,0.7804
1478,0.3705
1479,0.2226
1480,0.5543
1481,0.5005
1482,0.5508
1483,0.1719
1484,1.217
1485,0.4654
1486,1.457
1487,0.9593
1488,0.6568
1489,0.2579
1490,0.3984
1491,0.573
1492,0.9839
1493,0.5229
1494,0.08336
1495,1.354
1496,0.44
1497,0.7142
1498,0.5252
1499,0.5584
1500,0.04036
1501,0.5117
1502,0.3051
1503,0.2143
1504,1.163
1505,0.9773
1506,0.128
1507,0.1102
1508,0.09149
1509,0.3833
1510,0.2858
1511,0.6648
1512,0.1124
1513,0.5433
1514,1.335
1515,0.03636
1516,0.8329
1517,0.006746
1518,0.3658
1519,0.1064
1520,0.8792
1521,0.974
1522,1.053
1523,0.1943
1524,0.4125
1525,1.1
1526,1.007
1527,0.4583
1528,0.1138
1529,0.3331
1530,1.192
1531,0.2044
1532,0.07602
1533,1.031
1534,0.5592
1535,0.8434
1536,1.224
1537,0.8488
1538,0.5516
1539,1.362
1540,0.6523
1541,0.1413
1542,0.2698
1543,0.1008
1544,0.1929
1545,0.6138
1546,0.4261
1547,0.3625
1548,0.2888
1549,0.6505
1550,0.2033
1551,0.05161
1552,0.146
1553,0.2156
1554,0.1481
1555,0.4217
1556,0.5614
1557,0.4823
1558,0.9874
1559,0.4247
1560,0.5044
1561,0.9958
1562,0.8227
1563,0.3589
1564,0.4463
1565,0.1103
1566,0.01405
1567,0.3191
1568,0.2283
1569,1.188
1570,0.4521
1571,0.9662
1572,0.04964
1573,1.083
1574,0.252
1575,0.06806
1576,0.8813
1577,0.1355
1578,0.5332
1579,0.9915
1580,0.2764
1581,0.8028
1582,0.1637
1583,0.244
1584,0.3366
1585,0.3618
1586,0.356
1587,0.1546
1588,0.427
1589,0.2842
1590,0.2703
1591,0.158
1592,0.2071
1593,0.4388
1594,0.6253
1595,1
1596,0.6142
1597,0.4944
1598,0.739
1599,0.01341
1600,0.1627
1601,0.2946
1602,0.5016
1603,1.311
1604,0.3176
1605,0.2997
1606,0.5638
1607,0.06812
1608,1.034
1609,0.8696
1610,0.05798
1611,0.4167
1612,0.7642
1613,0.07199
1614,0.03093
1615,0.5359
1616,0.758
1617,0.9961
1618,0.5375
1619,0.1378
1620,0.5482
1621,0.7277
1622,0.8975
1623,0.391
1624,0.4609
1625,0.7234
1626,0.4694
1627,0.489
1628,0.4493
1629,1.624
1630,0.4364
1631,0.09215
1632,0.2956
1633,0.6105
1634,0.03951
1635,0.7577
1636,0.1027
1637,0.06131
1638,0.5086
1639,0.4437
1640,0.3526
1641,0.7531
1642,1.051
1643,0.699
1644,0.2206
1645,0.6771
1646,0.8068
1647,0.5147
1648,0.3945
1649,0.3821
1650,0.2049
1651,0.2943
1652,0.2007
1653,0.3596
1654,0.03265
1655,0.5803
1656,0.2503
1657,0.1461
1658,0.2863
1659,0.04875
1660,0.342
1661,0.09614
1662,0.3453
1663,0.5612
1664,0.09515
1665,0.7114
1666,1.29
1667,0.7328
1668,0.6455
1669,0.2753
1670,0.4337
1671,0.1672
1672,0.2327
1673,1.069
1674,0.04413
1675,0.2788
1676,2.136
1677,0.134
1678,0.3402
1679,0.3906
1680,0.6097
1681,1.351
1682,0.8635
1683,0.2891
1684,0.2688
1685,1.711
1686,0.8142
1687,1.592
1688,0.821
1689,1.495
1690,0.1961
1691,0.2609
1692,1.316
1693,0.9437
1694,0.07495
1695,1.129
1696,0.009777
1697,0.4456
1698,0.5418
1699,0.7503
1700,0.189
1701,0.6408
1702,0.1503
1703,0.3044
1704,0.08824
1705,0.3267
1706,0.6606
1707,0.6922
1708,0.212
1709,0.4591
1710,0.8895
1711,0.3635
1712,0.6304
1713,0.8541
1714,0.569
1715,0.7606
1716,0.2317
1717,0.2091
1718,0.7223
1719,0.6048
1720,0.9931
1721,0.7896
1722,0.8184
1723,0.423
1724,0.4092
1725,0.4446
1726,1.216
1727,0.6839
1728,1.08
1729,0.2361
1730,0.5362
1731,0.8541
1732,0.6767
1733,0.6039
1734,0.6861
1735,0.7732
1736,0.3263
1737,0.2721
1738,0.04057
1739,0.07803
1740,0.0283
1741,0.5531
1742,0.5727
1743,0.03423
1744,0.1895
1745,0.7948
1746,0.7414
1747,0.1582
1748,0.1668
1749,0.6315
1750,0.463
1751,1.303
1752,0.3987
1753,0.8291
1754,0.1531
1755,0.2454
1756,0.5991
1757,0.731
1758,0.339
1759,0.2486
1760,0.5259
1761,0.2444
1762,0.101
1763,0.2876
1764,0.09744
1765,0.6102
1766,1.222
1767,0.4181
1768,0.724
1769,0.3259
1770,0.9917
1771,0.5115
1772,0.0892
1773,0.08925
1774,0.6617
1775,0.282
1776,0.3663
1777,0.5514
1778,0.4626
1779,0.0696
1780,0.02692
1781,0.4586
1782,0.2578
1783,0.5468
1784,0.5662
1785,0.0522
1786,0.4891
1787,0.6375
1788,0.585
1789,0.1507
1790,0.3385
1791,0.2233
1792,0.6067
1793,0.9404
1794,0.765
1795,0.3613
1796,0.9584
1797,1.086
1798,0.5401
1799,1.819
1800,0.3045
1801,0.1879
1802,0.6192
1803,0.3122
1804,1.228
1805,0.03578
1806,0.5839
1807,0.1391
1808,0.63
1809,0.9586
1810,0.2459
1811,0.2383
1812,0.5048
1813,0.754
1814,0.08527
1815,0.3773
1816,0.2845
1817,0.7055
1818,0.7685
1819,0.2299
1820,0.06134
1821,0.338
1822,0.6139
1823,0.3359
1824,0.161
1825,0.2881
1826,0.3453
1827,0.4624
1828,0.2757
1829,0.8194
1830,0.6804
1831,0.1326
1832,0.1301
1833,0.5662
1834,0.6225
1835,0.09667
1836,0.1518
1837,0.8371
1838,0.2306
1839,0.06335
1840,0.3971
1841,0.5213
1842,0.07483
1843,0.695
1844,0.375
1845,0.3332
1846,0.7197
1847,0.2251
1848,0.3927
1849,0.1237
1850,0.5909
1851,0.1241
1852,0.2227
1853,0.4247
1854,0.1869
1855,0.03141
1856,1.639
1857,1.032
1858,0.1944
1859,0.2229
1860,0.1067
1861,0.5939
1862,0.4523
1863,0.5396
1864,0.4345
1865,0.4659
1866,0.5245
1867,0.6976
1868,0.3305
1869,0.5295
1870,0.6426
1871,0.1282
1872,0.4088
1873,1.329
1874,0.4104
1875,0.2712
1876,0.3733
1877,0.4126
1878,0.5432
1879,0.1401
1880,0.5241
1881,0.278
1882,0.1284
1883,0.6366
1884,0.06485
1885,1.064
1886,0.4822
1887,0.7083
1888,0.5753
1889,0.8624
1890,0.5542
1891,1.102
1892,0.1668
1893,0.07977
1894,0.06408
1895,1.063
1896,0.2172
1897,0.6574
1898,0.3102
1899,0.2479
1900,0.4786
1901,0.1217
1902,0.9126
1903,0.04596
1904,0.1969
1905,0.1033
1906,0.2666
1907,0.04701
1908,0.6142
1909,0.3762
1910,0.009895
1911,1.178
1912,0.2152
1913,1.562
1914,0.1969
1915,0.05505
1916,0.1372
1917,0.3372
1918,0.06673
1919,0.02362
1920,0.193
