MDTU,link
1,1.13081
2,1.13105
3,1.12475
4,1.12475
5,1.12475
6,1.10205
7,1.08806
8,1.0621
9,1.06855
10,1.06467
11,1.05584
12,1.05584
13,1.04136
14,1.04029
15,1.03947
16,1.03947
17,1.03947
18,1.03947
19,1.01672
20,1.0243
21,1.0243
22,1.02283
23,1.02805
24,1.0251
25,1.01681
26,1.02895
27,1.0308
28,1.03055
29,1.03055
30,1.03055
31,1.03354
32,1.01912
33,1.01592
34,1.01592
35,1.01592
36,1.01592
37,1.011
38,1.02131
39,1.02069
40,1.0168
41,1.0168
42,1.0082
43,1.01256
44,1.01816
45,1.0148
46,1.01259
47,1.01259
48,1.01259
49,1.01522
50,1.00499
51,1.00499
52,1.02338
53,1.01471
54,1.00142
55,1.00142
56,1.01425
57,1.00743
58,1.00677
59,1.00922
60,1.0067
61,1.02143
62,1.02143
63,1.01377
64,1.01416
65,1.01847
66,1.03095
67,1.03774
68,1.038
69,1.02688
70,1.02248
71,1.02572
72,1.02379
73,1.02379
74,1.01892
75,1.0212
76,1.02642
77,1.02186
78,1.02535
79,1.02474
80,1.03304
81,1.03242
82,1.02222
83,1.02204
84,1.01722
85,1.01937
86,1.01587
87,1.01587
88,1.01545
89,1.0044
90,1.00674
91,1.00674
92,1.00753
93,0.989557
94,1.01225
95,1.01283
96,1.01283
97,1.01283
98,1.01268
99,1.01712
100,1.02519
101,1.02819
102,1.02819
103,1.03639
104,1.03639
105,1.03639
106,1.03639
107,1.04229
108,1.03178
109,1.03178
110,1.01838
111,1.01613
112,1.01772
113,1.01772
114,1.00943
115,1.00571
116,1.01515
117,1.01515
118,1.00768
119,1.00748
120,1.01108
121,1.01108
122,1.02353
123,1.00866
124,1.00866
125,1.00866
126,1.00866
127,1.00705
128,1.02479
129,1.02479
130,1.02479
131,1.01432
132,1.02137
133,1.03344
134,1.03344
135,1.02043
136,1.02198
137,1.02106
138,1.01566
139,1.0203
140,1.02089
141,1.02089
142,1.0208
143,1.01383
144,1.01679
145,1.01812
146,1.00792
147,1.01382
148,1.01382
149,1.01382
150,1.01382
151,1.01382
152,1.01146
153,1.0126
154,1.0126
155,1.01787
156,1.03233
157,1.0229
158,1.02992
159,1.02664
160,1.03487
161,1.04014
162,1.03441
163,1.03767
164,1.03511
165,1.03615
166,1.03615
167,1.03615
168,1.02498
169,1.02498
170,1.01987
171,1.02086
172,1.02658
173,1.02658
174,0.995952
175,1.00679
176,1.01732
177,1.01509
178,1.01116
179,1.00622
180,1.00958
181,1.0237
182,1.01521
183,1.00429
184,1.00429
185,1.00389
186,1.00572
187,1.00572
188,1.01909
189,1.02124
190,1.02124
191,1.01963
192,1.02467
193,1.01137
194,1.01545
195,1.01029
196,1.02305
197,1.01683
198,1.02504
199,1.02339
200,1.0113
201,1.01179
202,1.01507
203,1.0205
204,1.0257
205,1.0257
206,1.0257
207,1.02005
208,1.0216
209,1.0216
210,1.01795
211,1.02162
212,1.01351
213,1.01938
214,1.01938
215,1.01938
216,1.02066
217,1.02066
218,1.02066
219,1.01754
220,1.01754
221,1.02199
222,1.02983
223,1.02983
224,1.02983
225,1.02201
226,1.02444
227,1.01021
228,1.01812
229,1.02128
230,1.01791
231,1.02266
232,1.01087
233,1.00621
234,1.00395
235,1.00825
236,1.01595
237,1.01487
238,1.00302
239,0.99651
240,1.01247
241,1.01304
242,1.01304
243,1.01128
244,1.01452
245,1.00926
246,1.0138
247,1.0138
248,1.0095
249,1.01297
250,1.00247
251,1.00247
252,1.01108
253,1.01266
254,1.01266
255,1.01569
256,1.01569
257,1.01569
258,1.0175
259,1.02314
260,1.01201
261,1.01201
262,1.01201
263,1.02366
264,1.03332
265,1.03332
266,1.0157
267,1.01675
268,1.02764
269,1.0155
270,1.0155
271,1.02659
272,1.02659
273,1.02659
274,1.02253
275,1.03411
276,1.03411
277,1.02778
278,1.02384
279,1.0071
280,1.01383
281,1.01383
282,1.01383
283,0.997609
284,0.996337
285,1.00044
286,1.00398
287,1.00897
288,0.999024
289,0.999024
290,0.997042
291,0.996981
292,1.00037
293,0.997221
294,1.00939
295,1.01728
296,1.01728
297,1.01728
298,1.01793
299,1.01793
300,1.0221
301,1.02011
302,1.00328
303,1.02012
304,1.00783
305,1.00783
306,1.00662
307,1.01452
308,1.01671
309,1.02427
310,1.0265
311,1.01497
312,1.01532
313,1.01532
314,1.01944
315,1.01944
316,1.01467
317,1.01396
318,1.01747
319,1.01747
320,1.01756
321,1.01748
322,1.02364
323,1.02364
324,1.02364
325,1.02076
326,1.01979
327,1.01979
328,1.01979
329,1.0223
330,1.01995
331,1.02651
332,1.02523
333,1.02703
334,1.02103
335,1.01216
336,1.01789
337,1.01611
338,1.01531
339,1.00978
340,1.01364
341,1.00431
342,1.01272
343,1.01272
344,1.00732
345,1.0018
346,1.0095
347,1.00981
348,1.01726
349,0.998872
350,1.00514
351,1.00765
352,1.0132
353,1.0132
354,1.01843
355,1.01843
356,1.01194
357,0.997061
358,0.997061
359,0.997061
360,0.994198
361,1.00604
362,1.00604
363,1.00668
364,1.01027
365,1.00675
366,1.01134
367,1.00353
368,1.01364
369,1.01505
370,1.01872
371,1.01095
372,1.01095
373,1.0089
374,1.0153
375,1.02057
376,1.01265
377,1.01909
378,1.01909
379,1.01714
380,1.00549
381,1.00549
382,0.997318
383,1.00354
384,1.00354
385,1.00635
386,1.01766
387,1.01766
388,1.01698
389,1.00986
390,1.0145
391,1.01102
392,1.01102
393,1.01418
394,1.01418
395,1.01958
396,1.01712
397,1.01576
398,1.01576
399,1.01576
400,1.01647
401,1.01494
402,1.031
403,1.02241
404,1.02558
405,1.02847
406,1.02847
407,1.02857
408,1.02089
409,1.01968
410,1.01968
411,1.0222
412,1.01497
413,1.01262
414,1.01898
415,1.01952
416,1.01952
417,1.01952
418,1.00738
419,1.00738
420,1.00738
421,1.00738
422,1.00738
423,1.00422
424,1.01
425,1.01
426,1.0106
427,1.0106
428,1.01072
429,1.01072
430,1.01072
431,1.02182
432,1.03192
433,1.03192
434,1.01358
435,1.01612
436,1.01368
437,1.02006
438,1.02006
439,1.02477
440,1.02477
441,1.03242
442,1.0224
443,1.02022
444,1.02235
445,1.01934
446,1.00858
447,1.00936
448,1.00936
449,1.00936
450,0.999556
451,0.996183
452,0.999428
453,0.995412
454,0.995057
455,0.999987
456,1.00049
457,1.0069
458,1.00107
459,1.00648
460,1.00977
461,1.01095
462,0.997694
463,0.997694
464,1.00784
465,1.00784
466,0.998712
467,0.998712
468,0.995924
469,0.995924
470,1.0005
471,1.00384
472,1.00038
473,0.995152
474,0.982916
475,0.981912
476,0.981912
477,0.981912
478,0.99124
479,1.00047
480,1.01855
481,1.0132
482,1.0132
483,1.01846
484,1.01846
485,1.01846
486,1.02041
487,1.01808
488,1.01808
489,1.01808
490,1.00306
491,1.00306
492,1.00306
493,0.99925
494,1.00424
495,1.00424
496,1.00397
497,1.0052
498,1.0052
499,1.01862
500,1.01209
501,1.0179
502,1.01867
503,1.02285
504,1.007
505,1.00466
506,1.02012
507,1.01017
508,1.01017
509,1.01017
510,1.01656
511,1.01656
512,1.01656
513,1.01656
514,1.02611
515,1.02611
516,1.02611
517,1.02977
518,1.02977
519,1.0181
520,1.01913
521,1.01913
522,1.01913
523,1.0256
524,1.02398
525,1.01497
526,1.00912
527,1.01565
528,1.01565
529,1.01565
530,1.01565
531,1.00552
532,1.00524
533,0.999596
534,1.00057
535,1.00568
536,1.01052
537,1.00006
538,1.00206
539,1.01299
540,1.00964
541,1.01152
542,1.01152
543,1.01152
544,1.01152
545,1.00532
546,1.00535
547,1.00535
548,0.98968
549,1.00174
550,1.00502
551,1.01587
552,1.01807
553,1.01807
554,1.0113
555,1.00681
556,1.01456
557,1.01243
558,1.01551
559,1.02198
560,1.02103
561,1.02482
562,1.0183
563,1.0183
564,1.01472
565,1.01472
566,1.02276
567,1.02827
568,1.02235
569,1.02235
570,1.02947
571,1.02947
572,1.02689
573,1.03545
574,1.02974
575,1.02974
576,1.02974
577,1.02899
578,1.03709
579,1.03132
580,1.02257
581,1.02257
582,1.01378
583,1.01378
584,1.01864
585,1.03302
586,1.03302
587,1.03302
588,1.03302
589,1.03662
590,1.02646
591,1.02757
592,1.02309
593,1.02478
594,1.02478
595,1.02383
596,1.02383
597,1.02758
598,1.02905
599,1.03457
600,1.03419
601,1.03419
602,1.03092
603,1.0298
604,1.02963
605,1.01944
606,1.03416
607,1.02757
608,1.02757
609,1.02757
610,1.03273
611,1.01585
612,1.02981
613,1.02276
614,1.02805
615,1.02588
616,1.02123
617,1.01161
618,1.01161
619,1.00541
620,1.00706
621,1.01542
622,1.01542
623,1.01542
624,1.02405
625,1.00742
626,1.00654
627,1.00419
628,1.01923
629,1.01835
630,1.01277
631,1.01277
632,1.01151
633,1.01151
634,1.00421
635,1.01232
636,1.01655
637,1.01655
638,1.01655
639,1.03845
640,1.02791
641,1.0155
642,1.02206
643,1.02206
644,1.01346
645,1.01244
646,1.00842
647,1.02386
648,1.03062
649,1.03235
650,1.03312
651,1.0361
652,1.0361
653,1.0361
654,1.02343
655,1.02343
656,1.02951
657,1.01783
658,1.01958
659,1.01452
660,1.01452
661,1.01452
662,1.00327
663,1.01428
664,1.01786
665,1.01051
666,1.01051
667,1.01721
668,1.01721
669,1.01791
670,1.02374
671,1.02374
672,1.02262
673,1.01087
674,1.01967
675,1.02569
676,1.01772
677,1.02714
678,1.02026
679,1.0162
680,1.0162
681,1.01337
682,1.02723
683,1.02723
684,1.02572
685,1.01474
686,1.01474
687,1.01474
688,1.01474
689,1.02005
690,1.02005
691,1.02833
692,1.01464
693,1.01464
694,1.0239
695,1.0273
696,1.01862
697,1.01111
698,1.01111
699,1.01616
700,1.02325
701,1.0163
702,1.01914
703,1.02206
704,1.02228
705,1.02106
706,1.01459
707,1.02441
708,1.02441
709,1.02287
710,1.02287
711,1.02287
712,1.02287
713,1.02126
714,1.02126
715,1.02503
716,1.02047
717,1.0117
718,1.0166
719,1.0166
720,1.02182
721,1.01781
722,1.01269
723,1.02222
724,1.0245
725,1.01999
726,1.01999
727,1.01992
728,1.02008
729,1.02107
730,1.02107
731,1.01994
732,1.03017
733,1.02558
734,1.02146
735,1.01061
736,1.01733
737,1.02225
738,1.01955
739,1.02137
740,1.0257
741,1.02773
742,1.02773
743,1.02832
744,1.02832
745,1.02832
746,1.02898
747,1.01885
748,1.02047
749,1.02047
750,1.02795
751,1.02795
752,1.03007
753,1.03007
754,1.02395
755,1.02193
756,1.01093
757,1.00883
758,1.01639
759,1.0216
760,1.01916
761,1.02157
762,1.01637
763,1.01737
764,1.0182
765,1.0182
766,1.01204
767,1.01204
768,1.01204
769,1.00862
770,1.01062
771,1.00674
772,1.01024
773,1.00388
774,1.00528
775,1.00528
776,1.01111
777,1.01344
778,1.0023
779,1.0064
780,1.01024
781,1.00593
782,1.01613
783,1.01972
784,1.02608
785,1.03087
786,1.03087
787,1.03087
788,1.03087
789,1.0199
790,1.02243
791,1.01253
792,1.01253
793,1.01283
794,1.00654
795,1.00654
796,1.0065
797,1.01194
798,1.02455
799,1.02852
800,1.02688
801,1.01441
802,1.02319
803,1.02344
804,1.00716
805,1.01493
806,1.02143
807,1.02143
808,1.03093
809,1.03462
810,1.03462
811,1.03462
812,1.03462
813,1.03462
814,1.03462
815,1.03462
816,1.03875
817,1.02511
818,1.02666
819,1.03817
820,1.0369
821,1.01692
822,1.00975
823,1.02336
824,1.02419
825,1.02419
826,1.02419
827,1.01768
828,1.02097
829,1.02068
830,1.02928
831,1.02928
832,1.02928
833,1.01593
834,1.01445
835,1.02546
836,1.02427
837,1.02427
838,1.02427
839,1.01532
840,1.01013
841,1.01381
842,1.01699
843,1.0155
844,1.0155
845,1.0193
846,1.01093
847,1.01819
848,1.01745
849,1.01745
850,1.02144
851,1.02515
852,1.03364
853,1.02188
854,1.02507
855,1.02192
856,1.01443
857,1.00755
858,1.00755
859,1.00436
860,1.01454
861,1.01454
862,1.01454
863,1.0198
864,1.00775
865,1.0059
866,1.00488
867,1.00488
868,1.00451
869,0.996343
870,1.01036
871,1.01036
872,1.01036
873,1.01036
874,1.02082
875,1.02375
876,1.02883
877,1.01583
878,1.02527
879,1.01998
880,1.00655
881,1.00676
882,1.02059
883,1.02059
884,1.0147
885,1.01212
886,1.0169
887,1.02165
888,1.02165
889,1.02107
890,1.02107
891,1.017
892,1.01603
893,1.01603
894,1.01949
895,1.02433
896,1.02834
897,1.03728
898,1.03728
899,1.04213
900,1.03722
901,1.02564
902,1.03083
903,1.01102
904,1.00717
905,1.00717
906,1.01813
907,1.01813
908,1.01813
909,1.01813
910,1.01813
911,1.01813
912,1.01813
913,1.01852
914,1.01852
915,1.01852
916,1.02612
917,1.02234
918,1.02427
919,1.02133
920,1.02022
921,1.02022
922,1.0235
923,1.01549
924,1.01832
925,1.02659
926,1.02659
927,1.03274
928,1.03274
929,1.01613
930,1.02018
931,1.01711
932,1.01457
933,1.01457
934,1.00371
935,0.998978
936,1.00172
937,0.99344
938,1.00773
939,1.0005
940,1.00972
941,1.00972
942,1.0052
943,1.00058
944,0.995191
945,0.994682
946,0.986098
947,0.986098
948,0.998426
949,1.01533
950,1.01299
951,1.02044
952,1.02044
953,1.02044
954,1.01826
955,1.00068
956,1.0042
957,0.998379
958,0.998379
959,0.998379
960,1.00345
961,1.01191
962,1.0139
963,1.0139
964,1.01831
965,1.01731
966,1.00582
967,1.00505
968,1.00505
969,1.00505
970,1.00505
971,1.00493
972,1.0117
973,1.0186
974,1.0186
975,1.0186
976,1.0186
977,1.01434
978,1.01434
979,1.00834
980,1.00335
981,1.01162
982,1.01162
983,1.00769
984,1.00999
985,1.00987
986,1.01277
987,1.00635
988,1.00228
989,1.00228
990,1.01053
991,1.01469
992,1.01469
993,1.01469
994,1.00313
995,1.00915
996,1.01094
997,1.00999
998,1.00999
999,1.00999
1000,1.01473
1001,1.01668
1002,1.02437
1003,1.02437
1004,1.03653
1005,1.03599
1006,1.03599
1007,1.03156
1008,1.029
1009,1.01817
1010,1.02205
1011,1.02574
1012,1.018
1013,1.02625
1014,1.02625
1015,1.02491
1016,1.02164
1017,1.02164
1018,1.03198
1019,1.01213
1020,1.02296
1021,1.02024
1022,1.0184
1023,1.01159
1024,1.0007
1025,1.00327
1026,0.993724
1027,1.01497
1028,1.02051
1029,1.02498
1030,1.0251
1031,1.01695
1032,1.00318
1033,1.00318
1034,1.00637
1035,1.00528
1036,1.00455
1037,1.00846
1038,0.998561
1039,0.998433
1040,0.998433
1041,1.00447
1042,1.00447
1043,1.00447
1044,0.994913
1045,0.994913
1046,1.00729
1047,1.00524
1048,1.01451
1049,1.01013
1050,1.01951
1051,1.02007
1052,1.01972
1053,1.016
1054,1.01206
1055,1.02357
1056,1.012
1057,1.0099
1058,1.0153
1059,1.01611
1060,1.01611
1061,1.01611
1062,1.01426
1063,1.01426
1064,1.01426
1065,1.00406
1066,1.00406
1067,1.00406
1068,1.00406
1069,0.997641
1070,0.99656
1071,0.983957
1072,0.983957
1073,0.982601
1074,0.990504
1075,0.994821
1076,1.00494
1077,0.999145
1078,1.00332
1079,1.00332
1080,1.00332
1081,0.994883
1082,0.994883
1083,1.00131
1084,0.99974
1085,1.00207
1086,1.00449
1087,1.00449
1088,1.01175
1089,1.00453
1090,1.00483
1091,1.00288
1092,1.00903
1093,1.00995
1094,1.01248
1095,1.01248
1096,1.01248
1097,1.01248
1098,1.01138
1099,1.01138
1100,1.00484
1101,1.00823
1102,0.999913
1103,1.00653
1104,1.00341
1105,1.00341
1106,1.00341
1107,0.998853
1108,0.998853
1109,1.00957
1110,1.00605
1111,1.00679
1112,1.0077
1113,1.0148
1114,1.0148
1115,1.01814
1116,1.01425
1117,1.01708
1118,1.01708
1119,1.01784
1120,1.01225
1121,1.00766
1122,1.01408
1123,1.00916
1124,1.01316
1125,1.01316
1126,1.00936
1127,1.01646
1128,1.02672
1129,1.02704
1130,1.02704
