MDTU,plaq
1,1.27722
2,1.27707
3,1.26128
4,1.26128
5,1.26128
6,1.20901
7,1.1807
8,1.12486
9,1.13922
10,1.13019
11,1.11125
12,1.11125
13,1.07993
14,1.07744
15,1.07472
16,1.07472
17,1.07472
18,1.07472
19,1.02976
20,1.04766
21,1.04766
22,1.04204
23,1.05284
24,1.04613
25,1.03001
26,1.05443
27,1.05891
28,1.05735
29,1.05735
30,1.05735
31,1.06453
32,1.03325
33,1.02854
34,1.02854
35,1.02854
36,1.02854
37,1.01858
38,1.0401
39,1.03876
40,1.03015
41,1.03015
42,1.01215
43,1.02026
44,1.0302
45,1.02525
46,1.0206
47,1.0206
48,1.0206
49,1.02636
50,1.00632
51,1.00632
52,1.04374
53,1.02757
54,1.00139
55,1.00139
56,1.02742
57,1.01115
58,1.01208
59,1.01584
60,1.01053
61,1.04139
62,1.04139
63,1.02297
64,1.02294
65,1.03272
66,1.0551
67,1.07366
68,1.07278
69,1.0509
70,1.04185
71,1.04707
72,1.04512
73,1.04512
74,1.03419
75,1.03839
76,1.04995
77,1.03771
78,1.04716
79,1.04907
80,1.06591
81,1.06295
82,1.04043
83,1.04163
84,1.0323
85,1.03315
86,1.02763
87,1.02763
88,1.02718
89,1.0059
90,1.01053
91,1.01053
92,1.01184
93,0.9757
94,1.02014
95,1.02123
96,1.02123
97,1.02123
98,1.02321
99,1.03116
100,1.04829
101,1.0538
102,1.0538
103,1.07116
104,1.07116
105,1.07116
106,1.07116
107,1.07978
108,1.05912
109,1.05912
110,1.02573
111,1.02815
112,1.03052
113,1.03052
114,1.01455
115,1.00797
116,1.02706
117,1.02706
118,1.01279
119,1.01141
120,1.01958
121,1.01958
122,1.0457
123,1.01417
124,1.01417
125,1.01417
126,1.01417
127,1.01228
128,1.04561
129,1.04561
130,1.04561
131,1.02679
132,1.03742
133,1.06483
134,1.06483
135,1.03685
136,1.03955
137,1.03937
138,1.02977
139,1.03886
140,1.04042
141,1.04042
142,1.03909
143,1.02447
144,1.0315
145,1.03416
146,1.01239
147,1.02512
148,1.02512
149,1.02512
150,1.02512
151,1.02512
152,1.02068
153,1.02154
154,1.02154
155,1.03168
156,1.0627
157,1.04415
158,1.05819
