MDTU,S_B
1,0.934017
2,0.96486
3,0.974705
4,0.974705
5,0.974705
6,0.986822
7,0.986369
8,0.981903
9,0.984459
10,0.997551
11,0.989698
12,0.989698
13,0.985208
14,0.98746
15,0.992665
16,0.992665
17,0.992665
18,0.992665
19,0.989988
20,0.992215
21,0.992215
22,0.994276
23,0.988523
24,0.99161
25,0.989758
26,0.998465
27,1.00868
28,1.00707
29,1.00707
30,1.00707
31,1.01597
32,1.00566
33,0.992118
34,0.992118
35,0.992118
36,0.992118
37,0.997383
38,1.00097
39,0.993083
40,0.993395
41,0.993395
42,0.983876
43,0.995117
44,0.99581
45,0.993849
46,0.993962
47,0.993962
48,0.993962
49,0.998062
50,0.991462
51,0.991462
52,1.0007
53,0.998805
54,0.992074
55,0.992074
56,0.997197
57,0.996616
58,1.00059
59,0.999093
60,0.991615
61,0.996361
62,0.996361
63,0.997683
64,0.984579
65,0.991849
66,0.997672
67,0.997056
68,1.00494
69,0.993429
70,1.00051
71,0.994715
72,0.994841
73,0.994841
74,0.999014
75,0.998885
76,0.998161
77,0.985494
78,0.99634
79,0.987519
80,0.991183
81,1.00154
82,0.998611
83,0.995786
84,0.995195
85,1.00109
86,1.00483
87,1.00483
88,1.00143
89,0.992184
90,0.996374
91,0.996374
92,0.990926
93,0.986964
94,0.998904
95,0.996675
96,0.996675
97,0.996675
98,0.990737
99,0.996562
100,1.00121
101,0.995784
102,0.995784
103,0.99894
104,0.99894
105,0.99894
106,0.99894
107,0.99929
108,0.994026
109,0.994026
110,0.990516
111,0.993562
112,0.99609
113,0.99609
114,0.990199
115,0.989951
116,1.0015
117,1.0015
118,0.994916
119,0.996606
120,0.998488
121,0.998488
122,0.994205
123,0.995151
124,0.995151
125,0.995151
126,0.995151
127,0.990263
128,0.998955
129,0.998955
130,0.998955
131,0.986691
132,0.998682
133,1.00164
134,1.00164
135,1.00126
136,1.00191
137,0.992871
138,0.988839
139,1.00118
140,0.997462
141,0.997462
142,1.00028
143,0.990242
144,0.996091
145,0.994678
146,0.992438
147,1.00361
148,1.00361
149,1.00361
150,1.00361
151,1.00361
152,0.993488
153,0.993147
154,0.993147
155,0.993941
156,0.998206
157,0.998117
158,1.00624
159,0.995231
160,0.99684
161,0.99367
162,0.987836
163,0.994789
164,0.98043
165,0.989827
166,0.989827
167,0.989827
168,0.988236
169,0.988236
170,0.999259
171,0.99807
172,1.00604
173,1.00604
174,0.986742
175,0.996828
176,1.00357
177,0.992379
178,0.991983
179,0.992631
180,0.993598
181,1.00442
182,1.00011
183,0.998392
184,0.998392
185,0.988422
186,0.994633
187,0.994633
188,0.992478
189,0.990888
190,0.990888
191,0.983572
192,0.998504
193,0.989071
194,0.997029
195,0.99218
196,0.996751
197,0.992603
198,0.993299
199,0.993712
200,0.993864
201,0.998054
202,1.00055
203,1.00654
204,1.00697
205,1.00697
206,1.00697
207,0.993382
208,0.990265
209,0.990265
210,0.998744
211,1.00464
212,0.99322
213,0.99107
214,0.99107
215,0.99107
216,0.993224
217,0.993224
218,0.993224
219,0.99362
220,0.99362
221,1.00953
222,0.999784
223,0.999784
224,0.999784
225,0.990756
226,0.998582
227,0.99064
228,0.991597
229,0.98842
230,0.989107
231,0.989378
232,0.991117
233,0.992937
234,0.997632
235,0.989677
236,0.994716
237,1.00074
238,0.993822
239,0.989099
240,1.00081
241,0.994235
242,0.994235
243,0.990129
244,0.997706
245,0.989015
246,1.00011
247,1.00011
248,1.00046
249,0.993404
250,0.993017
251,0.993017
252,1.00681
253,1.00624
254,1.00624
255,1.00181
256,1.00181
257,1.00181
258,1.01022
259,1.00323
260,0.994717
261,0.994717
262,0.994717
263,0.986288
264,0.999261
265,0.999261
266,0.989027
267,0.998367
268,1.00746
269,0.995222
270,0.995222
271,0.999899
272,0.999899
273,0.999899
274,0.990542
275,0.998051
276,0.998051
277,0.998365
278,0.999822
279,0.98965
280,0.999681
281,0.999681
282,0.999681
283,0.991425
284,0.993119
285,0.996337
286,0.995259
287,0.993003
288,0.988364
289,0.988364
290,0.98817
291,0.993185
292,0.995434
293,0.988171
294,0.998999
295,0.996282
296,0.996282
297,0.996282
298,0.999119
299,0.999119
300,0.99743
301,1.00094
302,0.989827
303,0.985772
304,0.986328
305,0.986328
306,0.986074
307,0.992616
308,1.00306
309,1.00181
310,0.998958
311,0.996213
312,0.99833
313,0.99833
314,0.999582
315,0.999582
316,0.99998
317,1.00404
318,1.00138
319,1.00138
320,0.998631
321,0.99749
322,0.999505
323,0.999505
324,0.999505
325,0.990139
326,0.998822
327,0.998822
328,0.998822
329,0.995245
330,0.994443
331,0.995389
332,0.994935
333,0.997573
334,0.989379
335,0.99239
336,0.992938
337,0.996862
338,0.993209
339,0.992031
340,1.00279
341,0.996721
342,1.0005
343,1.0005
344,0.999817
345,0.989586
346,0.99106
347,0.988565
348,0.996197
349,0.992965
350,0.999275
351,1.00092
352,0.997546
353,0.997546
354,0.998876
355,0.998876
356,1.00756
357,0.991198
358,0.991198
359,0.991198
360,0.988877
361,0.995587
362,0.995587
363,1.00478
364,0.998814
365,1.00804
366,1.00379
367,0.984113
368,0.991954
369,0.997315
370,1.00033
371,1.00109
372,1.00109
373,1.00104
374,0.989368
375,1.00606
376,0.986349
377,0.996162
378,0.996162
379,1.00918
380,0.994756
381,0.994756
382,0.992362
383,0.991197
384,0.991197
385,0.99412
386,0.996014
387,0.996014
388,1.00419
389,0.993725
390,0.993429
391,0.992159
392,0.992159
393,0.992644
394,0.992644
395,0.99438
396,0.992928
397,0.994565
398,0.994565
399,0.994565
400,1.00056
401,0.996081
402,1.00078
403,0.992596
404,0.995852
405,0.993784
406,0.993784
407,0.993731
408,0.996221
409,1.00134
410,1.00134
411,1.00456
412,1.00177
413,1.00465
414,1.00491
415,1.00139
416,1.00139
417,1.00139
418,1.00425
419,1.00425
420,1.00425
421,1.00425
422,1.00425
423,0.997824
424,1.00022
425,1.00022
426,0.994733
427,0.994733
428,0.993306
429,0.993306
430,0.993306
431,1.00045
432,1.00151
433,1.00151
434,0.992305
435,0.985851
436,0.990087
437,0.99549
438,0.99549
439,0.990392
440,0.990392
441,0.995239
442,0.988445
443,0.993869
444,1.00268
445,1.00315
446,0.995946
447,1.0043
448,1.0043
449,1.0043
450,1.00237
451,1.00182
452,1.00086
453,0.990746
454,1.0041
455,0.998906
456,0.991454
457,1.00321
458,0.993705
459,1.00049
460,0.997558
461,1.00262
462,0.992764
463,0.992764
464,1.00028
465,1.00028
466,1.00187
467,1.00187
468,0.999017
469,0.999017
470,0.997672
471,0.994965
472,0.995308
473,1.00282
474,0.994722
475,0.996524
476,0.996524
477,0.996524
478,0.994203
479,0.991017
480,0.988799
481,0.98923
482,0.98923
483,1.00012
484,1.00012
485,1.00012
486,0.995957
487,1.01017
488,1.01017
489,1.01017
490,0.993578
491,0.993578
492,0.993578
493,0.993773
494,1.00152
495,1.00152
496,0.999308
497,0.993686
498,0.993686
499,1.0048
500,0.98531
501,0.999885
502,1.00203
503,1.00938
504,0.998657
505,0.999354
506,0.993486
507,0.993843
508,0.993843
509,0.993843
510,0.993527
511,0.993527
512,0.993527
513,0.993527
514,0.995224
515,0.995224
516,0.995224
517,0.99187
518,0.99187
519,0.986544
520,0.998214
521,0.998214
522,0.998214
523,1.0017
524,0.993704
525,0.996763
526,1.00307
527,1.00752
528,1.00752
529,1.00752
530,1.00752
531,0.992734
532,0.996704
533,0.994824
534,0.990501
535,0.995941
536,0.99554
537,0.994548
538,0.998271
539,0.999938
540,0.992262
541,0.997335
542,0.997335
543,0.997335
544,0.997335
545,1.0013
546,1.00051
547,1.00051
548,0.991537
549,1.00513
550,0.995807
551,1.00063
552,1.00507
553,1.00507
554,1.00069
555,0.996606
556,0.989682
557,0.997352
558,0.994822
559,1.00265
560,0.999088
561,0.999559
562,0.998036
563,0.998036
564,0.992917
565,0.992917
566,0.998787
567,1.00255
568,0.99717
569,0.99717
570,1.00328
571,1.00328
572,0.996736
573,1.00222
574,1.00247
575,1.00247
576,1.00247
577,0.996176
578,0.996857
579,1.00334
580,1.00014
581,1.00014
582,0.999237
583,0.999237
584,1.00059
585,1.0033
586,1.0033
587,1.0033
588,1.0033
589,0.998353
590,0.994572
591,0.99457
592,0.979288
593,0.987076
594,0.987076
595,0.987555
596,0.987555
597,1.0019
598,1.00265
599,1.00053
600,1.00188
601,1.00188
602,1.00319
603,0.988522
604,0.989658
605,0.979661
606,0.98933
607,0.993605
608,0.993605
609,0.993605
610,1.00224
611,0.997386
612,1.00387
613,1.00389
614,0.999862
615,0.99937
616,0.998738
617,0.992018
618,0.992018
619,0.998564
620,1.00145
621,0.994918
622,0.994918
623,0.994918
624,0.992389
625,0.990509
626,1.0001
627,0.993244
628,1.00378
629,0.990582
630,0.994324
631,0.994324
632,1.00576
633,1.00576
634,1.0005
635,0.990816
636,0.994067
637,0.994067
638,0.994067
639,0.999513
640,0.992583
641,0.994708
642,0.997968
643,1.00531
644,1.00194
645,0.99731
646,0.997894
647,0.995211
648,0.998496
649,0.997779
650,0.993507
651,1.00375
652,1.00375
653,1.00375
654,0.999298
655,0.999298
656,1.00759
657,0.992093
658,1.00271
659,0.995787
660,0.995787
661,0.995787
662,1.0017
663,1.00275
664,0.99379
665,0.992867
666,0.992867
667,0.997604
668,0.997604
669,0.995713
670,0.992065
671,0.992065
672,0.986993
673,0.988975
674,1.0012
675,1.00604
676,0.995049
677,1.00593
678,0.994929
679,0.998998
680,0.998998
681,0.997656
682,0.997494
683,0.997494
684,0.997993
685,0.998805
686,0.998805
687,0.998805
688,0.998805
689,1.00536
690,1.00536
691,1.0151
692,0.994079
693,0.994079
694,0.994452
695,0.990031
696,0.988637
697,0.985498
698,0.985498
699,0.985145
700,0.994187
701,0.998605
702,0.997334
703,0.998325
704,0.999452
705,0.990589
706,0.989669
707,1.00905
708,1.00905
709,0.997721
710,0.997721
711,0.997721
712,0.997721
713,0.991986
714,0.991986
715,1.00001
716,0.989376
717,0.98682
718,0.987414
719,0.987414
720,0.998347
721,0.988409
722,0.992653
723,0.98888
724,0.9944
725,0.987678
726,0.987678
727,0.999044
728,0.992368
729,0.987737
730,0.987737
731,0.987425
732,1.00185
733,0.994296
734,0.994575
735,0.990514
736,0.996181
737,0.991644
738,0.995421
739,0.997869
740,0.998591
741,0.991553
742,0.991553
743,0.988251
744,0.988251
745,0.988251
746,0.992645
747,1.00093
748,0.985258
749,0.985258
750,0.996244
751,0.996244
752,1.00037
753,1.00037
754,1.00001
755,1.00563
756,0.997491
757,0.9936
758,0.993514
759,1.00103
760,0.991893
761,0.994
762,0.99695
763,1.00134
764,1.0065
765,1.0065
766,1.00114
767,1.00114
768,1.00114
769,0.995938
770,1.00038
771,0.999869
772,1.00556
773,1.00334
774,1.00418
775,1.00418
776,1.00355
777,1.00616
778,1.00297
779,0.998651
780,1.00598
781,0.996069
782,1.00335
783,0.994274
784,0.990619
785,1.00291
786,1.00291
787,1.00291
788,1.00291
789,0.997088
790,0.988791
791,0.991828
792,0.991828
793,0.994231
794,0.993726
795,0.993726
796,0.989177
797,0.989192
798,0.998692
799,0.998354
800,1.00327
801,0.992857
802,0.996616
803,0.995761
804,0.995969
805,1.00186
806,0.999243
807,0.999243
808,1.00284
809,0.99689
810,0.99689
811,0.99689
812,0.99689
813,0.99689
814,0.99689
815,0.99689
816,1.00338
817,0.9884
818,0.994433
819,1.00023
820,1.00447
821,0.996322
822,0.992782
823,1.00401
824,0.997075
825,0.997075
826,0.997075
827,0.98087
828,0.994141
829,0.990057
830,1.00139
831,1.00139
832,1.00139
833,0.989823
834,0.991736
835,0.995309
836,1.00329
837,1.00329
838,1.00329
839,0.996002
840,0.999075
841,0.996767
842,1.00328
843,1.00106
844,1.00106
845,1.00148
846,0.986628
847,0.99428
848,0.993634
849,0.993634
850,0.993524
851,0.992978
852,0.995387
853,0.988336
854,0.994368
855,0.997861
856,0.995679
857,0.997748
858,0.997748
859,0.993536
860,0.993849
861,0.993849
862,0.993849
863,0.996708
864,1.00225
865,0.99569
866,0.998917
867,0.998917
868,0.990855
869,0.99152
870,1.00306
871,1.00306
872,1.00306
873,1.00306
874,0.998443
875,0.995263
876,0.998391
877,1.00122
878,1.00056
879,0.99857
880,0.988196
881,0.988659
882,1.00634
883,1.00634
884,1.00266
885,0.998603
886,1.00324
887,0.999964
888,0.999964
889,1.00155
890,1.00155
891,0.996148
892,0.996012
893,0.996012
894,0.999853
895,0.99073
896,0.998025
897,0.997066
898,0.997066
899,1.00759
900,1.00491
901,1.00427
902,0.996407
903,0.99259
904,0.984811
905,0.984811
906,0.989286
907,0.989286
908,0.989286
909,0.989286
910,0.989286
911,0.989286
912,0.989286
913,0.984904
914,0.984904
915,0.984904
916,0.992507
917,0.997798
918,1.00367
919,1.00186
920,1.00454
921,1.00454
922,1.00499
923,0.991463
924,0.999987
925,1.00359
926,1.00359
927,0.999088
928,0.988605
929,0.990457
930,0.99037
931,0.997634
932,0.99868
933,0.99868
934,0.996586
935,0.996093
936,0.991309
937,0.988534
938,0.995026
939,0.992462
940,1.00381
941,1.00381
942,0.993092
943,0.999379
944,1.00139
945,0.994923
946,0.995884
947,0.995884
948,0.997765
949,0.995116
950,0.993008
951,1.00894
952,1.00894
953,1.00894
954,1.00835
955,0.989693
956,0.992832
957,0.986858
958,0.986858
959,0.986858
960,0.994155
961,1.00478
962,0.998801
963,0.998801
964,0.99444
965,0.996703
966,0.990501
967,0.990043
968,0.990043
969,0.990043
970,0.990043
971,0.981011
972,0.997298
973,1.01328
974,1.01328
975,1.01328
976,1.01328
977,1.00521
978,1.00521
979,0.997901
980,0.99596
981,1.00099
982,1.00099
983,0.995218
984,0.997242
985,0.997078
986,1.00016
987,0.998879
988,0.994916
989,0.994916
990,1.00538
991,1.01438
992,1.01438
993,1.01438
994,0.996829
995,1.00278
996,0.999862
997,0.99637
998,0.99637
999,0.99637
1000,0.992251
1001,0.989097
1002,0.988419
1003,0.988419
1004,0.987181
1005,0.991807
1006,0.991807
1007,0.994834
1008,0.992813
1009,0.991444
1010,0.996765
1011,0.998557
1012,0.992276
1013,1.0006
1014,1.0006
1015,0.99258
1016,0.990222
1017,0.990222
1018,0.995921
1019,0.98506
1020,0.992561
1021,0.993489
1022,0.998205
1023,0.999706
1024,1.00197
1025,1.00276
1026,0.984717
1027,1.00009
1028,1.00006
1029,0.998281
1030,1.00544
1031,0.999414
1032,0.997519
1033,0.997519
1034,0.99827
1035,0.995112
1036,0.998178
1037,0.99393
1038,0.996976
1039,0.995622
1040,0.995622
1041,1.00286
1042,1.00286
1043,1.00286
1044,0.993199
1045,0.993199
1046,0.994712
1047,0.992631
1048,0.995815
1049,0.991776
1050,0.999226
1051,0.999059
1052,1.01071
1053,0.999861
1054,0.985497
1055,0.996134
1056,0.993148
1057,0.995423
1058,1.00504
1059,1.00581
1060,1.00581
1061,1.00581
1062,1.0002
1063,1.0002
1064,1.0002
1065,1.00066
1066,1.00066
1067,1.00066
1068,1.00066
1069,0.999465
1070,1.00908
1071,0.998273
1072,0.998273
1073,0.995408
1074,0.990966
1075,0.991969
1076,0.997255
1077,0.994128
1078,0.997121
1079,0.997121
1080,0.997121
1081,0.997025
1082,0.997025
1083,1.00438
1084,0.99804
1085,0.999395
1086,0.994556
1087,0.994556
1088,1.00134
1089,0.999914
1090,0.999903
1091,0.994496
1092,0.997331
1093,0.991236
1094,0.998011
1095,0.998011
1096,0.998011
1097,0.998011
1098,1.00162
1099,1.00162
1100,0.994009
1101,0.996636
1102,0.993227
1103,1.00161
1104,1.00008
1105,1.00008
1106,1.00008
1107,0.996879
1108,0.996879
1109,1.00489
1110,1.00187
1111,0.999581
1112,0.99734
1113,0.999118
1114,0.999118
1115,1.00986
1116,1.00014
1117,1.00445
1118,1.00445
1119,1.00734
1120,0.999098
1121,0.988685
1122,0.996433
1123,0.991808
1124,0.991543
1125,0.991543
1126,0.997532
1127,0.998289
1128,1.00467
1129,0.993474
1130,0.993474
1131,0.9966
1132,0.989942
1133,0.985946
1134,0.991243
1135,0.991243
1136,0.993349
1137,0.993349
1138,0.993349
1139,0.991425
1140,0.993478
1141,0.99562
1142,0.995712
1143,0.996854
1144,0.988894
1145,0.988894
1146,0.989394
1147,0.995116
1148,1.00121
1149,1.00121
1150,0.995679
1151,0.993211
1152,0.994437
1153,0.989737
1154,1.00145
1155,1.00145
1156,0.992132
1157,0.996797
1158,0.989677
1159,0.996709
1160,1.00242
1161,0.997714
1162,1
1163,0.994176
1164,0.994176
1165,0.995041
1166,1.00321
1167,0.987033
1168,0.986865
1169,0.992531
1170,1.00365
1171,1.00365
1172,1.00365
1173,0.995737
1174,0.992375
1175,0.99998
1176,0.995003
1177,0.986381
1178,0.99989
1179,1.00306
1180,1.00225
1181,0.989715
1182,1.00288
1183,1.00188
1184,1.00209
1185,0.982165
1186,0.977815
1187,0.994157
1188,0.991313
1189,0.976223
1190,0.991504
1191,0.992541
1192,1.00084
1193,0.992097
1194,1.0034
1195,0.993445
1196,0.994848
1197,0.997086
1198,0.997086
1199,0.993414
1200,0.994665
1201,0.994665
1202,0.994665
1203,0.997138
1204,0.995284
1205,0.992938
1206,1.00128
1207,1.00123
1208,1.00041
1209,0.994351
1210,1.00156
1211,0.996184
1212,0.996184
1213,1.00328
1214,1.00328
1215,1.00084
1216,1.00084
1217,0.996775
1218,0.992908
1219,0.9972
1220,0.995101
1221,1.00368
1222,1.00368
1223,0.995792
1224,0.995792
1225,0.995839
1226,0.995839
1227,0.995839
1228,0.999442
1229,0.991064
1230,0.991064
1231,1.0044
1232,1.0044
1233,1.0044
1234,1.01275
1235,1.00204
1236,0.987642
1237,0.987642
1238,0.998976
1239,0.997926
1240,1.0015
1241,1.01286
1242,0.998154
1243,0.998118
1244,1.00043
1245,0.999477
1246,1.00201
1247,0.99898
1248,0.99898
1249,0.99898
1250,0.991267
1251,0.98892
1252,0.996131
1253,0.998839
1254,1.00031
1255,1.00031
1256,1.00031
1257,1.00488
1258,0.99174
1259,0.99174
1260,0.995328
1261,1.00343
1262,1.00651
1263,1.00125
1264,1.00125
1265,0.993381
1266,0.993381
1267,0.998349
1268,0.993069
1269,0.999406
1270,0.999406
1271,0.991332
1272,0.988586
1273,0.997493
1274,0.995148
1275,0.995276
1276,0.999447
1277,0.999447
1278,0.993845
1279,1.00572
1280,0.998112
1281,0.99494
1282,0.996064
1283,0.999199
1284,1.00072
1285,0.990473
1286,0.990473
1287,1.00721
1288,0.998349
1289,0.990524
1290,0.996097
1291,0.996097
1292,1.00519
1293,1.00519
1294,0.998482
1295,1.00199
1296,0.998923
1297,0.990756
1298,0.981648
1299,0.996663
1300,1.00184
1301,1.00184
1302,1.00184
1303,1.00126
1304,0.998012
1305,0.998012
1306,0.989946
1307,1.00217
1308,1.00217
1309,1.00217
1310,1.00217
1311,1.0035
1312,1.00016
1313,1.0005
1314,1.00464
1315,1.00464
1316,0.992006
1317,0.991502
1318,0.991821
1319,1.00448
1320,1.0044
1321,0.994851
1322,0.996432
1323,1.00359
1324,0.998736
1325,0.99497
1326,0.993025
1327,0.989407
1328,1.00371
1329,1.00371
1330,0.997772
1331,0.999593
1332,0.999593
1333,1.00639
1334,1.00639
1335,0.989189
1336,0.997826
1337,1.00228
1338,0.997911
1339,0.998117
1340,0.998117
1341,0.998117
1342,0.998117
1343,1.00038
1344,1.00635
1345,1.00262
1346,1.00158
1347,0.994564
1348,0.997649
1349,0.997649
1350,0.997649
1351,0.993828
1352,0.996634
1353,0.999385
1354,0.995782
1355,0.995435
1356,0.995435
1357,0.995435
1358,0.992017
1359,0.999879
1360,0.993015
1361,0.989099
1362,0.99249
