ReTr(Lx),ImTr(Lx)
0.9139,1.44358
0.852717,1.64811
0.567262,1.82403
0.567262,1.82403
0.567262,1.82403
-0.160862,1.31042
0.139868,1.31954
0.252244,0.817983
-0.172547,1.06962
-0.367918,0.739775
-0.254557,0.784427
-0.254557,0.784427
0.187063,0.670105
0.087395,0.58054
0.0963483,0.564697
0.0963483,0.564697
0.0963483,0.564697
0.0963483,0.564697
0.0158761,0.456073
-0.0328224,0.561747
-0.0328224,0.561747
-0.0775401,0.621752
-0.232622,0.463961
-0.187416,0.522502
-0.457647,0.215514
-0.486229,0.311284
-0.513012,0.0842692
-0.617827,0.0122943
-0.617827,0.0122943
-0.617827,0.0122943
-0.648349,0.123585
-0.460652,-0.244811
-0.370648,-0.245161
-0.370648,-0.245161
-0.370648,-0.245161
-0.370648,-0.245161
-0.301409,-0.463956
-0.564818,-0.212153
-0.618698,0.16516
-0.484931,-0.12023
-0.484931,-0.12023
-0.528836,0.0191995
-0.563122,0.0705491
-0.497612,0.095535
-0.520267,0.103941
-0.375587,-0.0286909
-0.375587,-0.0286909
-0.375587,-0.0286909
-0.454222,0.172352
-0.265606,0.252737
-0.265606,0.252737
-0.407569,0.248462
-0.384536,0.15281
-0.487902,0.106828
-0.487902,0.106828
-0.635928,0.439247
-0.542022,0.231657
-0.531662,0.379202
-0.631756,-0.0991725
-0.53376,-0.240173
-0.409198,-0.45321
-0.409198,-0.45321
-0.328313,-0.307237
-0.400682,-0.354847
-0.484296,-0.283399
-0.374518,-0.248268
-0.334881,-0.356397
-0.530791,-0.175827
-0.431313,-0.345247
-0.342393,-0.427892
-0.201618,-0.428874
-0.320854,-0.341649
-0.320854,-0.341649
-0.167475,-0.391212
-0.201548,-0.415181
-0.31746,-0.435085
-0.226348,-0.279942
-0.157833,-0.357217
-0.290875,-0.287333
-0.219912,-0.566248
-0.287761,-0.545292
-0.321531,-0.313708
-0.407888,-0.256141
-0.412421,-0.661318
-0.186843,-0.451696
-0.23002,-0.420299
-0.23002,-0.420299
-0.229668,-0.39898
-0.141641,-0.386753
-0.0357004,-0.364011
-0.0357004,-0.364011
-0.320021,-0.334667
-0.405635,-0.208733
-0.280907,-0.287981
-0.248048,-0.491866
-0.248048,-0.491866
-0.248048,-0.491866
-0.226678,-0.589874
-0.05965,-0.574128
0.0285777,-0.633997
0.0708548,-0.495888
0.0708548,-0.495888
0.306517,-0.296358
0.306517,-0.296358
0.306517,-0.296358
0.306517,-0.296358
0.240718,-0.401995
0.0681699,-0.399246
0.0681699,-0.399246
-0.0780033,-0.212836
-0.265898,-0.229481
-0.203451,-0.336177
-0.203451,-0.336177
-0.148464,-0.430208
-0.156854,-0.358464
-0.148907,-0.447374
-0.148907,-0.447374
-0.403742,-0.383127
-0.405135,-0.32285
-0.513052,-0.175121
-0.513052,-0.175121
-0.421574,-0.338824
-0.167967,-0.388654
-0.167967,-0.388654
-0.167967,-0.388654
-0.167967,-0.388654
-0.172736,-0.471952
-0.19797,-0.491553
-0.19797,-0.491553
-0.19797,-0.491553
-0.23923,-0.280589
0.0878167,-0.246822
0.111465,-0.318114
0.111465,-0.318114
0.00247513,-0.369669
-0.0603379,-0.411677
-0.152592,-0.536343
2.66949e-06,-0.543153
-0.349746,-0.529943
-0.192672,-0.422449
-0.192672,-0.422449
-0.323195,-0.40851
0.00554053,-0.425238
0.420839,-0.341494
0.343914,-0.252617
0.316842,-0.221908
0.513591,-0.319876
0.513591,-0.319876
0.513591,-0.319876
0.513591,-0.319876
0.513591,-0.319876
0.45775,-0.224903
0.327999,-0.335818
0.327999,-0.335818
0.328875,-0.470427
0.567598,-0.453438
0.628912,-0.0301711
0.558449,-0.00909808
0.610785,0.0378837
0.672005,-0.304137
0.583636,-0.554856
0.290252,-0.785982
0.207428,-0.731622
-0.0343868,-0.730374
0.073237,-0.69097
0.073237,-0.69097
0.073237,-0.69097
0.0448153,-0.522006
0.0448153,-0.522006
0.227756,-0.559763
0.0622663,-0.44718
0.0408695,-0.409257
0.0408695,-0.409257
-0.0253632,-0.387963
-0.236591,-0.320762
-0.321106,-0.496322
-0.479398,-0.280512
-0.265782,-0.354817
-0.286616,-0.223042
-0.409713,-0.303441
-0.629518,0.0488473
-0.554432,0.230176
-0.402322,0.472772
-0.402322,0.472772
-0.273363,0.460707
-0.372513,0.273964
-0.372513,0.273964
-0.725659,0.49088
-0.576124,0.409787
-0.576124,0.409787
-0.430019,0.421621
-0.42442,0.48963
-0.487478,0.64959
-0.381403,0.426469
-0.271349,0.592076
-0.12821,0.489526
-0.206359,0.39972
-0.231502,0.300755
-0.298625,0.26646
-0.119057,0.372401
-0.165263,0.369185
0.0493043,0.414979
0.354766,0.335111
0.489804,0.274707
0.489804,0.274707
0.489804,0.274707
0.668747,0.0377893
0.3779,0.141708
0.3779,0.141708
0.513736,0.0778126
0.258523,0.387775
0.131887,0.421758
0.21791,0.33259
0.21791,0.33259
0.21791,0.33259
0.385978,0.684587
0.385978,0.684587
0.385978,0.684587
0.247707,0.526095
0.247707,0.526095
0.501855,0.395102
0.442003,0.354535
0.442003,0.354535
0.442003,0.354535
0.381542,0.362973
0.534491,0.293073
0.414158,0.025679
0.603198,-0.00290917
0.463841,0.318935
0.301824,0.472668
0.398064,0.397271
0.390125,0.207888
0.452877,0.149564
0.326954,0.44721
0.389069,0.374332
0.0563696,0.359688
-0.160714,0.366332
-0.0454651,0.233538
0.0310561,0.223688
0.137523,0.410653
-0.108368,0.28112
-0.108368,0.28112
-0.0951158,0.348472
0.0845408,0.439226
0.109913,0.525001
0.0605969,0.350972
0.0605969,0.350972
0.0783107,0.496714
-0.0588091,0.667488
-0.120382,0.446857
-0.120382,0.446857
0.050483,0.599983
0.0155824,0.476099
0.0155824,0.476099
-0.217195,0.516471
-0.217195,0.516471
-0.217195,0.516471
-0.403994,0.444747
-0.434239,0.408312
-0.484054,0.0199065
-0.484054,0.0199065
-0.484054,0.0199065
-0.426078,0.19344
-0.462249,0.47353
-0.462249,0.47353
-0.309589,0.530275
-0.296139,0.467421
-0.409709,0.649557
-0.44204,0.0588739
-0.44204,0.0588739
-0.533137,0.0943342
-0.533137,0.0943342
-0.533137,0.0943342
