MDTU,|Tr(Lx)|
1,75.1478
2,75.1478
3,19.4337
4,19.4337
5,19.4337
6,19.4337
7,19.4337
8,19.4337
9,19.4337
10,19.4337
11,19.4337
12,19.4337
13,19.4337
14,19.4337
15,19.4337
16,19.4337
17,19.4337
18,19.4337
19,19.4337
20,19.4337
21,19.4337
22,19.4337
23,19.4337
24,19.4337
25,19.4337
26,19.4337
27,19.4337
28,19.4337
29,19.4337
30,19.4337
31,19.4337
32,19.4337
33,19.4337
34,19.4337
35,19.4337
36,19.4337
37,5.90385
38,5.90385
39,5.90385
40,5.90385
41,5.90385
42,5.90385
43,3.94761
44,1.01155
45,1.01155
46,1.01155
47,1.01155
48,1.01155
49,1.01155
50,0.68009
51,0.68009
52,0.335868
53,0.632234
54,0.271504
55,0.271504
56,0.222968
57,0.222968
58,0.17487
59,0.358155
60,0.101702
61,0.044243
62,0.196159
63,0.196159
64,0.219961
65,0.201312
66,0.0691105
67,0.0688152
68,0.165353
69,0.127184
70,0.0845307
71,0.0841899
72,0.0953847
73,0.0427724
74,0.0728981
75,0.0372806
76,0.0652794
77,0.0652794
78,0.0840137
79,0.148794
80,0.0683058
81,0.0357198
82,0.0357198
83,0.0809815
84,0.0572335
85,0.0804646
86,0.0213268
87,0.0213268
88,0.0213268
89,0.0788234
90,0.0788234
91,0.03832
92,0.0440663
93,0.00858771
94,0.0565685
95,0.0415295
96,0.0332161
97,0.0174455
98,0.0165452
99,0.033496
100,0.0413035
101,0.0349999
102,0.0208442
103,0.0551046
104,0.0551046
105,0.0551046
106,0.0226884
107,0.0423064
108,0.0196771
109,0.0199502
110,0.0016446
111,0.00877145
112,0.0191546
113,0.0503671
114,0.118759
115,0.0449758
116,0.0486565
117,0.0486565
118,0.0237466
119,0.0647283
120,0.0121866
121,0.044244
122,0.044244
123,0.0356396
124,0.0212177
125,0.0387216
126,0.0645459
127,0.0305457
128,0.0305457
129,0.0305457
130,0.0126619
131,0.0488295
132,0.00931411
133,0.048017
134,0.048017
135,0.048119
136,0.048119
137,0.0210628
138,0.0273317
139,0.0944021
140,0.0942884
141,0.0621123
142,0.0848517
143,0.0381765
144,0.0697844
145,0.0753008
146,0.0753008
147,0.00603725
148,0.0367964
149,0.0367964
150,0.0367964
151,0.0367964
152,0.0367964
153,0.0477368
154,0.0620325
155,0.0346582
156,0.0288963
157,0.0413263
158,0.0295867
159,0.0485803
160,0.0149543
161,0.0284053
162,0.0586621
163,0.0586621
164,0.0407501
165,0.0643293
166,0.0495374
167,0.0594566
168,0.026879
169,0.026879
170,0.0158833
171,0.0432992
172,0.0238797
173,0.0533095
174,0.0489198
175,0.0484348
176,0.0182925
177,0.00700304
178,0.051328
179,0.0214481
180,0.0214481
181,0.0744196
182,0.0493775
183,0.0225969
184,0.0816407
185,0.0816407
186,0.12594
187,0.0498003
188,0.0314278
189,0.059743
190,0.0770231
191,0.0770231
192,0.0566389
193,0.0530356
194,0.0450771
195,0.0543386
196,0.0418844
197,0.128052
198,0.0704396
199,0.0792475
200,0.0842445
201,0.0376017
202,0.0598446
203,0.0598446
204,0.0360053
205,0.0360053
206,0.0222429
207,0.0222429
208,0.0678525
209,0.040215
210,0.0338632
211,0.0618497
212,0.0756843
213,0.0476916
214,0.0476916
215,0.0476916
216,0.0768507
217,0.0492531
218,0.0381683
219,0.0958713
220,0.0958713
221,0.0481779
222,0.0521684
223,0.0521684
224,0.0521684
225,0.0634321
226,0.0634321
227,0.0457453
228,0.138049
229,0.0754565
230,0.110388
231,0.054074
232,0.054074
233,0.0931278
234,0.0334315
235,0.0464418
236,0.0417448
237,0.02066
238,0.0990974
239,0.114622
240,0.140038
241,0.0781229
242,0.0781229
243,0.0790906
244,0.0478921
245,0.0432232
246,0.0432232
247,0.0432232
248,0.0120421
249,0.0339583
250,0.0498701
251,0.0519591
252,0.073882
253,0.0575226
254,0.0575226
255,0.0375067
256,0.0315688
257,0.0315688
258,0.0774469
259,0.0774469
260,0.0956425
261,0.0376252
262,0.0591601
263,0.0714883
264,0.0286281
265,0.0286281
266,0.0286281
267,0.0286281
268,0.042642
269,0.0208348
270,0.0208348
271,0.0208348
272,0.0698624
273,0.0238521
274,0.0245195
275,0.0283816
276,0.0283816
277,0.0537413
278,0.0747334
279,0.0811019
280,0.036221
281,0.0371176
282,0.00414484
283,0.0131738
284,0.0454917
285,0.0454917
286,0.0407613
287,0.0191695
288,0.0411142
289,0.0499181
290,0.0540912
291,0.0865693
292,0.0228789
293,0.0479409
294,0.0808185
295,0.023969
296,0.0440175
297,0.0440175
298,0.0767464
299,0.027332
300,0.0512297
301,0.0874726
302,0.0549307
303,0.0549307
304,0.0312742
305,0.0312742
306,0.0449312
307,0.0465373
308,0.0500995
309,0.0482963
310,0.0391712
311,0.0502277
312,0.0502277
313,0.0643134
314,0.082493
315,0.082493
316,0.06841
317,0.0799561
318,0.14696
319,0.14696
320,0.0572646
321,0.0961034
322,0.0268873
323,0.0268873
324,0.0172406
325,0.104334
326,0.07001
327,0.07001
328,0.07001
329,0.0479842
330,0.0491847
331,0.0504352
332,0.0211653
333,0.0360088
334,0.0310519
335,0.010657
336,0.0429338
337,0.00428169
338,0.0618479
339,0.0186457
340,0.0316788
341,0.0443897
342,0.00873671
343,0.00873671
344,0.00873671
345,0.053537
346,0.0335153
347,0.0335153
348,0.0335153
349,0.0410296
350,0.0410296
351,0.045276
352,0.0302726
353,0.0302726
354,0.0403727
355,0.0646212
356,0.0646212
357,0.0431801
358,0.0166186
359,0.00890597
360,0.0577444
361,0.0532788
362,0.0270843
363,0.0270843
364,0.0147438
365,0.0323027
366,0.0216768
367,0.0303254
368,0.0934655
369,0.0537499
370,0.105046
371,0.0238838
372,0.0445696
373,0.0171972
374,0.0171972
375,0.0334846
376,0.0457379
377,0.017519
378,0.0448645
379,0.0304882
380,0.037581
381,0.00827439
382,0.0592552
383,0.0324849
384,0.0494598
385,0.0244201
386,0.0379109
387,0.0403277
388,0.0403277
389,0.109627
390,0.0758829
391,0.130045
392,0.101805
393,0.0347175
394,0.0347175
395,0.0747684
396,0.0670746
397,0.0635781
398,0.013636
399,0.013636
400,0.022833
401,0.0437868
402,0.0638312
403,0.0738336
404,0.0799842
405,0.0172356
406,0.106061
407,0.0753024
408,0.0760555
409,0.0135062
410,0.0135062
411,0.0521493
412,0.0521493
413,0.0374187
414,0.0288872
415,0.0288872
416,0.0288872
417,0.0172456
418,0.0333197
419,0.0362596
420,0.0670653
421,0.0770232
422,0.034744
423,0.0652324
424,0.066845
425,0.0539714
426,0.127023
427,0.0400693
428,0.0575829
429,0.0266484
430,0.0609475
431,0.0383347
432,0.10746
433,0.10746
434,0.086948
435,0.0782238
436,0.0624056
437,0.035071
438,0.035071
439,0.0297745
440,0.033064
441,0.114536
442,0.0399942
443,0.0144056
444,0.0425555
445,0.0183328
446,0.0603943
447,0.0622918
448,0.040872
449,0.0662611
450,0.0764
451,0.0533738
452,0.0418315
453,0.0414969
454,0.0384716
455,0.0384716
456,0.0869851
457,0.0454673
458,0.100883
459,0.100883
460,0.0232914
461,0.0636612
462,0.0420049
463,0.0229753
464,0.0608081
465,0.0608081
466,0.0857375
467,0.0530688
468,0.0352041
469,0.0352041
470,0.0352041
471,0.0352041
472,0.0295195
473,0.040538
474,0.0463863
475,0.0329833
476,0.0329833
477,0.0564668
478,0.0597109
479,0.124567
480,0.0647598
481,0.0311594
482,0.0311594
483,0.0963277
484,0.0617133
485,0.0535917
486,0.0671706
487,0.0671706
488,0.050582
489,0.0517578
490,0.0517578
491,0.164437
492,0.0439405
493,0.0446269
494,0.0196715
495,0.0145006
496,0.0251371
497,0.0601348
498,0.0189607
499,0.0234951
500,0.0781788
501,0.0781788
502,0.0781788
503,0.0781788
504,0.0161362
505,0.032
506,0.0324739
507,0.0361129
508,0.0285885
509,0.0285885
510,0.0472603
511,0.0472603
