MDTU,susyTrans,Im(bilin)
10,-0.0890644,8.8166e-05
20,-0.0881568,9.81687e-05
30,-0.0900083,-1.76067e-05
40,-0.0499579,-0.000102687
50,-0.0270539,-1.43523e-05
60,0.00519502,-3.99758e-05
70,-0.0103728,4.55365e-05
80,-0.0147307,-0.000119723
90,0.00699791,3.83732e-06
100,-0.0168161,5.63051e-05
110,-0.00159491,4.60957e-05
120,-0.0198348,-1.94229e-05
130,0.0216421,0.000116279
140,-0.00209451,7.72738e-05
150,-0.00663832,1.19278e-05
160,-0.00226613,-0.000131559
170,-0.0295076,3.15275e-05
180,-0.00997406,-3.36702e-05
190,-0.0144272,2.89615e-05
200,-0.00414275,8.62515e-05
210,-0.000885492,-5.03954e-06
220,0.00695417,8.50968e-05
230,-0.00884136,-1.3125e-05
240,-0.00724741,4.62592e-05
250,-0.0144669,2.9075e-05
260,-0.00351676,-5.77613e-05
270,-0.0113595,0.000118037
280,0.00921606,0.000130553
290,0.00409456,-2.57468e-05
300,0.00175931,3.17184e-05
310,0.0167769,8.10307e-06
320,0.00452713,-1.33436e-05
330,-0.0146066,1.06133e-05
340,0.005745,-9.4233e-05
350,0.0184308,5.82657e-05
360,0.00407399,1.66375e-05
370,0.0185503,-3.18861e-05
380,0.0198256,-7.58247e-05
390,-0.00471987,-4.90265e-05
400,-0.00414899,-1.64197e-05
410,0.00428789,-5.65202e-05
420,0.00218331,-3.34795e-05
430,-0.00826107,-6.76489e-05
440,0.00893682,-8.65912e-05
450,0.0180818,-5.53664e-05
460,0.00944279,-2.51805e-05
470,-0.00390572,0.000128412
480,0.0152046,6.94866e-05
490,0.0127382,-0.000128585
500,0.000551997,-1.43009e-05
510,0.0122357,3.33925e-05
520,-0.00651363,7.06689e-05
530,0.0168166,4.43296e-05
540,-0.00602181,-0.000161144
550,0.0121208,7.84761e-05
560,0.00753991,1.08004e-05
570,-0.0122219,1.72282e-05
580,0.0110408,-6.02418e-05
590,0.0176872,-2.48078e-05
600,0.00591183,0.000116352
610,-0.00904585,-7.28184e-05
620,-0.0238314,0.000158887
630,0.00944891,-0.000152097
640,-0.0134124,-4.62991e-06
650,0.0187546,9.0772e-05
660,0.000978886,-8.27442e-05
670,-0.0100798,1.31376e-05
680,-0.0040394,0.000104093
690,0.0238018,8.17362e-05
700,-0.00531849,-9.5778e-05
710,0.0031688,-4.24782e-05
720,0.000455407,-7.67068e-05
730,0.000561961,5.92102e-05
740,-0.0171284,2.82922e-05
750,-0.000756927,-1.47679e-05
760,0.00113505,-0.000202318
770,-0.00017939,0.000241201
780,0.00457298,5.58224e-05
790,-0.0210193,-0.000148928
800,-0.0134654,5.1637e-05
810,-0.0171524,2.69115e-05
820,-0.0076932,-4.04054e-05
830,-0.0140269,-0.000217051
840,-0.00361157,8.44466e-05
850,-0.00225856,0.000129161
860,-0.00189526,-8.93682e-05
870,0.000930192,0.000111725
880,-0.000817548,9.02779e-05
890,0.00857498,-5.20639e-05
900,-0.0105249,-5.27557e-05
910,-0.00407128,0.00012818
920,0.012841,-8.483e-05
930,0.00240419,-0.000122335
940,0.0158438,-1.86691e-05
950,-0.0249522,7.82607e-05
960,-0.0118644,-4.00391e-05
970,0.02896,-5.76272e-05
980,0.0163661,-9.85291e-05
990,0.00833013,-0.000119185
1000,0.000653191,0.000116528
1010,-0.00179393,-3.46721e-05
1020,-0.00358631,7.56467e-05
1030,0.00136791,-8.69301e-05
1040,0.00469431,2.19294e-05
1050,-0.00777312,-4.89721e-05
1060,-0.00455456,-1.82355e-05
1070,-0.00116134,-7.02652e-05
1080,0.000668318,-4.41618e-05
1090,0.00155379,-8.5485e-05
1100,-0.00991328,5.44147e-05
1110,0.0188167,-4.26421e-05
1120,0.00618825,6.48066e-05
1130,-0.00669321,-7.57206e-05
1140,0.00415506,0.000124006
1150,0.00350841,8.57698e-05
1160,-0.0216262,-5.41481e-05
1170,-0.0142184,-7.28762e-05
1180,0.0124989,0.000117746
1190,-0.0116478,7.62112e-05
1200,-0.00133093,5.12457e-05
1210,0.00346222,4.62475e-05
1220,0.00895141,-5.6284e-05
1230,-0.00666184,5.44603e-05
1240,0.0111444,8.49211e-05
1250,-0.0217845,-7.54737e-05
1260,0.0107587,-9.40257e-05
1270,0.032727,-4.53695e-05
1280,0.0212361,-2.28702e-06
1290,0.00308604,6.45713e-05
1300,0.00827792,7.15907e-05
1310,0.0156912,6.70416e-05
1320,-0.0221717,0.000166046
1330,-0.032004,-4.34647e-05
1340,0.00666506,3.24921e-05
1350,-0.0146656,-0.000195105
1360,-0.00352582,3.11349e-05
1370,0.00723827,3.66128e-05
1380,-0.0252239,-1.40726e-05
1390,0.0116304,0.00014483
1400,-0.00354631,-0.000151913
1410,0.0046599,0.000163239
1420,0.0102531,6.53074e-06
1430,0.00325372,-6.32566e-06
1440,-0.0105478,-5.5304e-05
1450,1.03682e-05,0.00017015
1460,-0.0131944,4.47427e-06
1470,-0.0152293,4.02366e-05
1480,-0.0125372,-5.77631e-05
1490,-0.0127051,4.28084e-07
1500,0.00949786,9.40267e-05
1510,-0.00152819,-9.40088e-05
1520,0.0105572,2.74788e-05
1530,-0.0126325,2.57026e-05
1540,-0.0221416,0.000104936
1550,0.000910696,1.80565e-05
1560,0.00104274,4.85587e-06
1570,0.0186727,8.89688e-05
1580,-0.0276386,0.000176289
1590,0.00524717,-1.75984e-05
1600,-0.003405,9.31673e-05
1610,-0.019552,3.23417e-05
1620,-0.00580478,-0.000148199
1630,0.0188542,-4.37076e-05
1640,0.00895169,0.000112683
1650,0.00103895,1.40066e-05
1660,-0.00307749,0.00020425
1670,-0.0121714,1.42285e-05
1680,0.00700971,7.23246e-05
1690,-0.00569192,-3.34414e-06
1700,-0.00125697,-7.86956e-06
1710,0.00544877,1.13753e-05
1720,-0.0204571,-3.19606e-05
1730,0.0141807,5.58172e-05
1740,-0.017819,-4.3581e-05
1750,-0.00924618,9.10813e-05
1760,-0.012793,4.38047e-05
1770,0.00366503,-1.511e-05
1780,-0.0115938,-0.000180414
1790,0.00141535,4.81543e-05
1800,0.00946405,3.12568e-05
1810,0.0181826,0.000157041
1820,-0.00953967,2.21498e-05
1830,-0.00806358,4.83502e-05
1840,0.00962638,3.7401e-05
1850,-0.0078776,-1.07276e-05
1860,0.00363461,1.50321e-05
1870,0.0103027,-7.42407e-05
1880,0.0115861,5.39759e-05
1890,0.0122243,-3.41888e-05
1900,-0.00107701,6.97477e-05
1910,-0.0198636,-7.90829e-05
1920,0.00628205,-1.72273e-05
1930,0.0308216,1.28392e-05
1940,-0.000875661,5.8071e-05
1950,0.00466771,2.3138e-06
1960,-0.00452831,-9.6814e-05
1970,-0.00493633,1.53995e-06
1980,-0.0332452,1.88275e-05
1990,0.0130577,6.2838e-05
2000,0.0106776,-9.25878e-05
2010,0.0110483,-1.99961e-05
2020,-0.00210143,-8.83782e-05
2030,-0.00448789,0.000137384
2040,0.0179682,-1.96915e-05
2050,0.0267909,-0.000103731
2060,-0.0029367,8.16226e-06
2070,-0.0100171,0.000102075
2080,-0.00178178,7.66041e-05
2090,-0.00789507,5.25485e-05
2100,0.0114874,-7.58135e-05
2110,0.0107955,-5.8996e-05
2120,-0.013874,4.41158e-05
2130,0.00783614,3.08555e-05
2140,0.00288728,2.60678e-05
2150,-0.0174464,5.55033e-05
2160,-0.0196253,-3.71209e-05
2170,-0.0226062,5.11979e-05
2180,0.0104135,9.47826e-05
2190,-0.0187014,0.000102719
2200,0.0118919,-1.68333e-05
2210,0.000446687,3.16223e-05
2220,-0.00737534,0.000101047
2230,0.00425137,-5.40902e-05
2240,-0.0112057,-7.99326e-05
2250,0.0121811,6.15956e-05
2260,0.0155086,1.64548e-05
2270,0.0179284,2.70244e-05
2280,0.0115202,-4.22751e-05
2290,0.00136861,-7.35914e-05
2300,0.0203238,-0.000118636
2310,0.0218517,-6.03099e-05
2320,-0.000866599,9.95e-05
2330,0.00934526,4.20499e-05
2340,-0.0117431,-1.45386e-05
2350,0.0128731,-1.32053e-05
2360,0.0120887,-7.26003e-05
2370,0.0092624,7.87123e-05
2380,0.0222007,-3.57397e-05
2390,-0.00572003,7.27508e-05
2400,-0.0038203,2.507e-06
2410,-0.00491249,7.76038e-05
2420,0.00401868,-6.06121e-05
2430,-0.0125791,9.36418e-05
2440,0.0325459,8.47126e-05
2450,-0.00615706,7.78063e-05
2460,0.0121768,-9.94461e-05
2470,0.0101809,-9.32633e-05
2480,-0.0189086,-7.2111e-05
2490,-0.0136371,-2.08968e-05
2500,-0.028763,8.18146e-06
2510,0.00138726,0.000126935
2520,0.00994933,-5.73431e-05
2530,-0.0194602,5.42235e-05
2540,-0.0113557,-1.3993e-05
2550,-0.00426918,-9.254e-05
2560,0.00241547,-2.59854e-06
2570,0.00609805,-8.61601e-05
2580,0.00671724,-5.46011e-05
2590,-0.0106971,3.22716e-05
2600,0.00820988,-0.000110154
2610,0.00512274,-4.28931e-05
2620,-0.00889042,0.000141943
2630,-0.00828935,0.000186813
2640,0.00287998,1.61269e-05
2650,0.00515279,-4.2594e-05
2660,-0.0238891,4.68519e-05
2670,-0.0123466,1.19458e-05
2680,0.00264845,6.91701e-05
2690,0.00122363,-1.58053e-05
2700,-0.0040884,-3.12829e-05
2710,-0.00507653,6.55956e-05
2720,-0.0173016,3.89241e-05
2730,0.0190957,-5.12971e-05
2740,0.00888931,-6.84404e-05
2750,0.00121218,-5.85234e-05
2760,0.00800342,-0.000178719
2770,-0.0192992,1.48451e-05
2780,0.016951,0.000151487
2790,0.0234213,-1.35286e-05
2800,0.00441994,1.09421e-05
2810,0.0218442,4.49724e-06
2820,-0.00660314,-0.000159294
2830,-0.0281481,-3.55307e-05
2840,-0.0113089,5.44729e-05
2850,-0.000305572,-0.000101115
2860,0.0129558,-8.2925e-05
2870,-0.035032,5.15486e-06
2880,0.00399497,-1.16159e-05
